Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Primary Maths & Science Teacher (KORAT CAMPUS),Anglo Singapore International School,Nakhon Ratchasima,Teaching - Secondary,Contract/Temp,,,Bachelor Degree in Education Minimum of 3 years of teaching experiences Experience in an international school will be an advantage Must be familiar with the Cambridge curriculum Fluent in written and spoken English Good communication skills Passionate about teaching Good teamwork skill,Education & Training
Technical Trainer (Plastic/Blow Mould),"Krones (Thailand) Co., Ltd.","Bang Na, Bangkok",Tutoring,Full time,,,"Tasks & Responsibilities: Serve as a full time technical trainer in Academy Department to conduct machine training (operation and maintenance) for customer and internal service engineers Develop and prepare training materials, assessment and all supporting training documents Analyze the customer training requirement and design appropriate training program Training will be delivered either at company sites or customer’s sites, both in the Thailand and overseas. Requirements: Bachelor's degree or higher in Mechanical or similar apprenticeship Minimum of 3 years of industry experience whether in installing and commissioning machines in filling and packaging lines or servicing these machines as a field mechanical engineer in the Food & Beverage industry Working experience in Fast Moving Consumer Goods industry would be an advantage Good public speaking and communication skills in English, additional languages would be an advantage High flexibility to travel both domestic and overseas for onsite customer training, as assigned Convincing social competency and enthusiasm to work as trainer/coach with Krones customers Passion for teaching and learning, open-minded and communicative personality as well as Hard-working and Self-motivated If you are interested, please click ""Apply Now"" KRONES (Thailand) Co., Ltd . 39th Floor, InterLink Tower 1858/138 Debaratna Road Bangna Tai Sub District, Bangna District Bangkok 10260 www.krones.com",Education & Training
Instructor or Trainer -Western Cuisine/อาจารย์...,Dusit Thani College,"Prawet, Bangkok",Teaching - Tertiary,Full time,25000.0,34999.0,"คุณสมบัติ เพศชาย/หญิง อายุระหว่าง 28-45 ปี จบการศึกษาระดับปริญญาตรีหรือปริญญาโท ด้านคหกรรมศาสตร์, อุตสาหกรรมอาหาร, การจัดการครัวและศิลปะการประกอบอาหาร หรือสาขาอื่นๆที่เกี่ยวข้อง หากจบการศึกษาระดับปริญญาตรี จำเป็นต้องมีประสบการณ์การทำงานด้านการประกอบอาหารในโรงแรมหรือร้านอาหารอย่างน้อย 5 ปี หากมีประสบการณ์การสอน จะพิจารณาเป็นพิเศษ มีความรู้ความชำนาญในอาหารประเภทนั้นๆ และสามารถถ่ายทอดได้ หากสามารถทำงานวิจัยได้ และมีผลงานการวิจัยที่ได้รับการเผยแพร่ จะพิจารณาเป็นพิเศษ มีใจรักในการสอน และให้ความรู้ผู้อื่น สามารถให้คำปรึกษา และส่งเสริมให้นักศึกษาเติบโตและพัฒนาในอาชีพของตน สามารถสื่อสารภาษาอังกฤษได้ รายละเอียดงาน ดูแลและให้คำแนะนำ เป็นที่ปรึกษาให้กับนักศึกษาในชั้นเรียน วางแผนการสอน จัดเตรียมเอกสาร สื่อการสอน หรือสูตรต่างๆที่ใช้ประกอบการสอน รวมถึงวัตถุดิบ และอุปกรณ์ต่างๆให้พร้อมตามแผนงานที่กำหนด รับผิดชอบการประเมินการเรียนของนักศึกษาให้มีความรู้ความสามารถสอดคล้องกับวัตถุประสงค์รายวิชาที่กำหนดไว้ ร่วมส่งเสริมและพัฒนาหลักสูตรการสอนให้เป็นไปตามคุณภาพและมาตรฐานการศึกษาและระเบียบข้อบังคับของภาควิชา ดูแลรับผิดชอบห้องเรียน บริเวณพื้นที่การเรียนการสอนให้สะอาดเป็นระเบียบ อยู่ในสภาพที่พร้อมใช้งาน",Education & Training
นักกิจกรรมบำบัดเด็ก,Powerplay​ Chiangmai​,Chiang Mai,Other,Full time,,,รายละเอียดงาน: ให้บริการส่งเสริมพัฒนาการเด็ก ภายใต้มาตราฐานวิชาชีพ อย่างเต็มความสามารถ และปลอดภัย ดูแลรวมถึงระมัดระวังเรื่องความปลอดภัยของเด็ก รายงานผลการสอน แก่ผู้ปกครอง และผู้บังคับบัญชา นำเสนอตัวอย่างกิจกรรมกลุ่มและเดี่ยว อ่าน หรือ นำเสนอ เอกสารวิชาการตามที่ได้รับมอบหมาย ปฏิบัติงานตามตารางงานที่ผู้บังคับบัญชากำหนด คุณสมบัติ: มีวุฒิการศึกษาในระดับปริญญาตรีเทคนิคการแพทย์​ สาขา​กิจกรรมบำบัด หรือในสาขาที่เกี่ยวข้อง มีใบประกอบวิชาชีพ หากมีประสบการณ์ที่เกี่ยวข้องจะพิจารณาเป็นพิเศษ สวัสดิการต่างๆ: ค่าจ้างแบ่งออกเป็น 3 ช่วง คือ 1. ช่วงทดลองงาน 2. ช่วงผ่านการทดลองงานและบรรจุเป็นพนักงานฟูลไทม์ปีแรก 3. ช่วงบรรจุเป็นพนักงานฟูลไทม์เข้าปีที่สอง เป็นต้นไป ค่าใบประกอบวิชาชีพ ค่ารับเคสช่วงวันหยุด ค่าประสบการณ์ ประกันสังคม โบนัส วันลาพักร้อน,Education & Training
Business Administration Lecturer/อาจารย์ประจำ คณะบริหารธุรกิจ,University of The Thai Chamber of Commerce,"Din Daeng, Bangkok",Teaching - Tertiary,Full time,,,หลักสูตรที่เปิดรับ การบริหารธุรกิจระหว่างประเทศ การตลาด การเงินการลงทุน การจัดการ ธุรกิจดิจิทัลและนวัตกรรม การจัดการโลจิสติกส์ การตลาดดิจิทัล ภาระหน้าที่ สอนในรายวิชาที่เกี่ยวข้อง คณะบริหารธุรกิจ (ตามหลักสูตรวิชาที่คณะคัดเลือก) งานวิจัยทางวิชาการ ผลงานทางวิชาการ คณาจารย์ที่มีวุฒิปริญญาโท หรือเทียบเท่า และไม่มีตำแหน่งวิชาการ ต้องมีผลงานทางวิชาการตามหลักเกณฑ์ที่กำหนดในการพิจารณาแต่งตั้งให้บุคคลดำรงตำแหน่งทางวิชาการ จำนวน 1 ชิ้น ในรอบ 3 ปี คณาจารย์ที่มีวุฒิปริญญาเอก หรือผู้ดำรงตำแหน่งวิชาการ ต้องมีผลงานทางวิชาการตามหลักเกณฑ์ที่กำหนดในการพิจารณาแต่งตั้งให้บุคคลดำรงตำแหน่งทางวิชาการ จำนวน 3 ชิ้น ในรอบ 5 ปี หากมีข้อ 1 + 2 จะพิจาณาเป็นพิเศษ งานหลักสูตรสาขาวิชา (ตามหลักสูตรวิชาที่คณะคัดเลือก) อาจารย์ที่ปรึกษา งานอื่น ๆ ที่ได้รับมอบหมาย คุณสมบัติ สำเร็จการศึกษาระดับปริญญาเอก/โท ด้านบริหารธุรกิจ หรือสาขาที่เกี่ยวข้อง (กรณี สำเร็จการศึกษาระดับปริญญาโท มีเงื่อนไข ให้ยื่นเสนอผลงานเพื่อขอตำแหน่งทางวิชาการ ระดับผู้ช่วยศาสตราจารย์ขึ้นไป ภายใน 30 วัน หลังจากปฏิบัติงานครบ 4 ปี นับตั้งแต่วันที่เริ่มจ้าง และได้รับอนุมัติแต่งตั้งให้ดำรงตำแหน่งทางวิชาการระดับผู้ช่วยศาสตราจารย์ขึ้นไป) มีผลการทดสอบภาษาอังกฤษอย่างใดอย่างหนึ่ง ดังต่อไปนี้ คะแนนสอบ TOEFL ตั้งแต่ 61 ขึ้นไป (Internet-Based) หรือ คะแนนสอบ IELTS ไม่ต่ำกว่า 5.0 หรือ คะแนน TOEIC ไม่น้อยกว่า 600 หรือ คะแนน UTCC BEST ไม่ต่ำกว่า 485 ทั้งนี้ผลการสอบภาษาอังกฤษตามที่ระบุไว้ข้างต้น ต้องมีอายุไม่เกิน 2 ปี หรือ มีผลทดสอบความสามารถภาษาอังกฤษตามเกณฑ์มาตรฐานอื่น ที่สามารถเทียบเท่าหรือทดแทนที่ระบุไว้ข้างต้น หรือ กรณีที่ได้รับการยกเว้น โดยไม่ต้องใช้ผลทดสอบภาษาอังกฤษ มีดังนี้ (กรณีใดก็ได้) สำเร็จการศึกษาจากหลักสูตรนานาชาติ สำเร็จการศึกษาจากต่างประเทศ ได้รับการบรรจุเป็นอาจารย์ประจำในสถาบันอุดมศึกษาอื่น มีประสบการณ์ทำวิจัยหรือประสบการณ์ประกอบวิชาชีพทางด้านบริหารธุรกิจ ***มีผลงานทางวิชาการที่ได้รับการเผยแพร่อย่างน้อย 1 ชิ้น ในรอบ 5 ปีย้อนหลัง จะได้รับการพิจารณาเป็นพิเศษ*** สามารถส่งหลักฐานการสมัครได้ที่นี่ หรือส่งทาง E-Mail หรือยื่นใบสมัครตามแบบที่มหาวิทยาลัยกำหนดด้วยตนเองที่สำนักบริหารทรัพยามนุษย์ในวันและเวลาทำการ ติดต่อ สำนักบริหารทรัพยากรมนุษย์ อาคาร 10 ชั้น 5 มหาวิทยาลัยหอการค้าไทย ทุกวันจันทร์ถึงศุกร์ เวลา 8.30 - 17.00 http://department.utcc.ac.th/hr/ [link removed],Education & Training
Assistant Project Manager/ผู้ช่วยผู้จัดการโครงการ,"Q Rius Co., Ltd.",Bangkok,Other,Full time,20000.0,34999.0,"หน้าที่ ความรับผิดชอบ / รายละเอียดงาน เป็นผู้ช่วยผู้จัดการโครงการ (Project Manager) ในการวางแผน ดำเนินการ ติดตาม ควบคุมโครงการ ร่วมแก้ไขปัญหาและเสนอความคิดเห็นต่างๆ ตรงตามระยะเวลาที่กำหนดไว้ พร้อมทั้งสนับสนุนการทำงานให้กับผู้จัดการโครงการเพื่อให้บรรลุเป้าหมายของโครงการ และทำให้โครงการประสบความสำเร็จ ประสานงานโครงการ สนับสนุนทุกส่วนงานโครงการ เพื่อให้ได้ตาม Result Base หรือผลลัพธ์ ให้แก่ลูกค้าในกลุ่มบริษัทฯ ค้นหา จัดทำเอกสาร งานนำเสนอ วิเคราะห์ข้อมูล เตรียมข้อมูล ศึกษาข้อมูลและงานเอกสารต่างๆ อันเกี่ยวข้องและเป็นประโยชน์กับการนำเสนองานโครงการ สามารถเป็นผู้ช่วยในการบริหารโครงการได้หลายๆ โครงการพร้อมกันได้ (Strong Multi-tasking and organizational skills) ปฏิบัติงานอื่นๆ ตามที่รับมอบหมาย ป.ตรีขึ้นไป ในสาขาวิศวกรรมศาสตร์ ทุกแขนง สาขาวิทยาศาสตร์ หรือสาขางานด้านเกี่ยวกับเทคโนโลยี ประสบการณ์ 2-3 ปี ด้านธุรกิจ ด้านโรงงาน หรือด้านการจัดการโครงการ และเข้าใจหลักการบริหารโครงการดี สามารถขับรถได้, มีใบขับขี่ สามารถปฏิบัติงานต่างจังหวัด ตามภารกิจที่ได้รับมอบหมายได้ สามารถสื่อสารอย่างมีประสิทธิภาพ และแก้ไขสถานการณ์เฉพาะหน้าได้ดี (สามารถสื่อสารภาษาอังกฤษได้จะพิจารณาเป็นพิเศษ) สามารถทำงานภายใต้ภาวะกดดันได้ สามารถเดินทางลงพื้นที่โครงการตามที่ได้รับมอบหมายได้ ทักษะ มีองค์ความรู้ (Knowledge) ทักษะ (Skills) มีวินัย (Discipline) และภาวะผู้นำ (Leadership) เพื่อสามารถรับผิดชอบต่อความสำเร็จ (Accountability) ต่องานโครงการ (Project Success) ได้ มีความรับผิดชอบต่อความสำเร็จของงานที่ได้รับมอบหมาย (Accountability) ตรงต่อเวลา (Punctual) เพื่อให้สามารถส่งมอบงานได้ตามระยะเวลาที่กำหนด สามารถใช้โปรแกรม เช่น Microsoft office , PM Project, Visio, Mind Map, Illustrator, ClickUp ได้ สถานที่ปฏิบัติงาน : WFH 60% ที่เหลือเป็นเข้าประชุมทีมงาน หรือ กับลูกค้า และการประสานงานหน้างาน เป็นต้น และต้องมีเวลาในการ standby เพื่อการติดตามงาน ประชุม เพื่อให้แก้ไขปัญหาได้รวดเร็วและบรรลุเป้าหมายของบริษัทฯ",Education & Training
"Assistant Manager, Master Trainer (Consumer Electronics)","Thai Samsung Electronics Co., Ltd.","Sathon, Bangkok",Tutoring,Full time,,,"Job Level: Assistant Manager Job Function: Consumer Electronics, Digital Appliances (Home Appliance & Air Con) Location: Empire Tower, Sathorn Responsibilities Responsible for DA (Digital Appliances) product or field force training programs to support the business goal by working with minimal supervision and undertaking projects relating to the formulation. This manager must keep up-to-date with technology related to the products that the company sells in order to be able to thoroughly train to various key targeted groups Subject matter expert for enhancing, leading and delivering of product or sales training to Sales promoters to ensure product knowledge, soft skill and selling skill are at a level where they are able to on-train their customers, new product concept development and product seeding, and launch support are included Liaise with the CE Training Manager, Group Product Manager, National Sales Manager and Field Sales to implement a yearly training plan & identify key channels for the training plan. Identify training needs and monitors effectiveness of trainer team performance, training techniques and suitability of training programs on various methods: on-site, on-line, self-learning, O2O2O etc… Directly supervise the team of trainers and coordinators and manage day-to-day operations, Improve customer satisfaction through best practice training processes and practice Report team performance, issue, and provided improvement plan related to DA Define definition and criteria for Sales promoters auditing program and training metrics related to DA Performs other duties as assigned by management /direct supervisor Coordinate and support the issues from the field by working out with the related stakeholders (service, marketing, digital, trade teams and etc.) Qualifications At least 5 years’ experience in product or sales training management and lead team in competitive or multinational company Prefer ideal candidates from consumer electronics company is highly desired 3+ years of training management experience applying education theories, methods and strategies Knowledge of instructional design, teaching technique in soft and hard skills and experience in training delivery methodologies and technologies are preferable Fluent in English and very good computer skill Must be personally well organized and good presentation skill Must have leadership skill, pleasant personality, good communication skills, open & service minded, positive thinking and proactive Strong collaboration ability to collaborate with both internal & external parties and work towards common objectives and deliverables Willing to work in fast moving and challenging environment & Ability to work under pressure",Education & Training
One-On-One Assistant Learning and Teaching,Wellington College International School Bangkok,"Saphan Sung, Bangkok",Other,Full time,,,"Position: One-On-One Assistant Learning and Teaching (1:1 ALT) Reports to: Head of Learning Support Roles and Responsibilities: Work with a student with additional support needs to access the curriculum predominantly in English and Maths. To plan learning for the individual student together with the class teacher and Head of Learning Support. To help track and monitor the individual child’s targets and use this to produce next steps Provide support for students, the Teacher and the School by developing and utilising advanced levels of knowledge and skill when assisting with planning, monitoring, assessing and managing classes. Assist in the maintenance and development of the School’s academic standards, preparation and evaluation of lessons and learning materials. Contribute to the planning and provision of opportunities for students to learn in out-of school contexts in line with the School’s policies and procedures. With teachers, evaluate students’ progress through a range of assessment activities. Contribute to programs of observation and assessment as planned by the teacher and provide reports, evaluations and other information to assist in the provision of appropriate support for specific children. Support and guide other less experienced ALTs’ work in the classroom when required and, as appropriate, lead training for other ALTs. In collaboration with the Teacher, foster and maintain constructive and supportive relationships and communication with parents, exchanging appropriate information, facilitating their support for their child’s attendance, access and learning. Provide physical support and maintain personal equipment used by the children at the school. Administer medication as sanctioned by School policy. Take an active role in the House system, as determined by the Head of Junior School.  Supervise students in the playground and oversee break-time and/or after-school activities or childcare. Requirements: Bachelor’s Degree in an Education related field Qualification in Special Educational Needs (preferred) Experience of working in schools and with children with additional needs (SEN) Enthusiasm, flexible with energetic, excellent communication and interpersonal skills Good relationships with students, teachers and parents Familiar with all Microsoft Office products Fluent spoken and written English Safeguarding and Legal Please note the College’s positions are subject to an enhanced Criminal Records Bureau. The College is committed to safeguarding and promoting the welfare of children and young people and expects all staff and volunteers to share this commitment. Wellington College International Bangkok is also committed to equality and diversity. Candidates should be aware that all posts in the College involve a degree of responsibility for safeguarding students.",Education & Training
Accountancy Lecturer/อาจารย์ประจำ คณะบัญชี,University of The Thai Chamber of Commerce,"Din Daeng, Bangkok",Teaching - Tertiary,Full time,,,ภาระหน้าที่ สอนในรายวิชาที่เกี่ยวข้อง ของคณะบัญชี งานวิจัยทางวิชาการ งานหลักสูตรสาขาวิชา อาจารย์ที่ปรึกษา งานอื่น ๆ ที่ได้รับมอบหมาย คุณสมบัติ สำเร็จการศึกษาระดับปริญญาเอก/โท สาขาวิชาบัญชี หรือสาขาที่เกี่ยวข้อง (กรณี สำเร็จการศึกษาระดับปริญญาโท มีเงื่อนไข ให้ยื่นเสนอผลงานเพื่อขอตำแหน่งทางวิชาการ ระดับผู้ช่วยศาสตราจารย์ขึ้นไป ภายใน 30 วัน หลังจากปฏิบัติงานครบ 4 ปี นับตั้งแต่วันที่เริ่มจ้าง และได้รับอนุมัติแต่งตั้งให้ดำรงตำแหน่งทางวิชาการระดับผู้ช่วยศาสตราจารย์ขึ้นไป) มีผลการทดสอบภาษาอังกฤษอย่างใดอย่างหนึ่ง ดังต่อไปนี้ คะแนนสอบ TOEFL ตั้งแต่ 61 ขึ้นไป (Internet-Based) หรือ คะแนนสอบ IELTS ไม่ต่ำกว่า 5.0 หรือ คะแนน TOEIC ไม่น้อยกว่า 600 หรือ คะแนน UTCC BEST ไม่ต่ำกว่า 485 ทั้งนี้ผลการสอบภาษาอังกฤษตามที่ระบุไว้ข้างต้น ต้องมีอายุไม่เกิน 2 ปี หรือ มีผลทดสอบความสามารถภาษาอังกฤษตามเกณฑ์มาตรฐานอื่น ที่สามารถเทียบเท่าหรือทดแทนที่ระบุไว้ข้างต้น หรือ กรณีที่ได้รับการยกเว้น โดยไม่ต้องใช้ผลทดสอบภาษาอังกฤษ มีดังนี้ (กรณีใดก็ได้) สำเร็จการศึกษาจากหลักสูตรนานาชาติ สำเร็จการศึกษาจากต่างประเทศ ได้รับการบรรจุเป็นอาจารย์ประจำในสถาบันอุดมศึกษาอื่น มีผลงานทางวิจัยหรือผลงานวิชาการทางการบัญชี ***หากมีประสบการณ์ทำงานทางการบัญชี หรือประสบการณ์สอนวิชาทางการบัญชีในระดับมหาวิทยาลัย หรือมีประกาศนียบัตรทางวิชาชีพทางการบัญชี เช่น ผู้สอบบัญชีอนุญาต (CPA) ผู้ตรวจสอบภายในรับอนุญาต (CIA) นักบัญชีเพื่อการจัดการรับอนุญาต (CMA) ผู้ตรวจสอบระบบสารสนเทศรับอนุญาต (CISA) จะได้รับการพิจารณาเป็นพิเศษ*** สามารถส่งหลักฐานการสมัครได้ที่นี่ หรือส่งทาง E-Mail หรือยื่นใบสมัครตามแบบที่มหาวิทยาลัยกำหนดด้วยตนเองที่สำนักบริหารทรัพยามนุษย์ในวันและเวลาทำการ ติดต่อ สำนักบริหารทรัพยากรมนุษย์ อาคาร 10 ชั้น 5 มหาวิทยาลัยหอการค้าไทย ทุกวันจันทร์ถึงศุกร์ เวลา 8.30 - 17.00 http://department.utcc.ac.th/hr/ [link removed],Education & Training
Training Manager,Data Cafe (MFEC Group of Company),Bangkok,Other,Full time,,,"• Coordinate with instructors/vendors to schedule and organize training sessions, workshops, and events. • Assist instructors in providing resources, materials, and logistical support. Training Content: • Review and update training course and content to ensure it aligns with industry trends and company goals. Sales and Customer Interaction: • Actively engage in sales activities, promoting training programs to potential clients. • Build and maintain relationships with partners and clients for understanding their training needs and providing suitable solutions. Customer Service: • Provide excellent customer service to both internal and external stakeholders. • Address inquiries, concerns, and feedback related to training programs. Training Evaluation: • Gather feedback from participants and use it to improve future training initiatives. Budget Management: • Manage budgets for training programs, ensuring cost-effectiveness Education: Bachelor's degree in a relevant field (e.g., Education, Business Administration, etc). Experience: • Minimum of 2 years of experience in training coordination and management. • Proven experience in a sales or customer-facing role. Skills: • Strong organizational and project management skills. • Excellent communication and interpersonal skills. Service Mindset: • Dedicated to providing excellent service to both internal and external stakeholders. Problem-Solving: • Ability to adapt to changing priorities and work in a dynamic environment. Technology Skills: • Proficiency in Microsoft Office and other relevant training software. Sales and Networking: • Comfortable with sales activities and a proactive approach to business development. • Ability to build a professional network for business opportunities.",Education & Training
School Nurse,Wellington College International School Bangkok,"Saphan Sung, Bangkok",Other,Full time,,,"Position: School Nurse Reports to: Nursing Manager The Role: The role of the school nurse is to maintain/improve the health and wellbeing of our students, thus enabling them to benefit fully from their educational experiences; and, to promote the optimum healthy lifestyle for all students through the combined efforts of the home, school and community. Responsibilities: Assist in the development and implementation of a health programme, and maintenance of a safe and healthful environment. Disseminate health education information to teachers, parents and students, and provide direct classroom instruction when needed. Assist the academic staff in the development of a health education curriculum. Make appropriate health appraisals of referred students and provide health counselling to students and their parents when necessary. Provide vision, auditory and scoliosis screening of students in compliance with health screening mandates and conduct follow-up of all deficiencies by assisting parents in making plans for further examinations and correction. Keep accurate records of activities at assigned schools; and establish and maintain necessary student health records. Record the results of health screenings and other significant health information in cumulative records. Complete a health/development evaluation on those students referred to special education when specified in an assessment plan. Serve as a member of the Individualized Education Plan team to report results of health/development evaluations and provide health related information. Assist in the control and prevention of communicable disease by providing information to staff, students and parents about protective measures against communicable disease. Establish contact with appropriate members of the medical community as part of follow-up procedures of chronic and communicable disease cases. Work with and act as liaison to school health committees, country health officials and other agencies concerned with the health and welfare of students. Provide emergency care and First Aid treatment for serious accidents and illnesses which occur at school. Oversee and develop policies and procedures in conjunction with the Bursar and School Manager. Work with the school caterers to provide information on healthy eating, monitor obesity and dietary requirements, and ensure the menu is balanced and nutritious. Administer the student vaccinations and maintain records. Perform other duties as assigned. Requirements: Registered nurse or licensed practical nurse with first aid and CPR certification. Pediatric experience preferred for those assigned to the elementary schools or middle school. Experience of working in accident and emergency frontline services is desirable. 2 years’ work experience as a School Nurse in an International School would be helpful. Safeguarding and Legal Please note the College’s positions are subject to an enhanced Criminal Records Bureau. The College is committed to safeguarding and promoting the welfare of children and young people and expects all staff and volunteers to share this commitment. Wellington College International Bangkok is also committed to equality and diversity. Candidates should be aware that all posts in the College involve a degree of responsibility for safeguarding students.",Education & Training
Educational Consultant / Account Executive (รับสมัครด่วน)/ที่ปรึกษาด้านการศึกษา,Edutech Innovation Company Limited,"Ratchathewi, Bangkok",Other,Full time,,,"หาลูกค้าโรงเรียนใหม่ๆ ทั้งในกลุ่มโรงเรียนรัฐบาล โรงเรียนเอกชน และโรงเรียนสอนพิเศษ ติดต่อลูกค้าโรงเรียนเพื่อเข้าไปนำเสนอผลิตภัณฑ์แพลตฟอร์มการเรียนภาษาอังกฤษ นำเสนอรายละเอียดผลิตภัณฑ์แพลตฟอร์มการเรียนภาษาอังกฤษให้แก่ผู้บริหารสถานศึกษา และ คณะครูผู้เกี่ยวข้อง อบรมผลิตภัณฑ์แพลตฟอร์มการเรียนภาษาอังกฤษให้แก่คณะครูผู้สอน ติดต่อประสานงานเพื่อติดตามการใช้งาน ให้คำแนะนำ/ปรึกษา และแก้ไขปัญหาร่วมกันกับทางโรงเรียนและครูผู้สอนอย่างสม้ำเสมอ ทันท่วงที และมีประสิทธิภาพ เดินทางลงพื้นที่เพื่อเยี่ยมลูกค้าโรงเรียน คิดตามปัญหา และ อื่นๆ ดูแลลูกค้าโรงเรียนในความรับผิดชอบของตัวเอง ทำงานร่วมกับทีมพัฒนาเพื่อปรับปรุงและพัฒนาผลิตภัณฑ์แพลตฟอร์มการเรียนภาษาอังกฤษให้ตอบโจทย์การใช้งานของกลุ่มลูกค้าโรงเรียน ประสานงานภายในและภายนอกองค์กรอย่างมีประสิทธิภาพ งานอื่นๆที่เกี่ยวข้องกับที่ได้รับมอบหมายจากหัวหน้างาน สรุปรายงานแก่หัวหน้าทีมและผู้บริหาร คุณสมบัติผู้สมัคร วุฒิปริญญาตรีขึ้นไปทุกสาขา (ครุศาสตร์, ศึกษาศาสตร์ และอักษรศาสตร์ เอกภาษาอังกฤษ และ การตลาด จะได้รับการพิจารณาเป็นพิเศษ) มีประสบการณ์ทำงาน 1-3 ปีในสายงานการขายหรือการตลาด หากมีประสบการณ์ในสายงานการศึกษา หรือเคยเป็นครูในโรงเรียนมาก่อนด้วยจะพิจารณาเป็นพิเศษ* มนุษย์สัมพันธ์ดี กล้าพูดกล้าแสดงออก เข้ากับคนอื่นได้ดี มีทักษะการสื่อสารและ นำเสนอดีเยี่ยม มีทักษะภาษาอังกฤษดี คะแนน TOEIC 650 ขึ้นไป มีความสามารถในการเจรจาต่อรอง และ โน้มน้าวคนเก่ง สามารถเดินทางต่างจังหวัดและค้างคืนได้ (ไม่ต้องขับรถเอง)",Education & Training
Document Control (Senior/Junior),"Siam Bheasach Co., Ltd.","Chatuchak, Bangkok",Library Services & Information Management,Full time,,,"หน้าที่ความรับผิดชอบ (Document & Process System Operations) ด้าน Document control : จัดทำ และปรับปรุงเอกสาร Standard Operating Procedure ของหน่วยงานต่างๆของบริษัท เพื่อใช้เป็นคู่มือและแนวทางในการทำงาน จัดการระบบเอกสารขององค์กร การให้บริการด้านเอกสาร การให้คำปรึกษาด้านการใช้ระบบ Document Control ให้เป็นปัจจุบันเสมอ ควบคุม จัดเก็บ จ่ายแจก เรียกคืน ติดตาม เอกสารขององค์กร เอกสาร Standard Operating Procedure (SOP) ของ บริษัทฯ รวมถึงช่วยเหลือ ให้คำปรึกษาแก่หน่วยงานต่าง ๆ ในการจัดทำให้สัมฤทธิผล และเป็นปัจจุบัน สอบทาน แก้ไข ดัชนีการค้นหา (Index field) ของเอกสาร SOP ในระบบ Document Control ให้ข้อมูล และติดตามประสานงานกับหน่วยงานต่างๆ กำหนดการทบทวนเอกสาร Standard Operating Procedure ติดตามเอกสารในระบบ Document Control ให้เป็นปัจจุบันและมีผลบังคับใช้เสมอ ตรวจสอบข้อมูลในดัชนีการค้นหา (Index field) ในส่วนที่เกี่ยวข้องกับผู้ใช้งาน (User/Role) เพื่อให้มั่นใจว่าข้อมูลผู้ใช้งานเป็นปัจจุบัน บันทึก และควบคุมเอกสารการร้องขอต่าง ๆ เพื่อเป็นการติดตามสถานะของการร้องขอแต่ละครั้ง ตั้งแต่ต้นจนจบ ให้ข้อมูล และติดตามประสานงานกับหน่วยงานต่าง ๆ เกี่ยวกับเอสารการดำเนินการแก้ไขและป้องกัน (CAPA) ตรวจ ติดตามงานระบบมาตราฐานภายใน (Internal Audit) เพื่อปรับปรุงประสิทธิภาพขององค์กร หาจุดอ่อนและปัญหา และแนวทางในการป้องกันปัญหา ด้าน System Administrator : ควบคุม จัดการ สิทธิ์การเข้าถึงเอกสารในระบบ Document Control ตาม Standard Authorization Matrix ของแต่ละหน่วยงาน หรือเมื่อ User ขอแก้ไขเปลี่ยนแปลง ดูแล จัดการ กลุ่มผู้ใช้งาน กรณีมีการเพิ่ม-ลดพนักงาน ปรับเปลี่ยนหน่วยงาน ทั้งระบบ SAP และ ระบบ Document Control ดำเนินการลบเอกสารในระบบ Document Control ตามที่ผู้ใช้งานร้องขอ และได้รับความเห็นชอบของผู้บังคับบัญชาฝ่ายนั้นๆแล้ว ให้การสนับสนุนช่วยเหลือกับผู้ใช้งานระบบ Document Control กรณีพบปัญหาการใช้งาน หาสาเหตุพร้อมให้คำแนะนำ ในการแก้ปัญหา หรือประสานงานกับฝ่ายคอมพิวเตอร์ / Consultant เมื่อผู้ใช้งานมีความต้องการเพิ่ม หรือต้องการเปลี่ยนแปลง ระบบ Document Control เนื่องจาก การทำงานในปัจจุบันไม่สอดคล้องกับการทำงานที่กำหนดไว้เดิมในระบบ ฝึกอบรมพัฒนาผู้ใช้งานระบบ Document Control งานอื่นๆ ที่เกี่ยวข้องกับบริษัทฯ ตามที่ผู้บังคับบัญชามอบหมาย คุณสมบัติและความสามารถ -ปริญญาตรี ขึ้นไป ( บริหารธุรกิจ,สารสนเทศ,บรรณารักษศาสตร์ ) หรือ อื่นๆที่เกี่ยวข้อง -มีประสบการณ์ 3 ปี ขึ้นไป เกี่ยวกับงานระบบเอกสาร,การจัดการงานเอกสาร,ด้าน Internal Audit,ด้าน ISO -มีความสามารถในการศึกษาหาข้อมูล วิเคราะห์ปัญหา สรุปเหตุผล และให้คำปรึกษาแก่ผู้ใช้บริการได้ -มีความสามารถด้านการสื่อสาร ประสานงาน และทำงานเป็นทีมได้ -มีความสามารถในการแก้ปัญหาและการตัดสินใจ -สามารถใช้คอมพิวเตอร์และโปรมแกรมต่างๆ เช่น โปรแกรม Microsoft Word, Excel, Power Point ได้ดี -หากมีความสามารถทางภาษาจะพิจารณาเป็นพิเศษ",Education & Training
