Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Medical Representative (Radiology),"Bayer Thai Co., Ltd.",Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"YOUR TASKS AND RESPONSIBILITIES Always deliver exceptional customer service. Help customers determine which product is the right choice for them. Work cooperatively with the rest of the team. Analyze market regularly, identify problems and opportunities to enable to set realistic objectives to improve overall productivity in responsible area. Arrange call plan to visit doctors/customers and implement as set. Make presentations or educate to doctors, practice staff, and pharmacists or customers by using sales aids with effectiveness. Organize conferences or activities for doctors/ other medical staff/customer according to sales plan. Build and maintain positive working relationship with doctors, medical and other healthcare professionals, or customers. Keep detailed records of all contacts, which may involve database management. Plan work, schedules, and daily/weekly/monthly timetables. This may involve with sales team meeting or discussion. Organize group events for medical or healthcare professional or customers. Update customers data consistently or as need. Offers an exciting blend of technical knowledge, customer interaction, and strategic thinking. Other assignment by superior. WHO YOU ARE Bachelor’s degree in pharmaceutical science or related field 1-2 year working experience in sales. Good interpersonal and communication skills English proficiency and computer literacy Possess selling and negotiation skills. Customer oriented: paying attending to the customer to find needs. Good planning and organizing to prioritize tasks with high efficiency. Be able to work as a team member. Outstanding interpersonal skills and a positive attitude Strong work ethic, self-motivated Must be reliable and punctual.",Healthcare & Medical
Nurse (Scrub/IPD/Anas)/พยาบาล,"TALENTVIS RECRUITMENT (THAILAND) CO., LTD.","Vadhana, Bangkok",Nursing - Educators & Facilitators,Full time,,,"We are looking for 3 positions as following: 1.Scrub Nurse Responsibilities Preoperative patient assessment Preparation of equipment and medical supplies used in surgery Preparing the patient before surgery Delivery of surgical instruments (Scrub Nurse) Assisting doctors in surgery (Assistant Nurse) Surgery director (Circulating Nurse) Collection of specimens Data recording Requirements Educational qualification: Bachelor's degree in Nursing Obtained a license to practice nursing and midwifery. 1-2 years of experience working in an operating room Have knowledge in nursing before surgery, during surgery, and after surgery. Have knowledge about medical equipment used in surgery Have English language skills at a fair level 2.Nurse IPD Responsibilities Take care of both IPD and OPD (Day Surgery) patients to be prepared for surgery/treatment. According to the doctor's treatment orders Supervise the work of nursing assistants to perform nursing tasks according to correct nursing techniques. Take doctor's orders and assist doctors in examining patients. Complete with medical examination records and arrange and dispense medicines according to doctor's orders Facilitate patients and relatives in both IPD and Day Surge, record information on medicines and medical supplies, and take care of medical equipment and Various tools and appliances Requirement Bachelor's degree in Nursing with professional nursing license (not expired). Have experience working as a general nurse. or experience in ophthalmology will be given special consideration. Have knowledge about nursing. and care for patients with general diseases and diseases in emergencies according to professional standards Knowledge of patient preparation. Helping doctors examine patients according to the type of surgery / treatment / various terminology that is well used with eye diseases Have leadership Skill. Dare to make decisions based on reason. Using science and art according to professional standards Have basic computer knowledge at a level that can be used in performing work tasks. Able to communicate in English. New graduates with no experience will be considered 3.Nurse anesthetist Responsibilities Check patient information and Evaluate patients before surgery and check the readiness of the patient Manage equipment and tools Medical supplies and anesthesia drugs are available to take care of cleaning, checking various equipment and medical supplies. Take care of patients in advance before receiving anesthesia services and coordinate with other professionals involved in providing anesthesia services. Request-receive medicines and medical equipment and maintain stocks of medicines and medical supplies in sufficient quantities for use. Help resuscitate the patient with the anesthesia team. Check the operation of the anesthesia machine. Emergency respirator equipment and patient gas delivery systems and excess gas disposal systems Requirement Minimum education: Bachelor's degree in Nursing. Completed 1 year nurse anesthesia training course. At least 2 years direct work experience. Advanced Assisted Rehabilitation Knowledge (ACLS). Knowledge of using anesthesia equipment and tools and being able to solve basic problems Working time Shift schedule, work 5 days/week, 2 days off. per week (work 8 hours a day, rest 1 hour, not including OT) Hospital service 8:00 a.m. - 8:00 p.m. (3 shift schedule: morning 07.00 - 15.00 hrs., afternoon 15.00 - 23.00 hrs., late night 23.00 - 07.00 hrs.) Benefits - Provident Fund - Overtime - ค่าภาษาToeic - Healthcare - 5-day work week - Performance bonus",Healthcare & Medical
Nutrition Advisor/Medical Delegate - Infant Nutrition (South area),Nestle (Thai) Ltd.,Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"We’re Nestle, We’re the biggest food and beverages company in the world who believe in “enhancing quality of life and contributing to a healthier future.” Join us and be part of Nestle to drive over 2,000 brands in 191 countries worldwide, if you; Love to drive for results/achieve goals Love to work in nutrition/hospital related field Love to drive change in nutrition world Good with people Become our; Nutrition Advisor/Medical Delegate - Infant Nutrition (South area) On a day-to-day basis, you will be expected to: Main Responsibilities: To provide technical and scientific information for new product development and registration purposes to medical professions as well as strategic planning to brand management and food legislation. To visit hospitals and medical institutions according to the planned call frequency to promote (detailing and presenting) special nutrition products to doctors, nurses, dieticians and pharmacists for them to recommend these products to their patients. You, as successful applicant should possess the followings: Requirements and Qualifications Bachelor's Degree in Food Science, Food Technology, Nurse or related field is a must Good understanding of WHO Code of Conducts is an essential Good convincing, influencing, negotiation, and communication skills Committed and details oriented with excellent service minded skills Able to locate and/or commute to work in up-countries (within the assigned regions)",Healthcare & Medical
Technical Information Pharmacist,"Siam Bheasach Co., Ltd.","Chatuchak, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,หน้าที่ความรับผิดชอบ ฝึกอบรมพนักงานขายเกี่ยวกับ ข้อมูลผลิตภัณฑ์ และจริยธรรมสำหรับพนักงานขาย จัดเตรียมสื่อการสอน เช่น สไลด์ คู่มือ และประเมินผลการฝึกอบรม ให้ข้อมูลผลิตภัณฑ์เกี่ยวกับลูกค้าทางโทรศัพท์ (Drug Information Service) การรับข้อร้องเรียนจากลูกค้า (Complaint) จัดทำข้อมูลผลิตภัณฑ์ Product Information System สำหรับบริษัท คุณสมบัติ ระดับการศึกษา ปริญญาตรีเภสัชศาสตร์ มีทักษะด้านการให้คำปรึกษาเรื่องยาและสุขภาพ มีทักษะการสื่อสารที่ดี มีทักษะการนำเสนองานและจัดเตรียมสื่อการสอน มีมนุษยสัมพันธ์ดี สามารถประสานงานกับบุคคลต่างๆ ทั้งภายในและภายนอกองค์กรได้อย่างดี บุคลิกภาพดี น่าเชื่อถือ,Healthcare & Medical
Nutrition Advisor/Medical Delegate - Infant Nutrition (Central area),Nestle (Thai) Ltd.,Bangkok,Pharmaceuticals & Medical Devices,Full time,,,"We’re Nestle, We’re the biggest food and beverages company in the world who believe in “enhancing quality of life and contributing to a healthier future.” Join us and be part of Nestle to drive over 2,000 brands in 191 countries worldwide, if you; Love to drive for results/achieve goals Love to work in nutrition/hospital related field Love to drive change in nutrition world Good with people Become our; Nutrition Advisor/Medical Delegate - Infant Nutrition (Central area) On a day-to-day basis, you will be expected to: Main Responsibilities: To provide technical and scientific information for new product development and registration purposes to medical professions as well as strategic planning to brand management and food legislation. To visit hospitals and medical institutions according to the planned call frequency to promote (detailing and presenting) special nutrition products to doctors, nurses, dieticians and pharmacists for them to recommend these products to their patients. You, as successful applicant should possess the followings: Requirements and Qualifications Bachelor's Degree in Food Science, Food Technology, Nurse or related field is a must Good understanding of WHO Code of Conducts is an essential Good convincing, influencing, negotiation, and communication skills Committed and details oriented with excellent service minded skills Able to locate and/or commute to work in up-countries (within the assigned regions)",Healthcare & Medical
เภสัชกร,Siriraj Piyamaharajkarun Hospital,"Bangkok Noi, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,1. ปฏิบัติการจ่ายยา - เวชภัณฑ์ (Dispensing) ให้กับผู้มารับบริการและหน่วยงานอื่นในโรงพยาบาล 2. ให้คำปรึกษาด้านยาแก่ผู้ป่วยและผู้ที่เกี่ยวข้อง (Counseling) ป้องกัน/แก้ไข Drug Related Problems ให้ผู้มารับบริการ ใช้ยาได้อย่างถูกต้อง เหมาะสม ปลอดภัยและทันเวลา 3. ประเมิน อาการไม่พึงประสงค์จากการใช้ยาขั้นพื้นฐาน พร้อมลงข้อมูลในระบบคอมพิวเตอร์ (HIS) ของโรงพยาบาลเพื่อป้องกันผู้ป่วยไม่ให้เกิดการแพ้ยาซ้ำ 4. เตรียมยาผลิตทั่วไปตามใบสั่งแพทย์ เช่น ยาครีม 5. ควบคุม ดูแล การเก็บยา เวชภัณฑ์ และผลิตภัณฑ์อื่นๆ ทั้งในห้องยาและหน่วยงานอื่นๆ ในโรงพยาบาล 6. จัดทำเอกสาร รายงานต่างๆ 7. ร่วมมือในกิจกรรม continuous quality improvement (CQI) ของแผนก และกิจกรรมพัฒนาคุณภาพที่เกี่ยวข้อง,Healthcare & Medical
Scientific & Regulatory Affairs Pharmacist Based in Bangna/เภสัชกรขึ้นทะเบียนยา,Mega Lifesciences Public Company Limited,"Bang Na, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Do you crave action? Do you actively seek out problems to solve? Do you love to outwit people? Mega Lifesciences is looking for a Scientific & Regulatory Affairs Pharmacist to work closely with Senior SRA Manager in a fast-paced environment that will offer ample opportunities to learn and expand your experience and expertise. Job Summary As a Scientific & Regulatory Affairs Pharmacist , your key tasks are as below: Support the regulatory activities for new submission and renewal submission of Drugs in addition to handling for variation application for changes. Obtain and maintain Thai FDA approvals for all activities and products. Responsible for maintaining & updating the regulatory database with accuracy in regulatory relevant parameters on development projects. Perform other related duties and responsibilities as assigned. Qualification & Experience Applications are invited from the candidates who meet the following criteria: Bachelor’s Degree or Master’s Degree in Pharmacy 1 - 5 years of experience in pharmaceutical industry or in Drug Regulatory Affairs Experience in a global/matrix environment or cross-functional teams in the pharmaceutical industry or in clinical research firms would be advantage Good command in English language Proficient in computer skills (MS-Office and Internet) Pharmacist license is a MUST. Open & interested to work in Bangna, Bangkok Skill & Knowledge The ideal candidate must be knowledgeable in regulatory laws having strong understanding of rules and regulations of pharmaceuticals and nutraceuticals (including herbal product and health supplements). In addition, the incumbent must possess strong management skills with problem analyzing capabilities along with interpersonal and communication skills. Benefits: Salary increment Annual leave Yearly bonus regarding to company performance Provident fund Life insurance Medical insurance (IPD & OPD) Health check-up Uniform New Year party Good Health by Yourself activities etc. If you are eager to make the most of your opportunity, please send your resume via APPLY NOW. For further information, please call 02-769 4222 ext. 3019 (K.Time).",Healthcare & Medical
Research Nurse / Study Nurse,Bumrungrad Hospital Public Company Limited,"Vadhana, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Role and Responsibilities: Provides and supports team in organizing ongoing projects to submitting the Institutional Review Board (IRB) documents. Coordinates clinical research to ensure that research activities run smoothly and comply with study research protocols. Ensures that the clinical research is conducted in accordance with the stipulations of the ethical standard, Good Clinical Practices (GCPs), regulatory requirements and institutional policies and procedures Works closely with Principal Investigator (PI) to plan, organize, and perform clinical trial activities. Manages a caseload of research patients. Provide patients and their relatives with accurate information and assist them with the informed consent process. This will include discussing the concept of clinical trials and randomization, details of treatment options, investigations, and side effects as well as following up for specific clinical trials Perform other relevant duties as assigned by the project leader Qualifications and Requirements: Bachelor’s degree in Nursing with current Thai licensure and valid Registered Nurse (RN) A minimum of 2 years of experience in nursing care practice Good knowledge of local regulatory requirements and ICH-GCP Good understanding of and interest in clinical research Excellent organizational and time management skills, with a strong attention to details Proficient in spoken and written English Good spoken and written communication skills, presentation skills, and interpersonal skills Proficient in the use of MS Office and MS Outlook",Healthcare & Medical
Sales Representative (Key Account),KellyOCG Singapore Pte Ltd.,Bangkok,Pharmaceuticals & Medical Devices,Full time,25000.0,34999.0,"Job Summary Actively manage key assigned account in Bangkok and attend to resulting customer requests. Establish relationships with key decision makers like surgeons , orthopedics doctors currently using competitor products, within targeted geographical & product areas. Performing in OR providing technical and commercial support. Work closely with surgeon team Completion of reports as required by Sales Leaders (or others) including monthly reports & expenses. Attendance at relevant workshops and, where required, completion of learning assessment exercises. Product: Hips & Knees, Extremities, Sports Medicine, Trauma Duties and Responsibilities Activity targets achieved as per sales plan. Conduct in-servicing and workshops on products. Key account management and targeting. Review instruments consignments once a year and implants consignment quarterly and make adjustment where required. Maintain good relationships with key accounts & seek to continue leverage of existing business relationships. Establish relationships with key decision makers currently using competitor products, within   targeted geographical & product areas. Present proposal to decision makers and converts customers to usage of Zimmer products. Attendance at relevant workshops and, where required, completion of learning assessment exercises. Study relevant clinical articles & data to build knowledge base and provide relevant advice to customers & staff Education/ Experience Requirements Tertiary qualifications in Business, Commerce, Marketing, Engineering or Paramedical discipline or compensating work experience. Tertiary qualifications in nursing/ science or a related discipline or compensating work experience Previous experience in medical device sales is preferable an advantage – Orthopedics, Capital, Equipment, Diagnostic Prior experience in adult joint reconstruction, trauma, sports medicine, spine is preferable but not necessary. Previous operating theatre experience. Demonstrated sales abilities & a track record of successful selling to the medical profession. Need to travel in local, work outside of normal business hours and over the weekends in order to achieve expected objectives. The remuneration package is very attractive Competitive Salary IPD and OPD Provident Fund Sales incentive Flexi Benefits Interested candidates are invited to write in with full resume, stating present and expected salaries, and enclosing a recent photograph.",Healthcare & Medical
"Consultant, Regulatory Affairs (Pharmacy)",Tilleke & Gibbins International Ltd.,"Yan Nawa, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"KEY RESPONSIBILITIES Register pharmaceuticals, medical devices, and other related products with the concerned government authorities. Prepare documents for filing, check accuracy of all documents involved, and submit them to concerned government authorities. Prepare applications to the authorities and advise clients on the change in registration. Provide advisory opinions on regulatory affairs issues, such as labeling and other relevant issues. Prepare and deliver presentations for associates, conferences, conventions, and individuals; write articles on contemporary IP and RA-related regulations and developments; and participate in conferences in Thailand and abroad. Complete relevant work related to regulatory affairs as assigned. SPECIFICATION Knowledge and Experience Bachelor’s Degree (or above) in Pharmacy. Thai-licensed pharmacist. At least 2-3 years of experience working in pharmaceutical field or fields related to medical devices. Skills & Attitude Communication skills – have excellent written and spoken skills in both Thai and English. Organizational skills – be able to effectively manage multiple assignments and prioritize work. Research skills – be able to conduct in-depth research and gather relevant data. Service mindset – demonstrate true commitment in achieving positive matter outcomes for clients and be able to build and maintain client relationships.",Healthcare & Medical
BD & Licensing Manager,OLIC (Thailand) Limited,"Pathum Wan, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Job description: Develop new business by searching for new potential products and licensor (New drug/Generics/Acquisition the brand opportunities) Initially assess product potential and registration possibility. Conduct market survey, gather market information for interesting products. Consideration of business feasibility for interesting projects. Facilitate the meeting with relevant department effectively and prepare minute of meeting. Review related agreements and prepare the comments. Handle and follow up new projects with the partners/internal departments. Constantly report on progress of the projects to supervisor. Requirements: Bachelor or higher degree in Pharmacy, Pharmaceutical Science or any related fields. Master degree or above is a plus At least 5-year working experiences in business development in Pharmaceutical Industry. Capability to understand the agreement of pharmaceutical business Experience in Pharmaceutical regulatory affairs Fluent in English (both speaking & writing) Good collaboration with concerned parties",Healthcare & Medical
Pharmacist/เภสัชกร,"BANGKOK SAMUI HOSPITAL CO., LTD.",Surat Thani,Pharmaceuticals & Medical Devices,Full time,45000.0,54999.0,ตำแหน่ง เภสัชกร  Full Time - PartTime สามารถเลือกทำได้ ที่ รพ.กรุงเทพสมุย และ รพ.พะงันอินเตอร์เนชั่นแนล (เกาะพะงัน) มีค่าเดินทางให้ คุณสมบัติ ปริญญาตรีคณะเภสัชศาสตร์บัณฑิต มีใบประกอบวิชาชีเภสัชกรรม สามารถทำงานเป็นกะได้ มีประสบการณ์จะรับพิจารณาเป็นพิเศษ มีความอดทน ตรงต่อเวลา และมีมนุษย์สัมพันธ์ดี หน้าที่ความรับผิดชอบ บริหารจัดการงานเภสัชกรรมตั้งแต่การจัดซื้อ จัดหา สำรองยา จัดเก็บยาที่ถูกต้องตามมาตรฐาน วิเคราะห์และสั่งยาอย่างเหมาะสม จัดยา จ่ายยา ภายใต้มาตรฐานวิชาชีพอย่างถูกต้อง ปลอดภัย รวดเร็ว เฝ้าระวังและติดตามบริหารยาอย่างถูกต้องและเหมาะสม ___________________________________________________________________ สวัสดิการ Fulltime หอพักพนักงาน ประกันสังคม ประกันกันอุบัติเหตุกลุ่ม สวัสดิการค่ารักษาพยาบาล OPD/IPD ส่วนลดค่ารักษาพยาบาล สำหรับครอบครัว ตั๋วสวัสดิการ Bangkok Airways โบนัสประจำปี กิจกรรมOD กิจกรรมสำคัญต่างๆตลอดทั้งปี สวัสดิการ Parttime ที่พัก และ ค่าเดินทาง,Healthcare & Medical
Pharmacist/เภสัชกร,"Bangkok Hospital Phuket Co., Ltd.",Phuket,Pharmaceuticals & Medical Devices,Full time,30000.0,44999.0,"ทวนสอบความความเหมาะสมของการสั่งใช้ยาของแพทย์ อธิบายวิธีการใช้ยา ข้อควรระวังพิเศษในการใช้ยาแก่ผู้ป่วย ให้คำปรึกษาปัญหาการใช้ยาแก่ผู้ป่วย ติดตามผลข้างเคียงจากการใช้ยา ให้บริบาลทางเภสัชกรรม เพื่อค้นหาปัญหาที่เกี่ยวกับยา (Drug related problems: DRPs) หาแนวทางแก้ไขหรือป้องกัน DRPs ร่วมกับบุคลากรทางการแพทย์ ให้บริการเภสัชสนเทศ เตรียมยาปราศจากเชื้อ มีส่วนร่วมกับทีมสหสาขาวิชาชีพอื่นๆ ในการดูแลผู้ป่วยในแต่ละสาขา เช่น การเยี่ยมบ้านผู้ป่วย, Case conference บริหารยาคงคลังให้มียาเพียงพอและพร้อมใช้",Healthcare & Medical
Regulatory Affairs Executive (New Graduates Welcome),PRTR,Bangkok,Pharmaceuticals & Medical Devices,Contract/Temp,,,"Our client is an American multinational pharmaceutical and biotechnology corporation. Duties and Accountabilities Preparing documents required for regulatory submission including registration amendments, and FDA reports. Processing Thai-specific labels and leaflets for required products by collaborating with logistic functions and manufacturing sites to meet local regulatory requirements. Ensuring that all regulatory documents are complied with current laws and regulations. Supporting the product's importation by ensuring that all documents are aligned with local requirements. Performing other tasks as assigned by supervisor. Qualifications Required Bachelor’s Degree in Pharmaceutical. Minimum 2 years of experience in the Regulatory Affairs field. Good technical and professional knowledge, including computer skills. Good communication skills (both written and spoken English). Good judgment and problem-solving skills. Responsible, hard-working, and well-organized. Attention to detail and quality orientation. Ability to work well under high pressure.",Healthcare & Medical
Clinical Facilitator/Aesthetic,LG Chem Life Sciences (Thailand) Ltd.,"Pathum Wan, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Key duties & responsibilities: In-Clinic Education Work with the Product Manager to determine the clinical needs of customers and provide clinical facilitation. Plan, create, provide and perform both external and internal training programs with regard to product differentiations, injection techniques, scientific literature updates, facial assessments, anatomy, and consultation skills. Support sales team initiated local small group training (both aimed at the development of Physicians and/or Beauty consultants) Customer Engagement Develop and maintain strong professional relationships with KOLs and exchange unbiased scientific information between KOLs and the company. Provide high-quality, accurate, balanced, and directed information to key customers in response to unsolicited requests for information. Collaborate with the sales team to develop key customers. Medical Education Support Management of training events, third party society congress, and initiated symposium/ workshop/ lecture Communicate with speakers to deliver correct information and message to the audiences Conduct a trainer development program to meet our trainer’s needs for their continuous up-skilling and new learnings Support to create of innovative educational materials Marketing Support Leverage and consolidate centrally approved scientific and clinical content for promotional material Work closely with the marketing team and support marketing initiatives Sales Support Selling products during the specified time. JOB QUALIFICATIONS (MINIMUM REQUIREMENTS): Education and Experience Education – Bachelor of Pharmacy, Nurse or Health Science Experience in pharmaceutical, aesthetic & device industry, and /or field related to training Strong scientific and pharmaceutical knowledge, and clinical trial experience is an asset Comfortable discussing scientific data and clinical techniques with senior clinicians and colleagues Essential Skills, Experience, and Competencies (includes Licenses, Credentials) Good scientific and clinical skills to present scientific data, and good communication skills Ability in analyzing scientific literature Knowledge of human anatomy and performing clinical facilitation Performance-driven and strong teamwork ability Willing to travel (within the country) If you are motivated and eager to make the most of your opportunities, Contact us now! Please send your CV & expected salary and recent photo via ""Apply Now"" only shortlisted candidates will be contacted LG Chem Life Sciences (Thailand) Ltd. 19 Floor, CRC Tower, All Seasons Place, 87/2 Wireless Road, Lumpini, Pathumwan, Bangkok 10330 For any further information please call 02 654 2323 Thank you for your interest in LG Chem Life Sciences (Thailand) Ltd.",Healthcare & Medical
Product Manager (OTC/Ethical),Sandoz (Thailand) Limited,"Vadhana, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"About The Role 2023 will potentially see Sandoz become a standalone organization! Already a global market leader in Generics and Biosimilar medicine, this is an exciting, once-in-a-career opportunity to set our own path forward as an independent, purpose-driven organization, and as the founders of a new Sandoz, this is a time of immense opportunity for us all, both professionally and personally! Together we will shape the future of Sandoz… are you ready to make a difference? Your Key Responsibilities: Your responsibilities include, but not limited to: To build strong networks and long-term engagement with key stakeholders. Develop marketing strategy and execute marketing activities of assigned product range. Ensure achievement of agreed business results through successful coordination of field force and other related departments. To offer leadership and guidance to Sales Team using depth of product knowledge and experiences. Commitment to Diversity & Inclusion: We are committed to building an outstanding, inclusive work environment and diverse teams representative of the patients and communities we serve. Role Requirements What you’ll bring to the role: Essential Requirements: Bachelor’s degree in pharmacy, MBA is advantage. At least 3-5 years’ experience in Brand Management / Marketing role in pharmaceutical company Experienced in drugstore or hospital channel would be preferred. Experience in new launch products and exploring new customers Successful record of contribution and/or P&L responsibility. Good command in written and spoken in Thai and English",Healthcare & Medical
Product Specialist - Medical (เครื่องมือแพทย์)/ผู้เชี่ยวชาญผลิตภัณฑ์,"Earthline Co., Ltd.","Bueng Kum, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"รายละเอียดงาน Duties and Responsibilities Ensure effective promotion and sales of the Medical product range within a defined geographic area. Establish and maintain relationships with key hospital accounts and to coordinate evaluation and conversion activity with local Medical Account Managers and Clinical Consultants. Provide on the job training in the field for new and existing representatives on Medical products. Provide a concentrated selling effort and clinical feedback on any new products during initial roll out phase. Coordinate all selling and training efforts with either the Regional Business Manager, Director, or Area Vice President Sales. Work with the Marketing Department to provide a coordinated selling effort on current products and to provide clinical feedback during the initial roll-out phase of a new product. Consistently work to improve personal knowledge and sales skills to become of greater value to current and potential customers and to the organization. Maintain accurate and up-to-date records of business dealings within assigned territory, and submit required reports to Manager in a timely and accurate manner. Reports include, but are not limited to, territory customer records, sales updates and forecasts, weekly expense reports, monthly reports, and annual business plans. Ensure regional achievement of annual sales targets. Call clinicians to promote and sell the benefits of Medical's products. Work to improve the sales competency of the reps in area of responsibility during ride along and other training sessions Conduct in-services when appropriate to ensure initial conversion to and the ongoing use of Medical products. Work with the Regional Business Manager, Director and/or Area Vice President - Sales and the local teams to develop and execute effective cross-selling strategies involving Medical products. Work with established Company customers within an assigned territory to best utilize Company products คุณสมบัติผู้สมัคร BS/BA Degree in Nurse, Business, Health Sciences, or related field of study. Must have at least two years prior experience in medical device sales or equivalent sales experience in pharmaceutical or healthcare industry. Proven expertise in prospecting, selling, and negotiating skills in the medical device or related industry, including networking and partnering. Effective and creative customer problem solving skills Effective training skills are required to train customers and demonstrate company products and services. Ability to use communication methods and strategies that influence desired results. Ability to establish and maintain credibility, trust, and positive relationships. Ability to quickly adapt and respond to job environmental and industry changes. Ability to appropriately deal with success and defeat. Ability to handle and work under stressful situations. Earthline Company Limited 129/196 Soi Nawamin163 Nuanchan Beungkum BANGKOK 10230 THAILAND Tel: +662-5190647-55 (Automatics) Tel 02 519 0647-55 Ext. 24 Fax: 02 519 0656 Mobile&LineId : 0992865345 www.earthline.co.th https://www.facebook.com/Earthline.Company",Healthcare & Medical
Medical Science Liaison,PRTR,"Bang Rak, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Our client is Global Pharmaceutical Company. Job Description Providing country field-based support from the medical function to achieve the company's goals and objectives. Acting as a scientific expert in oncology for external stakeholders. Identifying and developing strong sustainable peer-to-peer relationships with external stakeholders especially with key external experts (KEEs) to support the medical/scientific credibility of the company. Sharing scientific data with HCPs, discussing all aspects of the data in a scientific, objective, and balanced way. Working with HCPs as partners in scientific activities that help advance disease understanding. Initiating and conducting appropriate DSTH staff training & development on information regarding current and emerging clinical data. Participating in Medical Brand teams to contribute knowledge and needs from the field, give feedback on medical plans, and suggest ideas for studies. Working with an internal cross-functional team on brand strategies and brand plans. Qualifications Bachelor's degree in Pharmaceutical Science. 25-40 years old. Having 2-3 years of experience in oncology Medical Affairs, MSL will be advantageous. Have an Oncology background in the healthcare or pharmaceutical industry. Excellent verbal and written communication skills, interpersonal and teamwork skills. Product / Disease knowledge in Cancer, esp. Breast and Lung Cancer.",Healthcare & Medical
Associate Sales Manager / Sales Manager (Onco team or Gen line)/ASM/DSM  2...,Alvogen (Thailand) Limited,"Huai Khwang, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Key Responsibilities : Drive sales team and be responsible for achievement of team target and develop territory as assigned. Provide coaching and on the job training for MR to effectively handle objections and develop selling competencies to achieve individual and team goals. Lead the team to effectively implement company marketing strategies and tools in order to achieve business objectives. Ensure sales activities are compiled and aligned with company policy and regulations Develop and leverage strong engagement with key customers through scientific leadership and best in class services. Embed compliance culture and company core values through sales team at all levels. Candidate Profile: Bachelor’s degree in Pharmacy, or Health Science related. Has minimum 8 years’ successful sales experience in hospital channel or at least 3 years in sales management position Energetic, proactive and highly motivated, possessing good problem solving skill Strong leadership with interpersonal and negotiation skills, result-oriented and service mind Good command of both written and spoken English and Thai to communicate effectively with stakeholders involved, Computer literacy (MS-Office programs), ***Remind that which one you prefer apply Onco team or Gen line team! If you are interested in joining our team, please send your application to click "" Apply Now "" Alvogen (Thailand) Limited 1126/2 Vanit Building II, 15th Floor, Room 1501-1502, New Petchburi Road, Makkasan Sub-district, Ratchathevi District, Bangkok 10400 Thailand",Healthcare & Medical
RA/PV/QA Supervisor/-,"Mitsubishi Tanabe Pharma (Thailand) Co., Ltd.","Pathum Wan, Bangkok",Pharmaceuticals & Medical Devices,Full time,,,"Key responsibilities: - Has experience in filing and manage at least one new drug application until successfully obtained the approval as a project leader - To handle regulatory activities (e.g. eCTD, GMP clearance, Import license renewal, etc.), life cycle management within good time and in compliance with company policies and local regulations. - To handle pharmacovigilance (PV) and quality assurance (QA) activities with stakeholders in compliance with local regulations, global and company policies. - To handle database management. - To provide recommendations and information related to regulatory, PV and QA to Sales and Marketing, affiliates, etc. - To establish effective relationship with Thai FDA and gain their trust and respect. - Experiences in PV and/QA function are plus. Qualification/experience: -Work experience as regulatory affairs officer for Pharmaceutical products, project at least 3 years, with management background is preferred, have  a Pharmacist license. - At least basic knowledge of regulations, variation, pharmacovigilance. - Good command in English both in oral and written (TOEIC score 600 up preferred) - Good computer literacy (MS office: word, excel, power point, etc.) - Drive for results, managing and measuring works, problem solving, customer focus, integrity and trust with positive attitude and active learning. - Able to work under pressure of dead-line, and a good team player.",Healthcare & Medical
