Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Production Supervisor/หัวหน้าฝ่ายการผลิต,"KULLAWAT FOODLAND CO., LTD.",Northern > Others,Food Technology & Safety,Full time,10000.0,15999.0,รายละเอียดงาน ตรวจรับวัตถุดิบ ควบคุมคุณภาพการผลิตให้เป็นไปตามแผนการผลิตและนโยบายของทางบริษัท แก้ไขปัญหาเบื้องต้นในฝ่ายผลิตและรายงานให้เภสัชกรฝ่ายผลิตทราบ จัดทำ ตรวจสอบ บันทึกการผลิต และเอกสารแบบฟอร์มต่างๆที่เกี่ยวข้องกับการผลิต ควบคุมการ เบิก-จ่าย อุปกรณ์ที่สำหรับใช้ในการผลิต วางแผนการใช้งาน/ควบคุม/ดูแลอุปกรณ์และเครื่องมือ ที่ใช้ในฝ่ายผลิตให้เหมาะสม ติดต่อ สื่อสารประสานงานกับฝ่ายอื่นๆ ที่เกี่ยวข้อง คุณสมบัติ วุฒิการศึกษาปริญญาตรี สาขาวิทยาศาสตร์อาหาร อุตสาหกรรมอาหารหรือสาขาอื่นที่เกี่ยวข้อง ผ่านงานทางด้านโรงงานอุตสาหกรรมอาหารมาก่อนจะพิจารณาเป็นพิเศษ มีความสามารถใช้โปรแกรม Microsoft Office ได้ มีความรู้เกี่ยวกับ GHPs และ HACCP สวัสดิการ ประกันสังคม ที่พักฟรี ชุดยูนิฟอร์ม โบนัส ตามผลประกอบการ *ปรับเงินเดือนทุกปี,Science & Technology
Sampling Compounder/พนักงานเตรียมสินค้าตัวอย่าง,Sensient Technologies (Thailand) Limited,"Pathum Wan, Bangkok",Laboratory & Technical Services,Full time,,,"Responsibilities Request and re-pack samples from Sensient’s affiliates and from Sensient Thailand’s inventory. Prepare and deliver cosmetic samples in time for Thailand direct customers, and manage the Philippines, Myanmar, Vietnam, Indonesia and Australia agents for sampling according to SalesForce request and keep good KPIs. Support the sales team to manage distributors’ sampling work and ensure distributors can provide good sampling service to our customers. Maintain inventory of library samples and raw materials; provide all necessary samples using appropriate equipment and procedures. Order re-pack packages, update sampling focus lists, and refresh sample inventory stock to align with the latest standard, etc. Prepare all sample requests, labels, and prints all related documents to be included in packages that will be sent to customers. Notify the sales team or agents of any known delays or missing samples. Pack samples for shipments and ensure regulatory compliance. Provide documentation support and other support related to sample requests Knowledge and Skill Requirements: 0-3 years of experience in laboratory Junior college or diploma in related field. Ability to communicate in English. MS Office (Word, Excel, Power Point) Ability to do multi-tasks and prioritize with limited supervision Please send your resume together with related documents to ""APPLY NOW"" (Please also indicate the position applied for.) Wipawan Ngovathana Sensient Technologies (Thailand) Ltd. 14th Floor, Maneeya Center Building 518/5 Ploenchit Road, Patumwan Bangkok 10330 Tel. 02 254 8181, ext. 29",Science & Technology
Scientific Affairs Specialist(Contract),"Clinixir Co., Ltd.",Others,Biological & Biomedical Sciences,Contract/Temp,,,"Overall Responsibilities Oversee and manage the pharmacovigilance process, including reviewing and reporting adverse events to regulatory authorities. Monitor and evaluate medical literature and other data sources for potential safety signals or emerging risks related to assigned projects. Develop and maintain product information and educational materials, including prescribing information, product monographs, and other medical communications. Work collaboratively with Medical Scientists to develop the study protocol, patient information sheet, and informed consent form, including providing scientific input into developing clinical study reports, manuscripts, and other clinical trial documents. Support developing and implementing medical affairs plans, including scientific communication activities, advisory boards, and medical education programs. Review and analyse scientific and medical literature to support clinical trial design and protocol development. Collaborate with cross-functional teams, including data management, biostatistics, regulatory affairs, clinical development, and marketing teams, to ensure alignment on scientific messaging and activities. Stay up-to-date on the latest regulatory and industry trends related to pharmacovigilance, medical information, and medical affairs Provide scientific expertise to support the operations as requested. Performs Real-World Evidence operations in compliance with internal SOP and internal guidelines. Qualifications: Advanced degree in life sciences (PharmD, PhD, MD, or equivalent) with a strong understanding of pharmacovigilance, medical information, and medical affairs. Minimum of 2 years of experience in the pharmaceutical industry or a clinical research organisation. In-depth knowledge of global pharmacovigilance regulations and guidelines, including ICH, FDA, and EMA. Excellent written and verbal communication skills with keen attention to detail. Ability to work collaboratively and effectively in a team environment. Ability to manage multiple projects simultaneously 2-year period of contract Good Benefit - Annual Leave 15 Days - Birthday leave 1 Day - Medical Insurance **Hybrid Work & Flexible Working Hour** Clinixir Office 173/18 Asia Centre Building (BTS Chongnonsi)",Science & Technology
Technical Services Specialist (Packaging),Interthai Pharmaceutical Manufacturing Ltd.,"Chatuchak, Bangkok",Laboratory & Technical Services,Full time,,,"DUTIES & RESPONSIBILITIES: 1. Prepare Bill of Material and packaging processes for quotation processes 2. Develop artwork for new product and amended printed packaging material to corporate with packaging process including quality assurance. 3. Contact supplier and principal for artwork development 4. Study for trial packaging material and process and coordinate with other department for trial packaging. 5. Study for new product packaging material specification and packaging process. 6. Set up new material items and Bill of Material including maintenance of other related function in ERP System 7. Prepare trial and/or pilot packaging document and coordinate with production for process. 8. Prepare new product packaging document and coordinate with production for process. 9. Revise packaging document when there is any new machine, new process, amend packaging material etc. 10. Set up standard quantity of packaging material including standard yield and other related packaging parameter: Filled weight, filled volume etc. 11. Validate and conclude any new or revised packaging process which may impact product properties. 12. Prepare and revise concerned work instruction. 13. Performs other jobs as may be assigned by Superior. 14. Enforces company policies on cGMP, discipline, safety and all current regulations. Qualifications: Bachelor Degree of Science (Packaging Technology)",Science & Technology
R&D Supervisor /Research & Development Supervisor...,"Merit Food Products Co., Ltd.",Chon Buri,Food Technology & Safety,Full time,,,"หน้าที่หลัก ด้านการวิจัยผลิตภัณฑ์ คุณภาพของผลิตภัณฑ์ที่ผลิตอยู่ในปัจจุบัน และบริหารจัดการต้นทุนให้มีประสิทธิภาพมากขึ้น ทั้งนี้เพื่อตอบรับความต้องการของลูกค้า พัฒนาผลิตภัณฑ์ใหม่ๆ ตาม Brief จากทีมการตลาด ภายใต้การควบคุมต้นทุนที่เหมาะสม แก้ไขหรือปรับสูตรการผลิตสินค้า เมื่อมีการเปลี่ยนแปลงกระบวนการผลิต หรือ เมื่อสินค้ามีคุณภาพเบี่ยงเบนไปจากมาตรฐานที่กำหนดไว้ สรรหา และคัดเลือกวัตถุดิบจาก Supplier ใหม่ๆ Trial Run ใน Process line ร่วมกับฝ่ายผลิต ก่อนนำไปสู่การผลิตจริง (Commercial Scale) พัฒนาผลิตภัณฑ์ต้นแบบ (Product Prototype) เริ่มต้นตั้งแต่การสรรหาวัตถุดิบ บรรจุภัณฑ์ที่เหมาะสม จนถึงการผลิตจริง) วิเคราะห์ข้อมูลร่วมกับฝ่ายผลิต ฝ่ายควบคุมคุณภาพ เพื่อพัฒนากระบวนการในไลน์การผลิตให้มีประสิทธิภาพมากขึ้น (Cost & time saving) วางกำหนดการและแผนการทำงานจนสำเร็จลุล่วง ศึกษา ทวนสอบ และวิเคราะห์ปัญหา รวบรวมข้อมูล พร้อมแนวทางการแก้ไขและพัฒนาเกี่ยวกับการทำงาน ดูแล และตรวจสอบการผลิตสินค้าในกระบวนการผลิต ให้สอดคล้องกับมาตรฐานอยู่เสมอ ควบคุมต้นทุนสินค้า ให้อยู่ในมาตฐานต้นทุนของฝ่ายขาย ขึ้นทะเบียนตำรับอาหาร สำหรับสินค้าในประเทศ ขึ้นทะเบียนสินค้าเครื่องดื่ม ที่ได้รับการยกเว้นภาษีต่อกรมสรรพสามิต ดูแลด้านข้อกำหนด และกฎหมายที่เกี่ยวข้องกับอาหารและผลิตภัณฑ์ ด้านการพัฒนาผลิตภัณฑ์ใหม่ พัฒนาและคิดค้นสูตรการผลิตใหม่ๆ ผลิตภัณฑ์ตัวอื่นๆ เพื่อขยาย product lines ของบริษัท ออกแบบการผลิตสินค้าและบรรจุภัณฑ์ เพื่อให้สอดคล้องกับกระบวนการผลิต และตรงตามความต้องการของลูกค้า ออกสำรวจตลาด ตามแผนการสำรวจตลาดร่วมกับฝ่ายการตลาด พร้อมทั้งบันทึกข้อมูลของสินค้าที่ได้จากการสำรวจตลาดและสรุปผลการสำรวจตลาด เรียนรู้วิธีการผลิต วัตถุดิบ-ส่วนผสม หรือบรรจุภัณฑ์ใหม่ๆ เพื่อพัฒนาสินค้าอยู่เสมอ คุณสมบัติที่ต้องการ: จบปริญญาตรี วิศวกรรมอาหาร วิทยาศาสตร์ สาขาวิทยาศาสตร์และเทคโนโลยีการอาหาร, สาขาเทคโนโลยีการพัฒนาผลิตภัณฑ์ สาขาอุตสาหกรรมอาหาร หรือสาขาอื่นๆ ที่เกี่ยวข้อง มีประสบการณ์ด้านงานวิจัยแลพัฒนาอย่างน้อย 3-5ปี มีทักษะในด้านการออกแบบและคิดค้นสิ่งใหม่ๆ มีความมั่นใจและมีภาวะความเป็นผู้นำ ชอบทำงาน Lab ผสมสูตรเครื่องดื่มใหม่ๆ สนใจงานด้านพัฒนาผลิตภัณฑ์ มีความสามารถในการวิเคราะห์ข้อมูล นำเสนอ และรายงานผล มีความละเอียดรอบคอบ กระตือรือร้นในการทำงาน และมีความรับผิดชอบต่อหน้าที่ มีทักษะในการติดสื่อสารและประสานงานกับฝ่ายต่างๆ ได้ดีมาก เปิดใจเรียนรู้ และพัฒนาตัวเองอยู่ตลอดเวลา สามารถทำงานภายใต้แรงกดดันได้ดี ทำงานวันจันทร์ - วันเสาร์ สวัสดิการ กองทุนสำรองเลี้ยงชีพ ค่าสวัสดิการ ประกันสังคม โบนัสตามผลประกอบการ ตรวจสุขภาพประจำปี ชุดยูนิฟอร์ม",Science & Technology
QA Executive,Central Restaurants Group (CRG),"Bang Rak, Bangkok",Food Technology & Safety,Full time,,,"1. ตรวจประเมินการปฏิบัติงานและคุณภาพของสินค้าในร้านสาขาตามแผนงาน ให้ตรงตามแผนและมาตรฐาน % Day Part, % Weekday และ % Weekend และสรุปผลรายงานการตรวจสอบ เสนอผู้บังคับบัญชาตามกำหนด รวมทั้ง Pre Audit สาขาเปิดใหม่ และ Hub ของ Mister Donut 2. จัดทำรายงานผลการตรวจ Food Safety Audit โดย QA ของแบรนด์ใน CRG 3. จัดทำรายงานสรุปผล Swab and Water Quality Monitoring ของแบรนด์ใน CRG โดยแบ่งเป็นสรุปรายเดือน ไตรมาส และรายปี 4. บริหารจัดการกำหนดและแก้ไขเรื่อง Customer Complaint ของแบรนด์ใน CRG ตามที่ทางแบรนด์ร้องขอเมื่อพบปัญหาหรือการร้องเรียนจากลูกค้า 5. รับผิดชอบในเรื่อง Food Safety Training พร้อมทั้งมีการอบรม Food Safety Training ให้กับผู้จัดการสาขา และผู้ที่เกี่ยวข้องของแบรนด์ใน CRG 6. PMP Monitoring สรุปภาพรวม PMP Issues Report ประจา เดือนของแบรนด์ ใน CRG และรายงานผลต่อผู้ที่เกี่ยวข้อง. 7. สรุปรายการสินค้าหมดอายุ และรายการสินค้าไม่มีวันที่หมดอายุจากผู้ผลิตแจ้งแบรนด์ใน CRG เพื่อการ Monitor รายสินค้าของแต่ละแบรนด์ 8. ตรวจประเมิน CRG Warehouse คลองส่งน้ำพร้อม, CRG Supplier, Franchise Follow up ตามแผนงาน 9. เป็น Trainer อบรมหลักสูตร Basic Food Hygiene ให้ทีมบริการสาขาใหม่ของแบรนด์ภายใน CRG 10. ตรวจประเมิน SFBI-FC Hygiene Inspection for Brand Pepper Lunch",Science & Technology
Sales Specialist,UBON BIO ETHANOL PUBLIC COMPANY LIMITED,"Pathum Wan, Bangkok",Chemistry & Physics,Full time,30000.0,54999.0,"Responsibilities : - Preparing and sending quotes and proposals. - Negotiate and close agreements with key customers. - Manage and oversee the daily operations of the sales department. - Maintains relationships with clients by providing support, information, and guidance; researching and recommending new opportunities; recommending profit and service improvements. - Identifies product improvements or new products by remaining current on industry trends, market activities, and competitors. - Prepares reports by collecting, analyzing, and summarizing information. - Prepare monthly, quarterly, and annual sales forecasts. Qualifications : - Bachelor's degree or higher in chemistry,sales or related fields - At least 5 years of experience working Sales - Good presentation, coordination and negotiation skills - Very active and very good personality - Good command of written and spoken English & Thai",Science & Technology
QA Officer - Restaurant Business (1 year contract)/เจ้าหน้าที่ประกันคุณภาพ...,Central Restaurants Group (CRG),"Bang Rak, Bangkok",Food Technology & Safety,Contract/Temp,,,"หน้าที่ความรับผิดชอบ ตรวจประเมินการปฏิบัติงานและคุณภาพของสินค้าในร้านสาขาตามแผนงาน และสรุปผลรายงานการตรวจสอบ เสนอผู้บังคับบัญชาตามกำหนด จัดทำรายงาน Food Safety Audit ตามที่ได้รับมอบหมาย ติดตามและเข้าตรวจสอบปัญหาตามที่ลูกค้ามีการเสนอแนะและร้องเรียน รวมถึงให้ความรู้และคำแนะนำแก่พนักงานร้านเกี่ยวกับการปรับปรุงและพัฒนาคุณภาพของร้านอาหาร ทำการทดสอบผลิตภัณฑ์ที่ต้องการใช้เป็นสินค้าทดแทนหรือสินค้าสำรอง และจัดทำรายงานสรุปผลการทดสอบเสนอผู้บังคับบัญชา ติดตามผลการแก้ไขของร้านสาขาจากการตรวจประเมินทางด้านคุณภาพที่ผ่านมา ให้ความรู้ด้าน Food Safety และ Pest Control กับสาขา คุณสมบัติตำแหน่งงาน วุฒิการศึกษาระดับปริญญาตรี สาขา เทคโนโลยีการอาหาร สุขาภิบาลอาหาร สาธารณสุขศาสตร์ ยินดีพิจารณานักศึกษาจบใหม่ สามารถเดินทางไปจังหวัดเพื่อตรวจสาขาตามที่ได้รับมอบหมาย (สามารถเบิกค่าเดินทางได้) สามารถใช้โปรแกรม Microsoft Excel, Microsoft Power point ได้ในระดับดี มีทักษะการสื่อสารและติดต่อประสานงาน",Science & Technology
Data Engineer (Azure) (Hybrid Working/Work From Home),Metro Systems Corporation Public Company Limited,"Prawet, Bangkok","Mathematics, Statistics & Information Sciences",Full time,,,"Responsibilities: Lead the implementation of next-generation data engineering solutions Manage AWS resources, including EC2, RDS, Redshift, S3, Glue, Athena, Kinesis, EMR, Lambda, etc., or their equivalent Microsoft Azure resources. Build and deliver high-quality data architecture and pipelines to support the needs of business analysts, data scientists, and customer reporting. Interface with other technology teams to extract, transform, and load data from a wide variety of data sources. Continually improve ongoing reporting and analysis processes, automating or simplifying self-service support for customers. Qualifications: Bachelor's degree or higher in a quantitative/technical field (e.g., Computer Science, Statistics, Engineering). Experience in SQL and performance tuning. 3+ years of experience as a Data Engineer or in a similar role Experience with data modeling, data warehousing, and building ETL pipelines 3+ years of relevant experience in one of the following areas: Data engineering, Database engineering, business intelligence or business analytics. 3+ years of experience in scripting languages like Python etc. Demonstrated strength in data modeling, ETL development, and Data warehousing Proven success in communicating with users, other technical teams.",Science & Technology
Quality Control Supervisor (Suphanburi),Siam City Cement Public Company Limited,Suphan Buri,Food Technology & Safety,Full time,,,"Managing, controlling, and providing feedback for aggregates quality of INSEE Aggregates sources to relevant stakeholders (e.g. commercial team, operations teams, and customers) Coordinating with AGG Plant manager and Logistic teams to manage qualify products before delivery to customers. Working collaboratively with AGG Production Team sale team and BD&RU team on new product development. Managing and controlling aggregate from external source when supply though lacking of bargaining power( demand & supply, brokers as intermediary from source to batching plants) Collaborating with INSEE Concrete/Procurement for quality of aggregate external sources. Developing capability of responsible staffs through coaching/ mentoring to ensure the quality of aggregate. Perform other related duties as assigned. Qualifications: ฺBachelor Degree of Engineering/ Science (mining, geology) At least 2 years with working experience in concrete/aggregates, mining Experience in good manage and organize in a testing Laboratory. Knowledge on Aggregate business for concrete, earthwork. Driver’s license Able to work 6 days/week (Mon to Sat) in quarry environment (Suphanburi)",Science & Technology
QA Pharmacist (Head Office)/เภสัชกรประกันคุณภาพ (สำนักงานใหญ่ รามอินทรา),Atlanta Medicare Company Limited.,"Bang Khen, Bangkok",Chemistry & Physics,Full time,,,"Key Responsibilities: Cooperate to established, implemented, maintained and continually improved its effectiveness in accordance with GDP, other relevant standards and company policy. Assist QMR to organize the management review meeting for updating quality performance from related department. Assist QMR to establish the quality audit program to monitor compliance with the requirements of Quality Management System including internal audit and external audit. Verify the effectiveness the corrective action of Internal/External CAR/PAR including action from customer feedback/complaint. Assist QMR to Co-ordinate with 3rd party comes for certification or surveillance audit and regional quality management system plant audit. Monthly review and monitor the all departments Quality Objective's KPI. On site collaborate with all departments for ISO9001 and Quality Certificate. Other duties may be assigned by QMR. Qualifications: Bachelor's Degree in Pharmacy. Work experience, minimum 2 years, in pharmaceutical QA/QC position is advantage Good knowledge of GDP or GXPs practices. Basic knowledge and experience with laboratory instrument performing analytical tests such as HPLC, GC, FTIR, Spectroscopy. Good command of English Language.",Science & Technology
Sales Representative (Life Science)/ Salary Up to 65K/ BTS Sala Daeng...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Chemistry & Physics,Full time,,,"Our client is the leading companies and currently we have few positions which the working locations are near BTS Sala Daeng and MRT Silom. We are looking for a qualified candidate as below information. Position: Sales Representative (Life Science) Basic Salary: Up to 65K / Month (depends on working experience and ability) / with 3 – 4 months variable bonus, and other high benefits will be informed upon the hiring process. Working days/time:  Monday – Friday (08:30 – 17:00) Job overview : Handling chemical products (Plastic compounds, Dyestuff, Adhesion, etc.) for Sale. Find new business with managers/colleagues, new customer: 90% and existing: 10% as future target. Stock Management with our Customer Service team. To coordinate with another parent or subsidiary company in Tokyo/Nagoya/Osaka, Vietnam, Indonesia, business in other ASEAN region, etc. Qualification: Bachelor’s degree or higher in Chemistry, or Chemical Engineering (MUST) Minimum 2 years as Sales of Chemical, Agricultural, Livestock, Food Additive-related field Good command of English (Equivalent to TOEIC score 650 up) Knowledge about Trading, Import-Export Expenses, Incoterms Must possess driver’s license and own car Outgoing person is preferred since we could go to customer place or overseas for business *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. ********************************** PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Mr. Vorakorn (View) **Mobile phone: 086-340-3636 ** Email: vorakorn_sirisook (at) persolth .com",Science & Technology
Quality Assurance Supervisor - Konnet,"Konvy International Co., Ltd.","Vadhana, Bangkok",Laboratory & Technical Services,Full time,,,"Konnet is subsidiary of konvy. Konnet is a fast growing beauty brand aggregator operating in Thailand and distribute to global market. We are passionate in researching best formulation for long lasting healthy and beautiful skin and continuously develop and launch own key brand products under NUFORMULA and FRESHMENT, as well seeking for high quality and innovative beauty brands from global market to distribute and market in Thailand through omni channel distributions, aim to have over 30 brands in portfolio and achieve huge growth rate +500% by year 2025 Responsibilities: Plan and coordinate the management of the product quality management system and report results to superiors. Control and improve the Quality Control processes and inspect various assessments (Raw Material, Packaging, Finished Goods). Inspect incoming products to ensure they are in perfect condition, according to the standards specified in the Standard Specification documents. Randomly inspect warehouse products to ensure quality assurance before distributing products in both Thailand and internationally. Summarize inspection results and report any non-compliant products to the purchasing department, tracking corrective actions until the products meet the required standards. Create complaints, including relevant documents, and monitor expenses until resolution. Find solutions when problems are found with products, including processes such as transportation and product placement, to prevent damage. Collect results of stability tests and compatibility tests for 7 lots, according to R&D documents and reports. Inspect the manufacturing processes of subcontractors, such as factories or companies involved in the process. Create relevant documents within the company and for external parties. Develop plans for product recalls from stores and plans for uncertain situations. Set standards for Raw Materials, Finished Goods, and Packaging for both factories and the company to ensure uniformity. Store Retain samples of Raw Materials, Packaging, and Finished Goods for record-keeping and data comparison after product sales. Conduct Stability testing, gather data, and summarize results. Work efficiently according to the tasks assigned by superiors until completion. Qualifications: Bachelor's degree in a related field of study. Minimum 5 years of experience in QA/QC, or experience in QA/QC for cosmetic products will be considered a plus. Proficient computer skills. Resilient to pressure and able to solve specific problems effectively. Detail-oriented, responsible, and accountable for assigned tasks. Strong teamwork and communication skills. Enthusiastic about learning new things and continuously improving existing. knowledge to keep up with changes in product and service manufacturing systems.",Science & Technology
Lab Chemist/ Chonburi,"CONNECT ENERGY (THAILAND) CO., LTD.",Chon Buri,Chemistry & Physics,Full time,,,"CONNECT ENERGY (THAILAND) CO., LTD. is an internationally accredited recruitment solutions and services consultancy. Now we're looking for Lab Chemist as detail below; Job responsibilities: Being responsible for the management of the Inter Laboratory Precision Monitoring Scheme & improve quality as per brand standards and standard of regulations. Ensuring Daily/Weekly Operating Report / quality incident is completed for the Weekly Quality Performance Review Meeting and the Weekly Plant Performance Review Meeting. Lead and ensure the quality activity align in accordance with ISO 9000 & ISO 14000 & TS 16949 are maintained and completed. Coordinating for risk events as assigned in the facility risk register with accountabilities including proper documentation and assessment of the risk event, consulting with subject matter experts as appropriate, assign action owners to risk reduction measurement. Conduct Internal & External Audits (both quality and environmental). Provide feedback to line manager and close out the action/gaps. Qualifications: B.Sc. in Chemistry and at least 8 years’ experience Excellent working knowledge of the operation and routine maintenance of laboratory equipment and apparatus together with good working knowledge of safety measures related to the operation of the Chemistry laboratory Experience with quality system (example TS 16949 system) Good working knowledge of English communication skills (written and verbal) Work independently with minimum direct supervision Creativity and the ability to use initiative for independent work Experience in supervising subordinates will be an advantage For interested candidate, please submit your updated CV with full details of working experience, stating present and expected salary by email. Email: varisa.sangsuwan @ connect-energy.com (ติดกันหมด) All applications would be treated with the strictest confidentiality.",Science & Technology
QC Analyst (Chemist ) - Chiang Mai/นักวิเคราะห์ควบคุมคุณภาพ,"Atlanta Medicare Co., Ltd.",Chiang Mai,Laboratory & Technical Services,Full time,,,"QC Analyst (Chemical) 1 postion Role & Responsibilities : Prepare documentation of Quality Control as GMP required (e.g. Specification, Test Procedure, Stability Protocol, Standard Operating Procedure, Test Report, Certificate of Analysis) Responsible for quality control sampling and testing of incoming raw materials and packaging material for manufacturing process. - Perform physical/chemical testing according to Specification and Test Procedure and preparing Test Report Participate in Method Transfer of new product analytical procedure (as required) to ensure the reliability of testing result – transfer method from R&D Department Support a group of validation team in the area of laboratory testing for all validation activities Support Quality Management System to monitoring product quality and ensuring strictly compliance with GMP regulation and other relevant Quality Guidelines such as ICH. Undertaking any other duties, either for this department or any other department within the business, which may be requested by the QC Supervisor/Manager. คุณสมบัติผู้สมัคร : Bachelor's Degree in Chemistry related field. Work experience, minimum 2 years, in pharmaceutical industry is advantage. Good knowledge of GMP or GXPs practices. Experience in ISO/IEC 17025 is advantage. Basic knowledge and experience with micro laboratory instrument performing analytical tests such as BSC, LAF, Autoclave, Incubator, Sterile Oven. Good command of English Language. สวัสดิการ : ชุดพนักงาน กองทุนสำรองเลี้ยงชีพ ประกันสังคม ประกันอุบัติเหตุ โบนัสประจำปี การปรับค่าจ้างประจำปี กิจกรรมท่องเที่ยวและงานเลี้ยงปีใหม่ประจำปี รางวัลอายุงานครบ 10 ปี สวัสดิการช่วยเหลืองานสมรส สวัสดิการช่วยเหลือฌาปนกิจศพ ฯลฯ",Science & Technology
"Manager, New Product Development - Supplement",RS Group,"Chatuchak, Bangkok",Laboratory & Technical Services,Full time,,,"This role directly reports to Marketing Director, you will be responsible for : To research on new trends of dietary supplement, personal care products and related raw materials. Initiate the product development process with aims to lead and create innovative products that will be ahead of the competition. To create a prototype of a new product and lead product testing procedure in order to iron out flaws in the final production To source new suppliers/manufacturers for production support and evaluation To coordinate and manage relationships with manufacturers for initial development and manage production schedules to meet the timeline. To set-up and manage product quality control processes to ensure the best quality outcome. To ensure product-packaging design and supporting documentation meet appropriate safety and regulatory compliance The ideal candidate should possess the following background : At least Bachelor’s Degree in Food Science and Technology or other related Science fields with 3-5 years of applicable experience. At least 2-3 years’ experience in products development (supplement segment is preferable) Strong ideation skills from concept generation to formulating prototypes for a wide range of product line focused Strong organizational and analytical skills Computer literacy in MS Office and related software Positive attitude, able to work independently and as a team “Can do” attitude with detailed and result-oriented",Science & Technology
Chemical Supervisor (ประจำโรงงานดัชมิลล์ จ.นครปฐม),บริษัท ดัชมิลล์ จำกัด,Nakhon Pathom,Chemistry & Physics,Full time,,,"Responsibilities : วางแผนและควบคุมการตรวจสอบทางเคมี ของวัตถุดิบและผลิตภัณฑ์ ประสานงานการวิเคราะห์คุณภาพของห้องปฏิบัติการ ประสานงานและทำงานร่วมกับฝ่ายผลิต ควบคุมดูแลสภาพแวดล้อมในกระบวนการผลิตให้มีความสะอาด และปลอดภัย ปรับปรุงกระบวนการทำงาน Requirements : วุฒิการศึกษาปริญญาตรี วิทยาศาสตร์ (เคมี) , เคมีอุตสาหกรรม, สาขาวิทยาศาสตร์อาหาร, เทคโนโลยีอาหาร หรือสาขาอื่นๆ ที่เกี่ยวข้อง สามารถทำงานเข้ากะได้ ใช้คอมพิวเตอร์ MS-Office ได้ดี ประสบการณ์ทำงานอย่างน้อย 2 ปี ด้าน Food Sciences QA, Food Chemistry ในอุตสาหกรรมอาหาร (Food Industry), เครื่องดื่ม (Beverage) ติดต่อสมัครงาน : คุณธเนศ (ทรัพยากรมนุษย์) โทร / Line ID 084-751-6610",Science & Technology
Site QA Manager,"Mit Mongkol Industry Co., Ltd.","Bang Khun Thian, Bangkok",Chemistry & Physics,Full time,,,"Education : Bachelor’s degree or higher in a scientific field, particularly in chemistry or pharmaceuticals or chemical engineering.Special consideration will be given to candidates with advanced degrees in cosmetics. Experience : Minimum of 20 years of experience in quality assurance, including quality management systems (ISO 9001, ISO14001, ISO22716, ISO/IEC17025, HACCP), inspection and audit, in the pharmaceutical industry or food industry, preferably in the cosmetic manufacturing industry. Familiarity with or experience in certification system such as Organic, RSPO, Halal. Proven experience in managerial position and  demonstrating strong leadership and managerial skills, including the ability to motivate team. Experience in promoting collaboration and accountability is highly desirable. Technical Knowledge : Knowledge of laboratory testing techniques for cosmetics, including microbial testing, packaging and supplier audit. Proficient in quality control methodologies and tools, including statistical process control (SPC), root cause analysis, and corrective / preventive actions (CAPA). Leadership and Communication Skills : Demonstrated ability to lead and manage a team of quality professionals effectively. Strong problem-solving, decision-making, and critical thinking skills to address quality issues and implement process improvements. Excellent communication skills, with the ability to effectively communicate with cross-functional teams and external stakeholders. Proven ability to train and develop team on quality assurance principles, including cross-functional team on quality practices and drive process efficiencies. Positive and ability to build up relationships with both internal and external stakeholders. Good command in speaking,listening, and writing in English. Job Responsibilities : Monitor the implementation of quality management practices, communicate relevant information and updates, and present any issues or deviations from the established standards to identify solutions, prevent problems, and facilitate organizational development effectively. Managing all activities related to quality management systems including ensure quality system compliance and maintain such as GMP, HACCP, FMEA, ISO9001, ISO22716, ISO14001, HALAL, Organic, RSPO, and social accountability such as SMATE, BSCI, SA8000. Responsibility as the lead in certified for new quality and certification systems. Take the lead in auditing new suppliers or existing suppliers that encounterthe issues. Communicate quality concerns to management. Coordinate investigation of quality issues with customers and suppliers. Benefits Performance bonus Provident fund Annual leave 6-15 days Free shuttle bus Medical insurance",Science & Technology
Sales Representative/ตัวแทนฝ่ายขาย,P S BIOSCIENCE COMPANY LIMITED,"Pak Kret, Nonthaburi",Biotechnology & Genetics,Full time,,,"Responsibilities : Develop, maintain and expand existing customer base and new customers Evaluate customer needs and market competition Manage sales strategies to improve market share and profitability for the business Report market trends of new & existing product in the local market Make weekly sales schedule and report Other related tasks as needed Qualifications : Bachelor's Degree or Master's Degree in Microbiology/ Biotechnology/ Medical Technology or related field. One or two year relevant experience in sales Excellent communication and interpersonal skills Proven ability to build relationships, influence customers at all levels Team player with the ability to work independently Good command of English and good computer literacy Have own car and willing to work upcountry",Science & Technology
