Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Beauty Therapist/เทอราปิส,MABEL AESTHETIC COMPANY LIMITED,"Khan Na Yao, Bangkok",Bar & Beverage Staff,Full time,,,มีประสบการณ์การทำงานที่คลินิก ใช้เครื่องนวดหน้าได้ วุฒิการศึกษา มัธยมปลายเป็นต้นไป บุคลิกภาพดี มีมนุษยสัมพันธ์ดี ยิ้มแย้มแจ่มใส รักงานบริการ หากมีประสบการณ์ด้านคลินิกเวชกรรม หรือ สถาบันความงาม หากสามารถทำเล็บได้ จะได้รับการพิจารณาเป็นพิเศษ สามารถทำหน้า นวด ลิฟติ้งได้ สามารถใช้เครื่องผลักวิตามินพื้นฐานเป็นทั้งหมด หน้าที่ความรับผิดชอบ ทำหัตถการ ให้วิตามินกับลูกค้า นวดหน้าขั้นพื้นฐานโดยการใช้เครื่องนวด/มือ ต้อนรับและให้บริการแก่ลูกค้า,Hospitality & Tourism
Operations Executive,Go global travel,Bangkok,Management,Full time,,,"BRIEF : Main responsibility involves handling incoming customer calls and requests in line with our quality standards, procedures and guidelines in order to sell and promote reservations and products. Exceeding the customer’s service expectations while converting requests into reservations. Negotiating with hotels and local supplier for rates, services and general conditions. REQUIREMENTS AND SKILLS: • Experience in Tour operator / Travel agent and/or Hotel Contracting, Hotel Management, Hotel Sales & Marketing would be a distinct advantage. • Good English is a MUST • Second/ Third foreign language at a good writing and speaking level is a strong advantage. • Insight into Tour operators and or Hotel operations, basic knowledge of revenue management. • Being able to work both in a team & independently when necessary • Excellent organizational and negotiating skills. • Good interpersonal skills TASKS AND DUTIES: • Track all reservations by our clients and provide the customer with a timely and efficient response. • Tracking enquiries made via the company website. • Making reservations on the phone and via e-mail. • Working as part of a team, to ensure that all customers receive a high quality service. • General administrative tasks as assigned by the line manager. .",Hospitality & Tourism
Cluster Executive Chef/หัวหน้าเชฟ (คลัสเตอร์),DESTINATION GROUP,Surat Thani,Chefs/Cooks,Full time,,,"Detail - Develop standardized menus and recipes and techniques for preparing, portioning, and presenting food to a consistently high standard.
- Develop and monitor the department's food and personnel budget.
- Interact positively and professionally with the restaurant team, supervisors, management, and co-workers.
- Maintain the highest food quality and professional hygiene/hygiene standards.",Hospitality & Tourism
Product Development Specialist | South Thailand Area,Asian Trails Ltd.,Phuket,Travel Agents/Consultants,Full time,,,"Department:          Non-Accommodation / Suppliers Partnership and Activities Location:               Phuket Branch Vacancies:             1 position Purpose of the role The main objective of the Product Development Specialist for Southern Thailand Area is to maintain a specific product portfolio, involving contract collection and negotiation, along with the calculation and control of net costs from local suppliers in the South Thailand region. The Product Development Specialist must keep their product portfolio updated, conduct ongoing research on tourism industry services, independently perform benchmarking, create new products, and present them to the colleagues. Overall Responsibilities Report directly to the Product Development Manager responsible for Thailand Country. Support the collection and negotiation of contracts from main suppliers in the Southern Thailand Area (Krabi, Phuket, Khao Lak, Koh Samui, and minor islands). Supervise and manage a specific product list for Southern Thailand Branches (Activities, Transfers, Tour Packages). Implement, update, code, and maintain Asian Trails Tariffs. Manage tariffs standard cost control and updates. Conduct regular market and competition research (benchmarking) for the development of new products in the South Thailand area. Able to conduct Inspection Visits, Quality Control and Health and Safety Checks with our main suppliers in the Southern Thailand area. Lead product creation/development in coordination with the Sourcing team. Assist the Manager in contracting and negotiation with new or existing suppliers in the South Thailand area. Regularly report updates, progress, market news, and new suppliers. Ensure the correct implementation of Sustainability guidelines. Requirements 2 years of experience in a similar position in the travel industry. Good knowledge of Southern Thailand travel products. Proficient in Thai and English languages, both oral and written. Strong written and verbal communication, presentation, cooperation, and interpersonal skills. Excellent command of Microsoft Office Package, especially Excel and Word. Ability to work independently as well as part of a team. Experience in negotiating agreements and conditions with local suppliers. Able to handle multiple projects and effectively manage different timelines. Driving Licence.",Hospitality & Tourism
Restaurant Manager/ผู้จัดการสาขา,YU HUAD SEANG COMPANY LIMITED,"Pathum Wan, Bangkok",Management,Full time,25000.0,34999.0,"ผู้จัดการร้านอาหาร : Restaurant Manager บริษัท หยูฮวดเซี้ยง จำกัด ประเภทธุรกิจ : ร้านอาหาร โกอ่างข้าวมันไก่ประตูน้ำ สถานที่ทำงาน : โกอ่างข้าวมันไก่ประตูน้ำ สาขา ประตูน้ำ 2 17 เชิงสะพานเฉลิมโลก ถ.ราชดำริ แขวงลุมพินี เขตปทุมวัน กรุงเทพฯ 10330 เวลาทำการ: ทุกวัน 08:00 - 22:00 https://goo.gl/maps/bGxdPBgziYhzxj8b7 วันและเวลาการเข้างาน: (สัปดาห์ละ 6 วัน) อัตราเงินเดือน 25,000 – 35,000 บาท คุณสมบัติ วุฒิการศึกษาอนุปริญญาขึ้นไป ประสบการณ์งานสรรหาในธุรกิจร้านอาหารอย่างน้อย 3 - 5 ปี มีความรับผิดชอบต่อหน้าที่ มีลักษณะบุคลิกภาพที่ดี มีมนุษย์สัมพันธ์ดี มีวุฒิภาวะในการตัดสินใจ ยุติธรรม และมีความเป็นผู้นำในการทำงาน มีทักษะการสื่อสารที่ดี หากสื่อสารภาษาอังกฤษได้ดีจะพิจารณาเป็นพิเศษ มีความสามารถในการเรียนรู้เทคโนโลยีใหม่ได้ มีความรับผิดชอบ ใส่ใจละเอียดในการทำงาน มีไหวพริบ กระตือรือร้นในการทำงาน ซื่อสัตย์ มีความเป็นผู้นำ มีทักษะการบริหารคนที่ดี แก้ปัญหาเฉพาะหน้าได้ดี ทำงานเป็นทีมได้ มีใจรักในการบริการ บุคลิกดี มีสามารถใช้คอมพิวเตอร์พื้นฐานได้ดี (Microsoft Word, Excel, Outlook) หน้าที่และความรับผิดชอบ ควบคุมให้แต่ละสาขาทำงานได้ตามมาตรฐานที่บริษัทตั้งไว้ (การบริการ, ความสะอาด, อาหาร , QSC) ปฏิบัติงานเพื่อให้บรรลุเป้าหมายที่ได้วางแผนไว้ เช่น การกระตุ้นยอดขาย การควบคุมต้นทุน พัฒนาศักยภาพการทำงานของพนักงานหรือองค์กร เป็นต้น ควบคุมต้นทุนและค่าใช้จ่ายต่างๆ เช่นวัตถุดิบ ค่าแรง ให้เป็นไปตามที่บริษัทกำหนด วางแผนการทำงาน เช่น การจัดตารางทำงานรายสัปดาห์ การจัดตำแหน่งในการทำงาน บริหารเรื่องการสั่งวัตถุดิบเข้าร้านเพื่อให้มีเพียงพอต่อการขายในแต่ละวัน ไม่ให้ร้านมีวัตถุดิบมากเกินจนเกิดการสูญเสีย หรือน้อยเกินจนเกิดปัญหาการขายในระหว่างวัน สร้างเสริมทักษะและพัฒนาพนักงานร้านให้ปฏิบัติงานได้อย่างมีประสิทธิภาพ ให้คำแนะนำ หรือ แนะแนว เมื่อพนักงานใต้บังคับบัญชามีปัญหา หรือ มีข้อบกพร่องไม่เข้าใจในการทำงาน สามารถแก้ปัญหาเฉพาะหน้า เมื่อลูกค้าไม่พึ่งพอใจ สรุปรายงานในแต่ละรอบวัน ตรวจเช็คเอกสารทุกวัน ในการเปิด- ปิด ร้าน ติดต่อประสานงานต่าง ๆ ภายใน บริษัท และ ภายนอก ควบคุม ดูแล และบำรุงรักษาอุปกรณ์เครื่องมือเครื่องใช้ต่างๆ ให้เป็นไปอย่างมีประสิทธิภาพ รายงานสถานการณ์ ต่อ ผู้บังคับบัญชาทราบ ประเมินการทำงานของพนักงาน วางแผนกำลังคนร่วมกับเจ้าหน้าที่ฝ่ายบุคคล ประสานงานกับฝ่ายต่างๆของบริษัทฯ ดูแลงานอื่นๆที่ได้รับมอบหมาย สวัสดิการพนักงาน ประกันสังคม วันหยุดประจำปี วันหยุดลาป่วย ลากิจ วันลาพักร้อน ค่าล่วงเวลา (OT) เงินทิป เครื่องแบบพนักงาน ปรับเงินเดือนรายปี เงินโบนัส (ประเมินตามผลงานและผลประกอบการ ) กิจกรรมประจำปี ค่าแนะนำเพื่อน อาหารพนักงาน ส่วนลดซื้ออาหารภายในร้าน กระเช้าเยี่ยมไข้ครอบครัว ป่วย/คลอดบุตร เงินช่วยเหลือฌาปนกิจสงเคราะห์ สำหรับบิดา-มารดา คู่สมรส บุตร",Hospitality & Tourism
Administrative Executive/ผู้ช่วยประสานงาน,"Royal Lacewood Co., Ltd.","Yan Nawa, Bangkok",Management,Full time,16000.0,24999.0,"Job Descriptions Assist in accounting documentation, supporting sales activities Plan and coordinate with warehouse and logistics team to support sales activities Oversee and assist in tracking of daily operations to ensure smooth process ดูแลและช่วยเหลือในด้านเอกสารบัญชี และกิจกรรมด้านการขาย วางแผนและประสานงานเกี่ยวกับงานด้านการส่งสินค้าและสต๊อคเพื่อสนับสนุนกิจกรรมการขาย ดูแลและช่วยเหลือเกี่ยวกับการประสานงานในแต่ละวันเพื่อให้การทำงานที่คล่องตัว Qualifications 1-3 years of experience of experience in administrative work or Tourism/F&B Industry / ประสบการณ์1-3ปี ในการทำงานด้านธุรการเอกสารหรือธุรกิจเกี่ยวกับการท่องเที่ยว/ธุรกิจอาหารและเครื่องดื่ม Proficiency in Business Thai and basic English / มีความเชี่ยวชาญในเชิงธุรกิจทั้งภาษาไทยและภาษาอังกฤษ Interest in the Food & Beverage and Hospitality industry / มีความสนใจในธุรกิจอาหารและเครื่องดิ่ม Bachelor Degree, open to all faculty / จบการศึกษาปริญญาตรี",Hospitality & Tourism
Spa Operations Director (Chief of operations Officer)...,"Onsen Retreat and Spa Group Co., Ltd.",Bangkok,Management,Full time,,,The Spa Operations Director position is an important position in managing the spa business . Its main duty is to control and supervise all spa operations. To provide quality service and impress customers Here are some of the job descriptions for the Spa Operations Director position: Operations department management : Plan and oversee general spa operations. Set business goals and develop the department accordingly. Financial and Accounting Control : Manage department budgets and track expenses. Monitor income and control costs Manage a team : Develop and manage the spa team Provide advice and recommendations for developing employees' skills. Service quality : Check and improve service quality Handling customer problems and complaints Marketing and promotions : Plan and carry out marketing activities Create and maintain promotions to increase sales. Take care of safety and health : Maintain safety and health standards in the spa. Facilitate the treatment and care of customers Communication : Create cooperation between various departments within the organization. Communicate with customers and solve various problems. Business development : Analyze market data and develop departments to increase sales. Plan branch expansion or new services Legal matters and context : Know and follow the laws related to spas. Providing advice on various legal matters Training : Develop training programs to improve the skills and knowledge of the team.,Hospitality & Tourism
Head of Site Facilities Management,Shrewsbury International School Bangkok,Bangkok,Other,Full time,,,"Apply for [link removed]  [link removed]Head of Site Facilities Management click here [link removed] Key Responsibilities: The Head of Site Facilities Management reports directly to the Director of Business Services and is responsible for the administrative services in the school. In particular, the Head of Site Facilities Management will: be responsible for cleaning the whole areas of the school; be responsible for plants, trees, flowers, grasses, gardens and fields; be responsible for pest control; be responsible for hygiene products in bathrooms; supervise and oversee staff and team to achieve effective tasks and be in the discipline; control the budget and supplies disbursement e.g. toilet paper, tissue paper, paper drinking cone etc. promote and improve in working standard of staff and team; summarise and report monthly expenses to Accounts Department (cleaning, gardening and fields, and hygiene products); plan and delegate manpower, and will supervise and evaluate staff and team; follow up all tasks assigned promptly and ad-hoc problem-solving; report and take action in all tasks assigned by the Line Manager; manage obstacles in working environment regarding safety as the main priority, keeping fire exits clear and clean at all times; be responsible for cleanliness on Shrewsbury-Chatrium shuttle boats including all life-saving equipment on board; maintain all working equipment and tools to be in good condition and ready to be used; maintain furniture and all properties of the school to use last longer; report all items needed to be fixed and repaired items to technicians to process for the next stage; supervise and oversee readiness of all tasks assigned before the school activities starts, and clean up after the events finish e.g. sports competition, school fair, any other annual traditional days etc. Deal with various ad-hoc as assigned by Line Manager. Professional Expectations: The Head of Site Facilities Management will: have experience in building housekeeping demonstrate good leadership skill able to communicate in English How to Apply: Applications will only be accepted on the official Shrewsbury International School Application Form, which is available on the school website “Job Vacancies” page. The application is preferably in English.",Hospitality & Tourism
Restaurant Manager / Assistant Restaurant Manager for I CON56 (Sai Mai),"Wine Connection Co., Ltd.","Sai Mai, Bangkok",Waiting Staff,Full time,,,"Responsibilities: Contribute and monitor sales to reach the target Work Closely with Service and kitchen team to ensure smooth daily operations Handle dissatisfied internal and external customers Manage and supervise the whole service and kitchen team. Manage sales and customer service. Manage and control cost and build profit to achieve by company targets To run daily operation and solving problem on the customer complain To develop and engage team both head of team and team member Qualifications :- Bachelor's Degree or higher in related fields Pre-Opening knowledge Previous experience of running an outlet for at least 5 years Strong leadership, coaching motivation, interpersonal & coordination, good problem-solving skill and conflict management skill. Good command of English. and computer literacy. Good personality with excellent communication and strong service-minded Please send the resume to : Wine Connection Co., Ltd. 90/9 Sathorn Thani Building 1, 6 Floor, North Sathorn Road, Silom, Bangrak, Bangkok 10500 Tel : 02 238 2137 , Fax : 02 238 2138 Website : http://www.wineconnection.com [link removed]",Hospitality & Tourism
F&B Director/F&B Director,"Coca Holding International Co., Ltd.","Bang Rak, Bangkok",Management,Full time,,,"Job brief We are looking for a professional Food and Beverage Director to be responsible for managing all F&B operations and for delivering an excellent guest experience. The successful candidate will be able to forecast, plan and manage all F&B orders, staff and finance. The goal is to maximize sales and revenue through customer satisfaction and employee engagement. Responsibilities Manage all F&B and day-to-day operations within budgeted guidelines and to the highest standards Preserve excellent levels of internal and external customer service Design exceptional menus, purchase goods and continuously make necessary improvements. Identify customers’ needs and respond proactively to all of their concerns. Lead F&B team by attracting, recruiting, training and appraising talented personnel Establish targets, KPI’s, schedules, policies and procedures Provide a two-way communication and nurture an ownership environment with emphasis in motivation and teamwork Comply with all health and safety regulations Report on management regarding sales results and productivity Requirements and skills Proven food and beverage management experience Working knowledge of various computer software programs (MS Office, restaurant management software, POS) Ability to spot and resolve problems efficiently Mastery in delegating multiple tasks Communication and leadership skills Up to date with food and beverages trends and best practices Ability to manage personnel and meet financial targets",Hospitality & Tourism
Guest Service Agent/พนักงานต้อนรับส่วนหน้า,EXIT RESORT MANGEMENT COMPANY LIMITED,"Bang Kapi, Bangkok",Management,Full time,,,คุณสมบัติ ปริญญาตรี ทุกสาขา มีใจรักในการบริการ มีความรอบคอบ ไหวพริบ แก้ไขปัญหาเฉพาะหน้าได้ มีทักษะการประสานงานที่ดี สามารถทำงานเป็นกะได้ เวียนกะได้ สามารถสื่อสารภาษาอังกฤษได้ สามารถใช้คอมพิวเตอร์ได้ (Microsoft Office) รายละเอียดงาน Check in & Check out ต้อนรับลูกค้าหรือผู้มาติดต่อโรงแรม ให้ข้อมูลเกี่ยวกับโรงแรมและจองห้องพัก จัดทำข้อมูลการจอง รายละเอียดของลูกค้า และรายงานการเข้าพักได้อย่างถูกต้องครบถ้วน ติดต่อประสานงานกับหน่วยงานภายในและภายนอกองค์กร จัดทำเอกสารที่เกี่ยวข้อง สามารถทำงานอื่นๆที่ได้รับมอบหมายเพิ่มเติมได้,Hospitality & Tourism
Deputy Managing Director (Hotel Springfield Group)/รองกรรมการผู้จัดการ...,"Thaniya Real Estate Co., Ltd.","Bang Rak, Bangkok",Management,Full time,120000.0,160000.0,"โรงแรมสปริงฟิล์ หัวหินชะอำ ปฏิบัติงานที่ กรุงเทพ สีลม อาคารธนิยะ พลาซา (ภายใต้กลุ่มบริษัทธนิยะ) 1.  ปฏิบัติงานให้สอดคล้องกับนโยบายหลักของบริษัทฯ และสามารถบรรลุเป้าหมายได้จริงในแต่ละ Site งาน 2.  เป็นตัวกลางในการเชื่อมงานจาก Director สู่ทีมบริหารในแต่ละ Site งาน และเป็นตัวกลางในการเชื่อมคน  จาก Head Office ไปสู่ Site งาน 3.   บริหารยอดขาย และรับผิดชอบผลประกอบการให้เป็นไปตามเป้ารวมและตาม Segment ต่างๆ พัฒนาองค์กรเพื่อให้ได้มาตรฐานตามเป้าหมาย (คน,คุณภาพ,บริการ) 5.  สร้างคนรุ่นใหม่ และวางอนาคตให้คนรุ่นปัจจุบัน มีความเจริญก้าวหน้าและมั่นคงในอาชีพของตน 6.  ขยายตลาดและฐานลูกค้าให้เป็น International มากขึ้น (Revenues) 7. สร้างความพึงพอใจให้แก่ลูกค้า ให้มากที่สุดในแต่ละประเภทของลูกค้า 8. ควบคุม,ชี้แนะ,ส่งเสริม ให้การปฏิบัติงานในแต่ละแผนก, แต่ละ Site งาน เป็นไปตามระเบียบ, กฎกติกา และข้อตกลงหรือนโยบายที่กำหนดไว้ 9. ให้คำปรึกษา คำแนะนำแก่กรรมการในขอบเขตงานที่รับผิดชอบ 10. ประสานงานกับทุกภาคส่วนในกิจการทั่วไปและกิจกรรมพิเศษที่อาจมี 11. งานอื่นๆ ที่อาจได้รับมอบหมาย",Hospitality & Tourism
Sommelier @ Blue by Alain Ducasse [ICONSIAM],"Siam Paragon Development Co., Ltd.","Khlong San, Bangkok",Bar & Beverage Staff,Full time,,,"PRIMARY RESPONSIBILITIES: Serving guests upon arrivals, taking aperitif order, presenting wine list and providing knowledgeable service to boost sales and guest experiences. To maximize the beverage profit through positive sales To ensure service wine service practices adhere to Alain Ducasse?s philosophy Conduct wine service within the parameter of relevant influential judging bodies To set the restaurant Mise en Place to the required standard and Mise en Place of beverage area when required Assisting in the deliveries and cellar maintenance Maintenance of the wine list, buying, sourcing and costing Manual monthly stocktake of beverage inventory and operating equipment Ensure open/close duties are performed to the required standard To maintain the highest standards of personal hygiene, dress and punctuality To update inventory after any breakages Assist the Wine Director in management of Bar Back team. To ensure that faults and defects to beverage related equipment are reported to maintenance and action is taken without delay To restock all wines sold during the previous service. To ensure that customers are correctly charged, and sign the bills before presenting Other duties as assigned by superiors. QUALIFICATIONS: Thai nationality Previous experience in similar role 2-3 years in Michelin Star Restaurant, five stars hotel or fine dining restaurant Certificate of wine knowledge from wine educating facility Experience in training and cost control/management Interested person may send your resume and a copy of transcript of Records via APPLY NOW or address below: Phone: 084-438-3279 (K.Pilailak)",Hospitality & Tourism
พนักงานต้อนรับหน้าฟร้อนท์/พนักงานต้อนรับหน้าฟร้อนท์,"THE HOUSE VIEW CO.,LTD.",Chiang Mai,Management,Full time,,,"โรงแรมคุ้มวังเหนือวิลล่า เชียงใหม่ เปิดรับสมัครตำแหน่งพนักงานต้อนรับ 1ตำแหน่ง 1.เพศชาย อายุ 22-40 ปี สามารถเข้างานเป็นกะได้ 2. วุฒิ ปวช ปวส หรือ ป.ตรี ขึ้นไป (ยินดีรับนักษาจบใหม่) 3.เงินเดือน 12,000 บาทผ่านโปรปรับขึ้น 4.สามารถมีทักษะการฟัง พูด เขียน อ่านจีน-อังกฤษเป็นอย่างดี                                (ไม่เป็นงานมีคนสอนงานให้) 5.มีใจรักงานบริการ แก้ไขปัญหาเฉพาะหน้าได้ 6.สามารถทำงานเป็นทีมได้ 7.มีชุดพนักงานให้ มีอาหารเลี้ยงกลางวัน 1 มื้อ 8.หยุดอาทิตย์ละ 1 วันและวันนักขัตฤกษ์ สถานที่ทำงานโรงแรมคุ้มวังเหนือวิลล่าเชียงใหม่ (เส้นสันกำแพงสายใหม่) สนใจสอบถามเพิ่มเติมโทร 082-7789454 📍📍",Hospitality & Tourism
Human Resources Manager /Restuarant Manager / Secretary...,"Conner Pattaya Co., Ltd.",Chon Buri,Training & Development,Full time,,,"Job Highlights Human Resources Manager Restuarant Manager Executive Secretary Job Description HUMAN RESOURCES MANAGER   1  PAX Responsible to:    President GENERAL MISSION Responsible for planning, managing, controlling, coordinating and participating in personnel activities such as the administration of benefits, wages and salaries, labour and employee relations; for the formulation and recommendation for implementation and execution of resort personnel policies, rules, procedures and programs. RESPONSIBILITIES AND MEANS -        Manage Human Resource Department, ensuring compliance with all CAPE DARA RESORT policies and procedures; and local and government regulations pertaining to employment practices. -        Develops and implements recruiting and screening systems and procedures in order to attract most qualified candidates for position vacancies. -        Coordinates with requisitioning departments in the recruitment of employee following established standards, policies and procedures; assists them in the orientation, training development and evaluation of their personnel. -        Investigates and reviews all disciplinary actions to ensure applicable law and regulations and procedures are followed. -        Consults with department heads on appropriate action and recommends to management final action to be taken. ADMINISTRATIVE RESPONSIBILITIES -        Monitors the administration of the performance appraisal program and acts in and advisory capacity to department heads on process. -        Maintains and updates files on employee records, legal documents policies and procedures and other personnel matters. -        Prepares and submits periodic reports for management use in accordance with resort and government requirements such as turnover reports, personnel inventories, accident reports etc. -        Develops the Human Resources Department and related budgets. TECHNICAL RESPONSIBILITIES -        Analyze resort manpower requirements and recommends selection and development activities to meet those requirements. -        Monitors present and future trends in the local labour situation, social legislation and makes recommendations relating thereto. -        Reviews personnel policies, procedures, and practices; recommends changes , modification or updating to management. -        Monitors and reviews resort benefits and compensation levels and recommends changes as appropriate. -        Inspects regularly employee canteen, locker rooms, lockers and other employee facilities to ensure they are well operated and maintained. RESTUARANT MANAGER   1  PAX Responsibilities and means -        To provide clear, inspirational and effective leadership to the service by applying professional Restaurant Management techniques in accordance with the outlet and departmental operational standards, policies, procedures and  objectives, and the directive of the F & B manager, and or his assistant -        To deliver the Restaurant advertised products and services to our customers, in accordance with the outlet and department operational standards, policies, and procedures and the customers’ expectations of the outlet and the resort. -        To maintain the restaurant FF&E (furniture , fittings, extras) in a condition compatible with the required operational standards, and to the expectations and demands of the management and customers. -        To maximize all potential Food and Beverage revenue earning opportunities by being innovative, disciplined,  creative, commercially astute, and responsive to the needs of our customers. -        To achieve or exceed all budgeted revenue targets by implementing the above, while at all times adhering to our principle goals of providing quality services to our guests in a manner which is both cost effective and clearly perceived as offering value for money. -        To maintain and adhere to the contents of the standard operating policy manual for the outlet which the governs all product and operational procedures. -        To control effectively all operational expense for the outlet as publishes in the budget, making savings wherever and whenever possible. -        To assist with the external and internal public and guest relations activities and objective of the outlet by promoting our products and services, while listening to our customer’s needs, expectations, and comments. -        To apply energy saving management systems whenever possible, with special attention paid to good environment practices. -        To strive to improve the English standards of all staff, following the training program and English use requirements. -        To maximize all sales opportunities by promoting cocktails, wines, and themed dinners and by sourcing guest in our bars and public areas who may yet be undecided on their choice of dinning venue. -        To control floral expense through careful use and re-cycling efforts. -        To personally attend to each guest table at least once during their meal to ensure that the products and services delivered meet their expectations. -        To personally deal with all complaints at the time they are communicated, making an extra effort to satisfy the guests by whatever means are at his disposal, including discount, refunds or by the provision of suitable alternatives. -        To ensure that a sufficient number of guest comment cards are distributed to guests during all meal periods, (upon completion of meals ) and that all completed cards are forwards to the F & B manager for analysis the following day. -        To check the availability of all advertised food and beverage product with the duty chef and beverage supervisor in order to ensure that restaurant staff and customers are made aware of “special offers” or unavailable items . -        To personally approve, with explanation all discounts and cancelled bills, reporting such actions in the restaurant daily log. -        To check the starting time of the evening’s entertainment. -        To prepare and sigh operational requisitions for following day which are then deposited in the F & B office mail box for review by  F & B manager or his assistant -        To prepare, acknowledge and submit for approval all daily requests for vacation, or alterations to published and approved duty rosters. -        To ensure all staff are adhering to our standards of Wai, Welcome and Smile, at all times throughout the day. -        To review the days training activities and complete for submission to the F & B manager the detailed training report form. -        To up-sell and promote at every opportunity our F & B facilities and resort services. Operation and Administration (weekly) -        To review progress of weekly training efforts and plan for the week ahead in accordance with the published monthly plan. -        To review business levels for week ahead and schedule staff accordingly, ensuring vacations and pending days off are taken when the business allows. -        To review and take action upon all disciplinary matters pending from the previous week Administration ( monthly ) -        To prepare and implement the outlet training plan for month ahead. -        To prepare for submission to the F&B Manager, the outlet duty and vacation schedules for month ahead. -        To review with the F & B Manager and or his assistant, the monthly financial report for the outlet , carefully scrutinizing : Actual sales to budgeted sales All meal period average checks and covers Operational expenses Sales promotion results Staff productively ratios Year to date sales against budget Manning levels Wine sales results Menu “best seller” list Sales and Marketing efforts and results Beverage to food ratio Food and Beverage costs -        To update the linen and O.E. requirements list for year ahead. -        To check condition and stocks of all linen and uniforms. -        To review thoroughly with the Executive Housekeeper the cleanliness of the restaurant, carefully examining all inaccessible areas, roofs, walls, light fittings, furniture, curtains, floors, windows etc. -        To review stocks of all menus and beverage lists for the outlet ensuring that adequate replacement are either available from the store, or on order to replace damaged items in use. -        To up-date on a monthly basis the restaurants C.A.P.E.X. “wish list”  for following year. -        To visit competitor restaurants to study their products, business levels, service quality and pricing policies in order to provide a comparison with our offer. SECRETARY  1  PAX Scope of Position:     ·        To assist and responsible for administrative and general assignments from the General Manager, Executive Assistant Manager and of the department.·        To ensure efficiency of the administration of the department.·        To co-operate with other departments in order to ensure the smooth operation and the management of the hotel.",Hospitality & Tourism
Barista,"GOLDEN GOOSE TRADING (THAILAND) CO., LTD.","Vadhana, Bangkok",Management,Full time,,,"Main Responsibilities: Welcoming customers, informing them about specials or new items, answering questions, and accepting orders and payments. Preparing foods, such as sandwiches or baked goods, and grinding and blending coffee beans, brewing coffee and tea, and serving items to customers. Packaging food and beverages for sale. Selling coffee, drinks and brewing items, highlighting the differences between items, and educating customers about brewing methods. Cleaning and restocking work and bar areas, emptying trash and sanitizing equipment and utensils. Learning about brewing methods, beverage blends, food preparation, and presentation techniques to improve food quality. Updating signage and displays to attract customers. Taking inventory and replenishing items in display cases, at tables, or behind the counter. Working as part of a fun, high-energy team. Requirements: Minimum of 3 years work experience as a Barista. Experience in food and beverage preparation or customer service preferred. Training and willingness to continue learning about food and beverage preparation. Exceptional listening and communication skills. Ability to walk, bend, and stand for extended periods. Availability to work around peak hours, including nights, early mornings, weekends, and holidays. A polite, engaging personality. Commitment to customer satisfaction and service excellence. Willingness to work as part of a high-energy, efficient team in a fast-paced environment Fluent in English.",Hospitality & Tourism
General Manager/ผู้จัดการทั่วไป,BTM (THAILAND) COMPANY LIMITED,"Wang Thonglang, Bangkok",Management,Full time,,,"Job Responsibilities: Manage the entire Business Operations for the 4 brands in Thailand, i.e. BreadTalk, Din Tai Fung, Song Fa & Food Republic. Ensure all function heads are provided comprehensive on-boarding training in brand standards, policies & procedures, budgeting and accounting requirements, and Human Resources requirements. Work closely with the respective departments (Operations, Branding, IT, Human Resource & Training, Finance, Food Technology, Audit, Customer Care, Project & Maintenance and Central Kitchen), and to ensure the business is in alignment with the Singapore Corporate Business and sales strategies. To be accountable for the profitable top line and bottom line performance. Ensure all function heads fully understand the budgeting process and how to evaluate and address the underperforming financial areas. Responsible for staff management, product quality, maintaining excellent customer service standards, staff recruitment and execution of Advertising & Promotion programmes. Accountable for store expansion and concept development Periodically conduct the outlet visit for compliance audit purposes. Accountable for the maintenance of the highest standards of Quality, Service and Environment of the Business. Responsible for training, development, growth and career advancement of all staff Ensure all function heads implement the policies & procedures that fully achieve the desired level of corporate standards governed by Corporate office in Singapore. Create a sound and strong working relationship with all staff and help to develop their maximum potential. Oversee and be responsible for sales and inventory mix and stock level in all outlets. Represent Country Attend all meetings and training programs when required. Assist any other duties as assigned by immediate superior. Educational Qualification/ Experience / Skills and Competencies Requirements: Bachelor’s degree in F&B or relevant qualification Minimum 15 years relevant experience (F&B / Retail / Service industry) with at least 5 years in managerial position Experience working in Thailand and willing to station in Bangkok, Thailand Possesses excellent communication and interpersonal skills and able to communicate in Thai would be an advantage Highly organized professional with outstanding leadership skill and extensive hands-on experience. Good experience in sales building and profit & loss management, priorities setting and relationship management Keeps abreast of latest industry products, services, information, and best practices in Thailand.",Hospitality & Tourism
