Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Customer service/พนักงานบริการลูกค้า,"New Dragon Asia Marketing and Technologies Co., Ltd.","Vadhana, Bangkok",Supervisors/Team Leaders,Full time,16000.0,24999.0,มีประสบการณ์ 2 ปี สามารถสื่อสารภาษาอังกฤษได้ ประสานงานกับลูกค้า และฝ่ายขาย เพื่อรวบรวมข้อมูล รับคำสั่งซื้อ และบันทึกข้อมูลลงในระบบ เพื่อจัดเตรียมการจัดส่งสินค้า ตรวจสอบคำสั่งซื้อ รายการสินค้า โปรโมชั่น ตลอดจนติดตามการชำระเงิน เพื่อให้มีความถูกต้อง ตรงตามเงื่อนไขก่อนดำเนินการขาย จัดทำใบเสนอราคา และเอกสารการขายต่างๆให้มีความถูกต้อง ครบถ้วน เพื่อใช้ประกอบการขาย จัดทำเอกสารการวางบิล (Invoice) เพื่อใช้ในการเรียกเก็บเงินลูกค้า ตรวจเช็คข้อมูลปริมาณคลังสินค้า เพื่อตรวจสอบความพร้อมในการส่งมอบสินค้า ประสานงาน และติดตามการจัดส่งสินค้า เพื่อส่งมอบสินค้าแก่ลูกค้าตามแผนงาน ประสานงานเคลมสินค้า เพื่อให้ถูกต้องตามเงื่อนไขที่กำหนด,Call Centre & Customer Service
Retail Sales & Service Officer - Central Westville,SHEEP GADGET COMPANY LIMITED,"Bang Kruai, Nonthaburi",Supervisors/Team Leaders,Full time,,,รายละเอียดงาน: ขายสินค้าประเภทอุปกรณ์เสริมของสินค้า Apple เช่น เคส ฟิล์ม iPad/iPhone ที่หน้าร้าน AppleSheep มอบคำแนะนำและการบริการลูกค้าที่ดีที่สุดให้แก่ลูกค้าทุกคน เปรียบเสมือนกับเป็น Sheep Ambassador บริหาร จัดการ ตรวจสอบ สต็อกสินค้าในร้านให้ถูกต้องและเพียงต่อปริมาณลูกค้าในแต่ละวัน ร่วมคิดโปรโมชั่นและแผนการตลาดร่วมกับทีมและหัวหน้างาน สื่อสารกับทีมภายในร้านและสำนักงานใหญ่เพื่อรักษาระดับการบริการและยอดขายให้ได้ตามเป้าหมาย ใช้งานเครื่องมือออนไลน์เช่น Google Drive / Google Sheet / Google Doc ได้อย่างชำนาญ สามารถเข้าใจสื่อสารภาษาอังกฤษได้ในระดับดี สนับสนุนทีมภายในเกี่ยวกับโปรเจคการขายอื่นๆตามกำหนด คุณสมบัติผู้สมัคร: จบปริญญาตรีในสาขาใดก็ได้ (เด็กจบใหม่สมัครได้นะครับ) หากมีวุฒิ ปวส./ปวช. ต้องมีประสบการณ์การขายและบริการ ไม่น้อยกว่า 2 ปี มีความชื่นชอบและ Passion ในงานขายและบริการอย่างแท้จริง สามารถใช้งานและสื่อสารภาษาอังกฤษได้ในระดับดี งานโปรแกรม Microsoft Office และ Google Drive ได้ในระดับดีมาก ชื่นชอบการทำงานเป็นทีมและมีทักษะการสื่อสารในระดับดีมาก มีนิสัยเข้ากับผู้อื่นได้ง่าย ยิ้มแย้ม และชอบการพูดคุยกับลูกค้า สามารถทำงาน 6 วัน/สัปดาห์ ที่ตรงกับวันเสาร์อาทิตย์และทำงานเป็นกะได้ ทำงานที่ สาขา เซ็นทรัล เวสต์วิลล์,Call Centre & Customer Service
Head of Community Management (After Sales Service - Low Rise),Areeya Property Public Company Limited,"Wang Thonglang, Bangkok",Supervisors/Team Leaders,Full time,,,"Job Responsibilities Arrange, manage, and control an after sales service of all Low rise projects as well as housing and public facilities maintenance effectively under budget control. Oversee an after sales service protocol, procurement, and legal entity management and also carry out an efficient public facilities system Manage the Call Centre system to be the most effective to support after sales service efficiency. Advocate useful recommendations to the team, aiming to systematically solve problems Broaden working procedures being more digitalized and standardized Qualifications At least 15 years of experiences in Property Management or After Sales Service real estate industry only. Knowledge in Legal Entity Knowledge in Construction Management Exceptional communication and negotiation skills Outstanding leadership Continuously update all technology-related issues Strong interpersonal and customer relations skills and service minds Positively proactive, Innovative differentiate, Passionate to success, Collaboration, and Sense of ownership. Welfare & Benefits: Performance Bonus Provident Fund Group Insurance Dental Insurance Real Estate Purchase Discount Annual Health Checkup Buffet lunch at canteen Massage Therapy Maternity Allowance Hospital Gift Basket Funeral Allowance Housing Loan Nursing Room / Doctor / Nurse",Call Centre & Customer Service
Course Consultant/พนักงานแนะนำหลักสูตร,"English Parks Co., Ltd.","Vadhana, Bangkok",Supervisors/Team Leaders,Full time,,,รายละเอียดงาน แนะนำหลักสูตรคอร์สเรียนภาษาอังกฤษให้กับลูกค้าทั่วไปและลูกค้าระดับองค์กร รับผิดชอบยอดขายในแต่ละเดือน รวมถึงจัดกิจกรรมส่งเสริมการขายต่างๆ ดูแลติดตามการเรียนของนักเรียนหลังการขาย ประสานงานกับอาจารย์ชาวไทยและอาจารย์ชาวต่างชาติ คุณสมบัติผู้สมัคร จบการศึกษาระดับปริญญาตรีขึ้นไป มีความสนใจและเห็นความสำคัญของการพัฒนาทักษะภาษาอังกฤษ รักงานบริการ สามารถทำงานเป็นทีมได้ดี สามารถทำงานในวันเสาร์ – อาทิตย์ได้ (ทำงาน 5 วันต่อสัปดาห์ หยุดวันธรรมดา) สวัสดิการ เงินเดือน ค่าทำงานล่วงเวลา และค่าคอมมิชชั่น โบนัส และทริปประจำปีของบริษัท ประกันสังคมและประกันสุขภาพ วันหยุดยาวช่วงเทศกาลสงกรานต์และเทศกาลปีใหม่ เรียนภาษาอังกฤษที่อิงลิชพาร์ค ฟรี จำนวนตำแหน่งที่เปิดรับ สาขาอโศก (BTS อโศก/MRT สุขุมวิท) 1 ตำแหน่ง,Call Centre & Customer Service
Vacation Ownership Advisor (Thai / Cantonese - English Speaking),MVCI (Thailand) Ltd.,"Sathon, Bangkok",Supervisors/Team Leaders,Full time,35000.0,54999.0,"The Membership Advisor will be responsible for servicing inbound member calls from our exclusive Marriott Vacations Club Member base.  This position will complete reservations and encourage member retention through value-added delivery. Job Responsibilities: Handle in-bound calls within corporate service levels Assist customers in vacation planning and worldwide hotels reservations Answering customer enquiries and resolving customer care issues Optimize booking opportunities and promoting member retention and loyalty Answer emails with accuracy, clarity and simplicity in a customer friendly manner Works cross functionally with other departments to ensure business needs are addressed and member satisfaction achieved Job Requirements: Candidate must possess at least a Diploma or higher. 2 years of working experience in the related field is preferred Customer service oriented Good Communication Skills Excellent telephone etiquette, good written and verbal communication skills Experience with travel related reservation system will be an advantage Ability to multi-task and work independently with minimal supervision Required language(s): Candidate must be fluent in English and one of the other languages listed above",Call Centre & Customer Service
Sales Executive (Event & Exhibition)/เจ้าหน้าที่ฝ่ายขาย (อีเว้นท์ &...,"Moonman International Co.,Ltd","Bang Phli, Samut Prakan",Supervisors/Team Leaders,Full time,20000.0,44999.0,"Handle and present event & exhibition sales both local and international to customers and ensure customers’ satisfaction. Meet your sales targets while driving standards and productivity. Nurturing relationships with key clients/existing clients. Seeking new sales opportunities to expand the client base. Approach clients by cold call, email and sales visit. Able to estimate appropriate budget and timeline of each project. Qualifications: Bachelor's degree in related fields. Background experience of Exhibition, Event, Venue management project or 1-3 years of experience in Sales Executive (B2B in any industries) will be advantage. Highly responsible and patient for high volume enquiry handling and strict deadlines. Benefits : Commission Social Security, Yearly Bonus",Call Centre & Customer Service
Senior Customer Service/เจ้าหน้าที่บริการหลังการขายอาวุโส,AESTIMA ASSET COMPANY LIMITED,Pathum Thani,Supervisors/Team Leaders,Full time,,,"การจัดระเบียบการอยู่อาศัยร่วมกัน กำกับดูแลความเรียบร้อย ความปลอดภัยในโครงการของลูกบ้าน ผ่านระบบ Application/Web Site ระบบส่วนกลางของโครงการที่รับผิดชอบ ประสานงาน และติดตามการแก้ไขข้อร้องเรียน รวมถึงหาวิธีการป้องกันปัญหาหรือข้อร้องเรียน และระงับไม่ให้เกิดข้อร้องเรียนเดิมซ้ำอีก จัดกิจกรรม ,จัดทำวารสาร เอกสารประชาสัมพันธ์ เพื่อเสริมสร้างความเข้าใจ และความสัมพันธ์ที่ดีกับลูกบ้าน ประสานงาน และควบคุมการปฏิบัติงานของนิติบุคคล ช่าง, แม่บ้าน, พนักงานรักษาความปลอดภัย คนสวน สระว่ายน้ำ และหน่วยงานอื่นๆที่เกี่ยวข้อง ตรวจสอบ และดูแล เงื่อนไขและระยะเวลาการรับประกัน  ในส่วนตัวบ้านของลูกค้า และส่วนกลางของโครงการ นัดหมายการตรวจรับมอบบ้าน และประสานงานกับทีมก่อสร้าง จัดทำรายงานแจ้งซ่อมจากลูกค้าทั้งในช่วงโอนกรรมสิทธิ์ ,ช่วงหลังโอนภายในระยะเวลารับประกัน และประสานงานกับทีมก่อสร้างเพื่อเข้าดำเนินการตามวันที่กำหนด จัดทำรายงานต่างๆไปยัง Sales Manager เช่น สถานการณ์นัดมอบหมาย การรับมอบบ้าน และ Progress ในการส่งมอบบ้าน ปฏิบัติงาน และ/หรือ ให้ความร่วมมือกับทุกหน่วยงาน เพื่อให้การปฏิบัติเป็นไปตามข้อกำหนดที่บริษัท ฯ กำหนดขึ้น ติดตามมติที่ประชุมให้บรรลุวัตถุประสงค์- สื่อสาร และทำความเข้าใจกับทีมงานถึงวิธีการแก้ไขข้อร้องเรียน",Call Centre & Customer Service
HR &GA Asst.Supervisor / Manager/หัวหน้า / ผู้จัดการฝ่ายบุคคล,"CARE-U INDUSTRY CONSULT CO., LTD.",Chon Buri,Supervisors/Team Leaders,Full time,,,รายละเอียดงาน 1.รวบรวมข้อมูลการสแกนนิ้ว คิดค่าจ้าง ยื่นประกันสังคม ภงด 2.สร้างแบบฟอร์ม ระเบียบงานบุคคล ระเบียบบริษัท 3.รายงานเอกสารให้ส่วนงานราชการ 4.สรรหาพนักงาน อบรมพนักงาน 5.ทำวีซ่า work permit บางกรณี 6.งานธุรการทั่วไป จ่าย ค่าน้ำ ไฟ ค่าใช้จ่ายบริษัท และงานอื่นที่ได้รับมอบหมาย 7.บริการงานให้คำปรึกษาให้กับบริษัทลูกค้า/โรงงาน คุณสมบัติผู้สมัคร จบ.ปวส ขึ้นไป สาขาใดก็ได้ สามารถงานจันทร์ -เสาร์ได้ หยุดเสาร์เว้นเสาร์ มีความกระตือรือร้นเรียนรู้งาน เดินทางมาทำงานเองได้ (บริษัทไม่มีรถรับส่ง) รักงานบริการ มีค่าที่พัก ค่ารถ ค่าอาหาร ค่าภาษา สวัสดิการอื่นตามกฎหมาย สือสารภาษาจีนหรือภาษาอังกฤษได้ จะพิจารณาพิเศษ มีประสบการณ์งานทรัพยากรบุคคลอย่างน้อย 3ปี ขึ้นไป,Call Centre & Customer Service
Operations Superviser : Customer Service French speaker,"TLScontact Enterprises (Thailand) Co., Ltd","Sathon, Bangkok",Supervisors/Team Leaders,Full time,20000.0,24999.0,"Job Description Supervisor Reporting to: Center Manager Requirements: Qualifications: • University graduate (or equivalent) Experiences: • Minimum 4 years in customer service sphere of the business • Minimum 3 years of operational process management • Minimum 2 years in team supervision • Work within a Visa Application Center or Public Sector is an advantage Skills and abilities: • Fluent French and English (speaking/reading/writing) is required; other foreign language is a plus • Strong MS Office user • Detail oriented, initiative, open mind • Good communication skill, active listener • Fast learner, be able to work under pressure • Strong team player • Organization skill • Team management & development Responsibilities: • Handle day-today Visa Applications in compliance with Standard Operations Procedures if required • Provide supervision of Agents & Team Leader – prioritizing work, providing guidance, acting as an ‘expert’ in one or more areas of VAC operation, and providing a first point of escalation for customer complaints and service problems • Track Agent & Team Leader performance and intervening as needed to protect and enhance delivery against key service and delivery metrics • Actively participate in staff management activities such as recruitment, objective setting and review, training and development, team motivation through effective leadership. • Ensure engagement with applicants provides a first-class service, and positive customer experience • Support colleagues through advice and mentoring, and promoting best practice, sharing information and encouraging team spirit • Flag to VAC Management applications that may give rise to concern • Controls new Agents on-boarding • Handle customer complaints an assertively, and efficiently • Handle problem customers assertively and diplomatically • Support the provision of healthy and safe working environment through good personal and team practices • Support VAC initiatives to support the ongoing improvement of business performance • Support colleagues to develop and implement continuous improvement initiatives • Complete performance reporting as needed to support tracking of VAC performance against a dashboard of metrics • Ensure cleanliness and order at the workplace in accordance with internal regulations of the company. • Maintain strict confidentiality of technological, financial, commercial and other information received in connection with the performance of his / her duties, and takes all possible measures to protect the information received from disclosure. • Attend all staff meetings, mandatory trainings conducted by the Employer, participates in asset inventories and other activities that are mandatory for employees, as decided by the management. • Replace Center manager in case of their absence KPIs for the Role: • Meet/exceed agreed customer service metrics • Meet/exceed agreed Visa Application handling metrics • Continuous performance improvement against a dashboard of VAC and personal performance standard Please apply through this link : https://hr.tlscontact.com/recruitmentApply/313/view [link removed]",Call Centre & Customer Service
Customer Service Specialist – Thai (Bangkok),"Agoda Services Co., Ltd.","Pathum Wan, Bangkok",Supervisors/Team Leaders,Full time,,,"Get to Know our Team: Agoda’s Customer Support Team understands that travel can be an ever-changing environment. That is why we provide in-person, real-time help around the clock and in 38 languages. No matter the issue, we present the best of Agoda’s values to each and every customer with multiple support channels and a strong desire to serve. Certainly doing more than answering phone calls or replying to emails, our specialists actively look for ways to improve our customer’s experience. We quickly adapt to challenges by collaborating with other teams and experimenting on everything we can. This has allowed us to develop new and effective products that produce meaningful results and continue to drive Agoda’s business performance. Our Customer Support Team serves a daily role in contributing to core strength and service of Agoda with a clear vision and a focus on efficient and satisfying customer support. The Opportunity: A Customer Experience Specialist is expected to champion customer satisfaction by demonstrating the highest level of professionalism, listening and engaging with the customer, and providing an individualized solution that suits their needs. For you to be successful, you should enjoy the challenge of problem-solving and welcome the opportunity to find solutions in collaboration with our business partners. You must have a strong ability to adapt to change, embrace ambiguity and contribute to an environment of shared learning and feedback. In this Role, you’ll get to: Deliver excellent customer service and manage the needs of our customers (guests and partners) through our communication channels (phone, email, and live chat) Understand and deliver business strategies and improve customer services through the execution of self-service Accountable for meeting individual (KPIs) and team goals Continuously identify work process improvements and communicate to Team Leaders and (or) Manager What you’ll Need to Succeed: MUST have a good command of spoken and written ENGLISH language and be a Native Thai. Immaculate telephone manners and communication skills. Excellent listening skills, critical-thinker with attention to detail. Minimum typing speed of 35 words per minute. Toeic score 700 and above Willing to work on rotating shifts (8:00 AM – 11:00 PM including weekends and public holidays) Ability to work in both a team environment and autonomously. Demonstrate a high degree of integrity and confidentiality. It’s Great if you have: At least 1 year of working experience in the related field would be desirable although fresh graduates are welcomed to apply.",Call Centre & Customer Service
Client Relations Officer (Telesales),Adecco Recruitment (Thailand) Limited,Bangkok,Sales - Outbound,Full time,,,"Our client is a leading marketing company with a strong commitment to providing exceptional service to clients in the financial services sector. As part of the expansion, they are currently seeking a highly motivated and dedicated individual to join their team as a client Relations Officer. This role offers an exciting opportunity to work in a dynamic environment where you can grow your career and contribute to our continued success. Key Responsibilities: Conduct telesales activities to acquire new clients and maintain existing  relationships. Build a strong client relationship to ensure accounts perform and grow to their maximum potential. Demonstrate a sales-driven, can-do attitude to achieve and exceed sales targets. Develop and maintain positive relationships with clients through regular communication. Handle pressure from difficult clients and manage telesales responsibility. Uphold a high standard of professionalism, ethics, and work behavior. Attend and actively participate in training programs provided by the company. Collaborate with the team to meet and exceed sales objectives. Qualifications: Intermediate to fluent English communication skills. Minimum of 1-2 years of telesales experience, with a strong track record of success. Sales-driven with a positive attitude and a willingness to take on challenges. Strong interpersonal skills to build and maintain client relationships. Excellent manners, work ethics, and a commitment to professional behavior. Ability to handle high-pressure situations and meet sales targets. Benefits: Competitive salary and performance-based incentives. Ongoing training and development opportunities. Supportive and collaborative team environment. Career growth opportunities within the company. If you have any further questions, please contact Wanisa on 02-121-3547 .",Call Centre & Customer Service
Client Relations,"E-M POWERMENT CO., LTD.","Bang Rak, Bangkok",Supervisors/Team Leaders,Full time,,,"Job Overview: As a Client Relations at MyCloudFulfillment, you will play a pivotal role in maintaining and growing our client relationships within the e-commerce and offline retail fulfillment sector. You will be responsible for overseeing a portfolio of SME accounts, focusing on delivering high-quality service and support to each client. This role requires a balance of data analysis, strategic thinking, detailed-oriented execution, and excellent communication skills. Responsibilities: Client Relationship Management: Oversee and manage a portfolio of SME accounts, serve as the lead point of contact when needed. Build and maintain strong, long-lasting client relationships. Understand client needs and objectives and ensure they are met. Proper Utilization of Services: Ensure clients get to utilize products at best and use the services correctly in accordance with policies, preventing abuse and ensuring the service is targeted to the right group of customers. Data Analysis and Reporting: Collect and analyze data relevant to each client account. Regularly present findings and insights to customers in person, identifying areas for suggestions and improvement. Upselling and Cross-Selling: Actively promote and sell targeted products or services, providing insights and feedback on product performance and client receptiveness. Adaptability and Task Management: Proactively take on additional tasks as required by management, continuously seeking ways to optimize processes and improve efficiency. Collaboration with Cross-Functional Teams: Gather client requirements and propose solutions to cross-functional teams, facilitating the development of tailored services and products. Qualifications: Bachelor’s degree in Business, Communication, Engineering, or a related field. 1-3 years of experience in account management, customer service, or sales, ideally in e-commerce or a related industry. Competency in data analysis and report generation. Proficiency in Microsoft Office especially MS Excel, willingness to learn Willingness to travel for client engagements. Strong verbal and written communication skills in Thai and English Effective time management and ability to juggle multiple accounts Ability to collaborate with cross-functional teams. Proven experience in maintaining and growing client relationships. Self-motivated with a track record of driving results. Keen interest in e-commerce and fulfillment industry trends.",Call Centre & Customer Service
Call Center (English Speaking),Kerry Express (Thailand) Public Company Limited ,"Bang Na, Bangkok",Supervisors/Team Leaders,Full time,,,"Position : Call Center Location : 66 Tower (BTS Udomsuk) Work : 6 Day (08.30-17.30) Job Description To manage Inbound Calls for efficiency and to provide excellent service to our customers with the objective to maximize customer satisfaction and persistency improvement. Assist and drive change in customer centricity mindset, bring the level of services up to meet the standard. Integration of work across business functions to ensure speedy resolutions to customer’s issue. Work as a team to meet the Call center Team Target Qualification: Bachelor’s Degree in related field At least one year experienced in customer services, Call center or BPO Good computer skills Proficient in English (speaking, listening & writing) Understanding in call center workflow, tool & system and able to redesign based on business requirement Strong communication skill especially for telecommunication",Call Centre & Customer Service
Customer Support - Thai & English Skills/เจ้าหน้าที่ให้บริการลูกค้า...,"CONCENTRIX SERVICES (THAILAND) CO., LTD.","Bang Na, Bangkok",Supervisors/Team Leaders,Full time,,,"Job Description Responsibilities; - Provide all required information to customer through out any channels (Phone, Email, Chatbot, Social Media, etc.) - Handle and support customer issue/ problem to ensure that the problem will be solved and recognized as per aspect and contribute the customer satisfaction. - Cooperate with all related parties in case that next further is required to be response/ proceed from related parties. Qualifications; - At least Senior Vocational' s Degree and/ or Bachelor's Degree in any fields. - Fresher is welcome and experience is a plus from Airline, Tour Agency, Hospitality and Call Center from any airline, booking platform will be advantage. - Excellent in English for Speaking, Listening and Writing (At least B2 is need). - Working 5 days a week only (Shift rotation is apply). Perks/Benefits; - Basic Salary. - Performance Incentive. - Diligent Allowance. - Social Security - Group Insurance (Health) - Annual Increment (As per company policy). - Bonus (As per company policy). - Leave Entitlement (AL, SL, BL, etc.). - Entertainment Events (Whole year). - Yearly Health Check up (As per company policy). - Special Rewards & Points to redeem any special vouchers, gifts, etc.",Call Centre & Customer Service
Customer Service/บริการลูกค้า,precious hope holding limited,Bangkok,Supervisors/Team Leaders,Full time,25000.0,44999.0,"誠聘線上客服人員，負責跟進溝通指定客戶。 Recruiting online customer service personnel to be responsible for following up and communicating with designated customers 要求：冇需經驗，有上進心，對線上推廣有興趣。中英文優先。 Requirements:No experience required, self-motivated, interested in",Call Centre & Customer Service
Retail Sales & Service Officer - Central Pinklao,SHEEP GADGET COMPANY LIMITED,"Bangkok Noi, Bangkok",Supervisors/Team Leaders,Full time,,,รายละเอียดงาน: ขายสินค้าประเภทอุปกรณ์เสริมของสินค้า Apple เช่น เคส ฟิล์ม iPad/iPhone ที่หน้าร้าน AppleSheep มอบคำแนะนำและการบริการลูกค้าที่ดีที่สุดให้แก่ลูกค้าทุกคน เปรียบเสมือนกับเป็น Sheep Ambassador บริหาร จัดการ ตรวจสอบ สต็อกสินค้าในร้านให้ถูกต้องและเพียงต่อปริมาณลูกค้าในแต่ละวัน ร่วมคิดโปรโมชั่นและแผนการตลาดร่วมกับทีมและหัวหน้างาน สื่อสารกับทีมภายในร้านและสำนักงานใหญ่เพื่อรักษาระดับการบริการและยอดขายให้ได้ตามเป้าหมาย ใช้งานเครื่องมือออนไลน์เช่น Google Drive / Google Sheet / Google Doc ได้อย่างชำนาญ สามารถเข้าใจสื่อสารภาษาอังกฤษได้ในระดับดี สนับสนุนทีมภายในเกี่ยวกับโปรเจคการขายอื่นๆตามกำหนด คุณสมบัติผู้สมัคร: ยินดีรับนักศึกษาจบใหม่ เข้ามาสมัครได้นะครับ หากมีวุฒิ ปวส./ปวช. ต้องมีประสบการณ์การขายและบริการ ไม่น้อยกว่า 2 ปี มีความชื่นชอบและ Passion ในงานขายและบริการอย่างแท้จริง สามารถใช้งานและสื่อสารภาษาอังกฤษได้ในระดับดี งานโปรแกรม Microsoft Office และ Google Drive ได้ในระดับดีมาก ชื่นชอบการทำงานเป็นทีมและมีทักษะการสื่อสารในระดับดีมาก มีนิสัยเข้ากับผู้อื่นได้ง่าย ยิ้มแย้ม และชอบการพูดคุยกับลูกค้า สามารถทำงาน 6 วัน/สัปดาห์ ที่ตรงกับวันเสาร์อาทิตย์และทำงานเป็นกะได้ ทำงานที่ สาขา เซ็นทรัล ปิ่นเกล้า,Call Centre & Customer Service
Customer Program Management Specialist,Celestica (Thailand) Ltd.,Chon Buri,Supervisors/Team Leaders,Full time,,,"Responsibilities: Manages and monitors customer satisfaction day to day and formally (customer surveys, self assessments, complaint management, problem resolution, satisfaction management). Co-ordinates and hosts regular/as needed program tracking meetings with the customer and internal account team members to ensure ongoing communication and up-to-date progress/status reporting occurs. Monitors the impact on inventory of order changes. Provides performance reporting and analysis for monthly Operations Reviews and quarterly Customer Performance Reviews. Works with cost engineering, finance and SCM staff to coordinate efforts to analyze costs and price variances. Demand comparison and analysis to support MPS GAP and SIOP submission to management/cooperate team per schedule. Review weekly supply commit with  customers and work with internal team on shipment plan to meet customer’s requirement to maximize revenue and customer satisfaction. Provide supply commit plan, allocation, deal with Customer Integrator order meet on time delivery to commit and to customer request. Tracker customer PO, billing and payment without AR aging. Manage Engineering Change Order and work with design team in China& Thailand and oversea customers for flawless implementation to meeting deadline. Work with engineering team to ensure BOMs  are set up with SAP correctly including update material master, standard cost and AVL. info record sourced list to ensure costed BOM is completed for cost engineer to quote Manage and analyze customer demand to ensure smooth material and production planning for the most accurate shipment delivery to customer. Ensure excess and obsolete inventory are tracked, communicate and get disposition & claim to customer in a timely manner. RMA shipment and tracker. Work with logistics team to get ensure freight forwarder confirm pickup date per time line and update monthly fright cost report and charge back to customer Requirements: Bachelor’s Degree in Business Administration or any other related fields. 6-8 years  experience as  Customer Program Management in Manufacturing (Electronics is preferable) Excellent customer management, communication, negotiation and problem-solving skills. Be a result driven leader. Good command of English communication, effective presentation, database management and computer skills. Ability to collect and analyze information from internal and external customers to identify and resolve problems. Proficient in with Microsoft Excel, Word and PowerPoint. Knowledge in SAP and  Kinixis, PowerBI are beneficial. Ability to multiple projects under pressure and limited timeline The company offers very attractive and competitive remuneration package. Interested person please click “Apply Now” and/or submit your Resume in English, and Salary requirements to address below. Human Resources Department CELESTICA (THAILAND) LIMITED 49/18 Laem Chabang Industrial Estate, Moo 5, Tungsukhla, Sriracha, Chonburi 20230 Thailand Telephone: 038 493 561 to 80 Extension no. 6806 Website: www.celestica.com We thank you for your interest in our JOB & COMPANY. We are looking forward to working with YOU.",Call Centre & Customer Service
Customer Service Officer (Japanese Speaking)/Work Place : Head office...,"360 Quality Management Co., Ltd.","Bang Phli, Samut Prakan",Supervisors/Team Leaders,Full time,45000.0,54999.0,"Job Description: -  To be Window with customer and internal about delivery for mass production product. -  Controlling and Analyze deliveries problems with customer and vendor. -   Discuss and negotiate with customers for irregular cost. Job Specification : -    Bachelor’s Degree in related field. -   1 years’ experience in CS or related -  Good MS Office Excel  (formula : VLOOKUP, pivot table, sum if, sum product, etc.) -  Can work under pressure and multitask. - Good command in English, Japanese (N2 up) *********************************************************************** All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.360qm.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. ************************************************************************ 360 Quality Management Co., Ltd. G Tower Grand Rama 9, 30 FL. North Wing, Rama 9 Rd.Huaykwang, Bangkok, 10310 Contact Person: K.Sirorat N. 062-8435456 (Please click apply via JobsDB first.",Call Centre & Customer Service
"Resales, Leasing  & After Sales Manager","SC Asset Corporation Public Co., Ltd.","Phaya Thai, Bangkok",Supervisors/Team Leaders,Full time,,,"Bridge Thailand ( SC ASSET'S Subsidiary Company ) Job responsibilities Initiate strategic plan to drive sales quality leads and increase sales revenue in part of Resales and Leasing Create Marketing Strategy and Action plan Integrated Marketing Communication with Digital Marketing Market analysis (Ex.Market trend , Customer experience and customer journey analysis) Marketing Management (Ex. Budget control , Acquire new business opportunity and partner) Initiate and Collaborate marketing campaign with marketing corporate team and business partner Qualifications Excellent communication skills in English (Chinese prefer) 5 years’ experiences in fields of resales and leasing Management Able to travel both local and international To apply, please send your CV and a statement describing yourself and why you would like to apply to the post (in Thai or English) to APPLY NOW ฝ่ายทรัพยากรบุคคล บริษัท เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน) อาคารชินวัตร ทาวเวอร์ 3 ชั้น 10 เลขที่ 1010 ถนนวิภาวดี – รังสิต แขวงจตุจักร เขตจตุจักร กรุงเทพฯ 10900",Call Centre & Customer Service
Executive - Digital Operation Experience,Minor Hotel Group Limited (Minor Food),"Khlong Toei, Bangkok",Supervisors/Team Leaders,Full time,,,"Main Duties: ·       Collaborate with the Call Center team and all marketing agencies associated with the brands to address issues on the Digital platform. ·       Provide support to brands for both website and application-related issues and campaigns. ·       Manage and follow up on cases with the relevant parties, both internal and external teams, to resolve issues within the Service Level Agreement. ·       Coordinate with brands and internal teams for the successful launch of campaigns on Digital channels (Web and applications). ·       Take meeting minutes and summarize important information to be sent to the relevant team. ·       Handle privacy-sensitive emails to collect data for information and coordinate with the related team for completion. ·       Prepare and summarize monthly case reports or as assigned and present them to all brands. ·       Prepare weekly and monthly sales performance reports for all brands. ·       Perform other ad-hoc tasks as assigned. Job Specifications: ·       Bachelor’s degree in computer science, Information Technology, or Business Administration. ·       New graduates are welcome. ·       Strong troubleshooting logic and skills. ·       Proficient in English and computer literacy. ·       Excellent communication skills, service-oriented mindset, and high sense of responsibility. ·       Ability to work effectively both independently and in a team. ·       Flexibility in working hours.",Call Centre & Customer Service
