Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Merchandise Planning Manager,MAP Active Adiperkasa Ltd.,"Sathon, Bangkok",Planning,Full time,,,"Job Descriptions: Analyzing data to get information what the issue is and solve it with give advice to merchandising team to take action Participate in the Weekly Brand Meeting in order to discuss regarding buying issue & identify sales opportunities through effective strategic planning Review brand performance every week in order to monitoring the sales, margin, inventory level and aging stock Review incoming (OTB) and product by historical SKU performance in order to recommend new order or re-order on buying m-plan Review budgeting m-plan or MFP (merchandise financial plans) Review rolling forecast, pre-allocation buying, stock availability, markdown or promotion, repeat order, best seller & slow-moving items Maximizing cash margin, Goods flow stocks incoming, Closing inventory stock/ Healthy Inventory Qualifications: Merchandise background from Sport Footwear Retails is preferable Strong negotiation, presentation and communication skills Pleasant and mature personality, well organized and hard-working style Dynamic, highly committed and result-oriented Good at problem solving, quick to respond and able to work outside when needs Excellent computer literacy in MS-Office (Excel, Power Point) Good interpersonal communication and good command in English skills set Work Location: Thai CC, South Sathorn Road, Bangkok (BTS: Surasak)",Retail & Consumer Products
Merchandiser / Category Associate,freshket,"Ratchathewi, Bangkok",Other,Full time,,,"Office based: Suthi building, MRT Phetchaburi Office hour: Monday - Friday ( 10.00 - 19.00 hrs) About the job: Implement product strategy and product pipeline Analyze sales figures, customers reactions/need and market trends to anticipate product needs Drive sales from responsible product category to be fit with the right customer segment (upselling and cross-selling) Work with related team to sell products Set weekly competitive selling price About you: 1-3 years of working experience in category management Upselling and cross-selling skills Good commercial sense with business acumen Competency in product pipeline and strategy implementation Good analytical skills Good knowledge of market trends (food/ food supply)",Retail & Consumer Products
Project Buyer,"Linxens (Thailand) Co., Ltd.",Ayutthaya,Buying,Full time,,,"Summary of the position The Project Buyer is responsible for managing supplier’s relationship within complex projects (including multiple Linxens plant locations, different commodities, new products or potential new suppliers) and achieve QCD targets during Exploration and Development phases. Project Performance and Competitiveness Accountable of achieving budget & purchasing KPI of the projects Accountable of monthly reporting and actions follow up to achieve targets To present purchasing during the core team meetings Process To ensure to get the correct point data from Project team To manage RFQ process with supplier shortlisted by Commodity according to panel strategy To manage specific technically mandated suppliers when requested and agreed with customers To follow technical change's requests until SPEED phase 6 closure To organize supplier visit / audit If no purchasing administration , the project buyer will order the material , product or service by purchase orders thru ERP Requirement Degree in management /Economics/Purchase or general engineering with specializing in the purchasing's field of activity 5-10 years of experience in purchasing on the Industry sector with Electronic / Medical device commodities Able to evolve within a matrix and complex organization Resilient, calm but dynamic and agile Leadership mindset , collaborative approach Good command in English Dear Valued Candidates, Thank you for your pay attention to apply with LINXENS (Thailand) Co., Ltd. Please be noted that company, as the data controller under the definition of the Personal Data Protection Act B.E. 2562 (2019) (“PDPA”) and LINXENS Privacy Policy (LPP). In accordance with our recruitment data management policy, applications are kept for possible future use and only for recruitment purposes. Your personal data related to your applications (profile and CV) are kept for a maximum of 2 years. After this date, all items are permanently deleted. You have the possibility to ask us to modify or delete the data before the defined term, you just have to let us know by return email.",Retail & Consumer Products
Assistant Counter Manager / Counter Manager (Fragrance & Beauty Product),Chanel (Thailand) Limited,Northeastern Region,Retail Assistants,Full time,,,"We are looking for Assistant Counter Manager (Fragrance & Beauty Product) to lead and inspire an energetic and passionate team who are dedicated to creating experiences with our clients. Through a keen sense of business acumen, we expect our Assistant Counter Manager to lead retail activities that contribute to the brand’s image and leadership in the market by liaising with field, corporate and global functions. You will thrive in this role if you are able to think ‘outside the four walls’ and always have the entire client pathway in mind, including the omni-channel context. The Assistant Counter Manager shall be dedicated to inspiring and managing the boutique/counter team to engage the customers of today and tomorrow to the brand by providing unsurpassed service and by ensuring high image standards in the Point of Sales (POS) at all times. You shall spearhead all effort and resource to create Chanel Difference and to build retail leadership in the market Leveraging your unique experiences, Chanel will enable you to… Share brand vision and culture, blend it into story-telling and client experience. motivate and inspire the POS team to reinforce the Chanel Difference Uphold the image of the brand (VM Merchandising and Grooming) Lead a scaled team to achieve sales targets and support performance of individuals to meet KPIs Participate in Beauty Advisors recruitment and performance reviews Partner with learning team to coach and develop team. Nurture talent for pipeline building Ensure operational procedures according to guidelines and optimize in-store operational efficiency including inventory management Deliver excellent and unique client experience, retain and grow client loyalty Provide Market Intelligence and trends in the Luxury Cosmetics Retail industry You are energized by… Opportunities to be influence business strategies by sharing observations of competition, business trends and client insights Identifying business opportunities and develop business initiatives in line with the brand vision and strategy Leading with professional coaching partners in enhancing team performance and development Being the CHANEL Ambassador by ensuring brand image, service and client experience in store What you can bring to the team… Strategic and entrepreneurial thinking to drive business results with holistic planning Excellent leadership skills to drive execution, collaboration, partnership and client experience Role model coaching mindset and behavior in empowering and developing team to perform High sense of curiosity, agility, self-motivation and continuous learning spirits Appreciation for art, luxury and beauty Qualification Requirements Minimum of 3 years of management role in luxury beauty retail Experience in people management with a team of at least 3 or more is a strong plus Good communication, able to adapt communication style to suit with different audiences Collaborative, partnering and influencing skills Coaching ability to develop and empower people Strong client experience mindset Well groomed, with a pleasant and dynamic personality Able to withstand retail working hours and work on weekends and public holidays At Chanel, we are focused on creating an inclusive culture that nurtures personal growth, contributing to collective progress. We believe the uniqueness of each individual increases the diversity, complementarity and effectiveness of our teams. We strongly encourage your application, as we value the perspective, experience and potential you could bring to CHANEL.",Retail & Consumer Products
Visual Merchandising Designer (Brand : HARNN),"Tanachira Retail Corporation Co., Ltd.","Pathum Wan, Bangkok",Merchandisers,Full time,,,"Responsibilities : Executes the vision and direction of the total store experience from a Visual merchandising perspective. Supports and partners with Creative, Sign & Fixture Procurement, and Traffic to ensure all visual elements are created and executed at the store. Works collaboratively with cross functional partners to ensure business strategies and objectives are clearly communicated within the visual communication tools included in the POG document. Also ensures that any seasonal feature and specialty signage is documented and shared direct to stores via internal communication portals. Ability to partner with Store Operations partners on creating training materials for concept and documentation. Will work in the Field at the store when appropriate to do sets and validation with Store teams. Creates clear and concise visual communication to effectively convey business updates for accurate in store execution. Qualifications: Bachelor’s degree in Visual Merchandising, Marketing, or related field Special Certifications or technical skills Strong computer skills in MS Office. Working knowledge of Adobe InDesign, Photoshop and Illustrator Type of experience the job requires. At least 5 years’ experience in Visual Merchandising, preferably with a leading specialty retailer or brand. Strong visual merchandising and presentation skills with a leading specialty/big box retailer. High degree of professionalism in communication, attitude and teamwork with cross-functional business partners Independent thinker and solution oriented. Approaches obstacles proactively and looks for ways to resolve problems and issues Proficient in direction-based communication Self-starter with strong, proven organizational skills, self-discipline, strong decision-making capabilities, and problem-solving skills.",Retail & Consumer Products
Buyer (Purchasing),Hach (Thailand) Limited,Rayong,Planning,Full time,,,"POSITION SUMMARY: Make a difference - join us to ensure water quality for people around the world. In the role of Buyer (coordinator with) Procurement Specialist your highest hierarchy will be the Supply Chain Director for the Asia Distribution Center (ADC) in Rayong, Thailand, and provide expertise for the Procurement Function in the following areas: budgeting, forecasting, financial reporting, variance analysis, data modeling and analytics to drive sustained profitable business goals. You will also be responsible for driving the continuous improvement of our processes and systems in support of strategic and tactical policy deployment objectives. The specialist is also responsible for production capacity planning, capital project justification, and risk analysis. ESSENTIAL DUTIES AND RESPONSIBILITIES: • Preparing and maintaining different merchandising and financial reports and records. • Price analysis and PPV improvement • Participating in regional sourcing and procurement: obtaining the best deal possible for HACH by purchasing the highest quality equipment, raw materials, and products at the lowest possible cost while taking into consideration the quality, price, reliability, technical support, and availability when choosing suppliers and merchandisers. • Preparing the activities and working with colleagues to manage work orders, schedules, inventory, and change requests in Agile • Delivery follow-up to meet JIT/ Kanban Requirements • Responsible for managing daily issues in materials and procurement areas/ documentation of any incident / CREDIT-DEBIT • Participate in process improvements to achieve Policy Development goals for safety, quality, delivery, and cost. • Provide input and recommendations for the identification and selection of improvement projects. • Supplier Relationship Management (SRM) to maintain price and quality to meet HACH requirement • Process Kanban and other Visual reorder methodology (VRO) • Inventory control",Retail & Consumer Products
Junior Barista,"GOLDEN GOOSE TRADING (THAILAND) CO., LTD.","Vadhana, Bangkok",Retail Assistants,Full time,,,"Main Responsibilities: Operating cash registers and processing credit card transactions. Preparing food items such as sandwiches, ice-cream, bakeries or specialty coffees. Providing customers with information about available products, services, and events. Cleaning counters, tables, and shelves to ensure that facilities are neat and orderly at all times. Delivering food or drink orders to customers’ tables. Taking orders from customers for food and drink items. Keeping inventory of food items and supplies to ensure that supplies do not run out. Entering orders into computerized ordering systems to ensure that orders are completed accurately and in a timely manner. Serving food or drinks to customers at their tables, or preparing them for takeaway. Requirements: Good communication skills Good math skills and cash handling skills Customer service Team work and collaboration Organizational skills Fluent English",Retail & Consumer Products
Associate Director - Sales and Leasing,Asset World Corp Public Company Limited,"Sathon, Bangkok",Retail Assistants,Full time,,,"Job Purpose : Responsible to perform and deliver the success of sales & leasing closing deals goals, as well as deliver the efficiency and effectiveness of sales & leasing operations, develop the strong and effective customer relationship in place, and work in good collaboration with property and other related teams. Responsibilities - Develop sales plan by identifying the right tenants, evaluating their position in the industry, researching and analyzing any sales option that will bring them to a final decision to close sales deal. - Establish and maintain effective relationships with tenants/potential tenants by providing support, information and service improvement to facilitate long-term business relationship. - Keep up to date with the market trends, upcoming property developments, average prices of various freehold areas and maintain appropriate records of data. - Identify selling possibilities and tenant needs as the market data to develop the effective sales planning. - Negotiate for the best benefits that match with both tenant’s requirement and AWC in order to success in closing deals. - Proceed regular tenant visit, and handle complaints that may occur. - Maintain relationship with clients by providing support, information, and ensure service improvement to meet tenant’s satisfaction. - Collect all documents and necessary data required for the preparation of the new contract, proceed for ensuring the rental fee and service fee are fully paid according to the contract signing process. - Review the collections situation to ensure collections are made as per plan and take corrective measures in case of delays. - Work closely with Tenant Services and Marketing team at the property to ensure smooth operations and good customer satisfaction level. Qualifications - Bachelor’s degree or professional qualification in related field - At least 3 years of leasing experience in Retail business , Commercial business , or others. - Highly motivated and target driven with ability to build productive business professional relationships - Good English communication (both written and spoken) - Proficient in MS-Office, especially in Excel and Powerpoint",Retail & Consumer Products
Procurement Execution/เจ้าหน้าที่จัดซื้อจัดจ้าง,"TFC TECHNOLOGY (THAILAND) CO., LTD.",Chon Buri,Other,Full time,,,"Job Requirements 1. More than 2 years of purchasing experience 2. Have good communication skills and a teamwork spirit; 3. Master the supplier evaluation criteria; understand the basic knowledge of quality management system standards; 4. Have good professional qualities; 5. Proficient in using an ERP system. Job Description 1. Responsible for the delivery date and exception handling of materials, including following up on the arrival of purchase orders. After the materials arrive at the company, assist the warehouse management personnel in timely storage; handle delivery exceptions in a timely manner; and assist the quality assurance department in handling quality abnormalities and material returns and exchanges. goods; 2. Responsible for supplier production capacity planning: responsible for understanding supplier production capacity and our company's demand status and promptly proposing rational stocking or supplier development suggestions. 3. Responsible for the follow-up processing of orders: responsible for the printing of purchase orders, release to suppliers, system issuance, and return of orders and contracts; after the material acceptance is qualified, assist the financial staff in reconciliation with the suppliers to ensure that the materials issued by the suppliers are The invoice is consistent with the unit price, payment method, and actual quantity accepted by the warehouse on the purchase order. 4. responsible for the collection, organization, and filing of information and reports related to procurement and materials, and the preparation of relevant statistical reports in a timely manner;",Retail & Consumer Products
Assistant Manager – Procurement (Indirect),"Suntory Beverage & Food (Thailand) Co., Ltd.","Khlong Toei, Bangkok",Buying,Full time,,,"To handle purchases of non-inventory (indirect) items of Bangkok office, and ensure smooth supply in view of required quality, delivery, service, as well as cost effectiveness. The tasks start from sourcing, competitive quotations, supplier awarding, contract management, supply continuity, supplier performance & relationship management, supply risk management, etc in order to ensure uninterrupted business operation with higher efficiency. Principle Accountabilities Implement strategic procurement e.g. Strategic Sourcingto define purchasing strategy, act proactively, optimize cost, minimize risk, innovate for continuous improvement, and manage project in order to maximize value of key and strategic spend. Thoroughly understand company’s requirement in the responsible scope and ensure the supplied goods and services comply with company’s requirements. Establish reliable suppliers to ensure uninterrupted business operation. Solicit competitive bids and award contract to supplier on the basis of best interest to company -- the most favorable offer available in the competitive market in all aspects i.e. price, quality, ability to deliver, service, payment term, lead time, minimum order, etc as much as possible. Work closely with suppliers to ensure good performance and reliability. Review supplier performance and/or implement supplier relationship program. Ensure suppliers are compliant with company’s other policies e.g. Anti-bribery, Ethic, etc. Monitor market, supply situation, business situation, economy related to responsible scope to report to superior. Support internal customers on budget (if requested) and provide expense budget of responsible team. Develop team for better capability, skill and competency. Comply with company regulations and policies. Other responsibilities as per Company assignments. Qualifications Bachelor’s Degree in business administration or marketing or communications Degree on Supply Chain Management & Logistics or Master degree is an advantage. At least 5 years experience in procurement of non-inventory spend for office, including sales and marketing expensesand services e.g. media, advertising & promotion related. Good command in spoken and written English Strong integrity, accountability, teamwork, continuous improvement, analytical skill Good negotiation & interpersonal skills Experience in SAP is advantageous. Computer literate",Retail & Consumer Products
Supply Chain Director,"AJ Hunters (Thailand) Co., Ltd.",Ayutthaya,Planning,Full time,,,"Our client is a contract manufacturer of electronics circuit boards and top level assembly and testing in Thailand.  They are currently looking for a Supply Chain Director . Supply Chain Manager Main purpose: Lead and manage the integrated direct and indirect materials inventory function in order to bring add-value while cooperating with internal and external customers. Responsible for identification and evaluation of opportunities for optimization of spend, process, function and supply. Establish and drive supply chain performance and strategies. Basic Function Establishes material management strategies. Manages the purchasing requirements and coordinates responses to various requests from material buyers. Provides and manages the supply base for operations in the region. Fosters communication and collaboration with internal and external vendors Actively involved in resolving logistics issues. Monitors and evaluates performance of the suppliers to ensure attainment of objectives in quality, delivery, service and cost. Identifies and is familiar with key cost drivers and industry related events Responsible for the development supply chain budgets and reporting of progress towards established metrics Monitors the contribution of the team to company results. Qualification: University degree in any field At least 10-year experience working in manufacturing setting. Proven experience in working in a team environment Proactive and be flexible in making work arrangement with short notices Strong people skills Ability to communicate in both spoken and written English A challenging opportunity, excellent compensation, benefits package with the possibility to advance in the company. We regret to inform that only shortlisted candidates will be notified.",Retail & Consumer Products
Sale/พนักงานขาย,"FREESIZE FIT ALL CO., LTD.",Others,Retail Assistants,Full time,10000.0,15999.0,"ลักษณะงาน ขายสินค้าหน้าร้าน จัดเก็บดูแลสินค้า ตรวจนับสินค้าและบันทึกการขาย เจรจาเรื่องเงื่อนไขการซื้อขาย และให้คำ-ปรึกษาแก่ลูกค้า รวมทั้ง แก้ปัญหาที่อาจเกิดขึ้นก่อน การขาย และหลังการขาย หาลูกค้าใหม่ๆ และติดตามการขาย คุณสมบัติ วุฒิการศึกษาม.6 ขึ้นไป ไม่จำกัดสาขา มีใจรักงานบริการ บุคลิกดี มีไหวพริบ มีความรู้พื้นฐานโปรแกรม Microsoft Word,Microsoft Excel มีความละเอียดรอบคอบในการทำงาน และพร้อมจะเรียนรู้งาน มีความขยัน ซื่อสัตย์ มีความรับผิดชอบในหน้าที่ ตั้งใจทำงาน สวัสดิการพนักงาน วันหยุดพักผ่อน 4วัน/เดือน ชุดยูนิฟอร์ม ประกันชีวิตกลุ่มคุ้มครองกรณีเสียชีวิต รักษาพยาบาลตามโครงการประกันสังคมและเบิกค่ารักษาพยาบาลในสถานพยาบาล กองทุนประกันสังคมและกองทุนเงินทดแทน ซื้อสินค้าในราคาพนักงาน ค่าคอมมิชชั่น เบี้ยขยัน เอกสารและหลักฐานในการสมัคร รูปถ่ายขนาด 1 นิ้ว 1ใบ สำเนาบัตรประชาชน 1 ใบ สำเนาทะเบียนบ้าน 1 ใบ สำเนาวุฒิการศึกษา / ใบประกอบวิชาชีพ 1 ใบ หน้าสมุดบัญชีธนาคาร 1 ใบ สาขาที่เปิดรับสมัคร สาขา Big-c ดอนจั่น (เชียงใหม่) เต็ม สาขา Big-c แม่เหียะ (เชียงใหม่) เต็ม สาขา Big-c เอ็กตร้า (เชียงใหม่) เต็ม สาขา Big-c ลำปาง (ลำปาง) เต็ม สาขา Big-c รอบเวียง (เชียงราย) เต็ม สาขา Big-c บ้านดู่ (เชียงราย) เต็ม สาขา IBIS (เชียงใหม่) เต็ม สาขา Meechok (เชียงใหม่) รับ 1 อัตรา สาขา พันทิพพลาซ่า (เชียงใหม่) รับ 1 อัตรา สาขา หางดง (เชียงใหม่) เต็ม สาขา Lotus หางดง (เชียงใหม่) รับ 1 อัตรา สาขา Lotus โคราช (นครราชสีมา) เต็ม สาขา Lotus พิษณุโลก (พิษณุโลก) เต็ม สาขา Lotus ระยอง (ระยอง) เต็ม สาขา Lotus ชลบุรี (ชลบุรี) รับ 1 อัตรา สาขา Lotus สุราษ (สุราษธานี) รับ 1 อัตรา สาขา Lotus ปราจีน (ปราจีนบุรี) เต็ม สาขา Lotus อ่างทอง (อ่างทอง) เต็ม สาขา Lotus ถลาง (ภูเก็ต) รับ 1 อัตรา สาขา Lotus ฉลอง (ภูเก็ต) รับ 1 อัตรา สาขา Lotus พัทยาใต้ (ชลบุรี) เต็ม สาขา Lotus บางปะกอก (กทม.) รับ 1 อัตรา สาขา Central หาดใหญ่ (สงขลา) เต็ม สาขา Central มารีน่าพัทยาเหนือ (ชลบุรี) เต็ม สาขา Central โคราช (นครราชสีมา) เต็ม สาขา Lotus หลักสี่ (กทม.) รับ 3 อัตรา สาขา Makro ปิ่นเกล้า (กทม.) รับ 2 อัตรา ติดต่อสมัครงานได้ที่ เบอร์ : 082-3654929",Retail & Consumer Products
Senior Manager Layout & Blueprint Development Small Format,Big C Supercenter Public Company Limited,"Khlong Toei, Bangkok",Merchandisers,Full time,,,"1.Develop drawing store layouts and fixtures that accurately reflect required product mix based on store location, sites standard and customer satisfaction. Including create and updated standard lay out blueprint. 2.To be a collaborator working across project teams and retail design to produce lay out plans, fixture plans, and other construction support documents 3.Analyze building areas, space and site requirements, and other technical specifications to incorporate into development drawings. Including manage lay out and fixture information to be available and up to date. 4.Ability to manage multiple projects simultaneously to meet timeline requirements for other supporting departments as well as guide teams across a mix of complex projects. (i.e., Commercial ., Store Setup, Construction and Operations) 5.Manage and advise the lay out teams members to work with accurate, efficiency with proper process and consistent across all functions. 6.Perform other responsibilities as assigned.",Retail & Consumer Products
"Senior Procurement Specialist (EPR System, SAP Ariba, Oracle)","FUJIFILM Business Innovation (Thailand) Co., Ltd.","Chatuchak, Bangkok",Buying,Full time,,,"Job Purpose Analyze data for strategy development and contract management, perform sourcing activities for assigned product and services to ensure a sustainable and uninterrupted supply at optimum cost, quality and speed. Comply with company policies and procedures established by management. Job Responsibilities Perform strategic sourcing process, develop tender, leading in negotiation and administrating of commodity and service sourcing agreement. Prepare initial version of the contract in accordance with agreed term and condition before Propose to Legal team to review including the expediting process. Perform supplier relationship management process. Setting and planning how to achieve supplier accreditation and service level. Effective proactive liaison with all concerned requestor and team as necessary to minimize the risk of exceeding commodity budgets and missing required delivery deadline. Market analysis, product TCO development, tender evaluation and recommendation to purchase. Maintain market intelligence for commodity and adapt sourcing strategy accordingly. Cost saving budgeting and targeting. Ensure health and safety compliance as per the company requirement. Selection Criteria Bachelor’s degree or higher in Business Administration or related fields. At least 5-8 years Experience. Proficiency in English both written and spoken Able to operate EPR system : SAP Ariba, Oracle Focus on Indirect Procurement.",Retail & Consumer Products
Merchandise Officer/Manager (Hardline/ Softline),Home Product Center Public Company Limited,"Mueang Nonthaburi, Nonthaburi",Buying,Full time,,,"Working location: Head Office, Ngamwongwan Road (near The Mall Ngamwongwan) Working Hours: 9.00 - 18.00 Hrs. on Monday to Friday Job Description: Responsible for managing the strategic and tactical merchandise and inventory for the company. Build the product assortment base on analytics and research industry and competitions to stay ahead of the best and customer interesting. Maintain the relationship with wholesale partners, negotiate costs, and manage price margin goals. Analyze inventory needs and manage the business to profitability expectations. Determine inventory needs for initial orders and reorders on the seasonal product. Negotiate and ensure timely deliveries of all product inventories to the team. Prepare and present product selling reports to the team regarding sales, gross margin, and returns. Prepare and review analytics to measure customer satisfaction, shopping patterns, and other metrics. Qualification: Bachelor or higher in Business Administration, Marketing, or related field. At least 3-5 years experience in Buyer, purchasing or merchandise in any products. Experienced in Retail / Wholesales would be an advantage. Logical thinking, flexible, proactive, and mature person. Strong analytical and communication skills with problem-solving. Work well under pressure with a Can-do attitude. Interested applicants should submit with the updated resume, current and expected salaries with a recent photograph by e-mail or apply now ; Home Products Center Public Company Limited 31, Prachachuennonthaburi Road, Bangkhen, Muang, Nonthaburi 11000 Tel: 02-832-1000 Ex 6015 , Mobile: 065-998-4106 (คุณโอ) www.homepro.co.th [link removed]",Retail & Consumer Products
Overseas Purchasing Officer,PRTR,"Suan Luang, Bangkok",Other,Full time,,,"Our client is a company that imports, manufactures, and distributes high-quality interior textiles. Responsibilities Contacting to order products, and claim products with suppliers abroad according to the product spec that the company needs. Negotiating prices and planning orders Production period and transportation conditions. Coordinating and tracking products at the specified time is correct and complete. Coordinating, following up, and inspecting import documents with Shipper, Forwarder, and Customs broker in importing goods correctly, completely, and on time. Checking import documents such as Invoices, Packing lists, AWB, and B/L, and applying for an import license. Checking the documents Related to orders such as L/C and B/G. Evaluating and selecting reliable quality suppliers. Qualifications Bachelor’s degree in a related field. At least 1-year experience in overseas purchasing. Fluent in Chinese both speaking and writing. Contact vendors for purchasing materials. Coordinate with related departments to smoothly operate. Able to work with high efficiency and team spirit. Being able to communicate in English would be an advantage (Email). A service-minded, mature person, able to work under pressure. Proficient computer skills (Microsoft Office suite). Working Schedule: Monday - Friday, 8:30 - 17:30 (Hybrid Working). Benefits: Bonus, Health insurance, Life & Accident insurance, PVD, and OT. *** Being Able to start working immediately would be an advantage***",Retail & Consumer Products
Procurement Supervisor,"Ariss Global Co., Ltd.","Din Daeng, Bangkok",Buying,Full time,,,"Job Description : Performing all procurement activities including sourcing, pre-qualification, negotiating supplier agreements, preparation of contracts and tender management. Reviewing existing contracts with suppliers and vendors to ensure on-going feasibility. Identifying areas for improvement to continually drive performance and business results. Developing strong relationships with business stakeholders and strategic supply partners to improve business. Developing risk management procedures to mitigate losses in the event of product shortages. Developing procurement strategies that are inventive and cost-effective. Building and maintaining long-term relationships with vendors and suppliers. Controlling the procurement budget and promoting a culture of long-term saving on procurement costs. Preparing procurement reports. Evaluating spending operations while seeking ways to improve and enhance the quality of products purchased and the timeliness of deliveries. Communicating with management regularly regarding the efficient flow of goods and services affecting production Conducting cost analyses and setting benchmarks for improvement Devise and use fruitful sourcing strategies to discover profitable suppliers and initiate business and organization partnerships. Track and report key functional metrics to reduce expenses and improve effectiveness. Collaborate with key persons to ensure clarity of the specifications and expectations of the company. Liaising with key company employees to determine their product and service needs. Foresee alterations in the comparative negotiating ability of suppliers and clients. Expect unfavorable events through analysis of data and prepare control strategies. Control spend and build a culture of long-term saving on procurement costs. Manage an efficient flow of goods to ensure optimum production. Attend meetings with the legal team, engineering team, vendors and suppliers. Other assigned tasks. Qualification s: Bachelor's degree or Master's Degree Experience at least 2 years in Procurement. Good English Communication (Reading, Writing & Listening) Computer Literacy (Microsoft Office, ERP, etc.) Negotiation skills, Leadership, Logical thinking, Focus & Prioritize and problem-solving skills. Work well under pressure.",Retail & Consumer Products
Procurement Development Engineer/วิศวกรจัดซื้อ,"TFC TECHNOLOGY (THAILAND) CO., LTD.",Chon Buri,Other,Full time,,,"Job Requirements 1. More than 3 years of experience in material procurement and development 2. Have good communication and negotiation skills; good decision-making, judgment, planning, and organizational skills. 3. Master the supplier evaluation criteria; be familiar with quality management system knowledge. 4. Have good professional qualities, strong resistance to pressure, an innovative spirit, and be good at communication. 5. Have negotiation skills, financial knowledge, knowledge of material customs declarations, etc. 6. Familiarize yourself with the relevant requirements of Thailand’s contract regulations. Job description 1. Responsible for the development, review, and performance appraisal of material suppliers: organize and archive qualified supplier information, contact regularly, and establish a supplier roster. We also evaluate suppliers' quality, delivery time, price, service, credit, and other capabilities to ensure smooth and safe supply channels. Responsible for the proofing, confirmation, and tracking of new products, as well as price submission for approval. Responsible for supplier performance assessment and implementation of assessment results 2. Responsible for material pricing and cost control: responsible for inquiry, price comparison, cost accounting, control, and analysis of purchased materials; preliminary review of purchase requisitions to ensure the accuracy of purchased materials; responsible for docking with R&D technology; participate in the early selection of materials; 3. responsible for the collection, sorting, and filing of data and reports related to procurement and materials, and the timely preparation of relevant statistical reports; 4. Actively track the supply and demand situation and price trends of the production materials market and propose the best purchasing suggestions. Pay close attention to the dynamics of new materials, new processes, new technologies, and new equipment, and provide timely feedback to the R&D, technology, and equipment departments to provide reference opinions for their design, improvements, and updates. 5. Assist in handling major quality and delivery exceptions.",Retail & Consumer Products
ผู้จัดการ/ผู้จัดการฝ่ายจัดซื้อ,"SPC Trading Group Co., Ltd.","Bang Rak, Bangkok",Planning,Full time,,,- ดูแลการจัดซื้อทั้งหมดในองค์กรและตามสาขาต่าง ๆ - ติดต่อ Supplier ต่อรองเจรจาเงื่อนไขการเงินรวมถึงการต่อรองราคา จนจบขั้นตอนการจัดซื้อ - จัดซื้อสินค้าให้ทันเวลาตามที่ระบุไว้ - จัดทำเอกสารตั้งแต่ขั้นตอนการสั่งซื้อจนจบถึงขึ้นตอนการวางบิลค่าสินค้า - ประสานงานกับฝ่ายบัญชีเกี่ยวกับเอกสารที่ใช้สำหรับการวางบิลจ่ายเช็คให้เจ้าหนี้การค้า,Retail & Consumer Products
Purchasing Supervisor/จัดซื้อ,Anden Corporation Company Limited,"Chatuchak, Bangkok",Other,Full time,,,"Responsibilities: Communicating equipment needs to the suppliers Evaluating supplier options Negotiating with suppliers on points eg., price, schedule, quantity and packaging Evaluating vendors and procurement strategies for efficiency and value Reviewing legal and contractual responsibilities for both the supplier and the company Facilitating communication with CEO and other team members regarding technical procurement Understanding the technical data and specifications that a designer or technician requires Requirements: Bachelor’s degree in any field. 8-10 years experience in purchasing or relevant fields. Experience in oversea purchasing and domestic purchasing. Good written and verbal communication in English and negotiation skills. Great organizational and planning skills. Excellent networking and time management skills.",Retail & Consumer Products
