Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
CEO of Hotel Group (400-600K),MRIT,Bangkok,General/Business Unit Manager,Full time,,,"Position: CEO of Hotel Group (400-600K) Location:  Bangkok Contact Recruiter: Nattha 086-378-4056 We are a distinguished and renowned leader in the hospitality industry, managing a portfolio of upscale hotels known for exceptional service, luxury, and innovation. With a commitment to exceeding guest expectations and driving sustainable growth, we are seeking an accomplished and visionary leader to serve as our Chief Executive Officer (CEO). Job Responsibilities: Strategic Leadership: Provide visionary leadership to the executive team and guide the overall strategic direction of the hotel group. Develop and communicate a compelling vision for the future, aligning with industry trends and guest expectations. Business Development: Identify and pursue growth opportunities, including potential acquisitions, partnerships, and market expansion. Keep abreast of industry trends and emerging markets, positioning the hotel group for continued success. Operational Excellence: Oversee the operational aspects of all hotels within the group, ensuring consistency in service standards and operational efficiency. Implement best practices to enhance guest satisfaction, employee engagement, and financial performance. Financial Management: Develop and manage the annual budget, closely monitoring financial performance against targets. Make informed decisions to optimize financial outcomes, maximize profitability, and enhance shareholder value. Brand Development and Marketing: Enhance the group's brand and market presence through effective marketing and branding strategies. Collaborate with the marketing team to drive innovative campaigns and maintain a strong digital presence. Guest Experience and Quality Assurance: Prioritize and enhance the guest experience across all properties, ensuring a consistent standard of excellence. Implement quality assurance measures to maintain and elevate the reputation of the hotel group. Qualifications: Proven experience in a leading role or in a senior executive leadership role within the hotel or hospitality industry. In-depth knowledge of hotel operations, market dynamics, and industry trends. Strong financial acumen and a track record of driving profitable growth. Excellent leadership and communication skills, with the ability to inspire and lead a diverse team. Strategic thinker with the ability to make informed decisions in a rapidly changing environment. An attractive salary and excellent fringe benefits will be offered to successful candidates. Interested candidates, please “ APPLY NOW ” or send your application letter, referring to the position with an updated resume, current and expected salary with contact details to If you think you are the right candidate, Please call Nattha now!! 086-378-4056",CEO & General Management
HR Business Partner Manager/ผู้จัดการฝ่ายบุคคล,"Vertex Cosmo Co., Ltd.","Phaya Thai, Bangkok",General/Business Unit Manager,Full time,,,"1. Aligning HR with Business & Organization: • To ensure alignment of HR Practices with Organization / Business Goals & Objectives. • Drive and own the Performance Management System (PMS) including the salary increments / merit increase along with the Performance Improvement Plan (PIP). Provide expertise and inputs on business unit restructuring, workforce planning driving productivity along with succession planning. • Conceptualizing and driving incentive schemes to create high performance delivery Organization. • Stakeholder management and consultation with department managers / division manager management. 2. Talent Acquisition: • End to End Recruitment handling for all the functions like Sales, Marketing, Technical Services, Finance, Commercial, R&D, Digital etc. • Managing primary pillars of recruitment like cost per hire, turnaround time (TAT), quality of hire, stakeholder management etc. 3. Employee Engagement & Welfare: • Build company culture having ownership mindset • Ensure to keep employees feel enriched, engaged and empowered • Introduce initiatives to improve work relationship, build up morale and attrition management • Increase retention of high performing talent 4. Reward & Recognition: • Rolling out and driving exciting reward & recognition programs / schemes in the company to keep the motivation high amongst the team members 5. Training, Learning and Development: • To ensure proper Induction & Orientation program for new joinees • Identifying the training needs (gap analysis) and delivering (through internal or external capabilities) functional, technical and behavioural trainings • Ensuring the training objectives are met and achieved 6. HR Operations: • To manage the payroll and related statutory compliances. 7. Employer Branding: • To enhance the employer branding by participating in various forums and on social media.",CEO & General Management
Senior Distributor Development Manager,"Thai Asia Pacific Brewery Co., Ltd.",Bangkok,General/Business Unit Manager,Full time,,,"Roles & Responsibilities:- Analysis of route to market framework and Distributor Model Preparation of distributor development plan and budget Defining standards competency and principles for effective distributor management Distributor competency assessment Establishing a distributor development program to assist distributors in improving their skills to run the business effectively. Distributor segmentation Plans and reports on the distributor's capabilities assessment process Monthly Dashboard with Evaluation Design/ Approve individual customer JBP Take accountability and work closely with all stakeholders (RSM-DDm-Distributor) to follow up and report on the progress vs. agreed Distributor development plans Create tools and templates to enable analysis of distributor development progress (Dashboard) Coordinating with IT to study, develop, and maintain distributor information system (DIS) to exploit necessary information to support sales strategies Analysis of Competitors' Route to Consumer Practices Maintain a database of the company's network of distributors (by geography and coverage) Qualifications:- Bachelor’s degree in Business administration /Economics/Finance or related field At least 7-10 years experience in related FCMG distributor management (Alcohol preferred) Good command of English Experience in analyzing complex & and large quantities of data, storytelling, conflict management skills Flexible, good communication and interpersonal skills",CEO & General Management
Personal Assistant/ผู้ช่วยผู้บริหาร,"Professional Corporate Services Co., Ltd.","Vadhana, Bangkok",General/Business Unit Manager,Full time,20000.0,34999.0,"Acting as a first point of contact for callers, dealing with emails passing on messages or highlighting them for their manager's attention. Managing diaries and organizing meetings and appointments, often controlling access to the Manager. Booking and arranging travel, transport and accommodation. Organizing events and conferences. Reminding the manager of important tasks and deadlines. Typing, compiling and preparing reports, presentations and correspondence. Managing databases and filing systems. Can work under pressure.",CEO & General Management
Management Associate (Corporate Planning),SVL Corporation Limited,"Bang Rak, Bangkok",General/Business Unit Manager,Full time,,,--- Job Description --- เป็นผู้ช่วยของผู้บริหารระดับสูงและผู้บริหารของหน่วยธุรกิจต่างๆ ในการกำหนดนโยบาย แผนธุรกิจ และแผนกลยุทธ์ประจำปี ทำหน้าที่เป็นหุ้นส่วนเชิงกลยุทธ์ (Strategic Partner) ให้กับหน่วยธุรกิจต่างๆ เพื่อให้แผนการปฏิบัติงานบรรลุตามเป้าหมายที่วางไว้ ริเริ่มความคิดหรือโครงการInnovationที่เป็นประโยชน์ และเป็นไปในทิศทางเดียวกับบริษัทฯ ศึกษาและจัดทำรายงานวิเคราะห์ต่างๆ ตามที่ได้รับมอบหมายให้เสร็จตามกำหนดเวลาที่เหมาะสม ถูกต้อง และครบถ้วน ปฏิบัติงานร่วมกับฝ่ายต่างๆ ในองค์กร เพื่อพัฒนาและ/หรือปรับปรุงระบบ กระบวนการ การควบคุม และขั้นตอนการทำงานให้เกิดประสิทธิภาพโดยรวมของบริษัท --- Qualification --- วุฒิการศึกษาระดับปริญญาโท จากสถาบันการศึกษาชั้นนำ มีประวัติผลงานหรือเคยทำงานที่มีบทบาทความเป็นผู้นำ มีทักษะการคิดวิเคราะห์ และทักษะในการสื่อสารที่ดี มีทักษะในการบริหารจัดการข้อมูล และทักษะเชิงตัวเลข --- Benefit --- ประกันสังคม ประกันชีวิตกลุ่ม (IPD & OPD) กองทุนสำรองเลี้ยงชีพ สหกรณ์ออมทรัพย์ Incentive (รายไตรมาส) ตรวจสุขภาพประจำปี ปรับเงินเดือนประจำปี (% ตามผลงานและผลประกอบการของบริษัท) วันหยุดประจำปี เสื้อยูนิฟอร์มพนักงาน อื่นๆ (ตามตำแหน่งงาน),CEO & General Management
"CEO (CFO) (8-10yrs+ as Management Level, High Rank Executive/ Good English)","SMARTCRUIT CONSULTANT RECRUITMENT CO., LTD.",Bangkok,General/Business Unit Manager,Full time,70000.0,119999.0,"Company Summary: Aircraft Maintenance Services to Airlines Location: Bangkok (SuanLuang) Job Reference: CSM 20173 JOB SUMMARY: As the CEO, you will play a crucial role in overseeing business operations to achieve corporate goals. Responsibilities include financial performance oversight, strategic planning, risk and operation management, and building monitoring systems. Additionally, you will analyze profit and loss, balance sheets, cash flow, and collaborate with senior stakeholders. JOB DESCRIPTION: Supervise business operations to attain corporate objectives. Analyze and formulate strategies for business expansion and advancement. Create reporting tools for continuous monitoring of company performance. Lead and inspire staff to encourage high-performance collaboration. Collaborate with senior stakeholders and offer financial supervision. Provide reports to the board of directors and ensure sound fiscal activities. You will be discussing in-depth details of the duties with a consultant during the interview session. QUALIFICATION: Master’s degree or higher in Finance, Business, or related fields. At least 8-10 years of experience as Managing Director or COO, CEO or High-Rank executive. Understanding of the Business and Markets of Factoring, Credit, Loan, Banking, and Financial . Strong in business strategy and corporate planning. Computer literacy: MS office Good command of English Salary :  Attractive Based on qualifications & experiences Benefit : Bonus, Group Insurance (OPD/IPD), Provident Fund, other attractive benefits Employee Type: Full Time/ Permanent **Only Shortlisted Candidates will be Considered** If you are interested, please do not hesitate to send your full English resume by clicking Apply. SMARTCRUIT CONSULTANT COMPANY LIMITED Contact person: K. Sirapatsorn (Chilli) Amarin Tower, Unit A, 5th Floor, 496-502, Ploenchit Road, Lumpini, Pathumwan, Bangkok 10330 (BTS Chitlom) Tel: 063 323 5079 (Working hour : Mon - Fri 9.00 - 18.00) WEBSITE : [link removed]  [link removed]smartcruit.co [link removed] LINE: [link removed]@SMARTCRUIT [link removed] FACEBOOK: [link removed]Smartcruit [link removed]  [link removed](Salaryland: Mindset l Attitude l How To l Work-Life เพื่อวัยทำงานให้ประสิทธิภาพเพิ่มขึ้น 99%) [link removed] Supervise business operations to attain corporate objectives. Supervise business operations to attain corporate objectives.",CEO & General Management
Head of Supply Chain,Hays - Asia Pacific,Chon Buri,General/Business Unit Manager,Full time,,,"Strategic execution and improvement to achieve purchasing, planning, warehouse, and logistics targets Your new company You'll be working for an international and reputable market-leader in engineering equipment and component manufacturing who is looking for a Head of Supply Chain to be based at their state-of-the-art production facility in Chonburi. With an aggressive growth plan and the vision to become a better leader in their field, they continue to gain market share over competitors. Your new role In this leadership role, reporting to the General Manager (Foreigner), you will have a direct impact on the business by utilising your end to end supply chain management capabilities to leverage and provide enhanced solutions to navigate the department towards achievements in strategic purchasing, excellent supplier relationships & management, effective production & material planning, and efficient warehouse & logistics. What you'll need to succeed You'll be able to demonstrate relevant previous experience in supply chain management including purchasing, planning, and logistics, as well as: Be an excellent communicator with sound business & commercial acumen Demonstrated leadership with excellent interpersonal skills to lead and unite the team Significant years of experience gained from a dynamic manufacturing environment focusing on leading and managing a supply chain team Excellent time management skills and a proven track record in establishing relationships with stakeholders Drive and desire to build and lead a team in an exciting and growing organisation. What you'll get in return In return for your commitment and dedication, you will be rewarded with: Attractive remuneration package and a promising career working with a rapidly-growing engineering company Challenging yet fulfilling career in one of the most progressive organisations in the industry Long-term career opportunities What you need to do now Click ""apply now"" if you are interested in this role. For further details or a confidential discussion on the other opportunities in Engineering & Manufacturing, please contact Jirawit (Jump) at Hays Recruitment on 02 460 6456 or email jirawit.taengko@hays.co.th At Hays, we value diversity and are passionate about placing people in a role where they can flourish and succeed. We actively encourage people from diverse background to apply.",CEO & General Management
Company Secretary Associate/เจ้าหน้าที่สำนักเลขานุการบริษัท,Thonburi Healthcare Group Public Company Limited,"Pom Prap Sattru Phai, Bangkok",General/Business Unit Manager,Full time,,,KEY RESPONSIBILITIES (หน้าที่ความรับผิดชอบหลัก) จัดเตรียมการจัดประชุมผู้ถือหุ้น คณะกรรมการบริษัท คณะกรรมการบริหารของบริษัทฯ การดำเนินการในเรื่องเอกสารต่าง ๆ ที่เกี่ยวข้องกับการประชุม ไม่ว่าจะเป็นการออกหนังสือเชิญประชุม การจัดทำเอกสารประกอบการประชุม จัดทำรายงานการประชุม และเอกสารอื่น ๆ ที่เกี่ยวข้องในงานของสำนักเลขานุการบริษัท ทั้งฉบับภาษาไทย และภาษาอังกฤษ ติดต่อประสานงานกับหน่วยงานภายในและภายนอกสำนักเลขานุการฯ ที่เกี่ยวข้องกับงานประชุม จัดตารางนัดประชุม การรวบรวมข้อมูล การแจ้งมติที่ประชุม รวมถึงดำเนินการทางธุรการต่าง ๆ ของการประชุม เช่น การจองห้องประชุม การจัดห้องประชุม การแจ้งกรรมการ การยืนยันการร่วมประชุม และการเบิกจ่ายค่าใช้จ่ายต่างๆ จัดเก็บเอกสารทะเบียนบริษัท เช่น หนังสือรับรองบริษัท หนังสือบริคณห์สนธิ ข้อบังคับของบริษัท รายงานการประชุมต่าง ๆ ทะเบียนกรรมการ และอื่นๆ ปฏิบัติหน้าที่อื่นๆ ที่เกี่ยวข้องกับงานด้านสำนักเลขานุการบริษัท ตามที่ได้รับมอบหมาย QUALIFICATION (คุณสมบัติ): Educations Background(การศึกษา) ปริญญาตรีทางด้านกฎหมาย บริหารธุรกิจ หรือสาขาที่เกี่ยวข้อง Professional Experiences(ประสบการณ์การทำงาน) มีประสบการณ์ในงานจัดประชุมและ/หรืองานเลขานุการอย่างน้อย 2-3 ปี มีทักษะสื่อสารภาษาอังกฤษดี ทั้งการพูด และเขียน มีคะแนน TOEIC 800 ขึ้นไป มีความสามารถในการใช้คอมพิวเตอร์ และโปรแกรมพื้นฐาน มีทักษะในการคิดวิเคราะห์ วางแผนการปฏิบัติงาน การบริหารจัดการ ละเอียด รอบคอบ สามารถแก้ไขปัญหาเฉพาะหน้าได้,CEO & General Management
Assistant Marketing Manager,"Verasu Group Co., Ltd.","Pathum Wan, Bangkok",General/Business Unit Manager,Full time,,,"1. Lead and develop marketing strategic plan and brand communication to drive brand growth. 2. Lead and support the planning and execution of external communications activities – including marketing and advertising campaigns, product launches, media events. 3. Be responsible for initiating marketing communication, branding and media strategies for both internal and external communication as well as execute the action plan to achieve business objectives. 4. To develop plan & budget control of media plan to reach efficient awareness and sales opportunity. 5. Plan, manage and control the company's always on contents and ads, including key visual, copywriting and VDO materials in all social media platforms. 6. Responsible for development of media both In - Store, Out of Home and Online materials. 7. Manages relationships with business partners. 8. Supervise the planning and implementation of digital marketing campaigns, including paid social media, SEO/SEM, and display advertising campaigns – including measurable targets and objectives for each campaign. 9. Monitor market trends, research consumer markets and competitors’ activities to identify opportunities and key issues. 10. Measure and report performance of all marketing campaigns, and assess ROI and KPIs",CEO & General Management
SECRETARY   3  อัตรา/เลขานุการ,"United Feed Mill Co., Ltd.","Phaya Thai, Bangkok",General/Business Unit Manager,Full time,,,1. พิมพ์จดหมาย บันทึกการประชุม ร่างจดหมายโต้ตอบ รายงาน และ เอกสารอื่น ๆ ทั้ง ภาษาไทยและภาษาอังกฤษ 2. โทรศัพท์ติดต่อนัดหมายต่าง ๆ ให้ผู้บังคับบัญชา 3. ต้อนรับผู้มาติดต่อ และจัดการการประชุมของผู้บริหารและติดตามการประชุม 4. จัดการและเก็บรักษาข้อมูลรวมทั้งระบบงานเอกสาร 5. จัดการการเดินทางของผู้บริหารระดับสูง จองโรงแรม และบริหารค่าใช้จ่ายต่างๆ 6. เป็นตัวแทนของผู้บริหารในงานสังคม และงานต่างๆตามที่ได้รับมอบหมาย 7. อื่นๆ ตามที่ได้รับมอบหมาย,CEO & General Management
Lifeguard,Shrewsbury International School Bangkok,"Bang Kho Laem, Bangkok",COO & MD,Full time,,,"To direct apply for Lifeguard, applicants must complete the English language version of the application form - click here Key Responsibilities: The Lifeguard reports directly to Aquatics Director having duties as follows :- Open swimming pool and check area to ensure safe and clean for the arrival of the children. Including changing rooms, swimming pool and surrounding areas; Prepare the pool for the children’s arrival by ensuring all relevant resources are available and in good working order; Clear away any resources and secure in designated storage area after lessons; Enforce rules of the swimming pool where necessary; Must be poolside at all times when swimmers are in the pool; To deal with other ad-hoc duties as and when required. Professional Expectations: The Lifeguard should have the following qualities be able to swim 200m in less than 5 minutes hold or have the ability to gain within 6 weeks of employment a lifesaving qualification be a good team worker with the ability to work within a team have strong communication including a good level of spoken English and interpersonal skills be conscientious, efficient and organised be a strong team player - good-natured, willing to learn and flexible in approach Welcome fresh graduates",CEO & General Management
Business Manager,"Ngernturbo Co., Ltd. / บริษัท เงินเทอร์โบ จำกัด","Pak Kret, Nonthaburi",General/Business Unit Manager,Full time,,,"Description Our team currently develops our lending and Insurance product for those who lack access to conventional financial services. Our company aims our products to be an industry game-changer. We are looking for a candidate to design our financial products and help us achieve our vision. Job Responsibilities Develop and implement lending and Insurance products, along with digital platforms that meet customer needs and are competitive in the market. Conduct market research and analyze customer data to identify opportunities for product innovation and differentiation. Stay up-to-date with industry trends and regulatory changes that impact products and services, ensuring compliance with applicable laws and regulations. Hold responsibility for the project from the beginning until its completion. Lead a team of product specialists to deliver innovative and competitive products. Qualifications Bachelor or higher in any discipline but preferably in Engineering, Computer Science, Business, and Finance. Experienced in a consulting firm, strategy, or business development (background in Digital lending, e-commerce, insurance or bank is preferable). Able to work independently and collaboratively with team members, detail-oriented, and execution-focused in a fast-paced work environment. Hands-on management style with the ability to mentor and inspire others. Strong influence, interpersonal and communication skills. Prior experience in a product management role within banking or finance companies is preferable. Working Location: Pak kret, Nonthaburi (Google map [link removed]) Contact: K.Vanatip (Bua) 096-776-0675 - Please note that only shortlisted candidates will be contacted -",CEO & General Management
Facilities Manager/ผู้จัดการอาคาร,Teledirect Telecommerce (Thailand) Ltd.,"Ratchathewi, Bangkok",General/Business Unit Manager,Full time,,,"Job Highlights Facility Manager Facilities Manager Safety HSE HSE Manager Electrical Manager Safety Manager Infrastructure Manager Top Reasons to work with TDCX Attractive remuneration, great perks, and performance incentives Comprehensive medical, insurance, or social security coverage World-class workspaces Engaging activities and recognition programs Strong learning and development plans for your career growth Positive culture for you to #BeMore at work Easy to locate area with direct access to public transport Flexible working arrangements Be coached and mentored by experts in your field Join a global company, winner of hundreds of industry awards What are we looking for? BSc/BA in facility management, engineering, business administration or relevant field Proven experience as facilities manager or relevant position Well-versed in technical/engineering operations and facilities management best practices Candidates must have experience working on a multicultural environment Handled various sites / floors, and the company headcount should be around 500-1000 persons Knowledge of basic accounting and finance principles Excellent verbal and written communication skills Excellent organizational and leadership skills Good analytical/critical thinking The successful applicant will oversee both United Center and Spring Tower Who is TDCX? TDCX (NYSE: TDCX) provides transformative digital CX solutions, enabling world-leading and disruptive brands to acquire new customers, build customer loyalty, and protect their online communities. TDCX helps clients, including many of the world’s best brands, achieve their customer experience aspirations by harnessing technology, human intelligence, and our global footprint. We serve clients in fintech, gaming, technology, home sharing and travel, digital advertising and social media, streaming, and e-commerce. Our expertise and strong footprint in Asia have made us a trusted partner for clients, particularly high-growth, new economy companies looking to tap the region’s growth potential. We pride ourselves on discovering and employing the best professionals to join us as we transform the outsourced CX industry. Our commitment to #BeMore for our people, our clients, and our community has led to us winning several hundreds of industry awards, including being one of the best companies to work for in Asia. From our first-rate workspaces, above-industry-average compensation packages, career opportunities, to our workplace perks, find out what else is in store when you embark on a career with TDCX.",CEO & General Management
Innovation Manager,Bank of Ayudhya Public Company Limited,"Pathum Wan, Bangkok",General/Business Unit Manager,Full time,,,"Job Description: Initiate, lead and do proof of concept for innovation projects for Krungsri. Manage and execute innovation Project. Manage the process and monitor the progress of the various ongoing initiatives. Work with the team to develop idea generation approaches and viable commercialization strategies for mature innovations. Accountable for each POC execution and act as point-to-go for the project. Work shoulder-by-shoulder with vendor and POC’s owner to deliver POC result. Coordinate all cross-functional activities and collaborate with management in project related aspects. Innovate to drive business improvement and new business opportunity by using new technologies and ensure to interpret business strategy and determine innovative solutions supporting corporate strategy. Qualification: 5 years of working experience in project manager with financial and banking related is preferable. More than 2 years of experiences in managing team, plan, consult and lead team with resources management to work under required directions. Passionate in Digital and Innovation. Well understanding of Financial and Banking products and services and competitor’s environment. Demonstrate and facilitate the business strategies and put into actions. Engage people in multiple levels or cross-functional departments both internal and external. Project management in planning and organizational skills. Ability to handle multiple concurrent activities and projects.",CEO & General Management
IT Infrastructure Project Manager,"Thaioil Energy Services Co., Ltd.",Chon Buri,General/Business Unit Manager,Full time,,,"Location : Sriracha, Chonburi Responsibilities Project Planning: Collaborate with stakeholders to define project objectives, scope, goals, and deliverables. Develop comprehensive project plans, schedules, and budgets. Team Leadership: Lead cross-functional project teams, including infrastructure engineers, technicians, and other specialists, to ensure effective project execution. Resource Management: Allocate and manage project resources, including personnel, equipment, and materials, to meet project goals and timelines. Risk Management: Identify, assess, and manage project risks. Develop risk mitigation strategies to minimize potential disruptions. Vendor Relations: Liaise with external vendors and suppliers to procure necessary equipment and services, negotiate contracts, and ensure compliance with project requirements. Budget Control: Monitor project budgets and expenses, ensuring cost-effective project execution. Prepare and present financial reports to stakeholders. Quality Assurance: Establish and enforce quality standards for infrastructure projects. Conduct quality checks and inspections to ensure compliance. Timeline Adherence: Manage project schedules, milestones, and timelines. Implement effective project management tools and techniques to track progress. Qualifications Bachelor's degree in a relevant field; PMP certification is advantageous. At least 5 yrs. experience as an Infrastructure Project Manager, managing complex infrastructure projects from initiation to completion. Strong technical knowledge of infrastructure components, including servers, storage, networking, and data centers. Proficiency in project management software and tools for scheduling, resource allocation, and reporting. Exceptional leadership and team management skills, with the ability to motivate and guide project teams. Effective communication and interpersonal skills for stakeholder engagement and collaboration. Solid understanding of risk management principles and experience in developing risk mitigation strategies. Budget management skills for controlling project costs and expenses. Problem-solving abilities and a proactive approach to addressing project challenges. Adaptability to changing project requirements and priorities. Welfare Medical Insurance Accidental Insurance Long Service Emblem Co-operative Club & Activities All Positions Required Good command of English and computer literacy Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on https://careers.thaioilgroup.com/ Contact : Recruitment Team Thaioil Energy Services Company Limited 42/1 Moo1 Tung- Sukla, Sriracha, Chonburi 20230 Tel: 038-359-000 Ext.19821 -19828 Website : www.thaioilgroup.com [link removed]",CEO & General Management
Business Development Executive (Box Donation),Raks Thai Foundation,"Phaya Thai, Bangkok",General/Business Unit Manager,Full time,,,"หน้าที่รับผิดชอบ วางแผนการบริหารการจัดการเก็บกล่องบริจาคและการวางกล่องบริจาคใหม่ในแต่ละพื้นที่ ให้บรรลุเป้าหมายยอดเงินบริจาคที่มูลนิธิรักษ์ไทยกำหนดไว้ในแต่ละปี ประเมินสถานที่ตั้งวางกล่องบริจาคใหม่ที่คาดว่าจะมีผู้สนใจบริจาค ได้อย่างมีประสิทธิภาพ รวมถึงองค์กรภาครัฐ และเอกชนเพื่อหาช่องทางการวางกล่องบริจาคใหม่ ติดต่อประสานงานสถานที่ตั้งวางใหม่เพื่อวางกล่องบริจาคโดยใช้แนวปฏิบัติของมูลนิธิรักษ์ไทย วางแผนเส้นทางการเก็บกล่อง บริหารวันเวลา ทรัพยากรและบุคคล ให้ได้เกิดประโยชน์สูงสุด เพื่อลดต้นทุนค่าใช้จ่ายที่เกิดขึ้น เช่น ค่าน้ำมัน มีทักษะการสื่อสารให้ข้อมูลเกี่ยวกับกล่องบริจาคและของมูลนิธิรักษ์ไทยได้อย่างชัดเจน รักษาความสัมพันธ์ระหว่างมูลนิธิรักษ์ไทยและผู้ประสานงานของสถานที่ตังวางกล่อง เช่น โทรศัพท์เพื่อติดตาม, ส่งการ์ดขอบคุณช่วงเทศกาล วางแผนงานทุกไตรมาสพร้อมร่วมมือกับทีมไปสู่เป้าหมายและยอดที่ตั้งเอาไว้ พัฒนางานให้เข้ากับยุคสังคมแบบใหม่ มีความคิด ริเริ่ม ไอเดียใหม่ๆ ที่เหมาะสมกับการพัฒนาองค์กร จัดทำรายงานยอดเงินบริจาคของกล่องบริจาคเป็นรายเดือน รายไตรมาสและรายปีในการบริจาคโดยใช้ใบเสร็จบริจาค จัดทำงานเอกสารทั่วไปที่เกี่ยวกับกล่องบริจาค อาทิ บิลค่าน้ำมัน ค่าพัฒนาระบบ ค่าซ่อมบำรุง จดหมายขอความอนุเคราะห์ จดหมายแจ้งยอด ฯลฯ งานอื่นๆ ตามที่ได้รับมอบหมายจากผู้บังคับบัญชา คุณสมบัติ มีทักษะการประสานงานและมีความสามารถในการสื่อสารและดูแลผู้ประสานงานสถานที่ เป็นอย่างดี มีความรับผิดชอบ ซื่อสัตย์ ภาวะผู้นำ ภูมิใจในงานที่ตัวเองทำ มีทักษะในการจัดระเบียบมองการไกลและเน้นรายละเอียด สามารถจัดการและรักษาทัศนคติที่ดีในสถานการณ์ที่เร็วและเปลี่ยนแปลงอยู่เสมอ มีใบขับขี่และประวัติการขับขี่ที่ดีสามารถเดินทางไปต่างจังหวัดได้ (หากจำเป็น) สามารถใช้คอมพิวเตอร์ได้ดี สามารถเข้าใจและสื่อสารเกี่ยวกับภารกิจในการกล่องได้ ทำงานร่วมกับผู้อื่นได้ดีและมีการริเริ่มช่วยเหลือคนในทีม มีความยืดหยุ่นในการทำงานทั้งวันและเวลาการทำงาน (หากจำเป็น)",CEO & General Management
Head of Learning and Development,"Ngernturbo Co., Ltd. / บริษัท เงินเทอร์โบ จำกัด","Pak Kret, Nonthaburi",General/Business Unit Manager,Full time,,,"Head of Learning and Development Are you a passionate and experienced leader in learning and development? Are you excited about creating and implementing learning programs that drive organizational growth? We are seeking a Head of Learning and Development to lead our team and drive the development of our employees. As Head of Learning and Development, you will be responsible for the strategic design and implementation of our learning and development programs. You will lead a team of learning and development professionals and work closely with our leadership team to identify the training needs of the organization. You will also collaborate with other departments to ensure that our programs align with the overall goals and objectives of the company. Key Responsibilities: 1. Oversee the training department, ensuring efficient and effective operations. 2. Develop and implement robust training strategies in alignment with company goals. 3. Set and communicate department goals and objectives. 4. Collaborate closely with executive management to ensure training initiatives align with organizational objectives. 5. Evaluate the effectiveness of training programs and drive continuous improvement. 6. Manage the training budget, allocating resources judiciously. 7. Demonstrate strong leadership and strategic thinking capabilities. 8. Exhibit excellent communication and interpersonal skills. 9. Proficient in learning management systems and training software. Qualifications: Bachelor’s degree or above in Human Resources Management, Business or any related fields At least 5 year-experience in training, learning and development or any related fields Strong leadership and able to give the guideline and coach the team. Great communication and strong passion in training people Expertise in instructional design principles and adult learning theory. Strong leadership and strategic planning abilities. Willing to work in a fast moving and challenging environment. Happy to deal with operational tasks and able to work under high pressure circumstances. Ability to manage multiple projects and priorities simultaneously Ability to coordinate and schedule training sessions effectively. Experience in managing budgets and vendor relationships. If you are a strategic thinker with a passion for learning and development and are ready to take your career to the next level, we want to hear from you! Apply today and join our team as we work to empower our employees and drive growth.""",CEO & General Management
Boutique Manager (Chiang Mai) - Nespresso,Nestle (Thai) Ltd.,Bangkok,General/Business Unit Manager,Full time,,,"At Nespresso , our mission is to create the highest quality, most sustainable cup of coffee . By caring for our employees, our farmers, the environment and our customers, we are dedicated to connecting our community with the best possible products and customer experiences . Nespresso Thailand is a young and fast growing market and we are looking for experienced Boutique Manager who would play a key role to drive business results with Nespresso best in - class customer service through inspiring leadership and development of our retail team . Main responsibilities of Nespresso Boutique Manager include: Manage manpower planning to ensure optimal operational execution and service delivery. Drive bottom-up sales forecast and accuracy based on weekly and monthly reporting and analysis. Responsible for optimal use of resources and cost control in relation to Boutique sales. Coach and develop the Boutique team to deliver best in class customer service and sales performance. Ensure compliance in safety, health and operational standards (according to global guideline) in the Boutique. Constantly reviewing ways of improvement to maximize conversion of prospects into members and drive loyalty with distinctive customer experience in the Boutique. The ideal candidate should have : Min. 5-7 years of experience in Retail Management. Experience in team management and developing talent. Experience in direct customer sales of premium products and services. Proven track record of developing sales and strong customer relationships. Good command of both written and spoken English.",CEO & General Management
Kitchen Manager / Restaurant Manager (ฺBekery)/ผู้จัดการร้าน (เบเกอรี่),"BRAVE BRAND CO., LTD.","Vadhana, Bangkok",General/Business Unit Manager,Full time,35000.0,54999.0,"Plan, organize, direct and run optimum day-to-day operations to exceed our customers’ expectations. Increase production, assets capacity and flexibility while minimizing unnecessary costs and maintaining current quality standards. Be responsible for production output, product quality and on-time shipping. Allocate resources effectively and fully utilize assets to produce optimal results. Implement strategies in alignment with strategic initiatives and provide a clear sense of direction and focus. Monitor operations and trigger corrective actions. Share a trusting relationship with workgroup and recruit, manage and develop staff Collect and analyze data to find places of waste or overtime. Commit to safety procedures. Develop systems and processes that track and optimize productivity and standards, metrics and performance targets to ensure effective return on assets Address employees’ issues or grievances and administer collective bargaining agreements. Stay up to date with latest production management best practices and concepts. Qualification 3-5 years experience in Factory Mgmt.(Food&Bakery) Good command in English Control, monitor line production performance. Work location : Near BTS Phrom Phong",CEO & General Management
