Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
"Manager, Legal - Commercial",Lotus's,"Bueng Kum, Bangkok",Corporate & Commercial Law,Full time,,,"Key Responsibility: Reviewing, Drafting and negotiating various type of commercial contracts both in Thai and English. Providing legal advice and managing the risks associated to the business. Being a pro active legal point of contact for the business and interface between the business and other functions. Scanning the horizon of current and future regulatory changes which may cause an impact to the business. Liaising with external counsel and ensuring that the advice to the business is accurate, timely and communicated appropriately. Handling corporate secretarial works. Follow our Business Code of Conduct and always act with integrity and due diligence. Other assignment as deems appropriate. Qualifications: Bachelor degree in law from a reputable university. Master degree is a plus. 8 years+ of experience in corporate and commercial law transactions at law firm and/or in house. Large firm experience and strong credentials are ideal. Robust understanding of contract law, business law and other law relevant to retail industry. Experiences in capital market and SEC rules & regulations Excellent drafting skills and high commercial acumen. Excellent oral and written communication skills wit ability to communicate legal subject matter in a simple and understandable way. Proficiency in English is essential. A proactive, professional and flexible approach to work. Hard working, well organised and attention to detail. Ability to manage and lead deals independently. Confident and able to work on own initiatives whilst maintaining a positive team spirit at all times A team player and a self starter. Excellent interpersonal skills. Ability to manage multiple demands to meet and exceed the expectations of the business and stakeholders. Lotus's Ek-Chai Distribution System Co., Ltd. Buengkoom, Bangkok 10230, Thailand “By applying for this position, you consent to the collection, use and disclosure of your personal data to us, our recruitment firms and all relevant third parties for the purpose of processing your application for this job position (or any other suitable positions within Lotus's and its subsidiaries, if any). You understand and acknowledge that your personal data will be processed in accordance with the law and our policy.”",Legal
Senior Corporate Legal Officer (Litigation),Kaeng Khoi Power Generation Company Limited,"Pathum Wan, Bangkok",Generalists - Law Firm,Full time,,,"Job Responsibilities: Being responsible for all litigation cases, claims and in charge of court proceedings. Preparing and drafting legal documents and filing documents with courts and other authorities. Conducting legal research, including preparing an opinion related to litigation case matters. Supervising external legal counsels to ensure optimal performance. Liaising and coordinating with counterparties and stakeholders to ensure legal compliance. Supporting any other aspects of legal works as assigned by supervisors from time to time, e.g. providing legal advices, drafting and reviewing agreements and legal documents. Job Qualifications: Bachelor’s degree in law or higher Minimum 4 years’ experience in Dispute Resolution. Lawyer license and Barrister-at-law are required. Experience in law firmis preferable. Experience in civil/criminal/administrative court proceedings is an advantage. Self-confidence, energetic, maturity and good personality. Analytical, conceptual thinking, problem-solving and decision-making skills. Communication and interpersonal skills. Ability to work independently and complete assignments within the deadline. Ability to travel/ work upcountry and abroad. Fluent in English both written and verbal (Minimum 750 TOEIC score). Goal–Oriented, Unity, Learning, Flexible.",Legal
Personal Data Protection Manager/(Assistant Manager to Manager Level),Rabbit Holdings Public Company Limited,"Chatuchak, Bangkok",Generalists - In-house,Full time,,,"Scope of Works: Assist Data Protection Officer (DPO) in developing and implementing Personal Data Protection Program, Policies and Procedures, in compliance with applicable Personal Data Protection laws, regulations, and industry standards. Assist Data Protection Officer (DPO) in conducting PDPA Compliance audits assessments to ensure data protection compliance and identify areas for improvement. Monitoring and updating the company's record of data processing activities (ROPA) Providing advice and guidance to employees and management on data protection issues and procedure. Assist Data Protection Officer (DPO) in conducting data protection training and awareness programs for employees to promote a culture of data privacy and security. Act as a liaison between the company and relevant data protection authorities, ensuring timely and accurate reporting of data breaches or other incidents. Draft, Negotiate, and Finalize Personal Data Protection related agreements such as Data Processing Agreement, Data Transfer Agreement, Binding Corporates rules, etc. Education: Bachelor: Information Technology/Laws Master: Information Technology for Business/Law Other relatedattribute: Knowledge and understanding of personal data protection and information technology. Knowledge and understanding of corporate security. Able and willing to travel upcountry.",Legal
AVP/VP DPO (Data Protection Officer),Thai Group Holdings Public Company Limited,"Bang Rak, Bangkok",Generalists - In-house,Full time,,,"Key Responsibilities: Policy Development: Develop and maintain data protection policies and procedures in accordance with relevant laws and regulations. Regularly review and update policies to address emerging privacy concerns and changes in legislation. Compliance Monitoring: Monitor and assess the organization's compliance with data protection laws and regulations. Conduct periodic audits to identify and address potential areas of non-compliance. Education and Training: Provide training to employees on data protection policies and best practices. Raise awareness of data protection principles and foster a culture of privacy and compliance. Data Mapping and Classification: Collaborate with business units to map and classify data based on sensitivity and regulatory requirements. Implement measures to secure and protect different categories of data appropriately. Incident Response: Develop and maintain an incident response plan for data breaches or privacy incidents. Lead investigations and coordinate responses in the event of a data security incident. Privacy Impact Assessments (PIAs): Conduct PIAs to assess the impact of new projects, systems, or processes on data protection and privacy. Provide recommendations to mitigate potential risks identified during PIAs. Vendor Management: Assess the data protection practices of third-party vendors and partners. Ensure that contracts and agreements include appropriate data protection clauses. Qualifications and Requirements: Bachelor's degree in law, compliance, information technology, or a related field. Advanced degree or professional certification in data protection (e.g., CIPP, CIPM) is a plus. Proven experience in a compliance role with a focus on data protection and privacy. In-depth knowledge of relevant data protection laws and regulations. Strong analytical and problem-solving skills. Excellent communication and interpersonal skills. Ability to collaborate with cross-functional teams and influence a culture of compliance.",Legal
Government Relations Officer/เจ้าหน้าที่ประสานงานราชการ,Sitron Power Public Company Limited,"Bang Rak, Bangkok",Corporate & Commercial Law,Full time,20000.0,29999.0,- จัดเตรียมเอกสารและวางแผนในการติดต่อขอใบอนุญาตในการก่อสร้างทุกประเภท - การขออนุญาตดำเนินการที่เกี่ยวข้องกับการไฟฟ้าทั้ง กฟน. และ กฟภ. - ศึกษาเกี่ยวกับกฎหมายหรือประกาศที่เกี่ยวข้องกับโรงไฟฟ้า โซล่าร์ หรือธุรกิจของบริษัท - ติดต่อหน่วยงานราชการหรือหน่วยงานอื่นๆ ที่เกี่ยวข้อง เพื่อยื่นเอกสารขอใบอนุญาตเกี่ยวกับ,Legal
Senior Legal Manager,"Timesconsult Co., Ltd.",Bangkok,Generalists - In-house,Full time,,,"Position: Senior Legal Manager Package: Negotiable Industry: Travel and Accommodation Job Description: Drafting various of contracts, for example, lease, sale and purchase, services, construction, hotel management, hotel franchise agreements, for Thailand business. Liaison and contact with the government agencies in Thailand including Land Office, Department of Provincial Administration, Municipality, DBD, Revenue Department. Handling the M&A, hotel management, hotel franchise matters in Thailand. Handling the hotel management, hotel franchise, hotel operation, corporate registrations (DBD) and SET/SEC. Handling the insurance, litigation, and intellectual properties. Handling any matters related to the Authorization and Power of Attorneys relevant to above matters. Handling the Legal Department Data Management relevant to above matters. Performing any duties and/or tasks assigned by Head of Legal. Qualifications Bachelor Degree / Master Degree in Law Lawyer’s License and Notarial Services Attorney are required Age between 34-42 years old At least 10 years of experience in law firm / in-house company Experienced in the M&A project, Accommodation management, franchise, and operations, working with the government agencies (such as, Land Office, Department of Provincial Administration, Municipality, DBD, Revenue Department) Knowledge of various laws including the corporate and commercial laws, listed company (SEC/SET), contract and intellectual properties Excellent written and verbal communication skills (both Thai and English) Strong communication and presentation capability. Good negotiation skills",Legal
Litigation Manager,"THE MALL GROUP CO., LTD. ( HEAD OFFICE )","Bang Kapi, Bangkok",Law Clerks & Paralegals,Full time,,,Job description and responsibilities งานด้านคดีในบริษัทเอกชน หรือบริษัทที่ปรึกษากฎหมาย และว่าความคดีแพ่งและอาญา เป็นเวลา 3-5 ปี ติดต่อและประสานงานกับหน่วยงานราชการ หากมีประสบการณ์ในการเจรจาข้อพิพาท / ไกล่เกลี่ย กรณีข้อร้องเรียนของลูกค้า และการเข้าร่วมการสอบสวนภายในองค์กร จะได้รับการพิจารณาเป็นพิเศษ รายละเอียดของงาน งานคดีความ งานสอบสวนภายในองค์กร งานพัฒนาหนี้สิน Job requirements วุฒิการศึกษา ปริญญาตรี สาขานิติศาสตร์ มีใบอนุญาตว่าความ เนติบัณฑิตไทย จะได้รับการพิจารณาเป็นพิเศษ มีความสามารถในการใช้งานโปรแกรม Microsoft Office และ Excel เป็นอย่างดี มีปฏิภาณไหวพริบ และทักษะในการแก้ไขปัญหาเฉพาะหน้าได้ดี มีทักษะในการเจรจาต่อรอง มีทักษะในการติดต่อประสานงานที่ดี,Legal
Senior Legal Officer,"DENSO International Asia Co., Ltd.","Bang Bo, Samut Prakan",Corporate & Commercial Law,Full time,,,"Job Description Drafting and reviewing domestic and international contracts and legal documents in Thai and English languages (incl. negotiation) Legal advice and counsel. Promotion of compliance activities, including trainings, within Thai DENSO group companies. Regional Legal support : DENSO Group companies mainly in Asian Countries. Qualification Bachelor Degree of Higher in Law. Knowledge of domestic and international trade and commercial business including tax, customs and labor. Strong analytical, negotiation, interpersonal, communication skills. Law Compliance. Good Command in English (TOEIC score 650 points up).",Legal
Lawyer Specialist/ผู้เชี่ยวชาญทนายความงานคดี,"TRIPLE V BROADCAST CO., LTD.","Chatuchak, Bangkok",Corporate & Commercial Law,Full time,,,หน้าที่รับผิดชอบ รับผิดชอบดำเนินการฟ้องร้องและแก้ต่างคดีให้กับบริษัทในคดีทุกประเภท ทั้งคดีแพ่ง และอาญา ดำเนินการในชั้นบังคับคดี ให้คำปรึกษา ความเห็นทางกฎหมายแก่บริษัทหรือพนักงาน ติดต่อประสานงานกับหน่วยงานราชการหรือหน่วยงานอื่นๆที่เกี่ยวข้อง คุณสมบัติ วุฒิการศึกษาปริญญาตรี สาขานิติศาสตร์ หรือ เนติบัณฑิต มีใบอนุญาตให้เป็นทนายความ มีประสบการณ์ในการว่าความและงานด้านทนายความ  2 ปี ขึ้นไป ด้านงานสื่อมวลชน คดีหมิ่นประมาท คดีแรงงาน คดีลิขสิทธิ์ เป็นต้น สามารถเดินทางไปปฏิบัติงานต่างจังหวัดได้,Legal
เจ้าหน้าที่คุ้มครองข้อมูลส่วนบุคคล (DPO)/เจ้าหน้าที่คุ้มครองข้อมูลส่วนบุคคล,Grand Prix International Public Company Limited,"Bang Khen, Bangkok",Generalists - In-house,Full time,,,1. จัดทำแผนปฏิบัติงานประจำปีเพื่อให้มีการตรวจสอบกิจกรรม กระบวนการทางธุรกิจของบริษัทว่าเป็นไปตามที่กฎหมายกำหนด 2. ตรวจสอบการดำเนินงานของบริษัทว่ามีขั้นตอนใดที่มีความเสี่ยงต่อการละเมิดกฎหมาย รายงานผลการดำเนินงานให้ฝ่ายบริหารรับทราบเพื่อดำเนินการปรับปรุง 3. อบรบ ปฐมนิเทศ ประชุมชี้แจงให้พนักงานใหม่ รวมถึงผู้เกี่ยวข้องกับการดำเนินธุรกิจ ให้เกิดความเข้าใจในการปฏิบัติให้สอดคล้องกับกฎหมาย 4. ติดตามการปรับปรุง แก้ไขตามรายงานผลการตรวจสอบการดำเนินการว่าหน่วยงานภายในได้ดำเนินการปรับปรุง แก้ไข 5. ประสานงานระหว่างบริษัท และหน่วยงานราชการ,Legal
Compliance Officer,GMO-Z com Securities (Thailand) Public Company Limited,"Huai Khwang, Bangkok",Generalists - Law Firm,Full time,,,"Responsibilities: Provide guidance to all staff or the business/support units upon receiving orally or in writing compliance queries. Monitor trading transaction and report any abnormal case to Head of Department and related regulators. Updating and monitoring changes in relevant regulations (SET/SEC/AMLO). Performing compliance audits in accordance with the relevant methodology, identifying compliance weaknesses and risks as well as make recommendation for mitigating such risks and report their findings to Head of Department and follow up timely implementation of mitigating actions. Conducting compliance training to employees on new statutory and regulatory compliance requirement. Coordinating with the related regulators (especially SET). Providing correspondence in connection with compliance matters to government agencies or regulators. Perform other legal and compliance duties as assigned. Qualifications: Bachelor's Degree or higher in Law, Accounting, Finance or related fields. Minimum 3-5 years of experience in any filed in Securities Brokerage. Good Knowledge in Securities Business. Good Communications and Presentation Skill in Thai and English. Good Computer skill i.e. Microsoft word, Excel, Power Point. Experience in legal, compliance. We are fully providing the benefits as followings; Group Life & Health & Dental Insurance: OPD from THB 77,000-150,000 allowance per year, IPD room & board of THB 3,000 per day, etc. Provident Fund Annual Health Check-up Company’s outing and New year party Other supports refer to company’s policy (i.e. marriage gift, hospital visit gift, birthday gift, dead benefit, etc.) Performance Bonus Business leave 3 days Annual leave 6 days (after probation) and will increase 1 day annually with maximum of 12 days. Work location: Near MRT Praram 9 ***** For full details, please refer to Employee Benefit Guideline ***** Please send updated Resume with photo, current and expected salary. All applications will be treated in the strictest of confidence. GMO-Z com Securities (Thailand) Public Company Limited No. 9, G Tower, Grand Rama 9, 15th Floor, South Wing, Rama 9 Road, Huaykwang, Huaykwang, Bangkok 10310, Thailand Mobile: +66(0)64-180-2407 (HR Department)",Legal
พนักงานวิเคราะห์ (โครงการปลูกป่า),"Business Services Alliance Co., Ltd.","Phra Khanong, Bangkok",Litigation & Dispute Resolution,Full time,16000.0,19999.0,"หน้าที่ความรับผิดชอบ จัดทำและตรวจสอบแผนที่ดาวเทียมสำหรับพื้นที่โครงการโดยใช้หลักการด้านวนศาสตร์เพื่อนำมาใช้ในการวิเคราะห์และกำหนดแนวทางในการปฏิบัติงาน ประสานงาน ติดตามความคืบหน้า รับทราบปัญหา กับผู้รับจ้างในการปฏิบัติงานด้านป่าไม้ให้มีความถูกต้องตามหลักการด้านวนศาสตร์และนำผลมาหารือร่วมกับหัวหน้างาน จัดทำรายงานผลการปฏิบัติงานของผู้รับจ้างโครงการภาคป่าไม้ของบริษัทและจัดทำเป็นฐานข้อมูลพร้อมข้อเสนอแนะ และนำมาหารือร่วมกับหัวหน้างาน ลงพื้นที่เพื่อตรวจสอบความเหมาะสมของสถานที่สำหรับจัดทำโครงการพร้อมทำรายงานสรุปข้อเสนอแนะตามหลักการด้านวนศาสตร์ ลงพื้นที่เพื่อตรวจสอบผลการดำเนินงานด้านการปลูก/บำรุงรักษาป่าจากผู้รับจ้างให้เป็นไปตามหลักการด้านวนศาสตร์และเป็นไปตามข้อกำหนดของบริษัท เช่น การจัดเตรียมกล้าไม้ การปลูก ทำแนวกันไฟ กำจัดวัชพืช และการใส่ปุ๋ย เป็นต้น คุณสมบัติ วุฒิการศึกษาปริญญาตรี สาขา วนศาสตร์, พฤกษศาสตร์, พืชศาสตร์ หรือที่เกี่ยวข้อง ยินดีรับนักศึกษาจบใหม่ ที่จบสาขา วนศาสตร์, พฤกษศาสตร์, พืชศาสตร์ มีประสบการณ์การทำงาน อย่างน้อย 6 เดือน หากจบจากสาขาวิชาอื่น ขับรถยนต์ได้",Legal
