Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Spare Parts Quality Control Officer,"Asian Honda Motor Co., Ltd",Chachoengsao,Quality Assurance & Control,Full time,,,"Job Descriptions Export Customer Market Claim Customer Claim response Analysis root cause & take countermeasure timely Process claim & reimbursement operation Supplier Claim Process Communicate with supplier for Quality Problem Analysis root cause & take countermeasure Improve Quality Performance with supplier Follow up and Evaluate by audit supplier process Quality Performance Report Job Qualifications Bachelor degree of Engineering or any related field. 1-3 years of Experience in Quality Assurance. Experience in Production Control or Production Planning. Able to check automotive parts drawing. Good command of English (TOEIC score at least 650) Proficient in Microsoft Office (Power Point, Excel) skills. Working Location: Wellgrow Industrial Estate (Bangna) Interested applications should apply via this Job-ad /or send an application letter and resume including full details of work experience, expected salary and a recent photograph to the address below or Contact Information Human Resources Division, Asian Honda Motor Co., Ltd. 14 Sarasin Building, Surasak Road, Silom, Bangrak, Bangkok 10500 Thailand Telephone: 0-2236-0256 ext. 1729 , 1725 Fax: 0-2635-1050",Engineering
Mechanical Maintenance Engineer (Chonburi),"Michelin Siam Co.,Ltd.",Chon Buri,Maintenance,Full time,,,"Responsibilities: To assure quality of maintenance and of it’s physical assets for the production area. To improve reliability of machinery and provide technical support of sectors such as method, troubleshooting, maintenance, reliability and durability. To define, manage and optimize the maintenance plans and the job plans for internal and external operators. To be involve with equipment evolution. Qualification: Graduated Bachelor’s or Master's Degree in Mechanical Engineering or related field Experience 1-3 years in the field of Mechanical maintenance in the manufacturing factory Preferable Skills: Maintenance concept / Problem solving Native speaker of Thai and Good English communication. *Only shortlisted candidates will be contacted.",Engineering
ผู้จัดการงานวิศวกรรมโครงการลงทุน / วิศวกรโครงการลงทุน,Demco Public Company Limited,"Mueang Pathum Thani, Pathum Thani",Environmental Engineering,Full time,,,1. ผู้จัดการงานวิศวกรรมโครงการลงทุน รายละเอียดงานและหน้าที่ความรับผิดชอบ ประเมินและวิเคราะห์ศักยภาพและโอกาสของการลงทุน จัดทำแผนและระยะเวลาการลงทุนตามนโยบาย เพื่อนำเสนอผู้บังคับบัญชา เพื่อพัฒนาโครงการให้มีศักยภาพทางการเงินที่ดีในระยะยาว วิเคราะห์และศึกษาความเป็นไปได้ของการลงทุน ด้านธุรกิจ ด้านการเงิน และประเมินสภาพแวดล้อมของธุรกิจ จัดทำแผนธุรกิจ และรูปแบบธุรกิจ (Business Model) และประเมินทางเลือกการลงทุน พร้อมเสนองบประมาณการลงทุน ให้กับผู้บังคับบัญชา สนับสนุนข้อมูลเพื่อพิจารณาแหล่งที่มาของเงินทุนเพื่อจัดสรรโครงสร้างทางการเงิน ให้สอดคล้องกับกลยุทธ์การลงทุน วิเคราะห์ปัจจัยความเสี่ยง ประเมินปัจจัยเชิงบวกเชิงลบ จากการลงทุนในระยะสั้นและระยะยาว มุ่งเน้นดำเนินธุรกิจแบบพันธมิตรเชิงกลยุทธ์ และหาโอกาสการพัฒนาธุรกิจอยู่เสมอ นำเสนอโครงการ / พัฒนาโครงการและการลงทุนต่อผู้ที่เกี่ยวข้องทั้งภายใน และภายนอกองค์กร เพื่อให้บรรลุวัตถุประสงค์ทางธุรกิจ วางแผน ติดตาม และควบคุมงบประมาณระหว่างดำเนินการและจบขั้นตอนการพัฒนาโครงการ ประเมินผลตอบแทนและความเสี่ยงจากการลงทุนและจัดทำรายงานนำเสนอ สนับสนุนข้อมูลที่เกี่ยวข้องตามที่ได้รับมอบหมาย เพื่อกำหนดนโยบายและยุทธศาสตร์ที่สอดคล้องกับการดำเนินธุรกิจระดับองค์กรและการพัฒนากลยุทธ์การลงทุนที่เหมาะสม ภายใต้เป้าหมายของบริษัท ให้แนวทางและสนับสนุนการพัฒนาให้ผู้ใต้บังคับบัญชามีความรู้ ความสามารถอยู่เสมอ ถ่ายทอดและสอนงาน (On The Job Training – OJT) ให้แก่ ผู้ใต้บังคับบัญชาหรือผู้ที่เกี่ยวข้อง สร้างบรรยากาศและสนับสนุนให้มีการแลกเปลี่ยนความรู้ร่วมกัน เพื่อปรับใช้ในการทำงาน ให้คำปรึกษาแนวทางการแก้ไขปัญหา และสร้างแรงบันดาลใจในการทำงานเพื่อเกิดการทำงานเป็นทีม บริหารจัดการทรัพยากรองค์กรให้ตอบสนองต่อเป้าหมายของบริษัท ได้แก่ คน อุปกรณ์สำนักงาน หรือทรัพย์สินอื่น ๆ ที่จำเป็นเพื่อสนับสนุน การทำงานตลอดจนติดตามและประเมินผลการบริหารทรัพยากรให้เหมาะสมและสอดคล้องกับเป้าหมายระดับหน่วยและองค์กร สนับสนุน และดำเนินการใด ๆ ตามที่ผู้บังคับบัญชามอบหมาย ติดตามข้อมูลข่าวสารอุตสาหกรรมงานไฟฟ้าพลังงาน และร่วมแลกเปลี่ยนความรู้เพื่อพัฒนาทักษะและการทำงานร่วมกัน คุณสมบัติ ปริญญาตรีขึ้นไป สาขาการเงิน บัญชี เศรษฐศาสตร์ การตลาด วิศวกรรม หรือสาขาอื่นๆที่เกี่ยวข้อง มีประสบการณ์ทำงานในสาขาที่เกี่ยวข้องไม่น้อยกว่า 5 ปี และมีประสบการณ์ในระดับบังคับบัญชาไม่น้อยกว่า 3 ปี มีทักษะด้านการวางแผนเชิงกลยุทธ์ สามารถระบุและประเมินความเสี่ยงและผลตอบแทนในงานที่มีความท้าทายได้ มีความรู้ด้านการจัดการ การตลาด การเงิน เศรษฐศาสตร์เป็นอย่างดี เพื่อให้สามารถผลักดันการทำงานไปสู่เป้าหมายและผลสำเร็จทางการเงินได้ มีความรู้และทักษะอื่น ๆ ที่จำเป็นสำหรับตำแหน่งนี้ (Knowledge & Skills) ความรู้ด้านอื่น ๆ ที่เกี่ยวข้องได้แก่ มีสำนึกทางธุรกิจ Business Sense มีความรู้เรื่องสถานการณ์ทางธุรกิจต่าง ๆ ในปัจจุบัน มีความรู้เรื่องการเจรจาตกลงเงื่อนไขเพื่อจัด ทำสัญญาต่าง ๆ มีความรู้เรื่องการวางแผนและควบคุมการดำเนินงานให้เป็นไปตามสัญญา มีภาวะผู้นำ และทักษะในการบริหารทีมงาน มีมนุษยสัมพันธ์ที่ดี และเป็นมิตร มีความกระตือรือร้น มีเครือข่าย มีใจรักการบริการ มีใบอนุญาตประกอบวิชาชีพวิศวกรรมควบคุม 2. วิศวกรโครงการลงทุน รายละเอียดงานและหน้าที่ความรับผิดชอบ วิเคราะห์ ประเมินเชิงเทคนิคและความเป็นไปได้ของโครงการลงทุน พัฒนาแผนธุรกิจ และรูปแบบธุรกิจ (Business Model) จัดทำแผนการลงทุนระยะเวลา และประเมินทางเลือกการลงทุนและพัฒนาโครงการตามที่ได้รับมอบหมาย จัดทำต้นทุนและงบประมาณพัฒนาโครงการลงทุน กำหนดเงื่อนไข คุณสมบัติเชิงเทคนิค มาตรฐานและแผนงานโครงการลงทุน ประเมิน ติดตาม ควบคุมขั้นตอนการพัฒนาโครงการลงทุนด้านคุณภาพ และความสำเร็จของงานและงบประมาณ ประเมินความเสี่ยง โอกาสในขั้นตอนก่อนพัฒนาโครงการ ระหว่างพัฒนาโครงการ และควบคุมการบริหารงานให้มีคุณภาพตามมาตรฐานการออกแบบและการก่อสร้าง ควบคุมต้นทุน งบประมาณ จัดทำรายงาน ความคืบหน้าโครงการและการใช้งบประมาณเสนอผู้บังคับบัญชา จัดทำเอกสาร ควบคุมมาตรฐานและความปลอดภัย เอกสารต่าง ๆ ที่เกี่ยวข้องตามวิธีการปฏิบัติงานการบริหารโครงการลงทุนของบริษัท สนับสนุนข้อมูลเชิงเทคนิคและประเมินการออกแบบให้เป็นไปตามมาตรฐาน ประสานงาน ติดตามข้อมูลทั้งภายในและภายนอกองค์กรเพื่อให้บรรลุวัตถุประสงค์การทำงานของบริษัท ประสานงาน ติดตามข้อมูลทั้งภายในและภายนอกองค์กรเพื่อให้บรรลุวัตถุประสงค์การทำงานของบริษัท ปฏิบัติหน้าที่อื่น ๆ ตามที่ได้รับมอบหมายจากผู้บังคับบัญชา ติดตามข้อมูลข่าวสารอุตสาหกรรมงานไฟฟ้าพลังงาน และร่วมแลกเปลี่ยนความรู้เพื่อพัฒนาทักษะและการทำงานร่วมกัน คุณสมบัติ ปริญญาตรี วิศวกรรมศาสตร์ หรือสาขาอื่นๆที่เกี่ยวข้อง มีประสบการณ์ทำงานในสาขาที่เกี่ยวข้องไม่น้อยกว่า 2 ปี มีความสามารถด้านภาษาอังกฤษ และการใช้คอมพิวเตอร์ได้เป็นอย่างดี มีมนุษยสัมพันธ์ที่ดี และเป็นมิตร สามารถทำงานภายใต้ความกดดัน มีภาวะผู้นำ และสามารถบริหารทีมงานได้ มีใบอนุญาตประกอบวิชาชีพวิศวกรรมควบคุม,Engineering
Engine Assembling Process Engineer (Rayong),"Changan Auto Southeast Asia Co., Ltd.",Rayong,Mechanical Engineering,Full time,,,"Job Description ： Responsible for the formulation of business and Key Performance Indicators decomposition, control and promotion of engine workshop product projects, assembly line construction projects, system construction, capacity improvement, etc. Formula and improve the standards, processes and systems such as engine cost control and process management. Responsible for synchronous engineering analysis of engine process design, manufacture ability adaptation analysis, and formulation of technical solutions. Design technical solutions, technical requirements and technical agreements for engine production lines, equipment, tools and tooling, and rectification of problems in the production process. Develop, verify, update, output and management of process documents, and supervise the daily process. Analysis engine process quality problems, the formulation of solutions, the verification of solutions, the closure of problems, the formation of a problem library that should be avoided and continuous improvement. Job requirements： At least 3 years experience in powertrain industrial Bachelor's degree or above. Good communication skills in English and Thai, and being able to communicate in Chinese daily is a plus. Strong problem-solving skills and continuous improvement mindset Be familiar with the IATF 16949 quality system, proficient in using APQP/PPAP/FMEA/SPC/MSA.",Engineering
Production Engineer/วิศวกรการผลิต,"Vee Tyre And Rubber Co., Ltd.",Samut Sakhon,Mechanical Engineering,Full time,,,มีความรู้เกี่ยวกับวิศกรการผลิตออกแบบและแก้ไขปัญหาในการผลิต ดูแลการผลิต การประสานงานและจัดทำมาตรฐานการทำงาน การปรับปรุงและลดเวลาในการผลิต ลดต้นทุน ออกแบบเครื่องมือเพื่อให้พนักงานทำงานได้เร็วขึ้น เพื่อลดเวลาในการทำงานลง 5 ส. และความปลอดภัยของพื้นที่,Engineering
Process Engineer,"Kao Industrial ( Thailand ) Co., Ltd.",Chon Buri,Chemical Engineering,Full time,,,"Job Description: 1. Propose Project and handle as project leader. 2. Optimize production process achieve high yield and reduce operation cost. 3. Support production department for problem solving by engineering knowledge. 4. Develop engineering standard design and continue follows the standard setting. 5. Analyze plat data, trail test run data, equipment running data and do report. Qualifications: Bachelor’s degree in Chemical Engineering. 0-3 years of experience in manufacturing and production processes and concepts in consumer products manufacturing. Ability to use modern technology in the production process. Possess time management and prioritization skill. Able to work effectively with team. Must have a strong passion for product and process excellence and customer satisfaction. Strong knowledge of ISO standards, analytical and negotiation skills. Strong in leadership and presentation skills. Good command of written and spoken in English. Interested candidates please send resume, expected salary and recent photo via ""Apply Now"" button. HR&Administrative Service Section Kao Industrial ( Thailand ) Co., Ltd. 700/313 T.Donhualor A.Muang Chonburi 20000 Tel. 038-468511 Ext 1178",Engineering
Project Engineer,Job Expert Placement (Thailand) Company Limited,Bangkok,Maintenance,Full time,,,"Able to understand a pneumatic conveying system. Able to select the equipment of the Pneumatic conveying system appropriately. Mechanical and electrical design for Pneumatic conveying system. Provide cost evaluates and Quotation to sales. Provide P&ID and concept design to sales. Provide technical support to sales. Provide drawing (Flowsheet, P&ID, 2D&3D layout) Manage Sub-contractor Collaborate with colleagues to determine department goals and objectives. Responsible for sourcing equipment/parts for existing products & new projects for the best quality at minimum cost. Evaluation of new supplier. Coordinate internal resources and third parties/vendors for the flawless execution of projects. Project Management, (Quality, Cost, Time) Ensure that all projects are delivered on time, within the scope and budget. Develop a detailed project plan to monitor and track progress. Manage the relationship with the client and all stakeholders. Perform risk management to minimize project risks.",Engineering
"Quality Assurance Engineer (Based in Bangplee Industrial Estate, Samutprakan)","ETA (Thailand) Co., Ltd.","Bang Sao Thong, Samut Prakan",Electrical/Electronic Engineering,Full time,,,"About the role you will Establish quality standard, quality plan, quality specification, instruction and measuring Maintain gage documentation according to quality system standards and record sheet such as QC process chart, Inspection standard, check sheet, etc. Ensure the process, product as process control, quality standard and customer requirement Develop and improvement product according to quality standards Responsible for analysis and calibration work management Analyze and lead team in NCR, customer complaint - return and prepare the report and CA/PA Your Experience includes (Qualification) Effective technical skills and including analytical skill with problem solving. Work well under pressure and time constraints Strong leadership and management skills with good team player About you (Skill) Bachelor’s Degree in industrial Engineering or related fields Experience 5 years up in QA matters, SAP System Able to use quality system standard, technical knowledge, analytical skill (QC tools,8D, SPC,5W) and production control.",Engineering
Vision Inspection Engineering/วิศวกรดูแลด้าน Vision Inspection,"ViSCO Technologies (Thailand) Co., Ltd.","Vadhana, Bangkok",Electrical/Electronic Engineering,Full time,20000.0,44999.0,"Education: Bachelor degree of in Mechatronics Engineering, Electrical Engineering, Electrical Engineering or other related field Specific/Skills/License: Have experience in production or about machine inspection 1-2 years Good command of written and spoken English. Experience in machine vision maker Have experience in vision systems or about vision inspection machines Have a knowledge of algorithms and image processing Computer literacy (MS office) Job Descriptions Install new instruments and set up the operations and training for customers Create and prepare testing conditions and demonstrate to customers Evaluating sample and make Evaluation report Cooperate with sale team members Other related tasks as assigned Employment conditions: Department / Position  Engineer Div., Basic salary / Month : Negotiable Payment date: Every end of the month Probation period : 119 days Working hour : 09:00 – 18:00 Lunch break: 12:00 – 13:00. Holidays: Saturday, Sunday, Public holiday Annual leave: 6 Days (after passed 1 year) Bonus : 1 time / year (December) 2months+/- Allowances Transportation allowance 2,500B/Month (from starting day) Living allowance 1,500B/Month (after passed probation), Regular attendance 1,000B/Month (after passed probation) Toeic allowance/start2,000B/over 700 point (after passed probation) Japanese (JLPT)/start4,000B/over N3 (after passed probation) Overtime allowance, Business trip allowance, Local 400/night, Oversea 1,350/day Welfare: Social Security Group Insurance, Provident Fund 3,5,7% (after passed probation) Health check (1time /year) Company trip (1time /year) Bonus (1time /December/ after passed probation)",Engineering
Risk Engineer,Bangkok Insurance Public Company Limited,"Sathon, Bangkok",Civil/Structural Engineering,Full time,,,"Responsibilities: Responsible for risk surveying and estimating the possibility of loss can occur. Providing survey report and risk management suggestion to customer and operation department. Qualifications: Bachelor’s degree or higher in Civil Engineering, Electrical Engineering, Industrial Engineering, Mechanical Engineering or related field. Experiences in Insurance business is an advantage. Good command of written and spoken English. Self-motivated, service mind and proactive. Good team player and quick learner.",Engineering
Production Engineer,Thai Optical Group Public Company Limited,"Bang Bua Thong, Nonthaburi",Mechanical Engineering,Full time,,,"Understand purpose, manage, optimize and identify opportunities with relevant functions on process enhancement or problem solutions. Engineering analyze statistical data through the process, do a research and ideate an activities for productivity improvement. Propose improvement project, outline required resources, expense budget, delegate cross-functional team member, controlling conditions, desirable target, and implementation timeline. Investigate iteration experiment tests and deliverable results, evaluate manufacturing methods, modify process, plan necessary change management, to leverage cost reduction or to get more output that meet required quality standards. Set up robust and viable process control criteria, key results to monitor to maintain production consistency both quality and quantity meeting target Benefits Provident Fund Bonus Dormitory Welfare Transportation Welfare",Engineering
Government Relations Coordinator,"Thaioil Energy Services Co., Ltd.","Chatuchak, Bangkok",Environmental Engineering,Full time,,,"Location : Chatuchak, Bangkok Responsibilities Establish a system for collecting and analyzing environmental and energy services, as well as ensuring that the operations align with the objectives. Qualifications Bachelor's Degree in Environment, Environment Engineer or related field. At least 3 years experience in environmental control or consulting firms, particularly in Environmental Impact Assessment (EIA) Knowledge in laws and regulations, characteristics of government organization related to environmental, energy and sustainability within the refinery sector Welfare Medical Insurance Accidental Insurance Long Service Emblem Co-operative Club & Activities All Positions Required Good command of English and computer literacy Interested candidates should submit the application with recent photo, resume, academic transcript, ID card, English proficiency test result (TOEIC) and any other supporting documents on https://careers.thaioilgroup.com/ Contact : Recruitment Team Thaioil Energy Services Company Limited 42/1 Moo1 Tung- Sukla, Sriracha, Chonburi 20230 Tel: 038-359-000 Ext.19821 -19828 Website: www.thaioilgroup.com [link removed]",Engineering
R&D Engineer,"Siam Denso Manufacturing Co., Ltd.",Chon Buri,Project Management,Full time,,,"This position in the company will be “Production Engineer” in R&D section. Responsibilities: -To research and establish new processes. -To provide new technology and knowledge to develop the process. -Review the related documents for new process. -Design and prepare/develop/simulate the equipment for experiments. -Propose the process for pilot and production scale, manpower, -Work with Process/Production Engineer to solve the production issue. -Report any unusual or anything that may affect the food safety, occupational health, safety, environmental and other management system. Qualifications: -Experience 1 - 2 years in R&D function or related field. -Bachelor’s degree of Industrial Engineering, Mechanical Engineering, Electrical Engineering, Mechatronic Engineering. -Can use Engineering Program (Solid Work, Auto Cad etc.) -Can communicate in English Language (TOEIC score 400 up)",Engineering
Component Engineer (Chachoengsao)/Component Engineer (Chachoengsao),Delta Electronics (Thailand) Public Company Limited,Chachoengsao,Electrical/Electronic Engineering,Full time,,,"Click like and follow our career page on facebook Delta Careers Thailand (facebook.com) We are looking for a Component Engineer who will be a part of our teams and help us improve related task as following detail. Your main role is to: Who are we looking for? Bachelor's degree in mechanical engineering, Instrumentation, or a related field. At least 1 year of working experience in a related field (New graduates are also welcome). Proficiency in both spoken and written English. Strong technical skills, including the ability to use various measurement tools. Experience with injection molding processes is advantageous. Top reasons for why join us? Opportunity to join a diverse and international company where can help create a greener more intelligence-driven future. A number of programs each year to support you in your career journey and our program offering continues to grow annually. Balance life as we have 5-day work week policy. We offer comprehensive medical insurance coverage for you and your family. Yearly bonus and quarterly incentive to reward your achievements. We provide a free bus and van shuttle service to many locations around the company. For more details about Delta Electronics please visit www.deltathailand.com [link removed]",Engineering
Sales Engineer (Industrial Robot Spare Parts) / วิศวกรขาย 1 Position Base on...,Hamasho Corporation (Thailand) Ltd.,Samut Prakan,Industrial Engineering,Full time,,,"Duties & Responsibilities Responsible for business planning and sales strategy to achieve sales and profit targets. Expanding the markets and keeping relationship with existing clients and distributors. Reviews and informs the business regarding market trends, product needs and competitive spare parts, Robotic, continue market observation, development, and trends new business opportunities. Implement customer incentive plans and Sales Campaigns. Manage Sales Operation activities by monitoring and supervising team to achieve sales target. To solve unexpected problems closely cooperate with clients, Internal Sales, Service team by the relationship. Making all processed selling with market planning and reports. Follow up the relevant party to ensure sales target team's objective assigned be achievement. Coordinate with external and internal department included the maintained relationship with them for future business opportunities. Be a person for marketing support, events, and survey projects assignments. To sales robot in automation factories or spare parts in production main line with Maintenance repairing operation. To sales the Robotic & Industrial Equipment, Spare parts, and Engineering’s products for the factory. To present the company's image, proposal, and products. To manage and responsible to clients as their requirements. Qualification Bachelor's degree in industrial Engineer Work experience in Sales Engineer (Industrial Automation, Automotive Industrial, Electronics Industrial) Located in Bangna area Bangkok or Samutprakarn will be advantage. Own Car & Driving License Benefit Welfare: Personal Accident, Insurance, Medical Care & Expense, Annual Health Checkup, Money for congratulation and condolence, Transportation Fee, Provident Fund, Learning English Language, Toeic Test Fee and Toeic Allowance, Bonus, Year End Party, Outing Seminar, Uniform, Continue Working Allowance, Sales Incentive, Knowledge Seminar and Training, Diligence Allowance Interested applicants should be obtained an official full English resume', photo attached with the certificate of degrees through email to Human Resources Department 825 Phairojkijja Building 11th Floor, Debarata Road.,Bangna-Nua, Bangna Bangkok,10260 Tel : +662-361-4559 (Direct) , +662-361-3614555-60 Homepage : www.hamasho.co.th [link removed] https://www.smri.asia/th/hamasho/ [link removed] Fact-link.com [link removed]",Engineering
"Application engineer (North-East ,Saraburi) 2 Positions",Ecolab Ltd.,Others,Chemical Engineering,Contract/Temp,,,"Application engineer - North-East (1 Position) - Saraburi (1 Position) Responsibility: Taking care the water treatment system cooling tower, Boiler, Demineralized water plant in power plant. Follow established procedures and guidelines services that have been purchased by the organization’s customers. Respond to routine enquiries from the organization’s sales force or customers about the technical aspects of the organization’s products and services. Respond on water laboratory to analyze the problem occurring and provide the trouble shooting solution. Conduct site surveys, product/application/system audits. Follow systems specifications and formalized representations of solutions (for example, flow charts, models) to configure systems that meet customer needs. Prepare technical documentation to guide system users and to assist with the ongoing operation, maintenance, and development of the system. Develop skills and knowledge of the organization’s products and services by working closely with a more experienced engineer or as the junior member of an engineering and sales team. Qualifications: Bachelor’s degree in Chemistry, Chemical Engineering, Petrochemical or related field. Experience 2-4 years in technical service, service engineer, application engineer. Good knowledge of contractual service and able to analyze customers' problems and give solving support regarding the Company’s products/ applications/ solutions. Provide on-site field service and/or 24-hour over-the-phone or on-site assistance. Excellent organizational, interpersonal, verbal and written communication skills are essential. Able to work independently Good command of English. Computer literacy (MS. Office) Have own car. Have a valid driving license. Location: Rayong , Chonburi area",Engineering
Application and Processing Engineer,ENGEL MACHINERY (THAILAND) LTD.,"Suan Luang, Bangkok",Mechanical Engineering,Full time,,,"Application & Processing Engineer Job Description Application and Processing Engineer must be extremely knowledgeable in their field of expertise and possess solid technical aptitude. As an Application Engineer, we expect you to be an excellent communicator, able to explain complex subjects in a understandable and interesting way and clarify all questions the customer raises. You need to have a clear undertraining of how injection moulding machine works. As a Processing Engineer, we expect you to have a detailed and deep understanding of the problems faced by our customer. This requires in-depth understanding of injection molding theory and its interactions of the mould and other peripheral equipment. You would also be required to train the customers on how to use the machine, as well as training them on problem solving skills in injection moulding. Application Engineer Responsibilities Be in regular exchange with ENGEL Global group Perform customer visits to assist sales on machine specification (alone or with sales) Perform customer visits to clarify technical questions Processing Engineer Responsibilities Support the customers and the Service Team on their injection molding problems Facilitate mould trials and machine demonstrations at Showroom for customers and during seminars Report on the problem at the customer’s site after each visit Exchange with ENGEL China application team on cases. Learn to use various ENGEL Tools(computer tools) Formulate outstanding cases to the Service Coordinator to find solutions, and stay updated with the outstanding cases until the case is closed Preparing and conducting training courses for customers Keeping all training topics up to date Follow-upon the standard documentation and working process Training Center Responsibilities Undertake ENGEL Trainings relevant to the job of Application and Processing Engineer Keep the showroom, included equipment maintained and prepared Keep the showroom clean, tidy, and presentable Keep track and record showroom equipment and consumables Keep the Training Room and included PC’s maintained and VirtMold up to date Reach out to customer regularly to attract them to purchase training Stay updated with new ENGEL product Application & Processing Engineer Requirements B2 English (Spoken and Written),IELTS 5.5-6.5 Bachelor’s degree in Mechanical Engineering, Material Engineering, Polymer Engineering, Industrial Engineering, or relevant engineering degree Injection moulding Processing experience (Minimum 1.5 years) Strong injection moulding technical background and understanding Understanding in physics topics such as thermodynamics, solid mechanics, and fluid mechanics Analytical and problem-solving skills Methodical working attitude Strong organizational and communication skills Excellent presentation skills Quickly adapt to the new technology and computer skills Adaptability and Good time management skills Patience in dealing with people Able to work independently with minimal guidance Service-mindset Ability to travel to the customer or other country as required Benefits Annual Health check up KPI Bonus OT Allowances Group Insurance / Accident Insurance Working Time Monday – Friday (8.30 am. – 17.30 pm)",Engineering
Sales Engineer/Technical Sales/Team Sales/วิศวกรฝ่ายขาย/วิศวกรขาย/ตัวแทนขาย,"AXXEL ENGINEERING CO., LTD.","Yan Nawa, Bangkok",Electrical/Electronic Engineering,Full time,,,"Responsibilities :- Sales of Industrial Equipment such as machineries and systems. Sales assistant of MD/ Sales Team. Prepare Document related to sales job such as Quotation, Inquiry Sheet and Sales Report. Support selling products to the sales team Maintain a good relationship between company and existing customers. Qualifications :- Graduated with a bachelor's degree or related qualification (about IT, electrical engineer, mechanical engineer will be considered special) Able to communicate in English (or Japanese if applicable) in sales positions and sales engineer Have a Driving license Skills Requirement :- Communication skills Manage multi task well. Earnest and honest Patient Have a positive attitude at work Able to drive a car visiting customer Salary: Basic Salary 20,000 to 40,000 THB depend on skill and experience Sales commission is paid for the target cleared Allowance for car maintenance will be paid in case of using a private car for work Working days :- Monday to Friday Working on Saturday, Sunday and Public holidays in case of necessary Start of working :- Immediately หน้าที่ความรับผิดชอบ :- ขายผลิตภัณฑ์ที่เกี่ยวกับอุตสาหกรรมการผลิต เช่น เครื่องจักรและระบบของเครื่องจักร เป็นผู้ช่วยฝ่ายขายของกรรมการผู้จัดการ /ทีมขาย เตรียม / จัดทำเอกสารที่เกี่ยวข้องกับงานขาย เช่น ใบเสนอราคา, การสอบถามราคาและสรุปรายงาน สนับสนุนการขายผลิตภัณฑ์ให้กับทีมขาย รักษาความสัมพันธ์อันดีระหว่างบริษัทกับลูกค้าปัจจุบัน คุณสมบัติ :- จบการศึกษาปริญญาตรี หรือ วุฒิการศึกษาที่เกี่ยวข้อง (เกี่ยวกับไอที วิศวกรไฟฟ้า วิศวกรเครื่องกล จะพิจารณาพิเศษ) สามารถใช้ภาษาอังกฤษ (หรือญี่ปุ่น ถ้าได้) สื่อสารในตำแหน่งงานฝ่ายขาย และวิศวกรขายได้ มีใบขับขี่รถยนต์ ทักษะเพิ่มเติม :- มีทักษะในการสื่อสาร สามารถบริหารจัดการเวลาได้ดี มีความอดทน มีความจริงจังและซื่อสัตย์ในหน้าที่ มีทัศนคติเชิงบวกในการทำงาน สามารถขับรถยนต์ได้ เงินเดือน: 20,000 - 40,000 บาท ขึ้นอยู่กับทักษะและประสบการณ์ ค่าคอมมิชชั่น ได้จากการขายตามเป้าหมายที่ทำสำเร็จ ค่าบำรุงรักษารถจะจ่ายให้กรณีใช้รถยนต์ส่วนตัวในการทำงาน วัน-เวลาทำงาน :- จันทร์ – ศุกร์ ทำงานในวันเสาร์ อาทิตย์ และวันหยุดนักขัตฤกษ์ ในกรณีที่จำเป็น การเริ่มงาน :- สามารถเริ่มงานได้ทันทีจะพิจารณาเป็นพิเศษ",Engineering
Quality Officer (ISO),"CTCI (Thailand) Co., Ltd.","Bang Na, Bangkok",Environmental Engineering,Full time,,,"Responsibilities:- Implement, maintain and improvement for the Quality Management System (QMS) Responsible for the quality internal audit and cooperation for external audit. (Including HSE internal audit, is special preferred.) Responsible for related quality activities and reports such as investigate the quality event occurred, weekly report, QHSE newsletter preparation, collecting and updating related regulations/laws/standards, and etc. Document management Quality work related ISO 9001 Support for project quality activities Qualifications:- Bachelor’s degree in Science and Engineering 1+ Year Experience or have experienced in Safety officer, quality will be advantage. ISO 9001: 2015 Requirement & Internal Auditor (Internal Lead Auditor will be special consideration.) ISO 14001: 2018 Requirement & Internal Auditor ISO 45001: 2015 Requirement & Internal Auditor (special consideration) Safety officer and other related QHSE Training Certificate. Good command of spoken and written in English (TOEIC 500 up) All resume please submit in English only If you are that person, please write or e-mail in strict confidence with a detailed resume including present and expected salary, a contact number together with a recent non-returnable photograph via APPLY NOW Human Resources Department CTCI (THAILAND) COMPANY LIMITED 19th Floor, Phairojkijja Tower, 825 Bangna-Trad Road, K.M.4, Bangna, Bangna, Bangkok 10260 Fax: 02-769-6818",Engineering
