Job_Title,Company,Location,Job_Position,Job_Type,Salary Min,Salary Max,Job_Description,Tag
Site Engineer / QS Engineer/วิศวกรไซต์งาน / วิศวกรประมาณราคา,"THAI SHIMIZU CO., LTD.",Chon Buri,Project Management,Full time,20000.0,24999.0,"*Language allowance 5,000 baht/month for TOEIC score above 700 *Language allowance 10,000 baht/month for TOEIC score above 900 Site Engineer (2 Position) Responsibilities Able to read and understand construction drawings Able to check mismatched construction drawings of multiple parts (CSA) Able to perform work in accordance with the Supervisor’s requirements as well as supervising subordinate Able to plan construction and order materials Able to estimate quantity of work Able to work on site for construction control, quality control and safety control Able to prepare document for progress monitoring, QC check sheet QS Engineer (1 Position) Responsibilities Check the quantity of structural work and finishing work Check the quantity of work and material specification to submit a purchase order to the subcontractor Summarize, negotiate, and compare prices of each supplier Prepare BOQ, budget, and payment and present project monthly progress Control quantity of purchasing material and procurement schedule Follow up progress of construction to be matched with subcontractor payment Take off quantity and estimate price and prepare VO document Coordinate between the QS team and client for the preparation of payment Remeasurement of the quantity of work Prepare document for PO issue ( Drawing, specification, schedule, price comparison, etc.) Requirements Bachelor's degree in Civil engineering or other related field At least 2 years experience in QS/ construction site Has computer skills, including MS Project, MS Office (Especially MS Excel), Auto Cad, Revit, MS Project Good command in English Able to work in construction in the suburban area / able to relocate Able to work under pressure and able to coordinate with colleagues",Construction
Project Manager / Controller - High Rise (80-100K),MRIT,Bangkok,Project Management,Full time,,,"Project Manager / Controller - High Rise (80-100K) Location: Bangkok Interested candidates, please “APPLY NOW” Responsibilities Assist the Technical Director to manage the costs/times on the project and ensure that the construction project is completed within its projected budget/timeline. Coordinate to the QS consultant to ensure the tender/purchasing process is in line to the tender strategies and make sure transparency tender is executed. Work closely as a team with consultants, contractors and reports to the joint venture partners. Ability to have a value assessments / measurement methods / and documentation control to all kind of work trades within the project. To critically scrutinize contract documents and ensure that the contract documents are being handled legally / practically in advantage to the JV Company. Ad hoc assignments regarding construction management. Requirements Bachelor’s degree in civil engineering. Minimum 10 years of relevant experiences, preferably with exposure to residential developments of high-rise building. Strong background in QS / Construction management/ contractual management is a must Excellent English Proficient in MS Office software especially MS Excel and project. Ability to work under high pressure with multi-task assignments, fast learner with positive attitude is required. Strong mindset to have team’s goals rather than personal achievement and people manager with strong interpersonal communication skills. Good understanding of multi-cultural working environments and able to integrate with local practices standards. A team player with strong individual drive, a sense of responsibility, and task ownership. An attractive salary and excellent fringe benefits will be offered to successful candidates. Interested candidates, please “APPLY NOW”",Construction
Civil Engineer (Phuket) 5 อัตรา/วิศวกรโยธา (คุมงานSiteก่อสร้าง ประจำภูเก็ต),"Asia TM Industries Co., Ltd.",Phuket,Project Management,Full time,35000.0,54999.0,"คุณสมบัติ: จบการศึกษาปริญญาตรีขึ้นไป สาขาวิศวกรรมโยธา (Civil Engineer) มีประสบการณ์คุมงานก่อสร้างอย่างน้อย 3 ปี ประเภทอาคาร ซึ่งส่วนใหเป็นบ้าน ที่อยู่อาศัย , Private Villa ขนาด 2-3 ชั้น ตามแบบที่ลูกค้าต้องการ (ปัจจุบันยังไม่มีงานคอนโด) มีใบประกอบวิชาชีพ (กว.) สามารถทำงานร่วมกันเป็นทีมได้เป็นอย่างดี สามารถสื่อสารภาษาอังกฤษได้ หรือในระดับพอใช้ขึ้นไป หน้าที่และความรับผิดชอบ: ควบคุมไซท์งานก่อสร้าง แพลนงาน , แพลนคน ,วัสดุ และเครื่องจักรตามขอบเขตของงาน Budget estimate BOQ, BOM คำนวนต้นทุนโครงการ ตรวจสอบสเปคของวัสดุ , ปริมาณการสั่งซื้อ วางแผนจัดการให้ทันต่อความต้องการ ประสานงานกับลูกค้าหรือผู้ดูแลโครงการ , สถาปนิก สามารถดูแบบ และใช้ AutoCAD 2-3D ( หรือโปรแกรมที่เกี่ยวข้อง) ในการเขียน แก้ไข ปรับแบบได้, MS office Job Purpose: We are seeking a highly skilled and motivated Civil Engineer to join our construction team. As a Civil Engineer, you will play a crucial role in overseeing and managing various construction projects, ensuring their successful completion within the specified timelines, budgets, and quality standards. You will collaborate closely with architects, contractors, and other project stakeholders to deliver projects that meet client requirements and industry regulations.",Construction
Site Engineer/วิศวกรประจำหน้างาน,"Coffral-Ekthana Engineering Co., Ltd.","Huai Khwang, Bangkok",Foreperson/Supervisors,Full time,,,"•ดูแลประสานงานระหว่างบริษัท และลูกค้าประจำหน้าไซต์งาน •ศึกษาแบบนั่งร้านเพื่อวางแผนและเตรียมการสําหรับงานติดตั้งประจำหน้าไซต์งาน •ควบคุมงานติดตั้งให้เป็นไปตามแผนงานบนพื้นความปลอดภัย •ตรวจสอบ วัดผลงาน และปริมาณงานของผู้รับจ้าง •ปฏิบัติงานอื่นๆตามที่ได้รับมอบหมาย คุณสมบัติผู้สมัคร วุฒิการศึกษาระดับปวส. / ปริญญาตรี สาขาก่อสร้าง, วิศวกรรมโยธา หรือสาขาที่เกี่ยวข้อง มีใบประกอบวิชาชีพวิศวกรรม (ใบ กว.) (ถ้ามีจะพิจารณาเป็นพิเศษ) มีประสบการณ์ในสายงานด้านงานก่อสร้าง มีทักษะในการใช้คอมพิวเตอร์โปรแกรม Microsoft Office, Auto CAD ได้ดี มีวินัยตรงต่อเวลา ขยัน อดทน ซื่อสัตย์ มีความรับผิดชอบสูง มีทักษะการสื่อสาร การประสานงานที่ดี สามารถทำงานเป็นทีมได้ดี และสามารถรับมือความกดดันในงานได้ สามารถปฏิบัติงานตามโครงการต่างๆ ทั้งในกรุงเทพฯ ปริมณฑล และจังหวัดต่างๆ ตามที่ได้รับมอบหมาย",Construction
Project Manager,Areeya Property Public Company Limited,"Lat Phrao, Bangkok",Project Management,Full time,,,"Responsibilities: Working under executive/management team to formulate management policy, strategy, and target planning Monitoring assigned tasks to the subordinates, managing the team performance to effectively achieve goals, and reporting performance to the management respectively Monitoring project’s cost controlling and process of construction Verifying contract of construction and monitoring project to be complete effectively Getting involve and brainstorming for any consultants with related parties such as product development, marketing, and business development Being responsible for any assignment from executive team Qualifications: Bachelor’s Degree in Engineering (Civil Engineer) or related fields At least 5 years experiences in property management is preferable Good interpersonal, communication, management with a high level of integrity and confidentiality Service minded and be able to work independent and under tight timeline Welfare & Benefits: Performance Bonus Provident Fund Group Insurance Dental Insurance Real Estate Purchase Discount Annual Health Checkup Buffet lunch at canteen Massage Therapy Maternity Allowance Hospital Gift Basket Funeral Allowance Housing Loan Nursing Room / Doctor / Nurse Areeya Property Public Company Limited 999 Praditmanutham Road, Saphansong, Wangthonglang, Bangkok  10310 02-798-9940, 02 -798-9941, 090-198-2022",Construction
Interior Project Manager,"Advanced Technology Contracting Co., Ltd.","Chatuchak, Bangkok",Project Management,Full time,25000.0,34999.0,"รายละเอียดงาน หน้าที่ความรับผิดชอบ ตรวจสอบ แบบ - ปริมาณงาน และ ข้อกำหนดทางเทคนิคของงาน บริหารโครงการภายใต้งบประมาณ คุณภาพ และเวลาที่กำหนด กำกับดูแลงานโครงการให้เป็นไปตามแบบ สเปค และมาตรฐานวิชาชีพ ประสานงานกับหน่วยงานอื่นที่เกี่ยวข้องเพื่ออำนวยการให้งานโครงการเป็นไปตามแผน แก้ไขปัญหาและอุปสรรคต่างๆที่เกิดขึ้นในขณะปฏิบัติงานเพื่อให้ส่งมอบงานได้ตามแผน รายงานความก้าวหน้าของงานตามช่วงเวลาต่อผู้บังคับบัญชา ผู้ควบคุมงาน และเจ้าของโครงการ ควบคุมและกำกับดูแลการทำงานของผู้ใต้บังคับบัญชา และผู้รับเหมาให้เป็นไปตามคุณภาพ แบบ รูป รายการ และมาตรฐานงานวิศวกรรม งานอื่นๆ ตามที่ได้รับมอบหมาย คุณสมบัติผู้สมัคร วุฒิการศึกษา ปริญญาตรี สาขาออกแบบตกแต่งภายใน,สถาปัตยกรรมหรือสาขาที่เกี่ยวข้อง มีประสบการณ์การบริหารงานโครงการตกแต่งภายใน ไม่น้อยกว่า 3 ปี ใช้โปรแกรม MS Office, AutoCAD, Project Management ได้เป็นอย่างดี มีบุคลิกภาพของผู้นำ มีทักษะในการบริหารจัดการโครงการ การบริหารจัดการผู้ใต้บังคับบัญชา มีทักษะในการแก้ปัญหาและการตัดสินใจที่ดี มีความความคิดสร้างสรรค์ มีความรู้ความเข้าใจในการออกแบบงานก่อสร้าง และทักษะการนำเสนอเป็นอย่างดี วันและเวลาทำงานเวลาทำงาน 8:00 น. – 17:30 น.วันหยุด วันเสาร์-อาทิตย์ ผลตอบแทน ตามโครงสร้างบริษัท หรือมากกว่า ขึ้นอยู่กับประสบการณ์/ความสามารถพิเศษ ไม่รวม OT",Construction
Draftman/ช่างเขียนแบบ (งานระบบ+M&E),"JOINT VENTURES CHOO-MEE CONSTRUCTION CO., LTD.","Mueang Nonthaburi, Nonthaburi",Project Management,Full time,25000.0,34999.0,หน้าที่และรายละเอียดของงาน เข้าใจแบบงาน ระบบไฟฟ้า/สื่อสาร ระบบปรับอากาศ/ระบายอากาศ ระบบสุขาภิบาล/ดับเพลิง และระบบลิฟต์ ที่ผู้ออกแบบได้ออกแบบไว้ เขียนแบบงาน ระบบไฟฟ้า/สื่อสาร ระบบปรับอากาศ/ระบายอากาศ ระบบสุขาภิบาล/ดับเพลิง และระบบลิฟต์ ด้วย AutoCAD หรือโปรแกรมประยุกต์ต่างๆ ได้ ตรวจเช็ครายละเอียด/เคลียร์แบบ Details เพื่อทำ Shop Drawing จัดทำ As-Built Drawing คุณสมบัติผู้สมัคร วุฒิ ปวส. สาขาโยธา สาขาก่อสร้าง สาขาเขียนแบบก่อสร้าง หรือสาขาอื่นใดที่เกี่ยวข้องกับการก่อสร้าง เป็นอย่างต่ำ *** ประสบการณ์ 3 ปี ขึ้นไป ในงานเขียนแบบ/ออกแบบ ระบบไฟฟ้า/สื่อสาร ระบบปรับอากาศ/ระบายอากาศ ระบบสุขาภิบาล/ดับเพลิง และระบบลิฟต์ เป็นอย่างน้อย 1 ระบบงาน *** สามารถใช้ AutoCAD หรือโปรแกรมประยุกต์อื่นๆ ที่เกี่ยวข้องกับการก่อสร้าง ได้อย่างชำนาญ มีทักษะในการสื่อสาร และ ประสานงาน ซื่อสัตย์ สุจริต *** สงวนสิทธิ์ติดต่อกลับท่านผู้สมัครที่มีภาพถ่าย และ คุณสมบัติใกล้เคียงตามที่ระบุเท่านั้น ***,Construction
VP and AVP - Construction Management,"TALENTVIS RECRUITMENT (THAILAND) CO., LTD.","Vadhana, Bangkok",Project Management,Full time,,,"Responsibilities: Be the leader of construction team including of condomenium (high-rise and low-rise) with housing construction projects to run business completed on-time and within the approved project budgets. Select and management of the project teams, including architects and contractors for managing the construction process for all company projects. Lead project operations and refine project execution models as needed to meet the long term and annual financial goals of the company. To ensure targeted profit margins are achieved through disciplined adherence to established procedures from project startup through closeout and meet company's KPIs. Coordinate with internal departments to establish project needs and where applicable, develop standards to use as best practices in future construction projects. Lead cross-functional teams to ensure projects are being managed within the proper framework, timelines and budgets. Requirement: Bachelor or Master degree in Civil Engineer, Construction Management, Engineering Management or any related field. Minimum 10 years experienced in construction management and real estate development. Experienced in projects of condominium (high-rise and low-rise) with housing construction. Held the professional license. Thoroughly understand construction management including financial management. Good interpersonal skill strong negotiation skills in construction field",Construction
M&E Engineer (Officer - Supervisor Level),"Major Development Estate Co., Ltd.",Bangkok,Quality Assurance & Control,Full time,,,"Responsibilities 1.วางแผนการทำงาน งบประมาณประจำปี สำหรับหน่วยงานด้านวิศวกรรมตามโครงการที่ได้รับมอบหมาย 2.วางแผนการซ่อมบำรุงงานระบบ M&E และ Infrastructure ประจำปี พร้อมกำหนดแผนการซ่อมบำรุงระยะยาว 5-10 ปี 3.การตรวจสอบ ผู้ประเมิน รับเหมาช่วงที่ซ่อมบำรุงงานระบบ M&E และงานโครงสร้างอาคาร ผู้รับเหมารายย่อย และ Suppliers ต่างๆ การประเมินคุณภาพงานที่ได้รับจากผู้รับเหมาช่วงต่างๆ และการปฏิบัติงานทั้งหมดของโครงการที่ได้รับมอบหมายซึ่งรวมถึงจัดเก็บข้อมูลการตรวจสอบ 4.วางแผน ควบคุม ตรวจสอบ วัสดุสิ้นเปลืองด้านงานวิศวกรรม ให้มีประสิทธิภาพ และพร้อมในการใช้งาน 5.รวมกำหนดและใช้ตัวบ่งชี้ประสิทธิภาพหลัก (KPI) ที่บริษัทกำหนดขึ้นเป็นเกณฑ์ในการบริหารงานด้านวิศวกรรมโครงการ 6.วางแผน จัดเตรียมความพร้อม และดำเนินการแก้ไขปัญหา กรณีเกิดเหตุฉุกเฉินด้านงานระบบประกอบอาคารในหน่วยงาน 7.เสนอแนะแนวทาง ในการพัฒนาระบบการบริหารอาคารให้มีประสิทธิภาพ รวมถึง วิเคราะห์ และนำเสนอเทคโนโลยีใหม่ๆ ในการบริหารอาคารเพื่อให้เกิดประโยชน์สูงสุด 8.ตรวจสอบ การเบิกจ่ายประเภทต่างๆ ที่เกิดขึ้นภายในหน่วยงาน และควบคุมให้อยู่ในงบประมาณที่กำหนด 9.เขียนบทเรียนที่ได้เรียนรู้และแนวทางปฏิบัติที่ดีที่สุดเมื่อเกิดปัญหาด้านการจัดการระบบวิศวกรรม 10.ให้คำปรึกษา แนะนำ และถ่ายทอดความรู้ ให้ทีมงานปฏิบัติงานได้อย่างมีประสิทธิภาพ 11.พัฒนาความรู้ความสามารถของตนเอง และผู้ใต้บังคับบัญชา เพื่อเพิ่มศักยภาพในการปฏิบัติงาน 12.ปฏิบัติงานอื่นๆ ที่ได้รับหมอบหมายจากผู้บังคับบัญชา 13.ทำงาน 6 วัน/สัปดาห์ Qualifications 1. มีความรู้ความสามารถในการบริหารจัดการองค์กรและทีมงานก่อสร้าง ในการพัฒนาโครงการในธุรกิจอสังหาริมทรัพย์เป็นอย่างดี และเป็นผู้มีความคิดริเริ่มสร้างสรรค์และพัฒนาอย่างต่อเนื่อง 2. ปริญญาตรีขึ้นไป สาขา วิศวกรรมไฟฟ้า เครื่องกล หรือ สาขาที่เกี่ยวข้อง 3. มีใบอนุญาตประกอบวิชาชีพสามัญวิศวกรรมควบคุม (สฟก, สก) จะได้รับการพิจารณาเป็นพิเศษ 4. มีประสบการณ์ด้านการทำงานด้านเอกสารอนุมัติ Shop Drawing, Material Approve, Method statement, Variation order, Value engineering 5. ประสบการณ์งานก่อสร้าง และพัฒนาอสังหาริมทรัพย์ รวมกัน 3 ปี ขึ้นไป Interested candidates are invited to write in with full resume with expected salary, and enclosing a recent photograph via click ""Apply Now"" to Recruitment Center Major Development 141 Major Tower Thonglor 18th Floor, Soi thonglor10, Sukhumvit 55, Wattana, Bangkok 10110 Contact Us : Recruitment Major - CRAFTING LIFESCAPE TO EXCELLENCE Telephone : 02-392-1111 Ext. 1201 (Khun Phakorn) Line@ : @ majorcareers Facebook : Major Development Careers",Construction
Project Manager (Construction Management),Major Development Public Company Limited.,Bangkok,Project Management,Full time,,,"Roles and Responsibilities บริหารทีมทีมงานบริหารโครงการทั้งหมดทั้งงานสถาปัตย์ โครงสร้าง งานระบบ ตกแต่งภายใน และภูมิทัศน์ คิดค้นวิจัยและพัฒนานวัตกรรมและเทคโนโลยีใหม่ๆที่เกี่ยวกับการบริหารงานก่อสร้างทั้งเรื่องรูปแบบโครงการ อาคาร วัสดุ อุปกรณ์ บริหารองค์กรและทีมงานให้มีความมั่นคง ให้พนักทุกคนมีความสุขในการทำงาน พัฒนาทีมงานให้มีศักยภาพ ในการทำงานเพิ่มขึ้นเรื่อยๆ รวมทั้งการนำนวัตกรรมและเทคโนโลยีใหม่ๆ มาใช้ในการก่อสร้าง บริหารทีมงานก่อสร้างทั้งภายนอกและภายใน เพื่อให้งานก่อสร้างตรงตามแนวคิดของโครงการและตรงใจลูกค้า บริหารทีมงานก่อสร้างให้มีคุณภาพ แล้วเสร็จตามเวลา และอยู่ภายใต้งบประมาณ บริหารทีมงานก่อสร้างเพื่อให้เกิดนวัตกรรมและเทคโนโลยีใหม่ๆสำหรับการออกแบบและก่อสร้าง ศึกษารูปแบบการก่อสร้างของคู่แข่งเพื่อนำมาปรับปรุงพัฒนาโครงการของบริษัทให้เหนือกว่าคู่แข่งในทุกๆ ด้าน ทำงาน 6 วัน/สัปดาห์ Qualifications มีความรู้ความสามารถในการบริหารจัดการองค์กรและทีมงานก่อสร้าง ในการพัฒนาโครงการในธุรกิจอสังหาริมทรัพย์เป็นอย่างดี และเป็นผู้มีความคิดริเริ่มสร้างสรรค์และพัฒนาอย่างต่อเนื่อง ปริญญาตรีขึ้นไป สาขา วิศวกรรมโยธา หรือ สาขาที่เกี่ยวข้อง มีใบอนุญาตประกอบวิชาชีพสามัญวิศวกรรมควบคุม (สย.) จะได้รับการพิจารณาเป็นพิเศษ มีประสบการณ์ด้านการทำงานด้านเอกสารอนุมัติ Shop Drawing, Material Approve, Method statement, Variation order, Value engineering มีประสบการณ์ด้านการจัดการงานก่อสร้าง และพัฒนาอสังหาริมทรัพย์ รวมกัน 8 ปี ขึ้นไป Interested candidates are invited to write in with full resume with expected salary, and enclosing a recent photograph via click "" Apply Now "" to Recruitment Center Major Development 141 Major Tower Thonglor 18th Floor, Soi thonglor10, Sukhumvit 55, Wattana, Bangkok 10110 Contact Us : Recruitment Major - CRAFTING LIFESCAPE TO EXCELLENCE Telephone : 02-392-1111 ext. 1201 (Khun Phakorn) Line@ : @ majorcareers Facebook : Major Development Careers",Construction
Project Architect Manager ( High Rise ),"SC Asset Corporation Public Co., Ltd.","Chatuchak, Bangkok",Contracts Management,Full time,,,"Urgently Required คุณสมบัติ - วุฒิปริญญาตรี / โท สาขาสถาปัตยกรรมศาสตร์ - มีประสบการณ์ 5 ขึ้นไป ในการบริหาร และ ประสบการณ์ออกแบบอาคารสูง งานออกแบบภูมิสถาปัตย์ - มีใบอนุญาตประกอบวิชาชีพ - สามารถใช้โปรแกรม AutoCad , SketchUp ได้ดี - ประสบการณ์งาน International Design - สามารถสื่อสารภาษาอังกฤษได้เป็นอย่างดี ผู้สนใจส่งจดหมาย พร้อมเอกสารสมัครงาน และรูปถ่ายมาที่ APPLY NOW ฝ่ายทรัพยากรบุคคล บริษัท เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน) อาคารชินวัตร ทาวเวอร์ 3 ชั้น 20 เลขที่ 1010 ถนนวิภาวดี – รังสิต แขวงจตุจักร เขตจตุจักร กรุงเทพฯ 10900 โทรศัพท์ 02-949-2337, 02 -949-2391, 02-949-2307, 02-949-2912 Website: www.scasset.com",Construction
MEP Engineer Specialist/วิศวกรผู้เชี่ยวชาญงานระบบ,"Nomura Real Estate (Thailand) Co., Ltd.","Vadhana, Bangkok",Project Management,Full time,35000.0,44999.0,"Responsibilities: This position is expected to do project management during building construction by utilizing knowledge as an advanced site MEP engineer. Details: Review design (MEP Part) Check design and construction progress with our local partner (real estate developer) Check design drawings as part of quality control. E.g., no risk of water leakage, enough sound insulation and so on. Supervise construction site and check the building quality. Propose better designs in order to improve building quality. Assess and analyze construction costs submitted by contractor. Interpret (Thai <--> Eng.) conversations during meetings and take minutes of meetings. Translate documents (Thai <--> Eng.). And more on request. ** There will be more non-routine tasks and the candidate is expected to be flexible and self-driven for the smooth operation of the project. Requirements: Bachelor's degree in MEP engineer. Engineer profession classification - ""Associate"" or ""Professional"" of MEP engineering. Experience of working as an site architect or a civil engineer or a site engineer for 5+ years. Experience of condominium building's project management in construction phase. Good knowledge in all MEP system (Hotel, Condominium) Very good command in English, strong communication skills. PC skills - Outlook/ MS Word/ MS Power Point/ AutoCAD. MEP design and construction management background. Personality: Cooperative with team members. Strong sense of responsibility. Supportive and flexible. Act according to circumstances. Open to learn new knowledge and skills. Interested in various tasks. Benefits/Allowance: Position allowance License allowance 1,000 - 2,000 baht/month Commuter allowance 3,000 baht/month Company mobile phone Medical insurance Provident Fund Overtime allowance Bonus 3 months of base salary (performance based) Permanent employment working from Mon - Fri at 9.00 - 17.40 hrs.",Construction
Structural Engineer (QA/QC),Major Development Public Company Limited,Bangkok,Quality Assurance & Control,Full time,,,"Responsibilities: -ตรวจสอบขั้นตอนการทำงานโครงสร้างพื้น Post Tension ประสานงานทีม CM และฝ่ายที่เกี่ยวข้อง ตรวจสอบคุณภาพการทำงานให้ได้ตามาตรฐานองค์กร ตรวจสอบคุณภาพและปริมาณให้ถูกต้องตามแบบก่อสร้าง ติดตามสถานะการสั่งซื้อวัสดุ และ นำเข้าโครงการ จัดทำรายงานความคืบหน้าให้ทางผู้บริหารรับทราบ -ตรวจสอบขั้นตอนการทำงานเสาเข็ม -ตรวจสอบขั้นตอนการทำงานระบบป้องกันดินพัง -ตรวจสอบขั้นตอนการทำงานฐานราก -ตรวจสอบขั้นตอนการทำงานโครงสร้างใต้ดิน -ตรวจสอบขั้นตอนการทำReinforced concrete beam. -ตรวจสอบขั้นตอนการทำReinforced Concrete slab. -ทำงาน 6 วัน/สัปดาห์ Qualifications: -วุฒิปริญญาตรี สาขาวิศวกรรมโยธา หรือ สาขาที่เกี่ยวข้อง -มีประสบการณ์หน้างาน 2-3 ปี ในส่วนงานก่อสร้าง -จัดทำเอกสาร QC ประกอบการ Inspection และจัดทำ QC report ได้ -สามารถเขียน method การติดตั้งระบบต่างๆได้ -สามารถใช้คอมพิวเตอร์โปรแกรม MS.Office ได้ -สามารถไปปฎิบัติงานที่ Site งานต่างๆในกรุงเทพฯ ได้ Interested candidates are invited to write in with full resume with expected salary, and enclosing a recent photograph via click ""Apply Now"" to Recruitment Center Major Development 141 Major Tower Thonglor 18th  Floor, Soi thonglor10, Sukhumvit 55, Wattana, Bangkok 10110 ( Near BTS Thonglor) Contact Us : Recruitment Major - CRAFTING LIFESCAPE TO EXCELLENCE Telephone : 02-392-1111 #3306 (Khun Phairat) Line@ : @ majorcareers Facebook : Major Development Careers",Construction
Cost Estimation Supervisor (Real Estate / Construction),Major Development Public Company Limited,Bangkok,Surveying,Full time,,,"Job Descriptions: จัดทำงบประมาณก่อสร้างโครงการให้ถูกต้องและแม่นยำ พร้อมทั้งควบคุมการใช้งบประมาณโครงการ เก็บข้อมูลต้นทุนสำหรับโครงการที่ผ่านมา เพื่อวิเคราะห์และนำมาสรุปเพื่อขออนุมัติเป็นต้นทุนมาตรฐานสำหรับการตั้งต้น เป็นต้นทุนกลางของบริษัทและนำมาพัฒนาปรับปรุงกับโครงการใหม่ๆ ให้ได้ข้อมูลแม่นยำยิ่งขึ้น จัดทำราคากลางต่อหน่วย คำนวณราคางานก่อสร้างในแต่ละโครงการ ตามแบบก่อสร้าง (Tender / Construction Drawing) เพื่อสนับงานสรรหาผู้รับเหมาหรือซัพพลายเออร์ให้ทันตามแผนงานที่กำหนด สนับสนุนรายละเอียดต้นทุนการก่อสร้างในการทำ Feasibility ของ Business Development หาแนวทางในการลดต้นทุนการก่อสร้าง Qualifications : ประสบการณ์ด้านการวางแผนและติดตามผลการทำงาน ไม่น้อยกว่า 3 ปี จบการศึกษาปริญญาตรีขึ้นไป ด้านวิศวกรรมศาสตร์ โยธา / สถาปัตยกรรม มีความรู้ความเข้าใจ ในเรื่องต้นทุนสำหรับโครงการ มีความรู้ความเข้าใจ เกี่ยวกับรูปแบบ Cost Code หรือ โครงสร้างงบประมาณสำหรับต้นทุนสำหรับโครงการ มีความรู้ความเข้าใจในเรื่องเกี่ยวกับแผนงานก่อสร้าง มีความรูปความเข้าใจใน Software หรือ ERP เพื่อเป็นเสมือนเครื่องมือในการงานต้นทุนสำหรับโครงการต่อไป Interested candidates are invited to write in with full resume with expected salary, and enclosing a recent photograph via click ""Apply Now"" to Recruitment Center Major Development Public Company Limited 141 Major Tower Thonglor 18th  Floor, Soi thonglor10, Sukhumvit 55, Wattana, Bangkok 10110 Contact Us Recruitment Major - CRAFTING LIFESCAPE TO EXCELLENCE Telephone : 02-392-1111 ext 3306 (Khun Phairat) Line@ : @ majorcareers Facebook : Major Development Careers",Construction
Budget and Cost Engineer Supervisor (Monitor and Track Expenses),Major Development Public Company Limited,"Vadhana, Bangkok",Estimating,Full time,,,"Job Responsibilities Determine cost estimate targets during the pitching stage process and able to recommend cost effective solutions Gather information by liaising with stakeholders in order to convert building specifications to cost estimates Utilize cost methodologies and tools to prepare and maintain reliable and accurate data Assess cost effectiveness and track actual costs relative to budget and report status on a regular basis to ensure costs are in line with budget Investigate and identify cost reduction opportunities through cost analysis review Engage in the bidding process to prepare tender documents, comparison table and negotiate with contractor Qualifications Bachelor’s degree in Civil Engineering or a related field Minimum 5 years proven experience in Budgeting Engineer / Cost Tracking / Budget Tracking Good communication skills with the ability to form and maintain good relationships internally and externally Good interpersonal skill Good communication in English language Good Microsoft skill Strong technical mindset and able to read and interpret data and drawing to cost estimation Knowledge of estimating techniques Results orientated and organized with the ability to deliver against deadlines Strong attention to detail and accuracy skills Negotiation skill Interested candidates are invited to write in with full resume with expected salary, and enclosing a recent photograph via click ""Apply Now"" to Recruitment Center Major Development 141 Major Tower Thonglor 18th  Floor, Soi thonglor10, Sukhumvit 55, Wattana, Bangkok 10110 Contact Us : Recruitment Major - CRAFTING LIFESCAPE TO EXCELLENCE Telephone : 02-392-1111 #3306 (Khun Phairat) Line@ : @ majorcareers Facebook : Major Development Careers",Construction
Electrical Design Engineer,Thai Takenaka International Ltd.,"Bang Rak, Bangkok",Project Management,Full time,,,"We are looking to Recruit Electrical Design Engineer Job Description: Co-design the M&E design and send it to the contractor to detail the design. Participate, review design details from contractors and compare models with customer-specific ones. Co-compare the price of M&E system design by estimating the price compared to the contractor. Comply with the COMPANY's ISO, jointly audit internally, and follow up the audit to comply with the ISO system correctly. Scheduled delivery and troubleshooting that occurs in M&E design. Preparation of progress reports of M&E system designs Perform other M&E Design tasks as assigned by the supervisor. Qualification/Skills Minimum bachelor’s degree in electrical engineering Minimum 2 years’ experience of electrical design in construction field Good Command of English, Knowledgeable in construction industry Good Communication and be able to work under pressure. Available for staff allocation E.I.T Standard NFPA, ASHRE Standard MS Office, MS Team, Auto Cad BIM (Preferred) What you will get from Thai Takaneka: Health Insurance Life Insurance Dental fee Provident fund Annual Party If you would like to know more about us, please visit https://www.takenaka.asia/ [link removed] Please apply with detailed resume (English only) and photo to: Thai Takenaka International Ltd. Human Resource Department 191 Silom Complex, 26th Fl., Silom Rd., Bangkok 10500 Tel: 02-266-2800 Fax: 02-266-2808-9 Website: https://www.takenaka.asia/thailand",Construction
