Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Administrator/แอดมินประสานงานทั่วไป,บริษัท ลิ่ว ชา คอฟฟี่ จำกัด,"Khlong Luang, Pathum Thani",Administrative Assistants,Full time,,,"เงินเดือน: 12,000 +ค่าคอมมิชชั่น เงินเดือนปรับขึ้นเมื่อผ่านโปร3เดือน คุณสมบัติ -วุฒิ ปวส.ขึ้นไป -มีใจรักในการบริการ -สามารถทำงานร่วมกับคนในทีมได้ -ใช้คอมพิวเตอร์ excel ได้ -มีประสบการณ์จะพิจารณาเป็นพิเศษ รายละเอียดงาน -ประสานงานต่างๆ -จัดทำ Reportสรุปข้อมูลลูกค้า -ดูแลความเรียบร้อยในออฟฟิศ -รวบรวมเอกสารข้อมูล"
Executives Secretary/เลขานุการผู้บริหาร,"QR Technologies Co., Ltd.","Din Daeng, Bangkok","PA, EA & Secretarial",Full time,,,หน้าที่ความรับผิดชอบ จัดตารางการนัดหมาย เตือนการนัดหมายให้ทราบถึงกำหนดการล่วงหน้า เขียนจดหมายโต้ตอบและพิมพ์งานต่างๆทั้งภาษาไทยและภาษาอังกฤษ รับโทรศัพท์/ ต้อนรับผู้ที่มาติดต่อและจัดการนัดหมาย จัดการประชุม เตรียมเอกสารในการประชุม จัดทำรายงานการประชุม 6.ดูแลเอกสารที่เป็นส่วนตัว และ เอกสารที่สำคัญ คุณสมบัติ พูดและเขียนภาษาอังกฤษได้เป็นอย่างดี ถ้าสามารถพูดภาษาจีนได้จะพิจารณาเป็นพิเศษ มีประสพการณ์ตรงด้านเลขานุการอย่างน้อย 3-5 ปี สามารถใช้คอมพิวเตอร์ได้เป็นอย่างดี สถานที่ทำงาน : ใกล้ MRT ศูนย์วัฒนธรรมแห่งประเทศไทย / MRT ห้วยขวาง
Admin Assistant,PRTR,Rayong,Administrative Assistants,Full time,,,"Our client is a global leader in industrial product manufacturing. Responsibilities Supporting the team to establish basic plans to achieve key business goals. Working with the team to ensure an appropriate level of detail is put into the plan. Following up on team members to ensure that the plan is updated every week and a summary report is sent to the Hiring Manager and other key people. Participating in project meetings, taking and distributing minutes, and, following up on action items. Task Coordination and Follow-Up Monitoring and managing the list of tasks and actions assigned to the management team and their subordinates. Following up with the relevant people to ensure that work is being done on these tasks. Ensuring that the management team are prepared with updates on these tasks before 1:1s with the Hiring Manager. Preparing for, and participating in key meetings, taking and distributing minutes, and following up on action items. Scheduling Coordinating meetings between Management, staff and customers/suppliers. Helping organise and reorganise the calendar to help the Manager to keep on top of his days. Providing support in terms of coordinating travel to and from the company. QUALIFICATIONS Bachelor’s Degree in any related field. Experience in General Office/Executive Administration tasks. Very strong written and verbal English skills. High level of MS Office (Excel, Word and PowerPoint) skills. Medium level of understanding of/experience with project planning. Attention to detail. Courage – a willingness to push people and hold them accountable for delivering tasks. Reference code: 116547 Please submit your resume stating your present and expected salary and ref. ADMIN ASSISTANT - Jobsdb."
Recruitment Officer/ Specialist,"Wall Street English (Thailand) Co., Ltd.","Huai Khwang, Bangkok",Administrative Assistants,Full time,,,"Responsibilities Manage the full life cycle Recruiting process including job postings, resume sourcing, candidate interviews, resume submitting, reference checking and offer negotiations & screening, interviewing and on boarding Responsible for the paper required regarding candidate offering, hiring process, new staff on-boarding that is ready and complied with the guideline. Ensure the standard of recruiting and selection process is implemented as guideline and quality required. Maintain a weekly commercial headcount report to ensure centers are fully staffed. Partnering with Center Director to put in place joint strategies to retain commercial staff - including designing, managing and executing the retention program. Take forefront role in Branding programs and events in order to build long-term relationship with recruitment network. Job requirements Minimum 3 years working experiences in Recruitment – Prefer Recruitment Agency or Retails industry Resulted Oriented, Able to work well under pressure, Dynamic, Enthusiastic and Be a fast learner. Have recruitment experiences eg. Sourcing, Interviewing, Mass Recruitment Management, Employer Branding Project. Strong in sourcing and digital skill Able to work independently and guide and mentor the team to perform a full life-cycle of recruitment function. Good communication both Thai and English Interested applicants please submit your recent photo and CV, stating qualifications, experience with current and expected salary. VIA APPLY NOW Wall Street English (Thailand) Co., Ltd. 2445 Tararom Business Tower, 14th Floor, New Phetchaburi Road, Bangkapi, Huai khwang, Bangkok 10310 Apiruedee.c๑wallstreetenglish.in.th"
Senior Specialist -HR Organization Development,Bumrungrad Hospital Public Company Limited,"Vadhana, Bangkok",Administrative Assistants,Full time,,,"Responsibilities : Develop and implement comprehensive organization development strategies to enhance overall performance and effectiveness. Collaborate with leadership to identify and address organizational needs through targeted interventions and initiatives. Conduct thorough organizational assessments to identify areas for improvement and implement action plans accordingly. Lead change management initiatives to ensure smooth transitions during organizational shifts or transformations. Work closely with Business Unit Head to align organization development efforts with broader HR strategies and goals. Analyze employee engagement data and provide recommendations for enhancing employee satisfaction and productivity. Collaborate with cross-functional teams to design and implement talent development programs. Act as a subject matter expert on organization development trends, best practices, and industry benchmarks. Support tasks that contribute to achieving HR targets Qualifications Bachelor's degree in Human Resources, Organizational Psychology, Business, or a related field. Strong understanding of organizational dynamics, motivation theories, and well-being strategies. Proven experience 3-5 years in HR Organization Development role. Excellent communication, interpersonal, and presentation skills. ​ Note: In order to facilitate all candidates who interested in the opening opportunities at Bumrungrad Hospital during the spread of COVID-19, we are pleased to accept the job applications which are coming through multiple channels as follows: Bumrungrad online Job Application www.jobsdb.com Send your CV directly to recruitment email (please find the email address in the hospital website) Interested persons please submit your application letter and resume to: Human Resources Division BUMRUNGRAD INTERNATIONAL ชั้น M ห้องสมัครงานอาคาร Bumrungrad Residence and Office Building (BRO Building พระราม4 ) ถ. พระราม 4 แขวงคลองตัน เขตคลองเตย กรุงเทพมหานคร10110 เปิดรับสมัครทุกวันจันทร์ – ศุกร์ เวลา8.30 – 15.30 น. (หยุดนักขัตฤกษ์) Tel.: 02 011 4015 / 02 011 4016 Website: www.bumrungrad.com"
President Secretary/เลขานุการผู้บริหาร,"Miwcom Co., Ltd.","Vadhana, Bangkok",Administrative Assistants,Full time,25000,34999,"A Total IT Security Company since 2004 SALARY // 2X,XXXB upper after 6 months ! # negotiable Salary, daily payment possible เงินเดือนจ่ายรายวันได้ (Pre-Probation) SALARY // Over 35,000B After 1-2 Year guaranteed Benefit: Working day Monday - Friday /  ทำงานวันจันทร์ - วันศุกร์ Working hour 09.00 - 18.00hrs / Lunch time 11.45 - 12.45hrs. เวลาทำงาน 09.00 - 18.00น. / เวลาพักกลางวัน 11.45 - 12.45น. Perfect Attendance Bonus 2,000 B/month / เบี้ยขยัน 2,000 บาท/เดือน Rent Allowance 3,000 B/month / สวัสดิการค่าที่พัก 3,000 บาท/เดือน Over Time Fee / ค่าทำงานล่วงเวลา Performance bonus / โบนัสประจำปี Social security / ประกันสังคม Company Dinner / กิจกรรมรับประทานอาหารเย็น Company Trip (1 year: 1 time) / ท่องเที่ยวประจำปี Welfare: Transportation allowance, Yearly bonus, company trip and others. ค่าเดินทาง, โบนัสประจำปี, ท่องเที่ยวประจำปีและอื่นๆ Responsibility: Provide overall secretarial and administrative support. ให้การสนับสนุนในด้านต่างๆด้านเลขานุการและงานแอดมิน Being able to travel on business trips across the country and overseas with President. สามารถร่วม Business trip กับผู้บริหารทั้งในและต่างประเทศตามโอกาสต่างๆได้ Managing schedules to ensure adequate time is given notice for meeting. ดูแลจัดการตารางนัดหมายและการประชุมให้อยู่ภายในกำหนดการ Coordinating and liaising with clients, messengers, co-workers, etc. ติดต่อประสานงานกับทางลูกค้าแมสเซนเจอร์บุคลากรภายในทีมและหน่วยงานอื่น ๆ Making travel arrangements. จัดการการจองตั๋วเครื่องบิน, ที่พักและการจองอื่น ๆ ตามความเหมาะสม Handling documents, shipments delivery and recruitment tasks ดำเนินการเกี่ยวกับเอกสาร, การจัดส่งสินค้าและการดำเนินการสรรหาบุคลากร Receiving and screen calls and redirect them when appropriate. รับและโอนสายโทรศัพท์ตามความเหมาะสม Implementing and assisting in other administrative duties as assigned ช่วยงานอื่น ๆ ตามที่ได้รับมอบหมาย Requirements: Honest, service mind, hospitality, and relationship-building skills. มีความซื่อสัตย์รักงานบริการชอบการต้อนรับดูแลและมีมนุษยสัมพันธ์ที่ดี Be able to eat everything (beef pork chicken and seafood etc.) สามารถทานอาหารได้หลากหลาย (เช่นเนื้อสัตว์ต่างๆ เนื้อวัว เนื้อหมู เนื้อไก่ และอาหารทะเล) Excellent organizational and time-management skills. ประสานงานกับหน่วยงานที่เกี่ยวข้อง  และบริหารจัดการเวลาได้ดี Good command in English. (Spoken and written) สามารถสื่อสารภาษาอังกฤษทั้งการพูดและเขียนได้ในระดับดี Fast learner with multitasking skills. เรียนรู้เร็วและมีทักษะการทำงานที่หลากหลาย Bachelor’s Degree (Fresh graduate is welcomed!) จบปริญญาตรีสาขาใดก็ได้ (ยินดีรับนักศึกษาจบใหม่) Able to communicate in Japanese is an advantage. หากสื่อสารภาษาญี่ปุ่นได้ จะได้รับการพิจารณาเป็นพิเศษ Salary starts at 20,000 baht with all benefits. Negotiable after 6 months. (Depending on experience) #Guaranteed salary over 35,000 baht after 1-2 years working in this position. เงินเดือนเริ่มต้นที่ 20,000 บาทรวม benefits ต่างๆ ทั้งหมด สามารถต่อรองได้หลังจาก 6 เดือน (ขึ้นอยู่กับความสามารถและประสบการณ์) การันตีเงินเดือนมากกว่า 35,000 บาท หลังจากการทำงานในตำแหน่งนี้เป็นเวลา 1-2 ปี Please send your full resume, recent photo, transcript to: MIWCOM Human Resource MIWCOM COMPANY LIMITED 32/41 16th Fl, Sino-Thai Tower, Sukhumvit 21 Road., Klongtoey-Nua, Wattana, Bangkok 10110 Tel: 02-259-1720 FAX: 02-259-1721 Website: www.miwcom.com [link removed]"
Procurement & Logistics Officer ( Junior Level ),Enfourtech Corp. Ltd.,"Huai Khwang, Bangkok",Administrative Assistants,Full time,,,ความรับผิดชอบ: ออกเอกสาร PO และประสานงานกับโรงงานเป็นภาษาอังกฤษเพื่อให้เป็นไปตามกำหนด จัดการสินค้าขาเข้า - ออก จัดเตรียมจัดส่งและเอกสารที่เกี่ยวข้อง จัดการสินค้าคงคลัง ติดต่อลูกค้าเพื่อยืนยันวันกำหนดส่งสินค้าและเกี่ยวกับการชำระเงิน ประสานงานกับ 3PL สำหรับการจัดส่งสินค้าออก จัดการต้นทุนต่างๆ จัดทำเอกสารที่เกี่ยวข้อง เช่น ใบแจ้งหนี้ ใบกำกับภาษี ใบสั่งซื้อ และภาษีหัก ณ ที่จ่าย เป็นต้น ตรวจสอบสถานะบัญชีลูกหนี้ จัดทำรายงานประจำเดือนตามที่ได้รับมอบหมาย เข้าร่วมกิจกรรมของบริษัทอย่างเต็มที่ คุณสมบัติ: วุฒิการศึกษาปวส. ขึ้นไป ยินดีรับพิจารณานักศึกษาจบใหม่ มีความรู้ด้านโลจิสติกส์และซัพพลายเชนเบื้องต้น ต้องใช้ภาษาอังกฤษในการสื่อสาร ผู้เชี่ยวชาญใน MS Excel หรือ Google Sheets บริหารเวลาได้เป็นอย่างดี มีทักษะและสามารถทำงานภายใต้แรงกดดันได้ ความสามารถในการทำและยอมรับการทำงาน Multi task Enfourtech Corp. Ltd. 202 Le Concorde Tower7 th Fl. Rajchadapisek Rd. Huaykwang Bangkok 10320 Thailand. Tel : 66(0)2 6942322 Fax: 66(0)2 6942323 www.enfourtech.com
Accountant 【CPD holder】 25-40k (51215),"PASONA RECRUITMENT (THAILAND) CO., LTD.","Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Job Description 【Job Description】 Bookkeeping: Recording of office income and expenses in the ledger. Invoice Issuance: Creation and dispatch of invoices to clients. Payment Confirmation: Verification and recording of payments received from clients. Payment Processing: Handling payments for office expenses and external service providers. Receipt Organization: Collection and organization of receipts related to office expenses. Organizing & Storing Accounting-related Documents: Organization and storage of documents like invoices, receipts, contracts, etc. Salary Preparation: Calculating and preparing the details of employee salaries. Tax-related Preparation: Preparing and organizing documents related to tax filings. Operating Accounting Software: Data entry and report creation using the accounting software in use. Coordination with Other Departments: Sharing information and coordinating with other departments within the office. In-house accounting tasks: Monthly settlements, annual settlements, support for audits, etc., as well as external bookkeeping and support for external tax returns. 【Company organization】 ・ Japanese　2 ・ Thai 　8 Report to Thai Manager ※WFH OK Coming to the office for 4 days (Can choose WFH 1 day) Required work experience 【Requirement】 ・Bachelor's Degree ・More than 1 year of accounting related work experience ・Intermediate Level of English　【TOEIC 600】(No Toeic, Able to apply but able to speak English) ・Must have CPD licence Work hour Mon - Fri 9:00 - 17:30 Insurance ・Social insurance ・Medical insurance Holiday ・Saturdays, Sundays, and holidays ・Business Leave (5 days) ・Sick Leave (30 days) ・ Maternity leave　Max 98 days ・Leave for training or knowledge development Company Benefit ・Health Check ・Long-service allowance　(5 years, 10 years, 15 years, 20 years) ・Bonus(about 2 month) ・Transportation allowance(Actual Pay) ・Business trip allowance, ・OT ・Company trip"
Assistant to the Managing Director/ผู้ช่วยกรรมการผู้จัดการ,"Brand Now Co., Ltd.","Vadhana, Bangkok","PA, EA & Secretarial",Full time,25000,34999,"We are looking for the Assistant to the Managing Director here at BrandNow.Asia Job descriptions Assist the MD and team in providing support. Drafts basic public relations and social media materials, including news releases, posts, media alerts, fact sheets, and other materials as directed. Create and edit content for in-house or client brand(s) in multiple formats such as video, text, and graphics. Market research to support client’s project and business. Carries out special and media event planning activities and arrangements as outlined by the supervisor. Assists with the development and updating of media lists and other databases, including client, marketing, prospect, and administrative databases. Other tasks include database creation, data entry, and update additions and corrections. The assistant will support doing reports for assistant brands and clients. Assists with the management of outside vendors to successfully complete outside work, including, but not limited to, the printing materials, renting of audio/visual equipment, photography, graphic arts services, or supplying needed products. Assists with administrative duties. Support the projects being carried out by the company and team. Attends weekly meetings with the team to update projects and participates in brainstorming sessions. Performs other activities as assigned by the executive or by team supervisor as part of project or task(s) collaboration. Qualification Bilingual in English and Thai Background in marketing, communications, PR, and/or digital media is a plus Solution-oriented Positive attitude, reliable, & flexible Proficient on the computer Willing and open to learning Bachelor's degree 1 year of working experience in related fields Salary commensurate with experience Interested? Submit the resume here in JobsDB"
Entry Clerk/ Assistant (English Speaking)/เจ้าหน้าที่บันทึกข้อมูล...,EXTENC,"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Job Descriptions: Entry Clerk/Assistant (Eng Speaking) Input Input and update data into company’s applications/systems according to SOP. Maintain data accuracy, integrity and punctuality. Issue trading documents. Escalate any issues or problems to his/her Manager. Suggest innovative ideas to improve the current process Suggest innovative ideas to develop internal software Train new comers. Participate in projects to improve performance and efficiency. Communication Get clear and accurate information from commercial departments and external parties. Provide support to commercial departments. Effective communication with stakeholders to ensure smooth processes. Show good team collaboration; work together with team mates to meet the department targets Report Prepare or update reports on a daily, monthly or yearly period. Qualifications: Study in any fields (English Business, Logistics, Business management would be advantage) Proficient in computer skills for Microsoft office especially in Excel Good command of spoken and written in English Attention to detail, Communication, Customer service, Problem-solving Ability & flexibility to multi-task and deal with different functions Benefits: Monthly allowance Bonus guarantee in Dec 1 month. Performance Bonus in Apr Provident Fund 5.5% (after probation) Life & Accident Insurance Medical Reimbursement (after probation) Annual Leave from 12-17 days Working time and Location: 9.00 – 18.00 (Mon – Fri) BTS Ratchadamri or Chitlom"
Recruitment Specialist,"TCL Electronics (Thailand) Co., Ltd.","Huai Khwang, Bangkok",Administrative Assistants,Full time,,,"Senior Recruitment Specialist Tasks and responsibilities Own and manage all activities related to recruitment and selection process. Ensure the quality and efficiency of recruitment processes such as reference check, interview evaluation, test & assessment, etc. Prepare and update Recruitment Report. Manage internship program & MOU with university to enhance employer brand and attract future talent. Own and manage employee orientation/onboarding experience and HRIS system (data entry, ongoing reporting, managing processes, etc.) Document and manage various people related transactions such as new hire, position adjustment, performance evaluations, benefits, terminations, etc. Support company cultural activities such as Workshop, Training, Conference, Staff Party and Club of Company. Qualifications Bachelor's Degree (Major in HR or general management will be advantage) Minimum of 3-5 years of experience in HR Recruitment Proficient in Word (Excel, MS Word, Outlook) Problem solving and management skills Good command in English or Chinese"
Admin,LONG 88 COMPANY LIMITED,"Phra Pradaeng, Samut Prakan",Administrative Assistants,Full time,10000,12999,"เงินเดือน: 12,000.- + ค่าคอม ( โปร 3 เดือน ผ่านโปร มีความสามารถ พิจารณาขึ้นเงินเดือน) สถานที่ทำงาน : สำโรงกลาง ปู่เจ้าสมิงพราย เวลาทำงาน : 6 วัน จันทร์  –  ศุกร์ ทำงานที่ office เสาร์ หรือ อาทิตย์ work from home คุณสมบัติ ดูแล Page ตอบคำถามลูกค้า และเสนอขายสินค้า มีทักษะในการต่อรองและสื่อสารกับลูกค้า มีความคิดสร้างสรรค์และทุ่มเททำงานจนประสบความสำเร็จ มี Service Mind ในการบริการต่อลูกค้า งานอื่นๆที่ได้รับมอบหมาย"
Personal Assistant and Admin/แอดมิน และ ผู้ช่วยผู้บริหาร,"Fah Mai Holdings Co., Ltd.","Vadhana, Bangkok",Administrative Assistants,Full time,30000,44999,"Responsibilities Assist with alcohol distribution process, AR, inventory, and shipping logistics Perform general administrative tasks, including answering and directing phone calls, managing email correspondence, and filing Maintain office supplies and equipment, anticipating requirements, stocking supplies, and ensuring everything is in working order Experience in managing calendars, booking travel and accommodation, and preparing expense reports Ability to handle multiple tasks and prioritize responsibilities Proficient in Microsoft Office Suite and other relevant software Produce and prepare documents, briefing papers, reports and presentations. Communicate and coordinate with various departments both within and outside the organization. Review and make improvements to documents for accuracy and to support departmental operations. Prepare documents, reports, and data as assigned. Skills and Qualifications Bachelor’s degree (or equivalent) Excellent organization skills, with diligent attention to detail A passion for working in a people-facing role Strong time-management and multitasking abilities Ability to maintain confidentiality of company information Excellent written and verbal communication skills Fluent in English and Thai ***มีความรู้เเละความสามารถด้านบัญชีและขับรถได้อาจจะได้รับพิจารณาเป็นพิเศษ"
"Assistant (m/f/d) BWF Envirotec, Rayong","BWF Envirotec, Rayong",Rayong,Administrative Assistants,Full time,,,"Assistant (m/f/d) BWF Envirotec, Rayong Your responsibilities: -       Support in setting up the location -       Site management assistance -      Coordination with internal interfaces -      Implementation of various projects -      Active support of development processes -      Organization of appointments, trips and pick-up services -      Planning, implementation and coordination of administrative processes            (telephone, e-mail, paper correspondence) -     Cooperation with authorities -     Basic accounting knowledge willing to learn how to use basic SAP functions Your profile: -          You are fluent in the English language -           Experiences in E-Mail correspondence, Word, Excel, PowerPoint -          You bring excellent communication skills -          Your time management and organizational skills are good -          Have own car with driving license"
Accounting and Admin **Please see more detail via email,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Pathum Wan, Bangkok",Administrative Assistants,Full time,20000,24999,"Location: BTS Siam or Chidlom Working day: Monday - Friday] Duties: Calculate withholding tax and report VAT. Prepare payment and Bank transaction. Record accounting transaction in accounting program (Xero). Ensure office suppliers are maintained Check inventory and working with vendors Research vendors, compare and evaluate offers from suppliers. Operate copy equipment, printers or other equipment necessary Support document for Visa, work permit and some HR work. Support other tasks if there any requested by team Qualifications: Bachelor's Degree in Accounting field. Minimum 1 years of experience in Accounting Experience in retail business would be advantage Computer skill in Microsoft office (Excel, Word, Powerpoint, etc.) Communicable level in English (Equivalent TOEIC 600) Pleasant personality with excellent service attitude. ·       Can work well under pressure, good team player and time management skills. Remark: Only shortlist candidates will be contacted *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd."
แอดมิน/แอดมิน,Shang He,"Phra Khanong, Bangkok",Administrative Assistants,Full time,20000,24999,"แอดมิน จำนวน 2 ตำแหน่ง เงินเดือน: 20,000+ ปรับขึ้นหลังจากผ่านโปร 3เดือน + ค่าคอมมิชชั่น คุณสมบัติ ถ้าหากได้ภาษาอังกฤษก็สามารถสมัครได้ 🚗สามารถขี่มอเตอร์ไซค์และมีใบขับขี่รถยนต์ได้ มีประสบการณ์ทำงานมาอย่างน้อย 3 ปี มีความรับผิดชอบงานสูง ใช้คอมพิวเตอร์ และ โปรแกรม Excel ได้ ต้องรับโทรศัพท์ในวันหยุดสุดสัปดาห์ ID: breva1111"
Administrative officer/เจ้าหน้าที่ฝ่ายธุรการ,"KCB Export Co.,Ltd.","Chatuchak, Bangkok",Administrative Assistants,Full time,,,"คุณสมบัติ มีไหวพริบสามารถจัดการงานเอกสารได้ดี มีประสบการณ์ด้านการจัดการ หรือ ธุรการบัญชี 1-3 ปีขึ้นไป มีความรู้ด้านงานเอกสาร บัญชีการเงินเบื้องต้น สามารถใช้โปรแกรม Microsoft Office ได้ดี โดยเฉพาะโปรแกรม Microsoft Excel สามารถใช้โปรแกรม Express ได้ มีความรู้เกี่ยวกับ WHT, VAT และ TAX หน้าที่รับผิดชอบ จัดทำใบแจ้งหนี้ ใบวางบิล ใบกำกับภาษี ภาษีถูกหัก ณ ที่จ่าย และเอกสารทางบัญชีที่เกี่ยวข้อง จัดการสำนักงาน จัดทำจดหมาย เอกสาร หรือรายงานตามที่ได้รับมอบหมาย จัดการค่าใช้จ่ายต่างๆของบริษัท ควบคุมดูแลรายการเงินสดย่อยและตั้งเบิก จัดทำทะเบียนทรัพย์สินของบริษัท และจัดเก็บเอกสารต่างๆ ที่เกี่ยวข้อง งานธุรการทั่วไป ดูแลระบบเอกสาร จัดเตรียมห้องประชุม จัดซื้อวัสดุอุปกรณ์ เครื่องใช้สำนักงาน ต่างๆ ช่วยเตรียมเอกสาร และงานอื่นๆที่ได้รับมอบหมาย"
Pearl Setting/ Salary Up to 25K/ Training in Japan/ BTS Saphan Taksin or Surasak,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"Our client is the leading companies and currently we have few positions which the working locations are near BTS Saphan Taksin or Surasak. We are looking for a qualified candidate as below information. Position: Pearl Setting Basic Salary: Up to 25K / Month (depends on working experience and ability) / with variable bonus, and other high benefits will be informed upon the hiring process. Working days/time:  Mon – Fri (9:00 – 18:00) Job overview : To check a pearl hole, blemish If a pearl hole is smaller than regulation, adjust the pearl hole. If there is a blemish like unusable as our quality, confirm or request a replacement to Japan. Pearl setting to set the pearl to a main part and clean up after fixing, confirm the glue. pearl staff record a product which was set a pearl by one's self. Qualification: Bachelor’ degree in any field Related experience but not the same product is acceptable Can communicate in English. Good communication skill and personality Someone who has a strong sense of responsibility. Passion to learn about jewelry manufacturing processes. Interested in Japanese manufacturing. Someone who enjoys doing detailed work. Someone who has a leadership role. Experience in Japanese company will be an advantage. *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. ********************************** PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Mr. Vorakorn (View) **Mobile phone: 086-340-3636 ** Email: vorakorn_sirisook (at) persolth .com"
Office Administrative Officer/เจ้าหน้าที่ธุรการสำนักงาน,NATHA PURE COMPANY LIMITED,"Vadhana, Bangkok",Administrative Assistants,Full time,,,"Lush Thailand - Office Administrative Officer Requirements Detail oriented Have good communication skills and be able to communicate well in English. Punctual and able to solve immediate problems well. Able to use computers and basic programs such as Word and Excel well. Job description Greet, welcome and guide visitors Control, supervise, and schedule messenger work. Coordinate/answer telephone calls within the company. Monitor that all the office equipment are functional and contact the building department and report repairs when needed. Take care of documents or send letters to employees in various departments. Responsible for receiving and delivering documents. Check and order office equipment for employees. Responsible for controlling and booking meeting rooms. Other administrative duties as assigned. Work location LUSH Thailand Head Office (The Penthouse) Building P23, 22nd Floor, Soi Sukhumvit 23, Sukhumvit Road, Khlong Toei Nuea Subdistrict, Watthana District, Bangkok"
Secretary Executive,Osotspa Public Company Limited,"Bang Kapi, Bangkok","PA, EA & Secretarial",Full time,,,"Job Profile Summary The Executive Secretary will focus maintaining daily task lists on priority basis, take care of travelling arrangement, personal arrangements, and coordinate with different departments to make sure management’s schedule are maximized with efficiency. Job Description Responsible for supporting management. Provides administrative support , including scheduling, writing correspondence, emailing, handling visitors, new comer and answering questions and requests. Prepare and pre-screen document before passing to executive management as well as keep records and filing Arranges corporate travel and meetings by developing itineraries and agendas; scheduling the corporate ; booking transportation; arranging lodging and meeting accommodations logistics & itinerary arrangements. Handle all incoming and outgoing correspondences, and communicate information both internally and externally. Attend meetings, create agendas and take minutes - shorthand may be required to do this Coordinate and collaborate with Executives/ Head of department , both internally and externally. Perform other related duties as assigned Qualifications Bachelor or Master in related field. At least 3 years of experience as Executive Secretary to the MD, CEO and Director. Proficient in MS Office. (PowerPoint, Excel, Word, Outlook) Pleasant and mature personality. Outstanding communication and negotiation abilities. Integrity and confidentiality. Ability to work under pressure and tight timeline. Pleasant personality, good attitude, and service mind. Job Profile Summary"
Secretary / Personal Assistant,"SBC International Law Associates Co., Ltd.","Bang Rak, Bangkok","PA, EA & Secretarial",Full time,,,"Responsibilities: Ensure that the Managing Director's timetable is runs smoothly, understand and prioritizing works. Handle correspondences, letter, and reports, distribution of general correspondence and reports. Act as liaison for Managing Director both internal and external matters, Coordinating with every other departments/divisions. Demonstrate a high level of confidentiality. Reporting to and supporting Managing director Task. Performing various other secretarial works as assigned. Qualification: Bachelor's Degree or above, in related fields At least 2 years experiences in a Secretary or Personal Assistant. Excellent command of English business communication (Spoken & Written) Excellent computer skills (Microsoft Word, Excel, Email, Internet, PowerPoint, etc.) Good personality, service mind. Positive attitude with excellent interpersonal skill and strong leadership, communication skill. Analytical and problem-solving skills. Stress management skills, able to work under a lot of pressure and time constraints. High attention to details, smart, and open minded. Ability to work in a deadline-driven, pressure and changes in the fast-paced environment."
Secretary Finance & Administration/เลขานุการสายงานการเงินและธุรการ,"NetONE Network Solution Co., Ltd.","Phaya Thai, Bangkok","PA, EA & Secretarial",Full time,,,"คุณสมบัติ 1. มีความรู้เบื้องต้น MS Office, Internet 2. มีความสามารถทางภาษาอังกฤษ ในระดับสามารถสื่อสารเบื้องต้นได้ 3.พิมพ์ดีดไทยและอังกฤษอย่างน้อย 40 คำ/นาที 4. มีบุคลิกภาพที่ดี มีความกระตือรือร้นในการทำงาน ไม่เกี่ยงงานหนัก 5. รักงานด้านเลขา มีมนุษยสัมพันธ์ มีความซื่อสัตย์ เก็บความลับได้ดี Job Description -ดูแลเรื่องการนำเสนองานและเอกสารแผนกต่างๆ คัดกรอง ตรวจสอบความถูกต้องของเอกสารก่อนนำเสนอเพื่อขออนุมัติจากผู้บริหาร -ติดตามงาน และประสานงานกับหน่วยงานที่เกี่ยวข้องทั้งใน และนอกบริษัทให้เป็นไปตามกำหนด -ดูแลเอกสารสำคัญของบริษัท จัดเก็บเอกสารให้เป็นระบบและหมวดหมู่ -จัดทำรายงานการจัดเก็บ ควบคุม กรมธรรม์ประกันภัยทั้งบริษัท ประกันภัยรถยนต์และอื่นๆ รายงานการจัดเก็บเอกสารและจัดทำรายงานการจัดเก็บควบคุม สัญญา และเอกสารข้อตกลงประกอบงานขายต่างๆ"
