Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Account Receiveable Officer,"Krongthong Villa Co., Ltd.",Chon Buri,Business Services & Corporate Advisory,Full time,,,"Last Updated : 09.01.2024 | Viewers 2,444 Salary : เงินเดือน N/A (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา Higher Vocational Certificate ปวส Experience : ประสบการณ์การทำงาน 1 Year (ปี) Gender : เพศ Male/Female ชาย/หญิง Age : อายุ Non-Specific ไม่จำกัดอายุ Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ No ไม่รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Job Qualifications ข้อกำหนด 1. อายุไม่เกิน 30 ปี 2. ปวส.-ปริญญาตรี การบัญชี 3. มีประสบการณ์งานบัญชีโรงแรม จะพิจารณาเป็นพิเศษ 4. ขยัน ซื่อสัตย์ อดทน 5. มีความละเอีบด รอบคอบ Job Details รายละเอียดงาน ลงบัญชีด้านรับ รายได้ โดยใช้โปรแกรมสำเร็จรูป Contact ข้อมูลติดต่อ Natthiya Kaewraksa (Human Resources Manager) Office : At Mind Group of Hotel and Residence
399/3-10 Moo 9, Tambol Nongprue, Amphur Banglamung, Chonburi 20150
(Please send CV to our email and kindly fill your expected salary .) เว็บไซต์ : www.atmindgroup.com.com อีเมล์ : เบอร์โทรศัพท์ :"
Finance Business Support Executive,Diethelm Limited,"Phra Khanong, Bangkok",Financial Accounting & Reporting,Full time,,,"Supervise general accounting activities, including general ledger recording and accounting for inventory, accounts receivable, accounts payable, tax, corporate finance, treasury, etc. Support the preparation of financial reports for internal/external statutory reporting Support superior in managing day-to-day operating expenditures against operating budgets to ensure efficient usage of resources Assist in the implementation of accounting processes and strong internal controls to ensure governance over accounting and reporting activities Supervise and coordinate the timely and accurate recording of general journal/ledger entries, including month-end and year-end closing activities in accordance to local/international accounting standards Support the preparation of inventory reports, provisions and inventory write-offs. Assist in preparing the monthly accounts receivable and accounts payable status reports, debtors' aging, collections status, etc. for decision-making purposes Prepare basic tax computations and maintain tax filing records. Support in the accounting and reporting of corporate finance, treasury, working capital management, foreign exchange, etc. Support the preparation of financial budgets, accounts analysis, reconciliations and budget-to-actual variance analysis. Prepare supporting analyses to the financial reports for internal/external statutory reporting Coordinate and execute the continuous improvement initiatives to enhance the timeliness, accuracy and quality of accounting and financial reporting Work closely with the relevant internal stakeholders to ensure efficient month-end and year-end closing activities Provide support and information to external auditors to facilitate the auditing process and statutory financial reporting Demonstrate good working knowledge and understanding of the business and industry Demonstrate good working knowledge and application of local/international accounting standards, principles and practices Proven hands-on experience in SAP accounting applications is an advantage Demonstrate basic research and analytical skills Demonstrate proficiencies in office productivity tools (e.g. Excel, Word and PowerPoint) Demonstrate fluency in local language and ideally in English, both written and spoken Degree or professional qualification in Accounting/Finance or a related discipline #LI-BB1"
Training Manager /Assist /Sup,โรงแรมมณเฑียร ริเวอร์ไซด์,"Bang Kho Laem, Bangkok",Business Services & Corporate Advisory,Full time,,,"Last Updated : 08.01.2024 | Viewers 9 Salary : เงินเดือน 25,001 - 30,000 (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา Bachelor's Degree ปริญญาตรี Experience : ประสบการณ์การทำงาน 0 Year (ปี) Gender : เพศ Male/Female ชาย/หญิง Age : อายุ Not over 50 years old อายุไม่เกิน 50 ปี Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ No ไม่รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Contact ข้อมูลติดต่อ คุณณัฐวรรธน์ จันทร์วงค์ (-) 372 ถ.พระราม3 บางโคล่ บางคอแหลม กทม. 10120 เว็บไซต์ : www.montienhotel-riverside.com/th/ อีเมล์ : เบอร์โทรศัพท์ :"
HK Manager,"River Tree Resort Co., Ltd.",Loei,Business Services & Corporate Advisory,Full time,,,"Last Updated : 07.01.2024 | Viewers 10 Salary : เงินเดือน N/A (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา Bachelor's Degree ปริญญาตรี Experience : ประสบการณ์การทำงาน 5 Year (ปี) Gender : เพศ Female หญิง Age : อายุ Not over 50 years old อายุไม่เกิน 50 ปี Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ No ไม่รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Contact ข้อมูลติดต่อ คุณเกษศิรินทร์ ทิพย์เสน (HRM) 429 Moo 1, T.Chiangkarn, A.Chiangkarn, Loei 42110 เว็บไซต์ : https://www.rivertreeresort.com/ อีเมล์ : เบอร์โทรศัพท์ :"
ผู้จัดการฝ่ายบัญชีและการเงิน,"TOPBEST CO., LTD.","Lak Si, Bangkok",Financial Accounting & Reporting,Full time,,,"ผู้จัดการฝ่ายบัญชีและการเงิน Accounting and Financial Department Manager Responsibilities Being responsible for all accounting functions activities relating to AP, AR, cash flow forecasts, cash management, tax and budget Reviewing and ensuring the accuracy of P&L, balance sheet, cash flow and general ledger accounts Conducting transaction reconciliations, month-end closures and year-end closures, and preparing all related financial reports to manage timeline of month end report Developing and monitoring internal controls and ensuring that accounting activities are in accordance with legal, government and company policies Control all accounting and financial analysis report to executive by monthly and yearly Managing all tax matters including income tax, tax returns, tax refunds and half-year and year-end tax submissions Preparing and submitting financial statement to the government Managing International Financial i.e. T/T, D/A, D/P, L/C, T/R Managing and control FX Forward contract To set and arrange the annual company budget, action plan and control to be achieve as budget, action plan, KPI, PI. Interacting with external and internal auditor,related government such as revenue, customs, BOI, and bank etc. Leading and supervising the team. Qualification Male or Female of age above 35 years olds Bachelor or higher degree in Accounting or Financial At least 3 years working experiences in financial, managerial accounting Some experience from auditing firms or CPA would be advantage Experience in preparing financial management reports, financial analysis. Pleasant personality, leadership skills, service minded, well-organized, active, fast learning, good relationship. Knowledge in Budget & budget control Good command of English with TOEIC 550+ and Computer literacy, SAP (FICO) solid experience would be advantage"
พนักงานบัญชี(หญิง) ด่วน!! พัทยา,สำนักงานธนพลการบัญชี,"Bang Lamung, Chon Buri",Taxation,Full time,,,"สถานที่ทำงาน : บางละมุง, ชลบุรี - 20150 Thailand อัตราค่าจ้าง : ไม่ระบุ(เงินเดือน) รับสมัคร พนักงานบัญชี จำนวน 1-2 อัตรา คุณสมบัติ -เพศ. หญิง อายุ ไม่เกิน 45 ปี -วุฒิการศึกษา  ปริญญาตรีทางบัญชี หรือสาขาที่เกี่ยวข้อง -ไม่จำเป็นต้องมีประสบการณ์.  ยินดีรับพิจารณานักศึกษาจบใหม่ สนใจสมัครงาน สมัครด้วยตนเองได้ทุกวันจันทร์-เสาร์ 8.30-17.30 น. สำนักงานธนพลการบัญชี ใกล้ซีทโบ็ท  และคอนโดเดอะกลาส พัทยาใต้ สอบถามเพิ่มเติม ติดต่อ 038-415587 -9 หรือส่งประวัติพร้อมรูปถ่ายมาที่ thanapolacc@hotmail.com หรือสมัครผ่านหน้าเว็บ jobpattaya เอกสารที่ต้องใช้ในการสมัครงาน ผู้สมัครทุกท่านที่สนใจสมัครงานในตำแหน่งงานใดๆ กับบริษัท กรุณาแนบเอกสารการสมัครงาน มีรายการดังนี้ คำแนะนำ โปรดเซ็นต์ชื่อรับรองสำเนาถูกต้องในเอกสารทุกใบ และเขียนกำกับว่าใช้ในการสมัครงานเท่านั้น 1. สำเนาบัตรประชาชน ทะเบียนบ้าน วุฒิการศึกษา ใบผ่านการเกณฑ์ทหาร (จำเป็นต้องนำไป) 2. รูปถ่าย แนะนำ 1 นิ้ว 2 รูป (จำเป็นต้องนำไปครับ) 3. สำเนาเอกสารราชการต่างๆ เช่น ใบเปลี่ยนชื่อ- สกุล / ใบผ่านการเกณฑ์ทหาร ฯ (ถ้ามี) 4. สำเนาหนังสือรับรองต่างๆ / สำเนาใบขับขี่ (ถ้างานนั้นเกี่ยวกับการขับรถ) 5. Slip เงินเดือนจากบริษัทปัจจุบัน หรือบริษัทสุดท้ายที่ท่านทำงาน (ถ้ามี) ระดับการศึกษา Qualification : ปริญญาตรี ขึ้นไป เว็บไซต์ Website : N / A สำนักงานธนพลการบัญชี ที่อยู่ที่ติดต่อ 63/22-23 ถ.พัทยาใต้ บางละมุง, ชลบุรี - 20150 Thailand » (View)มีตำแหน่งว่าง 1 ตำแหน่งงาน ผู้รับสมัคร : อิตถิยา พฤทธิพงศ์ โทรศัพท์ : 038-415587 ถึง 9 แฟกซ์ : 038-373949 เว็บไซต์ : N / A จำนวนลูกจ้างประมาณ : ต่ำกว่า 50 คน สถานะกิจการ : เอกชน ประเภทธกิจการ : กฎหมาย / สำนักงานบัญชี สำนักงานรับทำบัญชี วางระบบบัญชี ตรวจสอบบัญชี ติดต่อ คุณ อิตถิยา พฤทธิพงศ์ Email thanapolacc@hotmail.com"
Accounting officer (สาขาวรบุรี สุขุมวิท)...,โรงแรมในเครือวรบุรี และสวัสดี,Bangkok,Financial Accounting & Reporting,Full time,,,Last Updated : 06.01.2024 | Viewers 8 Salary : เงินเดือน N/A (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา Bachelor's Degree ปริญญาตรี Experience : ประสบการณ์การทำงาน 1 Year (ปี) Gender : เพศ Male/Female ชาย/หญิง Age : อายุ Not over 35 years old อายุไม่เกิน 35 ปี Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ Yes รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Contact ข้อมูลติดต่อ น.ส.พิมพ์ สุทธิการุณ (Assistance Human Resources Manager) 91/1 หมู่ 10 ต.กะมัง อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา เว็บไซต์ : www.ayothayariversidehotel.com อีเมล์ : เบอร์โทรศัพท์ :
"Cost Accountant - Navanakorn, Pathum Thani (Siam Kubota)",SCG,Pathum Thani,Financial Accounting & Reporting,Full time,,,"เนื้องานโดยย่อ: หน้าที่ความรับผิดชอบ: • Provide standard cost of manufactured products and In-house parts including analysis of actual cost against standard cost. • Provide manufacturing cost statement and analysis of cost against budget and last year. • Provide cost structure report and analysis to other departments and outsider. • Run the month end process for cost & assets and make sure all deadlines are met. • Prepare inventory report and aging report including coordination with warehouse to clear non-move stock. • Perform the annual physical inventory and fixed asset checking including summarize the results to propose the management. • Control inventory and fixed asset disposal to operate write off process align with laws, taxes and regulations. • Prepare data and support information requests, as needed, for internal and external. • Performs other duties as assigned or required. คุณสมบัติ: • Bachelor’s degree or higher in Accounting or Auditing. • Achieve a minimum GPA of 2.70 for a bachelor's degree and 3.30 for a master's degree. • TOEIC at least 550/IELTS at least 4.0/TOEFL at least 31/BULATS at least 40. • 0-3 years of experiences in accounting or auditing. • Be able to work at Navanakorn, Pathum Thani."
Accounting Officer,ARAC,"Khlong San, Bangkok",Taxation,Full time,,,"ตำแหน่ง : Accounting Officer บริษัท : ARAC จำนวน : 1 หน้าที่ความรับผิดชอบ • จัดทำบัญชี, ปิดบัญชีให้ลูกค้า
• บันทึก และปรับปรุงบัญชี โดยใช้โปรแกรม Express
• ให้ความช่วยเหลือและการปรึกษา ด้านภาษีอากร, บัญชี คุณสมบัติผู้สมัคร วุฒิปริญญาตรีขึ้นไป สาขาบัญชี มีความรู้ด้านการจัดทำบัญชี ภาษีอากรดี เช่น บัญชีรายรับ,รายจ่าย, ปรับปรุงบัญชี, ภาษีเงินได้หัก ณ ที่จ่าย, ภาษีมูลค่าเพิ่ม และภาษีเงินได้นิติบุคคล เป็นต้น มีประสบการณ์งานบัญชี อย่างน้อย 1-3 ปี มีความรู้ด้านคอมพิวเตอร์ Microsoft Office / โปรแกรมสำเร็จรูปบัญชี Express มีทักษะการสื่อสารดี, บุคลิกดี, มีความเชื่อมั่น, มี Service Mind ติดต่อ สนใจส่ง resume มาที่ hr@ar.co.th หรือ ติดต่อฝ่ายทรัพยากรบุคคล 0 2439 4600 ต่อ 1221 คุณพรเพ็ญ,1241 คุณนิสารัตน์ Apply Now"
Cost Accounting Executive,Osotspa Public Company Limited,"Bang Kapi, Bangkok",Financial Accounting & Reporting,Full time,,,"It's fun to work in a company where people truly BELIEVE in what they are doing! We're committed to bringing passion and customer focus to the business. Job Summary To assist Senior Executive – Cost Accountant monitor process order, collecting manufacturing cost data including investigating and analyze production variances to understand key drivers of cost variation. This role will also responsible for questions from assigned factories in regarding to costing and inventory transaction. Job Description: 1.) Assist in month end book closing for part of process order and general ledger 
2.) Collect data and reporting result 
3.) Prepare actual manufacturing costs and preparing periodic reports comparing standard costs to actual production costs 
4.) Maintaining Cost Accounting System 
5.) Conducts physical inventories and monitors cycle count program 
6.) Assist in budget process for part of product costing 
7.) Perform other related duties as assigned Qualification: If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!"
พนักงานสัญญาจ้าง 1 อัตรา (ฝ่ายบัญชีและการเงิน),Bank of Ayudhya Public Company Limited (Ayudhya Capital Auto),"Pathum Wan, Bangkok",Taxation,Full time,,,"รายละเอียดงาน บันทึกข้อมูลรายงานภาษีซื้อ – ภาษีขาย และ ภาษีหัก ณ ที่จ่าย รายเดือน จัดเตรียมเอกสารเพื่อให้ผู้สอบบัญชีประกอบการตรวจสอบบัญชีประจำปี เตรียมเอกสาร และ รับ/ส่งเอกสารและข้อมูลต่างๆ เพื่อทำเบิกจ่าย แก่หน่วยงานที่บริษัทจ้างให้ดำเนินธุรกรรมการทำจ่าย จัดเก็บเอกสารเบิกจ่าย, ภาษีหัก ณ  ที่จ่าย,ภาษีมูลค่าเพิ่ม และเอกสารประกอบการบันทึกบัญชีต่างๆ จัดทำรายละเอียดเอกสารปีก่อนๆ จัดทำรายงานและส่งไปยังโกดัง ตรวจสอบความครบถ้วน ของเอกสาร ที่ใช้ประกอบในการเบิกจ่าย ของแผนกต่างๆ ตรวจสอบเอกสารประกอบ การขอเปิด/ปรับปรุง vendor และ customer ต่างๆ งานธุรการต่างๆ ของแผนกบัญชีและการเงิน และ สำนักกรรมการบริษัท คุณสมบัติ การศึกษาระดับปริญญาตรี, ปวช, ปวส สาขาบัญชี สามารถใช้ MS Office ได้ในระดับดี มีทักษะในการสื่อสาร มนุษยสัมพันธ์ดี มีความละเอียดรอบคอบในการทำงาน มีความรับผิดชอบ"
ผู้ช่วยพยาบาล,บริษัท เดอะซีเนียร์ เฮลท์แคร์ จำกัด,Bangkok,Taxation,Full time,,,"Job Overview รายละเอียดงาน สถานที่ปฏิบัติงาน : กรุงเทพมหานคร(เขตจตุจักร) สาขาอาชีพหลัก : การแพทย์ สาขาอาชีพรอง : ผู้ช่วยทางการแพทย์ รูปแบบงาน : งานประจำ ระดับตำแหน่งงาน : เจ้าหน้าที่ จำนวนที่รับ : ไม่จำกัด เงินเดือน(บาท) : ตามตกลง วันทำงาน : ตามที่บริษัทกำหนด วันหยุด : ไม่ระบุ เวลาทำงาน : 07:00 – 19:00 เวลาทำงานอื่นๆ : ไม่ระบุ หน้าที่ความรับผิดชอบ •ดูแลกิจวัตรประจำวันของผู้สูงอายุ •ทำกิจกรรม และนำออกกำลังกายเพื่อฟื้นฟูร่างกาย •อื่นๆตามที่ได้รับมอบหมาย คุณสมบัติผู้สมัคร เพศ : หญิง อายุ(ปี) : 18 – 35 ระดับการศึกษา : ต่ำกว่า ม.6 – ปริญญาตรี ประสบการณ์(ปี) : 0 – 10 ปีขึ้นไป คุณสมบัติผู้สมัครเพิ่มเติม •ยินดีรับนักศึกษาจบใหม่ •ยินดีรับผู้ไม่มีประสบการณ์ สวัสดิการ •ทุนการศึกษา •มีเวลาการทำงานที่ยืดหยุ่น •ค่าตอบแทนพิเศษ •ค่าทำงานล่วงเวลา •ประกันสังคม •ตามข้อตกลงของบริษัท •มี OT และรายได้อื่น ๆ วันพักร้อน วันหยุดนักขัตฤกษ์ การปรับเงินเดือน โอกาศดูงานต่างประเทศ โอกาสรับทุนการศึกษาต่อระดับปริญญาสวัสดิการวันมงคลสมรส, รับปริญญา, คลอดบุตร อื่นๆ วิธีการสมัคร ชื่อผู้ติดต่อ : ฝ่ายทรัพยากรบุคคล เบอร์ผู้ติดต่อ : 081-466-8782 อีเมล : hr0814668782@gmail.com ติดต่อ 119 ซอยรัชดาภิเษก 44 แขวงจันทรเกษม เขตจตุจักร จังหวัดกรุงเทพมหานคร 10900 ประเทศไทย การเดินทาง BTS รัชโยธิน MRT รัชดาภิเษก ลาดพร้าว พหลโยธิน รถเมล์ สาย 26 34 136 179 185 3934 59 552 505 543 150 About บริษัท เดอะซีเนียร์ เฮลท์แคร์ จำกัด เกี่ยวกับเรา : โรงพยาบาลผู้สูงอายุ สถานพยาบาล, สถานพักฟื้นหรือฟื้นฟูสำหรับผู้สูงอายุ ให้บริการสำหรับผู้สูงอายุที่ต้องการพักฟื้นหลังจากออกจากโรงพยาบาล หลังผ่าตัด อัมพาต อัมพฤกษ์ ให้อาหารทางสายยาง ต้องการการฟื้นฟูทางด้านร่างกายและจิตใจ เป็นต้น เปิดให้บริการมานานกว่า 25 ปีแล้ว ปัจจุบันมี 5 สาขา ได้แก่ สาขารัชดาภิเษก 44(Senior2) สาขารัชดาภิเษก44(Senior3) สาขารัชดาภิเษก 42 สาขาFull House และ สาขาพหลโยธิน การบริการดังกล่าวอยู่ภายใต้การร่วมกันดูแลจากทีมแพทย์ พยาบาล นักกายภาพ นักกิจกรรมบำบัด นักจิตวิทยา ผู้ช่วยพยาบาล นักโภชนากร และทีมงานด้านวิชาการ Address 119 ซอยรัชดาภิเษก 44 แขวงจันทรเกษม เขตจตุจักร จังหวัดกรุงเทพมหานคร 10900 ประเทศไทย"
SCBAM-Provident Fund Accounting (Senior Associate),"SCB PROTECT CO., LTD.",Bangkok,Taxation,Full time,,,"สมัครโปรดคลิกที่ปุ่ม ""Apply"" If you are an active SCB employee, please apply through Workday by searching ""Find Jobs"". If this is your first time applying you will need to create a candidate account when you click on apply. Job Description รายละเอียดงาน : จัดทำรายงานมูลค่าทรัพย์สินสุทธิประจำวัน (NAV) และส่งไปยังผู้รับฝากทรัพย์สิน จัดทำบัญชีเงินสดของกองทุนกระทบยอดกับผู้ดูแลผลประโยชน์ของกองทุน จัดทำข้อมูลกองทุน ข้อมูลที่เกี่ยวข้องในระบบงาน Back Office จัดทำงบการเงินรายเดือน บันทึกรายการรายได้ ค่าใช้จ่ายของกองทุน จัดทำและยื่นแบบภาษีต่อกรมสรรพากรเกี่ยวกับกองทุนสำรองเลี้ยงชีพเป็นรายเดือน จัดเก็บเอกสารเกี่ยวกับคำสั่งซื้อขายหลักทรัพย์ เอกสารภาษี ฯลฯ และจัดเก็บเอกสารเป็นรายสัปดาห์ คุณสมบัติ : จบการศึกษาด้านบัญชี มีประสบการณ์ 2 ปี ด้านบัญชี, บัญชีภาษีอากร ในธุรกิจการเงิน สามารถใช้โปรแกรม Microsoft Office: Word  Excel และ Power Point ได้ดี มีทักษะด้านการสื่อสาร,  และทำงานภายใต้ความกดดันได้ดี มีความละเอียดรอบคอบ ความแม่นยำ การแก้ปัญหา การจัดการงานได้ดี และสามารถจัดลำดับความสำคัญของงานได้ สามารถเขียนและพูดภาษาอังกฤษได้ดี We're committed to bringing passion and customer focus to the business. If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us."
Room Division Manager,"Royal Cliff Beach Hotel Co., Ltd.",Chon Buri,Business Services & Corporate Advisory,Full time,,,"Last Updated : 04.01.2024 | Viewers 6 Salary : เงินเดือน N/A (THB) Types of employees : ประเภทงาน Full-time เต็มเวลา Area : ปฎิบัติงานที่จังหวัด Education : การศึกษา Bachelor's Degree ปริญญาตรี Experience : ประสบการณ์การทำงาน 7 Year (ปี) Gender : เพศ Male/Female ชาย/หญิง Age : อายุ Not over 50 years old อายุไม่เกิน 50 ปี Unit : จำนวนรับ 1 อัตรา New Graduated : นักศึกษาจบใหม่ No ไม่รับพิจารณา Foreigner : ชาวต่างชาติ No ไม่รับพิจารณา Disabled : ผู้พิการ No ไม่รับพิจารณา Night shift : ตำแหน่งงานกะดึก No ไม่ใช่ Contact ข้อมูลติดต่อ ํYanika Chantasen (Asst.Human Resources Manager) 353 Phra Tamnuk Road, Pattaya, Chonburi 20150, Thailand เว็บไซต์ : www.royalcliff.com/ อีเมล์ : เบอร์โทรศัพท์ :"
Senior Import Officer,United Overseas Bank (Thai) Public Company Limited (UOB),Bangkok,Taxation,Full time,,,"United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers. About the Department Job Responsibilities Job Requirements UOB is an equal opportunity employer. UOB does not discriminate on the basis of a candidate's age, race, gender, color, religion, sexual orientation, physical or mental disability, or other non-merit factors. All employment decisions at UOB are based on business needs, job requirements and qualifications. If you require any assistance or accommodations to be made for the recruitment process, please inform us when you submit your online application. Apply now and make a difference."
Transaction Surveillance Manager,United Overseas Bank (Thai) Public Company Limited (UOB),Bangkok,Taxation,Full time,,,"United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers. About the Department Job Responsibilities Job Requirements UOB is an equal opportunity employer. UOB does not discriminate on the basis of a candidate's age, race, gender, color, religion, sexual orientation, physical or mental disability, or other non-merit factors. All employment decisions at UOB are based on business needs, job requirements and qualifications. If you require any assistance or accommodations to be made for the recruitment process, please inform us when you submit your online application. Apply now and make a difference."
Major Account Manager,Trend Micro (Thailand) Limited,Bangkok,Financial Accounting & Reporting,Full time,,,"When you join Trend, you become part of a unique and diverse global family and you get to work towards a world safe for exchanging digital information. We embrace change, empower people, and encourage innovation. Join Trend Micro and Thrive with us."
Internal Audit Manager,GMM Grammy Public Company Limited,"Vadhana, Bangkok",Audit - Internal,Full time,,,"Internal Audit Manager Here at ConsultingPress we are always looking for
 fresh talents to join our team. We are looking for
 online marketing specialist in London UK in
 Strategic Planning department. Please read carefully
 what we require and what we offer and use our online
 form for submission. Department: บัญชีการเงิน หน้าที่รับผิดชอบ • Develop and execute a comprehensive internal audit plan based on a thorough risk assessment and analysis. • Conduct risk assessments to identify and prioritize key business risks. • Provide recommendations for improving internal controls and processes to mitigate risks. • Lead and conduct internal audit engagements, ensuring they are performed under professional standards. • Review audit work papers, findings, and reports to ensure accuracy, completeness, and compliance with internal audit standards. • Prepare comprehensive and clear audit reports highlighting key issues, risks, and suggested improvements. • Collaborate with management to develop action plans for addressing audit findings. • Stay informed about changes in regulations and ensure that internal audit processes remain compliant. • Collaborate with legal and compliance teams to address regulatory requirements. คุณสมบัติ • Bachelor or higher degree in accounting, finance, or any related fields. • More than 10 years of working experience in auditing firms or as an internal auditor. • Considerable knowledge of accounting principles, practices, procedures, and generally accepted auditing standards. • Comprehensive knowledge of legal and regulatory requirements. • Results-oriented with strong analytical, problem-solving, and decision-making skills. • Advanced computer literacy skills - MS Office (Word, Excel, PowerPoint • Excellent communication (written and verbal) and interpersonal skills. • A relevant professional Certification (e.g. CPA, CIA, CISA) would be considered an advantage. ประสบการณ์ 
 10 ปีขึ้นไป จำนวน 
 1 อัตรา"
Import Manager,United Overseas Bank (Thai) Public Company Limited (UOB),Bangkok,Taxation,Full time,,,"United Overseas Bank Limited (UOB) is a leading bank in Asia with a global network of more than 500 branches and offices in 19 countries and territories in Asia Pacific, Europe and North America. In Asia, we operate through our head office in Singapore and banking subsidiaries in China, Indonesia, Malaysia and Thailand, as well as branches and offices. Our history spans more than 80 years. Over this time, we have been guided by our values – Honorable, Enterprising, United and Committed. This means we always strive to do what is right, build for the future, work as one team and pursue long-term success. It is how we work, consistently, be it towards the company, our colleagues or our customers. About the Department Job Responsibilities Job Requirements UOB is an equal opportunity employer. UOB does not discriminate on the basis of a candidate's age, race, gender, color, religion, sexual orientation, physical or mental disability, or other non-merit factors. All employment decisions at UOB are based on business needs, job requirements and qualifications. If you require any assistance or accommodations to be made for the recruitment process, please inform us when you submit your online application. Apply now and make a difference."
Accountant (AP),Banpu Public Company Limited,"Ratchathewi, Bangkok",Taxation,Full time,,,"Job Summary: Prepare accountable payment Coordinate with users for asking the fact of expenses VAT and withholding tax summary and submission Filing AP document Bachelor degree in Accounting 2 years of experience in general accounting Good communications and interpersonal skills Knowledge of relevant accounting software Proficient in data entry and management Service minded, self-driven and motivated Good command of spoken & written English (Minimum TOEIC Score 500)"
Accountant (GL),Banpu Public Company Limited,"Ratchathewi, Bangkok",Financial Accounting & Reporting,Full time,,,"Job Summary: Prepare and closing monthly financial report Coordinate with users for asking the fact of expenses Prepare all documents and coordinate with external audit Analysis financial statement Reconcile all GL account Filling all GL document Bachelor degree in Accounting At least 2 year experience in general accounting. Experience in General Ledger (GL) is preferable Good communications and interpersonal skills Knowledge of general accounting procedures Knowledge of relevant accounting software Proficient in data entry and management Able to work cross culture in different working environment Service minded, self-driven and motivated Good command of spoken & written English (Minimum TOEIC Score 500)"
