Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Customer Quality Engineer (CQE),BorgWarner (Thailand) Limited,Rayong,Chemistry & Physics,Full time,,,"- Make customer satisfaction by response and action customer warranty issue. - Improve R/1000 by implement corrective action base on investigation result which work with team. - Support other assignment from Quality Manager. - Develop and analysis of warranty returns from customer’s product assembly line and field - Monitor / Collect data from customer web-site and communicate with BW global team (by monthly at least) to align all warranty information such as R/1000, CPU, etc. include corrective action which get from investigation result. - Prepare warranty analysis reports (8D) to customer. - Work and support with CQE for internal Quality issue and customer (0 Km) issue. Internal Use Only: Salary Global Terms of Use and Privacy Statement Carefully read the BorgWarner Privacy Policy before using this website. Your  ability to access and use this website and apply for a job at BorgWarner are conditioned on your acceptance and compliance with these terms. Please access the linked document by clicking here , select the geographical area where you are applying for employment, and review. Before submitting your application you will be asked to confirm your agreement with the terms. Career Scam Disclaimer:  BorgWarner makes no representations or guarantees regarding employment opportunities listed on any third-party website.  To protect against career scams, job applicants should take the necessary precautions when interviewing for and accepting employment positions allegedly offered by BorgWarner.  Applicants should never provide their national ID numbers, birth dates, credit card numbers, bank account information or other private information when communicating with prospective employers or responding to employment opportunities online.  Job applicants are invited to contact BorgWarner through BorgWarner’s website to verify the authenticity of any employment opportunities."
R&D Staff,Cargill Group Thailand (กลุ่มบริษัทคาร์กิลล์ ประเทศไทย),Saraburi,Laboratory & Technical Services,Full time,,,"Maintain inventory and availability of product data in business management systems and related databases. Perform general laboratory functions including documenting procedures, safe storage of materials, use and disposal of chemicals and regulatory and safety compliance as part of maintaining application laboratory. Maintain formula database and batch cards. Assist in the coordination and formulation of product formulas for internal work group. Assist in the development of data on finished products or raw materials for the purpose of claims substantiation and stability. Assist in clinical studies as necessary. Handle moderately complex clerical, administrative, technical or customer support issues under general supervision, while escalating more complex issues to appropriate staff. Other duties as assigned"
เจ้าหน้าที่ฝ่ายผลิต วิจัยและพัฒนาผลิตภัณฑ์เครื่องสำอาง R&D,บริษัท ทรัสตี้ เดอมาร์ แอนด์ คอสเมติคแคร์ จำกัด,Bangkok,Laboratory & Technical Services,Full time,,,"จำนวนอัตรา 2 จังหวัด กรุงเทพ ระดับการศึกษา วุฒิการศึกษาระดับปริญญาตรี วิทยาศาสตร์เครื่องสำอาง, เภสัชศาสตร์, เคมี รายละเอียด วุฒิการศึกษาระดับปริญญาตรี วิทยาศาสตร์เครื่องสำอาง, เภสัชศาสตร์, เคมี ยินดีรับนักศึกษาจบใหม่ สวัสดิการ ประกันสังคม โบนัสประจำปี ท่องเที่ยวประจำปี โอที ในกรณีทำงานล่วงเวลา เวลาทำงาน ประจำ เงินเดือน 15,000-20,000 บาท สนใจติดต่อ คุณภัทรวุฒิ โคตรธนู เบอร์โทร 089-129-7212 เว็บไซต์ - บริษัท ทรัสตี้ เดอมาร์ แอนด์ คอสเมติคแคร์ จำกัด บริษัท ทรัสตี้ เดอมาร์ แอนด์ คอสเมติคแคร์ จำกัด
146 หมู่18
ตำบลบางหลวง อำเภอบางเลน จังหวัดนครปฐม 73140 Tel. 089-129-7212 งานกรุงเทพ ประกาศเมื่อ 16 มกราคม 2567"
FP1 FSQR In Process Supervisor,Cargill Group Thailand (กลุ่มบริษัทคาร์กิลล์ ประเทศไทย),Saraburi,Food Technology & Safety,Full time,,,"Lead and maintain quality control systems and product or process verification systems, including sampling procedures and analytical tests to ensure all products produced meet food safety quality requirements. Provide overall leadership, development and talent management for direct reports, which may include forecasting resource needs, recruiting, hiring, performance management, training and budgeting. Review regulatory environment and develop response protocols in preparation for new or amended food safety legislation. Investigate food safety processes to ensure compliance and report noncompliance to management and governing bodies along with developing and implementing corrective action plans. Evaluate vendors or suppliers for compliance with internal standards and external regulations and suggest changes with the goal of improving processes or products. Other duties as assigned Responsible for personnel decisions related to hiring, performance and disciplinary actions for your direct reports. You will also spend time completing the same tasks as employees on your team."
เจ้าหน้าที่ขึ้นทะเบียนNew,เจ้าหน้าที่ขึ้นทะเบียน (เครื่องมือการแพทย์) เรียลเมดคอร์ป,Bangkok,Laboratory & Technical Services,Full time,,,"Job Overview รายละเอียดงาน สถานที่ปฏิบัติงาน : กรุงเทพมหานคร(เขตบางกอกน้อย,เขตบางพลัด,เขตพระนคร) สาขาอาชีพหลัก : การแพทย์ สาขาอาชีพรอง : การแพทย์อื่นๆ รูปแบบงาน : งานประจำ ระดับตำแหน่งงาน : เจ้าหน้าที่ จำนวนที่รับ : 1 ตำแหน่ง เงินเดือน(บาท) : 15,000 – 20,000 วันทำงาน : จันทร์-ศุกร์ วันหยุด : วันเสาร์, วันอาทิตย์ เวลาทำงาน : 08:30 – 18:30 เวลาทำงานอื่นๆ : ไม่ระบุ หน้าที่ความรับผิดชอบ •ประสานงานกับซัพพลายเออร์หรือผู้ผลิตเพื่อขอข้อมูลและเอกสารต่างๆที่เกี่ยวข้องกับ เพื่อใช้ในการขึ้นทะเบียนเครื่องมือแพทย์และขึ้นทะเบียนโฆษณา •จัดเตรียมเอกสารเอกสารต่างๆเพื่อขึ้นทะเบียนเครื่องมือการแพทย์และการขึ้นทะเบียนโฆษณาโดยอิงกฎหมายกระทรวงสาธารณสุข ตามระยะเวลาที่กำหนด •ติดตามสถานะขึ้นทะเบียนเครื่องมือการแพทย์และขึ้นทะเบียนโฆษณา •จัดเก็บรักษาเอกสารที่เกี่ยวข้องกับงานทะเบียนเพื่อให้เกิดความเรียบร้อยและง่ายต่อการค้นหา •วางแผนและจัดเตรียมเอกสารพร้อมทั้งประสานงานเพื่อต่อใบอนุญาตขึ้นทะเบียนเครื่องมือการแพทย์และการขึ้นทะเบียนโฆษณาให้พร้อมใช้งาน •สนับสนุนการจัดกิจกรรมต่าง ๆ ของแผนกบุคคล •งานอื่นๆ ที่ได้รับมอบหมาย คุณสมบัติผู้สมัคร เพศ : หญิง อายุ(ปี) : 23 – 28 ระดับการศึกษา : ปริญญาตรี ประสบการณ์(ปี) : 0 – 1 คุณสมบัติผู้สมัครเพิ่มเติม อายุ 23 – 28 ปี •ปริญญาตรีขึ้นไปหรือเทียบเท่า สาขาวิทยาศาสตร์ อุปกรณ์การแพทย์, เคมี, หรือสาขาอื่นๆที่เกี่ยวข้อง •มีประสบการณ์ขึ้นทะเบียนอุปกรณ์การแพทย์และโฆษณาอย่างน้อย 1 ปี •สามารถสื่อสารภาษาอังกฤษพี้นฐานได้ •มีทักษะในการต่อรองและเจรจาที่ดี ทำงานภายใต้แรงกดดันได้ดี •เป็นคนคิดบวก และยอมรับการเปลี่ยนแปลง •เป็นคนคิดบวก และยอมรับการเปลี่ยนแปลง สวัสดิการ • สิทธิการเบิกค่าทันตกรรม •ทุนการศึกษา •ค่าตอบแทนพิเศษ •เงินโบนัสตามผลงาน •ประกันสังคม •ตามข้อตกลงของบริษัท •กองทุนสำรองเลี้ยงชีพ •COMMISSION (บางตำแหน่ง) •INCENTIVE (บางตำแหน่ง) •ประกันสังคม •ประกันอุบัติเหตุ (กลุ่ม) •ค่ารักษาพยาบาล OPD •ตรวจสุขภาพประจำปี •เลี้ยงสังสรรค์ประจำปี •ท่องเที่ยวประจำปี •โบนัสประจำปี วิธีการสมัคร ชื่อผู้ติดต่อ : ฝ่ายบุคคลและทะเบียน เบอร์ผู้ติดต่อ : 028817258 อีเมล : hr@realmed.co.th ติดต่อ 31 ซอยบรมราชชนนี 4 แขวงบางบำหรุ เขตบางพลัด จังหวัดกรุงเทพมหานคร 10700 ประเทศไทย การเดินทาง MRT บางยี่ขัน บางขุนนนท์ รถเมล์ประจำทาง สาย :516, 511, 123, 124,35, 30, 40, 66, 28 และ 57 About เจ้าหน้าที่ขึ้นทะเบียน (เครื่องมือการแพทย์) เรียลเมดคอร์ป ระเภทธุรกิจ : ยา ,เครื่องสำอาง ,อุปกรณ์ทางการแพทย์ เกี่ยวกับเรา : บริษัท เรียลเมด จำกัด ก่อตั้งขึ้นในปี พ.ศ. 2552 โดยเป็นผู้นำเข้าและจัดจำหน่ายผลิตภัณฑ์และบริการทางการแพทย์ รวมถึงเครื่องมือแพทย์และเวชภัณฑ์คุณภาพสูง ได้แก่ วัสดุครุภัณฑ์ทางการแพทย์ อุปกรณ์การแพทย์ อุปกรณ์ดูแลผู้ป่วย โดยให้บริการแก่โรงพยาบาลทั่วประเทศ ทั้งในส่วนโรงพยาบาลรัฐบาลและโรงพยาบาลเอกชน ปี พ.ศ. 2557 ได้มีเพิ่มช่องทางการขาย 2 กลุ่มด้วยกัน Animal health คือ สินค้าในกลุ่มฟาร์มและปศุสัตว์ ซึ่งส่วนใหญ่จะเป็นยาสำหรับสัตว์และอุปกรณ์เครื่องมือที่ใช้ในฟาร์ม โดยเรามุ่งเน้นสินค้าที่มีคุณภาพสูง ซึ่งสินค้าส่วนใหญ่จะเป็นสินค้านำเข้าจาก ยุโรป อเมริกา และเอเชีย มีการรับประกันคุณภาพของสินค้า Online Businesses เพื่อเพิ่มช่องทางการขายผ่านช่องทางออนไลน์ต่างๆ เช่น เว็บไซต์บริษัท , shopee , lazada ปี พ.ศ. 2562 ก่อตั้งทีม Home Care Businesses เพื่อจำหน่าย สินค้าวัสดุครุภัณฑ์ทางการแพทย์ อุปกรณ์การแพทย์ เพื่อใช้ดูแลผู้ป่วยโดยตรง ปี พ.ศ. 2566 เปลี่ยนจาก บริษัท เรียลเมด จำกัด เป็น บริษัท เรียลเมดคอร์ป จำกัด และดำเนินการเตรียมความพร้อมในการเข้าตลาดหลักทรัพย์ฯ ในปี 2568 บริษัท เรียลเมดคอร์ป จำกัด ดำเนินธุรกิจภายใต้ วิสัยทัศน์ “We are devoted to saving lives” เราอุทิศตนเองเพื่อช่วยชีวิต และมีค่านิยมองค์กร คือ PIA Values Positive Thinking (คิดบวก) Integrity (ซื่อสัตย์) Accept Change (ยอมรับการเปลี่ยนแปลง) ผู้บริหารมีวิสัยทัศน์ที่เปิดกว้าง เปิดโอกาสให้เด็กรุ่นใหม่ที่มีความสามารถ ความคิดสร้างสรรค์ กล้าแสดงออก และได้ร่วมงานกับผู้บริหารอย่างใกล้ชิด เพื่อพัฒนาตัวเองและเติ Address 31 ซอยบรมราชชนนี 4 แขวงบางบำหรุ เขตบางพลัด จังหวัดกรุงเทพมหานคร 10700"
Laboratory Technician II,Cargill Group Thailand (กลุ่มบริษัทคาร์กิลล์ ประเทศไทย),Saraburi,Laboratory & Technical Services,Full time,,,"Conduct routine quantitative and qualitative inspections and laboratory tests on raw materials, in process and final products independently and support more complex trials and experiments under intermediate supervision. Ensure compliance programs for all individual testing, which includes monitoring adherence to regulations and other procedural food safety compliance. Interpret and document results of tests into active databases and communicate results to internal customers as required. Run calibration checks, preventive maintenance tasks and simple repair to analytical instrumentation and maintain customer specifications books. Help develop food and feed safety, quality and regulatory culture and collaborate cross functionally to build, maintain and improve an effective food safety, quality and regulatory culture. Handle moderately complex clerical, administrative, technical or customer support issues under general supervision, while escalating more complex issues to appropriate staff. Other duties as assigned"
Chemistry Teacher,King Mongkut's Institute of Technology Ladkrabang International Demonstration School,Bangkok,Laboratory & Technical Services,Full time,,,"Chemistry Teacher Posted
 
 19 hours ago KMIDS is a science, technology, mathematics, and design specialty school in Ladkrabang (Bangkok), Thailand. We are seeking English-speaking, collaborative, innovative professional educators to join our cutting-edge team. KMIDS offers an American Curriculum, with an extensive AP and Elective Program. All classes except Thai Language and Culture are conducted in English. The administration emphasize a competitive package and shared collaborative planning time in order to fulfill our Mission of creating Thailand’s “Masters of Innovation.” As our enrollment continues to grow, we currently anticipate the need for a Chemistry Teacher for the 2024-2025 Academic Year and onwards. The ideal candidate -will be a technology driven and innovative teacher who can demonstrate how they engage and inspire students with hands-on learning activities. -will have Chemistry teaching experience in the American curriculum or similar. -will demonstrate flexibility to teach other science subjects (including middle school). -will have international teaching experience. -will have a degree in chemistry or similar, and licensure to teach in their home country. Interested candidates should send a cover letter and a CV to marc.bo@kmids.ac.th and stuart.fy@kmids.ac.th . Send Resume"
Technical Manager - Poultry,Nutreco Asia Company Limited,Bangkok,Chemistry & Physics,Full time,,,"Job Description: Job Description Provide routine technical support and engage directly with customers. Interpret feed formulas and field data, offering technical guidance on Trouw Nutrition's solutions. Participate in various sales and customer service-related projects in the area, contributing to project results. Must be able to define issues, problems, and opportunities, generate different courses of action, evaluate the constraints and risks associated with each identified course of action, and select the viable option to address the identified problems and/or opportunities. Share information and cooperate with team members to resolve problems and achieve goals. Keep track of and measure outcomes against own standards, showing eagerness to establish commercial growth. Key Accountabilities Provide nutritional guidance and support to poultry customers, offering expertise in nutrition-related matters. Based on available product portfolio, work closely with commercial teams to create specie value proposition and support its implementation by influencing customer’s, KOLs and other stakeholders Understand customer priorities, goals, and challenges to offer solutions addressing customer needs and contribute to business growth. Customizing technical services and solutions to address specific challenges in poultry customers. Bringing innovative approaches to develop new solutions or services that enhance poultry production and efficiency. Collaborating closely with technical teams, sales teams, marketing teams, and other relevant staff to ensure a coordinated and effective response to customer needs and contribute to business growth. Maintain in-depth, high-level contacts with key customers and influencers. Drive the process of developing scientific publications and articles for trade magazines and publications. Qualifications Master’s or PhD degree in animal science or a related field, specializing in poultry domain with a background in nutrition. At least 5-7 years of experience in poultry nutrition, with a preference for strong expertise in layer nutrition. Advanced analytical skills with a customer-oriented approach. High attention to detail and accuracy; strong problem-solving skills. Excellent communication skills and proficiency in Chinese communication would be advantageous. Willingness to collaborate with clients and other teams. Ability to translate technology capabilities into profitable sales and business growth. Our organisation: Trouw Nutrition is the global leader in innovative feed specialties, premixes and nutritional services for the animal nutrition industry. Trouw Nutrition provides species-specific nutritional solutions consisting of feed concepts, products and nutritional know-how. The unique combination of products, models and services Trouw Nutrition offers, boosts productivity and supports animal health through all life stages, contributing to our customers' peace of mind. Trouw Nutrition's nutrition solutions have met the need of farmers and home-mixers, feed producers, integrators and distributors. Trouw Nutrition has locations in 25 countries and around 5000 employees.  Our mission is Feeding the Future. Equal Opportunity Employer: Trouw Nutrition is an equal opportunity employer; applicants are considered for all roles without regard to race, color, religious creed, sex, national origin, citizenship status, age, physical or mental disability, sexual orientation, marital, parental, military status or any other status protected by applicable local law. Please advise us at any point during the recruitment and selection process if you require accommodation. Trouw Nutrition is committed to compliance with all applicable legislation, including providing accommodation for applicants with disabilities."
Marketed Product Safety Specialist 1,IQVIA Inc.,Bangkok,Laboratory & Technical Services,Full time,,,"Share This Job
 
 
 
 
 Apply Now Bangkok, Thailand| Thailand
 
 
 
 Full time 
 
 
R1399783 Essential Functions Under direct supervision, work closely with project team to determine appropriate terms and conditions of safety agreements. Under direct supervision, develop and prepare safety agreements. Under direct supervision prepares/updates PSMF updates for small/mid-size companies. Act as secondary customer interface on small size projects. Provide support and assistance on small or mid customers / projects. Provide support and assistance in the preparation, review, finalization and distribution safety agreements. Update and maintain safety agreement databases and files. Perform all other duties as assigned Qualifications Associate's Degree Life Science, Business Management or related field. Equivalent combination of education, training and experience. Good knowledge of Lifecycle Safety processes. Excellent attention to detail and accuracy and maintain consistently high quality standards. Excellent written and verbal communication skills. Ability to work effectively on multiple projects simultaneously. Organize own workload and effectively time manage competing priorities. Ability to establish and maintain effective working relationships with coworkers, managers and clients. IQVIA is a leading global provider of advanced analytics, technology solutions and clinical research services to the life sciences industry. We believe in pushing the boundaries of human science and data science to make the biggest impact possible – to help our customers create a healthier world. Learn more at https://jobs.iqvia.com"
นักเทคนิคการแพทย์,นักเทคนิคการแพทย์,Bangkok,Laboratory & Technical Services,Full time,,,"Job Overview รายละเอียดงาน รูปแบบงาน : งานประจำ จำนวนที่รับ : 2 ตำแหน่ง สถานที่ปฏิบัติงาน : กรุงเทพมหานคร(เขตวังทองหลาง) เงินเดือน(บาท) : ตามตกลง วันหยุด : วันเสาร์, วันอาทิตย์ เวลาทำงาน : 08:30 – 17:30 เวลาทำงานอื่น : ไม่ระบุ หน้าที่ความรับผิดชอบ • ทดสอบ และวิเคราะห์สั่งส่งตรวจในห้องปฏิบัติการ • ออกรายงาน และตรวจสอบรายงานผล • ตรวจสอบสภาพการทำงานประจำวัน ของอุปกรณ์และเครื่องมือในห้องปฏิบัติการ • ประสานงานกับผู้ที่เกี่ยวข้องทั้งภายในและภายนอก • จัดทำคู่มือ วิธีปฏิบัติ แบบฟอร์มในการทำงานให้มีความทันสมัย คุณสมบัติผู้สมัคร เพศ : หญิง อายุ(ปี) : 22 – 25 ระดับการศึกษา : ปริญญาตรี ประสบการณ์(ปี) : ไม่ระบุ อื่นๆ : ยินดีรับนักศึกษาจบใหม่,ยินดีรับผู้ไม่มีประสบการณ์ คุณสมบัติผู้สมัครเพิ่มเติม • จบปริญญาตรี เทคนิคการแพทย์ • มีใบประกอบวิชาชีพทางการแพทย์ • มีประสบการณ์จะได้รับการพิจารณาเป็นพิเศษ สวัสดิการ •ค่าทำงานล่วงเวลา •ตามข้อตกลงของบริษัท •ประกันสังคม •ทำงานสัปดาห์ละ 5 วัน •มีเวลาการทำงานที่ยืดหยุ่น •สิทธิการเบิกค่าทันตกรรม •กองทุนสำรองเลี้ยงชีพ (Provident Fund) •ประกันสังคม •พักร้อนประจำปี •งานเลี้ยงสังสรรค์ประจำปี •ประกันอุบัติเหตุ วิธีการสมัคร ชื่อผู้ติดต่อ : สุพิชญา ดีสิน เบอร์ผู้ติดต่อ : 086-3410822 อีเมล : hr-info@thaistemlife.co.th ติดต่อ ฝ่ายบุคคล บริษัท ไทย สเตมไลฟ์ จำกัด 566/3 ซอยรามคำแหง 39 (เทพลีลา1) ถ.ประชาอุทิศ แขวงวังทองหลาง เขตวังทองหลาง จังหวัดกรุงเทพมหานคร 10310 ประเทศไทย การเดินทาง MRT ศูนย์วัฒนธรรมแห่งประเทศไทย ห้วยขวาง About นักเทคนิคการแพทย์ เกี่ยวกับเรา ไทย สเตมไลฟ์ เป็นธนาคารสเตมเซลล์เอกชนแห่งแรก และแห่งเดียวในปัจจุบันที่มีการเก็บ และรับฝากสเตมเซลล์ทั้งจากเลือดในรกและสายสะดือและจากกระแสโลหิต ตั้งแต่เดือนมิถุนายน 2548 โดย มีวัตถุประสงค์ในการเป็นผู้นำด้านเทคโนโลยีของกิจการธนาคารเซลล์ต้นกำเนิดในประเทศไทย ด้วยระบบด้านห้องปฏิบัติการ และการให้ บริการแก่ผู้ที่ประสงค์จะฝากเก็บทั้งเซลล์ต้นกำเนิดจากรก และเซลล์ของผู้ใหญ่ที่ได้มาตรฐาน มีประสิทธิภาพ มีระบบการควบคุมคุณภาพตามมาตรฐานสากล รวมทั้งมีบริการตรวจสอบทางพันธุกรรม, NutriCheckUp, PHARMA Insight, HLA, การฝากเก็บ DNA และการวัดความยาวของ Telomere'ไทย สเตมไลฟ์ เป็นธนาคารสเตมเซลล์เอกชนแห่งแรก และแห่งเดียวในปัจจุบันที่มีการเก็บ และรับฝากสเตมเซลล์ทั้งจากเลือดในรกและสายสะดือและจากกระแสโลหิต ตั้งแต่เดือนมิถุนายน 2548 โดย มีวัตถุประสงค์ในการเป็นผู้นำด้านเทคโนโลยีของกิจการธนาคารเซลล์ต้นกำเนิดในประเทศไทย ด้วยระบบด้านห้องปฏิบัติการ และการให้ บริการแก่ผู้ที่ประสงค์จะฝากเก็บทั้งเซลล์ต้นกำเนิดจากรก และเซลล์ของผู้ใหญ่ที่ได้มาตรฐาน มีประสิทธิภาพ มีระบบการควบคุมคุณภาพตามมาตรฐานสากล รวมทั้งมีบริการตรวจสอบทางพันธุกรรม, NutriCheckUp, PHARMA Insight, HLA, การฝากเก็บ DNA และการวัดความยาวของ Telomere Address บริษัท ไทย สเตมไลฟ์ จำกัด 566/3 ซอยรามคำแหง 39 (เทพลีลา1) ถ.ประชาอุทิศ แขวงวังทองหลาง เขตวังทองหลาง จังหวัดกรุงเทพมหานคร 10310 ประเทศไทย"
เภสัชกร,เภสัชกรฝ่ายประกันคุณภาพยา,"Lam Luk Ka, Pathum Thani",Laboratory & Technical Services,Full time,,,"Job Overview รายละเอียดงาน รูปแบบงาน : งานประจำ จำนวนที่รับ : 1 ตำแหน่ง สถานที่ปฏิบัติงาน : ปทุมธานี(ลำลูกกา) เงินเดือน(บาท) : ตามตกลง วันหยุด : ไม่ระบุ เวลาทำงาน : 08:30 – 17:30 เวลาทำงานอื่น : ไม่ระบุ หน้าที่ความรับผิดชอบ •ควบคุมการวิเคราะห์วัตถุดิบ, สินค้าสำเร็จรูปในการผลิตยาปฏิชีวนะ และยาฆ่าเชื้อ •ตรวจสอบความถูกต้องและรับรองผลการทดสอบ •วางแผนการศึกษา Stability •บริหารการจัดการระบบคุณภาพ PICs / ISO17025 / GMP&HACCP •วางแผนการตรวจติดตามภายในของระบบคุณภาพ •จัดทำและเตรียมเอกสารที่เกี่ยวข้องกับงานด้าน Validation •ทบทวนและจัดทำเอกสารด้านคุณภาพต่างๆ เช่น Annual Product Review •ดำเนินการตอบข้อซักถามของลูกค้าและประสานงานร่วมกับฝ่ายต่างๆ เพื่อกำหนดแนวทางป้องกัน หากเกิดข้อร้องเรียน •อบรมบุคลากรในฝ่าย •สนับสนุนกิจกรรมภายในบริษัท คุณสมบัติผู้สมัคร เพศ : ชาย , หญิง อายุ(ปี) : ทุกช่วงอายุ ระดับการศึกษา : ปริญญาตรี – ปริญญาโท ประสบการณ์(ปี) : 2 – 5 อื่นๆ : ไม่ระบุ คุณสมบัติผู้สมัครเพิ่มเติม • เพศชายหรือหญิง อายุ 23 – 35 ปี • วุฒิการศึกษา ปริญญาตรี สาขาวิชา เภสัชศาสตร์บัณฑิต • มีความถนัดในงานควบคุมคุณภาพยาและห้องปฏิบัติการ • สามารถใช้โปรแกรมคอมพิวเตอร์ MS Office ได้เป็นอย่างดี • สามารถปฏิบัติงานที่ จังหวัดปทุมธานี (คลอง 14) ได้ • ถ้ามีประสบการณ์จะพิจารณาเป็นพิเศษ สวัสดิการ • ประกันสังคม • ค่าใช้จ่ายในการเดินทาง • ประกันชีวิต • ประกันสุขภาพ • โบนัสประจำปี • ทุนการศึกษาสำหรับบุตร • สวัสดิการงานบวช งานแต่งงาน งานศพประกันสังคม • ค่าใช้จ่ายในการเดินทาง • ประกันชีวิต • ประกันสุขภาพ • โบนัสประจำปี • ทุนการศึกษาสำหรับบุตร • สวัสดิการงานบวช งานแต่งงาน งานศพ วิธีการสมัคร E-mail: hr.aspp@gmail.com ติดต่อ ฝ่าย HR บริษัท เวทโปรดักส์ แอนด์ คอนซัลแตนท์ จำกัด เวทโปรดักส์ กรุ๊ป3300/121-124 ตึกช้าง อาคาร บี ชั้น 24 ถนนพหลโยธิน แขวงจอมพล เขตจตุจักร กทม. แขวงจอมพล เขตจตุจักร จังหวัดกรุงเทพมหานคร 10900 ประเทศไทย การเดินทาง BTS พหลโยธิน 24 MRT พหลโยธิน About เภสัชกรฝ่ายประกันคุณภาพยา เกี่ยวกับเรา เครือเวทโปรดักส์ องค์กรชั้นนำ ที่ดำเนินธุรกิจ ด้านสุขภาพสัตว์ ที่มีนวัตกรรม เป็นที่ยอมรับในภูมิภาคเอเชีย ทั้งด้านการผลิต นำเข้า ส่งออก และจำหน่าย สินค้า ที่มีคุณภาพ มาตรฐานตามระดับสากล ปัจจุบัน เรามี 15 บริษัท ในเครือ ทั้งปศุสัตว์ และสัตว์เลี้ยง ที่กระจายในภูมิภาคต่างๆ ทั้งไทย จีน เวียดนาม ฟิลิปปินส์ พม่า ลาว กัมพูชา ด้วยวิชาการนำงานขาย ถือว่าเป็นคุณค่าที่สำคัญ เพื่อให้ลูกค้ามีผลผลิตที่ดี ต้นทุนต่ำ มีกำไร ที่สามารถแข่งขันได้ในเวทีการค้าโลก Address บริษัท เวทโปรดักส์ แอนด์ คอนซัลแตนท์ จำกัด เวทโปรดักส์ กรุ๊ป3300/121-124 ตึกช้าง อาคาร บี ชั้น 24 ถนนพหลโยธิน แขวงจอมพล เขตจตุจักร กทม. แขวงจอมพล เขตจตุจักร จังหวัดกรุงเทพมหานคร 10900 ประเทศไทย"
ISEA R&I SN Hub - Assistant Manager,"DANONE SPECIALIZED NUTRITION (THAILAND) CO., LTD.",Samut Prakan,Food Technology & Safety,Full time,,,"Bachelor’s degree or higher in Food Science, Food Technology, Food Engineering or other related fields. At least 5 years of work experience in R&D or related fields. Good command in English. Proficiency in Microsoft office program (word, excel, power point). Knowledge in product development, Sensory Evaluation techniques and Regulations, Dairy Ingredients, Food Ingredients and Nutrition. Experienced in product design with complete & balance nutrition would be a plus. Good analytical and problem-solving and project management skills."
Research and Development Supervisor,Cargill Group Thailand (กลุ่มบริษัทคาร์กิลล์ ประเทศไทย),Saraburi,Laboratory & Technical Services,Full time,,,"Conduct research as required to extend shelf life of new or existing products or test new materials. Assist with the development of product labeling or marketing documents and maintenance of a product specification database. Assess production processes and makes recommendations for improvements that are looking to reduce waste or cost or increase quality or profitability. Plan and conduct research activities that evaluate new or revised products, ingredients, or formulations for taste, texture, shelf stability, or nutritional profile. Support new products and be responsible for the development process from initial conception to commercialization. Handle basic issues and problems under direct supervision, while escalating more complex issues to appropriate staff. Other duties as assigned"
