Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Developer (Junior - Senior) (PHP / JS) - for Modern Software Company,"Soilfish Co., Ltd.","Bang Rak, Bangkok",Engineering - Software,Full time,25000,54999,"ที่ Soilfish เราสร้าง software/web/app/AI platforms สำหรับผลิตภัณฑ์ IT brand ใหญ่ๆเช่น Bitkub, Krungthai AXA, PTT, TrueIDC, Gamiqo, SCBLife, Chubb, ... ด้วยเครื่องมือสมัยใหม่ และการบริหารโปรเจคแบบ Agile Scrum ทำงานผ่าน Slack, Jira, BitBucket, Confluence, ... ที่สำคัญ ทำงานที่บ้าน สำหรับช่วง Covid-19 We are looking for software programmers to join our team. This role will require you to be innovative to learn new technologies. We are looking for an individual who has good communication skills and technical ability who can assist in all areas of software development process. Responsibilities: We are looking for PHP / JS / React Web Programmer to develop website, app and platform client and ourselves. Experienced working for brands, digital agency, software vendor. Develop, test and consult with all the required projects from the clients Analyze requirements to design the system Provide technical/business/design/architect/consultancy service to the team Research & create required solutions/ideas Present solutions and software result to client Able to communicate with the internal and client teams Attend user meeting to discuss and gather requirements Receive feedback and incorporate into design/marketing/document/software results Qualifications and Experiences: Can start immediately or ASAP is a plus! 1 - 10 years of working experience. Able to read/write in English. Strong analytical skills, rational thinking with excellent interpersonal skills. Highly self-motivated to achieve responsible assignment. Pleasant personality with service minded, energetic, enthusiastic and a good team player. Location: In Center of Bangkok (Near BTS/MRT e.g. BTS Chong Nonsi) << มาทำงานกับเรา Software/Startup Company ชื่อดัง!! รายได้สวัสดีการดี!! เรียนรู้เครื่องมือ และ process การทำงานแบบ Startup สมัยใหม่ เดินทางสะดวก >> ติดตามพวกเราเพิ่มเติมได้ที่: https://soilfish.co [link removed] - or - https://www.facebook.com/soilfish.co [link removed] << Software, AI, FinTech, InsureTech สมัยใหม่ คือสิ่งที่เราถนัด!! >>"
Technical Implementation (ประจำพื้นที่จังหวัดภูเก็ต),Bangkok Bank Public Company Limited,"Sathon, Bangkok",Help Desk & IT Support,Full time,,,"ลักษณะงานและหน้าที่ความรับผิดชอบ รับผิดชอบติดต่อลูกค้าเพื่อแนะนำการใช้บริการ Cash Management ของหน่วยงาน Transaction Banking ในโซนพื้นที่ที่รับผิดชอบ เสนอ Solution ในการใช้งาน Cash Management  ทั้งวิธีการ Self Learning, Tele Implementation, Onsite Implementation ติดตั้งโปรแกรมและสอนการใช้งาน ให้ตรงกับความต้องการของลูกค้าในการใช้บริการ Cash Management ให้คำปรึกษา รับผิดชอบ และดูแลลูกค้าให้สามารถใช้บริการได้สำเร็จ จนถึงขั้นตอนลูกค้าสามารถธุรกรรมแรกได้ประสานงานกับหน่วยงานภายในของธนาคารที่เกี่ยวข้อง เพื่อช่วยแก้ไขปัญหาของลูกค้าในพื้นที่ ให้สามารถใช้บริการได้ สามารถเดินทางเพื่อสื่อความหน่วยงานภายในธนาคารในส่วนงานที่รับผิดชอบ และแนะนำการใช้งานลูกค้าภายในโซนพื้นต่างจังหวัดที่รับผิดชอบได้ คุณสมบัติ การศึกษาระดับปริญญาตรี-โท   IT, Computer science หรือสาขาอื่น ๆ ที่เกี่ยวข้อง ถ้ามีประสบการณ์ด้าน IT จะได้รับการพิจารณาพิเศษ (ทักษะการเขียนโปรแกรมภาษา VB, .Net, C++, SQL) ทักษะด้านการสื่อสารภาษาไทย-อังกฤษ ทักษะคอมพิวเตอร์ Office 365 สถานที่ปฎิบัติงาน : ประจำพื้นที่ต่างจังหวัด ที่ภูเก็ต สนใจและสอบถามเพิ่มเติม: สิริอร โทร 063-212-5582"
Frontend Developer (Senior/Lead),Private Advertiser,"Vadhana, Bangkok",Engineering - Software,Full time,,,"Company: Seven Solutions Co., Ltd. Work Location: TPlace Marche 12 Fl, Thonglor (BTS: Thonglor, Exit 3) Job Description: As a Senior Frontend Engineer, your main responsibility is developing and implementing user interface components using React.js and workflows such as Redux, Flux, and Webpack. You will also be responsible for profiling and improving front- end performance and documenting our front-end codebase. Finally you help your team to set and apply the best frontend standards by reviewing their pull requests and running training sessions. What you will do: Estimate, design, develop and deliver features assigned to the front end team. Fix issues and maintain frontend interfaces. Be a strong contributor to the frontend team. Review pull requests, comment and help your team to improve. Able to work with the squad to achieve goals and meet expectation. What you will need: Strong experience working as a ReactJS developer. Excellent knowledge of JavaScript, CSS, HTML, and front-end languages. Strong knowledge of REACT tools including React.js, Webpack, Enzyme, Redux, and Flux. Deep understanding of async/await and Promise. Deep understanding of SSR. Deep understanding of state architectures (flux, pubsub, etc). Good analytical and problem-solving skills. Quality-oriented mindset, attention to details. Good team playing mindset. If you are interest, please feel free to contact 082-105-8055 (Kim), 094-910-8555 (Tle)"
Enterprise Architect,Bank of Ayudhya Public Company Limited,"Yan Nawa, Bangkok",Consultants,Full time,,,"Assist with business and IT Strategic planning to advise on the impact to business and IT architecture from business strategy decisions. Assist in the innovation initiatives by assessing the impact of innovations on business and IT architecture. Assist with Program/Project Portfolio planning and prioritization to advise the portfolio management team on dependencies between different projects and impact of the project on the overall architecture. Assist with Project execution to review architecture design during the feasibility study and project implementation. IT business architect works to support the vendor selection by providing inputs into overall architectural considerations for the RFP process, validate proposed vendor solutions, provide inputs in architectural considerations and review vendor response and advise on scoring criteria. Work to support the identification and integration of project architecture, including advising on the best solution based on EA principles and/or EA standards, support with the impact analysis of the project architecture to identify business, information, application and technical architecture impact. Identify application portfolio rationalization, identify overlapping functionalities, support in identifying master applications, and drive the application decommission planning activities. Understand and promote EA framework and update EA documents including EA principles, EA reference architecture, EA policies and EA standards. Maintain EA tool and update the information to EA tool to ensure the up-to-date information in the EA Tool. Provide EA training about EA concepts, EA tool, EA reference architecture to both business and IT Qualification: Bachelors or Master of Information System Management, Computer Engineering or related fields. At least 7 years of experience in IT Architect-related roles in large-scale projects in Banking /Financial industries. Experience participating in all aspects of large-scale IT implementation projects including planning and cost estimation through requirements, design, development, testing, implementation, production, and ongoing operational support and maintenance. Strong knowledge and understanding of common architecture models such as TOGAF, IT governance, key architecture governance models, underlying tools, and supporting processes (e.g. architecture approval, architecture change control, architecture's role in project and standards oversight), IT Development and operations methods (e.g. SDLC, Agile, Scrum, DevOps), security and compliance models Good written and verbal communication, presentation of both Thai and English skills. Ability to explain complex technical issues in a way that non-technical people may understand Strong Leadership, influencing, motivating and negotiating skills Good judgment within broadly defined practices in obtaining desired results, analytical and problem-solving skills **Only shortlisted candidates will be contacted"" Stay connected with KRUNGRI CAREER at: FB: Krungsri Career(http://bit.ly/FacebookKrungsriCareer) LINE: Krungsri Career (http://bit.ly/LineKrungsriCareer) Talent Acquisition Department Bank of Ayudhya Public Company Limited 1222 Rama III Rd., Bangpongpang, Yannawa, Bangkok 10120 Contact: Talent Acquisition Center: 0 2296 2000 #10183"
Medical Sales Representative/ผู้แทนยา,"STERLING PROFILE (THAILAND) CO., LTD.",Bangkok,Sales - Pre & Post,Full time,,,"Sterling Profile (Thailand) Ltd. บริษัทในเครือSterling Profile SDN BHD ในฐานะผู้เชี่ยวชาญทางด้านผิวหนัง เรามีความมุ่งมั่นที่จะนำเสนอผลิตภัณฑ์ที่มีคุณภาพสูง ผ่านการพัฒนาวิจัยให้กับลูกค้าของเรา กิจกรรมของ Sterling Profile ครอบคลุม การวิจัย การพัฒนา, การผลิตและการตลาดที่หลากหลายในการเตรียมการและพัฒนานวัตกรรมที่มีประสิทธิภาพ เราส่งออกไปในเอเชียและกำลังขบายไปสู่ ออสเตรเลียและนิวซีแลนด์ ฯลฯ ในประเทศไทยเรากำลัง… เปิดรับผู้แทนขายยาและเวชภัณฑ์เขตโรงพยาบาล 1 ตำแหน่ง ในกรุงเทพฯ เพื่อนำเวชภัณฑ์ที่มีคุณภาพของเรา ให้เข้าถึงคนป่วยมากขึ้น ขณะนี้เรากำลังเปิดรับ พนักงานขาย เขตโรงพยาบาลในกรุงเทพฯ เพื่อขยายธุรกิจของเราได้เร็วขึ้น ลักษณะงาน :- ส่งเสริมและแนะนำสินค้าในตลาดโรงพยาบาลและคลีนิค ในเขตที่รับผิดชอบ เพื่อให้บรรลุเป้ายอดขายที่กำหนด พัฒนาความสัมพันธ์กับแพทย์, เภสัชและบุคลากรทางการแพทย์ สร้างตลาดและขยายโอกาสทางการตลาดให้กับบริษัท จดบันทึกข้อมูลการเยี่ยมและทำรายงานการขายประจำวันฯ คุณสมบัติ :- จบการศึกษาปริญญาตรี (สาขาวิทยาศาสตร์สุขภาพจะได้รับการพิจารณาเป็นพิเศษ) มีประสบการณ์ในด้านการขาย 0.5-1 ปี จะได้รับการพิจารณาเป็นพิเศษ มีสุขภาพแข็งแรง บุคลิกภาพดี และ มีความทะเยอะทะยานที่จะเป็นนักขายมืออาชีพ รักงานขายยาและผลิตภัณฑ์ทางการแพทย์ มุ่งเน้นผลลัพธ์และมีไฟที่จะขายตลอดเวลา เต็มใจที่จะเดินทางในตลาดตลอดเวลา มีรถของตัวเองพร้อมใบอนุญาตขับขี่"
Senior Network Engineer,ATA IT (National Bank of Canada Group),"Sathon, Bangkok",Engineering - Network,Full time,,,"We are looking to recruit Senior Network Engineer ATA-IT Limited- the subsidiary of National Bank of Canada (NBC). Currently, we are looking for Senior Network Engineer to join our team. We are looking to see you be a member of National Bank of Canada. Job Responsibilities Monito the availability of our services, follow up on incidents/problems and provide root cause analyzes to define permanent fixes, with a view to continuous improvement. Recommend, deploy and maintain security, network solutions, such as firewalls, WAF, router, switch, load balancer, etc. Analyze application flows during incidents (TCPDUMP, WireShark) Analyze and implement traditional firewall rules (Cisco CSM/FMC, Checkpoint Firewall) and “pull-request” firewall rules (Checkpoint Cloudguard, AWS, Azure); Configure, support, document network access infrastructure such as authentication, authorization and device profiling. (NAC) Implement content delivery solutions (CDN) and DDOS protection. Implement network solutions for our campuses, branches and data centers. Analyze and assess the risks and vulnerabilities of various systems. Ensure all the equipments are compliant with security standards in accordance with the enterprise architecture. Analyze infrastructure change requests, assess impacts on existing applications, suggest and make appropriate changes. Identify and automate the processes in place with the objective of saving time or gaining quality for production releases. Provide management with all the information to influence the orientations and strategies related to the network and cybersecurity infrastructures. Perform and maintain documentation of our environments. Able to work outside normal working hours and do standby duty. Education Bachelor’s degree in computer science/engineering or equivalent experience. Strong communication skills in English (both written and oral) to be able to work with international team. At least 5 years of relevant experience as Network Engineer in relevant field Good experience in network technologies/concepts (Switch, Router, VPN, DNS, Load-Balancer, TCP, QoS) Good experience in a Cloud environment, AWS, Azure, GCP, etc. Good knowledge of data encryption concepts (SSL, VPN, TLS, PKI) Knowledge of programming languages to perform automation (Python and use of different APIs Cisco or other) Knowledge of network tools (Wireshark, Zabbix, Extrahop, etc.) What you will get from ATA IT 14 days’ vacation in first year Health insurance for staff & families Life insurance Dental fee for staff & families Provident fund Monetary Assistance (Childbirth, Funeral, Basket Visit) Annual Party Annual Health check Monthly Activities- Staff Birthday & Company Activities Social discuss & sharing knowledge Work from home policy"
Delivery Management (Innovation Project),"Kasikorn Technology Group Secretariat Co., Ltd.","Pathum Wan, Bangkok",Programme & Project Management,Full time,,,"As KLabs Innovation Delivery Manger, our key responsibility is to foster the pace of innovation by bridging the gap between technology research and fast prototyping to scalable production rollout. Key success is to balance scope, resource, time, quality and also business expectation. We are looking for experienced individuals to manage, coach and grow the team of innovation software engineers, business analysts, UX/UI designers and quality assurance engineers. Delivery managers will be key persons who contact business teams, regulatory teams and also other development teams to ensure the quality of our deliverables, also drive the efficiency of software development which must be align with business expectation. Job Description Act as IT project manager & product owner – take full ownership to ensure both software architecture and development roadmap, as well as production service availability including incident management and regulatory updates. Fully responsible for project scope, resource, time and deliverables quality. Accountable for stake holder relationship and expectation in term of both new features development and as-is features maintenance. Work very closely with technical lead (TL) to ensure appropriate technology and solution are used efficiently and in line with KBTG / KBank standards Supervise and coach team. Ensure team healthiness as well as individual career development Drive and manage quality and performance of software deliverables. Lead the issue resolution / workaround plus oversee technical issues in the future. Qualification Minimum 7 years of proven experience as IT project management or IT manager, leading team for end-to-end software development and delivery Familiar with software development life cycle both waterfall and agile methodology Experienced in banking and financial services industry both business and technology aspect Excellent communication skills for effective cross-team communication. Deep understanding of technical terms and new technology stack is not a must but very BIG plus. Local Thai Only -Work location: Hybrid/K+ Building (Samyan)​ -Level: Mid-levels – Sr. Level​ For More Information: Tel 020081090"
IT Manager/IT Manager,The Brooker Group Public Company Limited,"Vadhana, Bangkok",Help Desk & IT Support,Full time,,,"URGENTLY REQUIRED Position: IT Manager Job Description: For planning and developing all IT systems in the company, ensuring IT support functions and appropriately staffed to match the direction of the company, establishing IT policies and procedures to maximize IT efficiency and security, preparing, and controlling the annual IT system budget, handling IT purchase procedures and maintenance service, handle IT office lay out, ensure IT systems efficient support and meet the business needs, recommend and work with consultants to address IT infrastructure issues and users problem and necessary improvements, manage and resolve IT related problems or issues, study new business system requirements and propose IT solutions, gather information on division needs/issues and to propose IT solutions to fulfill those needs/issues, integrate IT into the corporate strategy and business plan and vision of the company. Experience with cloud-based applications that improve productivity. Especially familiar with AI productivity software for workflow automation. Education: Bachelor's or master’s degree in IT Work Experience: At least 5 years Other : Proficient English Work well independently and under pressure and have a good service mind. Benefits : Bonus Health Insurance Annual Trip Working Location: Near BTS Nana Interested candidates, please send your application together with a resume, present & expected salary, and a recent photo to The Brooker Group Public Company Limited 26 Fl., The Trendy Bldg., 10/190-193 Soi Sukhumvit 13, Sukhumvit Rd., Klongtoey Nua, Wattana, Bangkok 10110 Tel. 02 168 7100 Fax. 02 168 7111-2 Website: www.brookergroup.com"
"Manager, Support Office - SOP Ambient & New Business",Lotus's,"Bueng Kum, Bangkok",Business/Systems Analysts,Full time,,,"Key Responsibility: Participate in Ambient Project and implementation efficiently Provide requirements or solutions of SOP related to store operation improvement Support initiative projects to analyze feasibility and store impact Drive key success of store operation Regularly monitor store operation performance Manage store process efficiency Coordinate with stakeholders and business partner to support sale performance and streamline operation process Qualification: Bachelors Degree in related field. 3 years experience in store operation improvement & process improvement Strong at using Microsoft Excel & Power Point Good at Communication & Coordination skill Coordination Communication Analytical thinking Problem solving Lotus's Ek-Chai Distribution System Co., Ltd. Buengkum, Bangkok 10230, Thailand “By applying for this position, you consent to the collection, use and disclosure of your personal data to us, our recruitment firms and all relevant third parties for the purpose of processing your application for this job position (or any other suitable positions within Lotus's and its subsidiaries, if any). You understand and acknowledge that your personal data will be processed in accordance with the law and our policy.”"
IT Security and Governance,Sumitomo Mitsui Trust Bank (Thai) Public Company Limited,"Bang Rak, Bangkok",Security,Full time,,,"Key Accountabilities and Responsibilities: Make IT security strategy and plan. Maintain and implement policy, rule and procedure manual for ITD to meet required quality for IT security management, IT governance and related IT security activities. Assisting and supervising IT security related tasks for each IT operation teams. Facilitate and supervising IT Security related projects in the ITD. Provide advice for IT security and perform IT security assessment such as CRAF, SWIFT CSP, RCSA, new product and IT outsourcing. Arrange the IT security assessment with external vender including vulnerability assessment, penetration testing and ISO/IEC27001. Follow up and report on the implementation of new laws and regulations that related to IT security management, IT governance and related IT security activities. Improve literacy of IT security management of the company members and provide relevant staff training. Conduct surveillance monitoring such as log monitoring, high privilege ID activity review. Support IT disaster recovery plan (IT DRP). Perform any other duties as assigned. Experience: IT Security Management Role o Security and Risk Management - Security Assessment and Testing - Security Architecture o Security Operation - Guidance and Monitoring of relevant departments - Experience Communicating with Executives or CISO - Experience as a Bank IT Security Officer Infrastructure Management Role o Asset Security - Identity and Access Management - Network Security Internal and external audit related role eg. BOT Audit, ISO/IEC 27001 Audit Etc. Policy Development Role - Establish security rules and investigate new regulations. - Activities for Regularly Revising the Rules - Building trust by applying to the appropriate committees within the bank and interacting with management. Skills: Strong commitment to English skills both Verbal and Written ※English skills required for routine reports and rule revisions Communication Skill • Information Security Policies Risk Management System Administration Network Security Firewall Administration Problem Solving Teamwork Process Improvement Qualifications: Bachelor’s degree in computer science, information systems, or equivalent education or work experience 10+ years of work experience. At least 5 years in IT infrastructure, 3 years in IT security or IT management, and 1 year in IT auditing. Understanding of security compliance requirements BOT regulation and ISO/IEC27001 Minimum two years of hands-on, practical experience in one or more security domains, e.g., Application, Cloud, Network Must be able to work independently, support several projects simultaneously and prioritize effectively. high standard of performance, attention to detail and commitment to excellence are critical certifications desired (not required): CompTIA Security+, ECSS, CISSP, CISA, Or ISO 27001 Lead Auditor."
Data Platform Engineer (Senior),"Ngernturbo Co., Ltd. / บริษัท เงินเทอร์โบ จำกัด","Pak Kret, Nonthaburi",Engineering - Software,Full time,,,"Job Responsibilities Collaborate on integrating Databricks and AWS, enhancing data processing and analytics capabilities. Monitor AWS services to ensure scalable, reliable, and cost-effective data operations.Assist in setting up monitoring tools, gaining insights into data processing and platform health. Implement CI/CD pipelines on Databricks, collaborating with development teams for smoother deployment.Aid in fine-tuning Databricks configurations for better data processing. Implement monitoring tools, overseeing data processing performance and the platform's overall health. Implement and manage data access controls and encryption standards to ensure data security. Contribute to software design, focusing on effective data processing and user experience solutions. Implement optimization techniques on Databricks, aiming for efficient data processing. Manage data connectors, ensuring efficient data ingestion from diverse sources. Collaborate with various data professionals, providing expertise and insights to optimize the platform's functionality. Keep abreast of the latest in Databricks, AWS, and related technology advancements. Qualifications Bachelor's or Master's degree in Computer Science, Engineering, or a related field. 3+ years of hands-on experience in data engineering, software development, or a related domain. Strong expertise in Databricks, AWS services, and CI/CD pipeline implementation. Proficiency in languages like Python, SQL, and familiarity with tools like Debezium and Kafka. Proven experience in designing and optimizing both front-end and back-end systems. Excellent collaboration and communication skills, with a history of effective teamwork. Eagerness to innovate, combined with a commitment to stay updated with the latest industry advancements. Working Location: Pak kret, Nonthaburi (Google map [link removed]) Contact: K.Sasa (Tan) 064-650-9659 - Please note that only shortlisted candidates will be contacted -"
Change Management Lead,"Kasikorn Technology Group Secretariat Co., Ltd.","Pak Kret, Nonthaburi",Consultants,Full time,,,"POSITION: CHANGE MANAGEMENT LEAD WHY WORK WITH US KBTG is a tech organization in Southeast Asia that focuses on digital business innovation. It branched off from KBank, one of Thailand's leading commercial banks, and aims to become the best tech organization in the region. KBTG is committed to revolutionizing financial experiences by developing and innovating financial technologies with a ""Customer First"" mindset and new generation thinking. Its vision is to become the future of digital banking, empowering customers with easy, quick, and secure access to all financial services in every ecosystem. WHAT YOU CAN EXPECT FROM US We value our people and aim to attract, develop and retain exceptional talent. We work in a truly agile and collaborative environment where opinions are actively encouraged. …. we have no time for finger-pointing and politics; instead, we test & learn and celebrate successes as a team. We will provide a training and coaching program to all our team members tailored to your development needs and aspirations. This can cover a wide range of skills, like mastering new technologies, developing your skills in presenting to a non-technical audience, or supporting your growth in a leadership position. DIVERSITY, EQUITY & INCLUSION AT KBTG Our DE&I policy is the synergy of our employees’ diverse genders, generations, races, cultures, backgrounds, experiences, perspectives, and practices to create a work environment where differences are respected and valued to achieve the organization’s vision of becoming a leader in digital infrastructure that fully connects people, organizations, economies, and societies to create sustainable value for life. WHAT YOU WILL BE DOING we are looking for a passionate individual to help us drive digital transformation project in change management area. The change management lead drive in helping people in organization adapt to the change. The manager shall understand the change that can be from processes, systems, and technologies angles. The manager shall create and deliver strategies and plans to help employees maximize the adoption of new programs by honing methods of effective and sustained behavior change. This is a great opportunity for someone who’s looking to play a key role in implementing fast and effective change across a company, ensuring new digital transformation practices and tools are being adopted and sustain. ROLE AND RESPONSIBILITY Understand deeply on the transformation change objective and target KPIs Lead and apply change methodologies to assess the target to-be stage Analyze change impact through element of ‘people’ process’ ‘technology’ Create the guidelines for intervention methods be executed through training, communication etc. Build the adoption momentum though activity types or gamification. Oversight and be on top of initiatives deployed and ensuring the sustainability of the initiatives. Lead other worksteams on roll-out plans and communication plans. Suggest when any gaps have been identified for new job roles/department. Digital transformation (Agile, DevSecOps, Test Automation) experiences isa plus. WHAT YOU NEED TO SUCCEED Ability to empathize customers’ need, behavior, and experience and to creatively translate them into suitable solution. Ability to efficiently navigate through the implementation process to overcome obstacles, win buy-ins, and encourage cooperation. Presentation and presentation development skill. Excellent communication and project management skill. Strong in both writing and speaking in English. BENEFIT AND PERKS Group Insurance, Annual Physical Check-Up, Spending Account 6,000/ year, Flexible Benefit, Provident Fund 13%, Housing Loan, Maternity Allowance, KBTG, Business Travel Benefits Policy, Leave and Vacation, Grab for Business, KBTG Academy (Skillane Training Class), Nap room."
Business Consultant (BA/QA/Tester),SUNLINE TECHNOLOGY (THAILAND) LIMITED,Bangkok,Business/Systems Analysts,Full time,,,"For BA Duties & Responsibilities Knowing and understanding Banking & Financial products and services. Understanding both solution designs and functional specifications Having strong communication skills and a full understanding of the needs of the customer to gather project requirements. Able to analyze the gap of requirements and find out the solutions to fulfill customer needs. Able to provide business required documentation and functional specifications to ensure development/customization of product meet the client’s business needs. Able to provide user manual and conduct the user training session with training materials. Being an interface between technology teams, support teams, and business units Able to provide test strategy, test plan, test case, test scenarios and test script including test execution, test result and issue logs. Skills & Specifications At least a bachelor’s degree in computer science or business-related qualification At least 3 years of working experience in the Business Analyst role in the Banking or Software Development industry. Good in English language (knowledge in Chinese language would be an advantage) Moderate to advanced skill in MS Word, Excel, Power Point, Visio, and Paint is preferred (knowledge in MS Project & Adobe Photoshop would be an advantage) Able to deal with clients independently. Excellent communication & presentation skills; to gather & interpret relevant user’s requirements, and conduct training. Good observatory skills to identify issues arising from requirements gathering. Strong analytical skills to propose solutions/workarounds for identified issues. Ability to identify system gaps, document business processes and convey customized design to software development. Adaptability to change to embrace the continuous changes in IT project implementations. Team player, with common sense and certain level of emotional intelligence Self-initiator & self-managed knowledge in testing tools or automated test would be an advantage. For QA/Tester Duties & Responsibilities To lead a team of Testers in assignment project Provide test case, test script, test report and timely complete testing tasks based on the requirements and testing theories, thereby ensuring that project deliverables align with quality standards and customer demands. Prepare test data Perform system testing (Functional testing, API testing) To Support user for SIT and UAT Prepare training material and conduct internal and external trainings conduct internal and external training Co-ordinate with users, BA and developer to solve the issues from production and non-production environments Skills & Specifications At least a bachelor’s degree in computer science or business-related qualification At least 5 years of working experience in the Quality Assurance role in the Banking or Software Development industry Familiar with issues reporting software like HPALM Familiar with Unix / AIX / Linux, Postman, Jira Good in English language (knowledge in Chinese language would be an advantage) Moderate to advanced skill in MS Word, Excel, Power Point, Visio is preferred. Able to deal with clients independently. Good communication & presentation skills; gathering & interpreting relevant user’s requirements, and conduct training. Good observatory skills to identify issues arising from requirements gathering. Good analytical skills to propose solutions/workarounds for identified issues. Ability to identify system gaps, document business processes and convey customized design to software development. Adaptability to change to embrace the continuous changes in IT project implementations. Team player, with common sense and certain level of emotional intelligence Knowledge in testing tools or automated test would be an advantage. Experience from migration project would be an advantage"
Manager Data Lead Management & Strategic Planning,Generali Insurance (Thailand) Public Company Limited,"Pathum Wan, Bangkok",Management,Full time,,,"Job Summary Working as an integral part of the DM outbound Sales & Channel Team, this role will support the company’s objectives by delivering strategic business insights and strategic plan to improve sales efficiency and effectiveness. Utilize digital analytic and other data sources to deliver sales reporting, campaign/project analysis, year plan, new product initiation, also new business development which create market advantage and business opportunities for the company. Main Responsibility (1) Strategic Teleasales Portfolio Management - Project management for all strategic initiatives to improve sales efficiency and effectiveness. - Project result tracking and optimize (if needed) to meet the target (2) Sales reporting: campaign/project analysis, and identify business opportunities. - Prepare and develop report as requested to help providing insight information to DM current sales/activities - Prepare the data for presentations, apply critical thinking, make recommendations, and lead strategic conversations that will enhance the business moving forward. - Drive strategic decision-making through deep understanding and analysis of various business drivers. (3) Channel Profitability Monitoring & Management: - Key probability drivers monitoring and optimization - Business case development to identify the return of investment for each project initiatives for top management approval process. - Sales target setting - Incentive scheme business model running - Product planning development - Planning and execution of sales activities, motivation program e.g. Monthly boost up scheme and sales challenge (4) Sales system and leads management - Request to improve/adjust sales system or leads to uplift sales performance Qualification • Bachelor's Degree in Marketing, Business or other relevant field • 5+ years in Portfolio management, business management, marketing or project management role • 3+ years of experience analyzing large amounts of data for the purpose of providing actionable recommendations and presenting data in an understandable format. • 2+ years of experience developing and presenting proposals for change. • Entrepreneurial, organized, self-motivated and comfortable multi-tasking across a number of projects • Adept at critical thinking, problem-solving and continually looking for opportunities to increase efficiency, outputs and customer relevance • Ability to thrive in an agile, constantly changing work environment • Open to change and keen to be instrumental in creative and new ways of working • A collaborative, diplomatic personality, able to connect with and drive cross functional team members to deliver follow through to meet deadlines"
Game Product QA Tester,"STARCUBE CO., LTD.","Vadhana, Bangkok",Engineering - Software,Full time,20000,44999,"Introduction : We are looking for an experience Game Product QA engineer to join the Startup international game developer team. You will be responsible for planning, directing, formulating and coordinating project about QA part, as well as working with responsible departments across business lines to improve the 7spin game user experience. Responsibility: Participate in the team development process, formulate test plans and write test scripts based on the requirements specification Testing platform: Test on various mobile phone models (Android/iOS) and website, for testing product functions Deliver presentations or test report that persuasively communicate test method, problem descriptions, reproduction methods and recommendations to the management team and key stakeholders. BUG management operations: problem tracking, management and verification, and provide suggestions for improvement. Qualifications : Have at least 1 year of experience in game testing or game quality assurance Excellent communication skills, both written and verbal, with the ability to provide clear and concise bug reports. Strong problem-solving skills and the ability to think critically. Advanced Excel skills Strong team player mindset, capable of collaborating closely with the rest of the team and effectively contributing to a collaborative and creative work environment. Basic knowledge task-management systems (ie. ClickUp) for bug-tracking purposes, and familiarity with software development lifecycle processes. Preferred to have Thai and English languages skills."
Analyst – HR Transformation - SAP SuccessFactors,Deloitte Consulting Ltd.,Bangkok,Consultants,Full time,,,"Consulting Analyst Program Here at Deloitte Consulting, opportunities abound: to learn, create, partner, advise and execute. It is an enriching career where you can co-develop and implement differentiated solutions to make an impact. You will be part of our structured Deloitte Consulting SEA Consulting Analyst Program, where you will be given a personal coach, the opportunity to undergo a 1-month intensive bootcamp aimed at equipping you with the skillsets necessary to excel. This program will allow you to develop core consulting skills and business acumen whilst gaining access to a wide scope of training and development activities. In addition, you will have an opportunity to work with like-minded people and gain exposure to a variety of projects within the chosen business area. In the HR Transformation offering, we transform the way HR enables the business and the workforce. Core HRT People are at the core of everything we do and there has never been a more exciting time to be a HR professional. We help our clients to take HR into the future, building exceptional Employee Experiences, and more. Our ability to provide end-to-end services to our clients – from helping them envision where they want to go, to technology selection and solution design, straight through to implementation – makes us a standout in the marketplace. We're expanding fast, so we're looking for people who are brilliant change drivers and can grow our business together without compromising our standards, integrity, or culture. Workday HCM We are the largest Workday consultancy in the world with the largest number of practitioners, number of Workday implementations and client qualifications. Through organic growth and recent acquisitions, our Workday practice has grown to more than 1,050 Workday-certified and dedicated consultants globally. Deloitte Southeast Asia is rapidly growing their Workday practice to meet increasing client demands in the Asia-Pacific region. We want YOU to join our team and take advantage of these massive opportunities and grow your career SuccessFactors HRT Navigator is the all-encompassing resource for HRT practitioners across Deloitte to leverage throughout the project lifecycle. We are always on the lookout for ambitious individuals to join our HR Transformation, SuccessFactors Technology practice. Work you will do Understanding clients’ needs, mapping out, analyzing, and suggesting improvements to end-to-end HR technology processes Managing SAP SuccessFactors project stages including, project estimating, requirements determination, gap analysis, business process reengineering, issue resolution, configuration, custom code specifications, testing, training, go-live assistance, and post implementation support Supporting project teams in providing value add to the design of a delivery model for their HR services Provides domain expertise in two of the following submodules: Core HR Talent Management Implementing our clients’ requirements into HR technology Follow-up after the go-live data to respond to questions or concerns Enough about us, let’s talk about you Strong academic degree in Human Resources, Computer Science, Information Technology or related disciplines or with tech/digital related experience Understanding of SAP SuccessFactors will be advantageous Strong problem solving and troubleshooting skills with the ability to exercise mature judgment Drive, tenacity, client focused, and results oriented Excellent interpersonal relations and demonstrated ability to work with others effectively in teams Superior verbal and written communication skills including a proven track record in developing and conducting interviews, focus groups and presentations Ability to develop and present new ideas and conceptualize new approaches and solutions Strong business acumen with solid analytic skills and conceptual thinking"
