Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Senior Lead Software Engineer,London Stock Exchange Group,Bangkok,Engineering - Software,Full time,,,"LSEG is an Equal Opportunities employer, we strive to establish teams that are diverse and encourage collaborative working and sharing of ideas! Connected to over 100+ of the largest banks, liquidity providers, global custodians, correspondent banks and prime brokers, Settlement Center allows automation of middle and back office trade processing by exchanging SWIFT confirmation messages, trade matching, settlement instructions, trade-netting, third-party notifications, trade receipt splitting and more We have commenced building the next generation of the application, moving to a modern HTML5 GUI hosted in our strategic Workspace Desktop and rebuilding the venue using a microservice based architecture hosted in the cloud. We are seeking dedicated full-stack software engineers to join our Development team in Bangkok. The ideal candidate will have experience of; HTML5/React JS front end Java back-end development Preferably in an Azure or AWS cloud environment. Experience of MS Azure, Kafka, Kubernetes, Microservices, SQL is desirable. Capital Markets and/or Financial Services background is advantageous but not essential. Sounds exciting to you? Apply now and get connected with us! We believe that creating a diverse and inclusive organisation is fundamental to the way we deliver on our promise of creating essential partnerships and open opportunities. Our open culture is central to how we deliver our purpose - driving financial stability, empowering economies and enabling customers to create sustainable growth - in everything we do. Working with us means that you will be part of a dynamic organisation of 25,000 people across 70 countries. However, we will value your individuality and enable you to bring your true self to work so you can help enrich our diverse workforce. You will be part of a collaborative and creative culture where we encourage new ideas and are committed to sustainability across our global business. You will experience the critical role we have in helping to re-engineer the financial ecosystem to support and drive sustainable economic growth. Together, we are aiming to achieve this growth by accelerating the just transition to net zero, enabling growth of the green economy and creating inclusive economic opportunity. We offer a range of tailored benefits and support, including healthcare, retirement planning, paid volunteering days and wellbeing initiatives. We are proud to be an equal opportunities employer. This means that we do not discriminate on the basis of anyone's race, religion, colour, national origin, gender, sexual orientation, gender identity, gender expression, age, marital status, veteran status, pregnancy or disability, or any other basis protected under applicable law. Conforming with applicable law, we can reasonably accommodate applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs. Please take a moment to read this privacy notice carefully, as it describes what personal information we may hold about you, what it's used for, and how it's obtained, your rights and how to contact us as a data subject. If you are submitting as a Recruitment Agency Partner, it is essential and your responsibility to ensure that candidates applying to us are aware of this privacy notice."
Recruitment Specialist (Sr. Talent Acquisition)/ผู้ชำนาญการ สรรหาว่าจ้าง,SPIE Oil & Gas Services (Thailand) Limited,"Chatuchak, Bangkok",Business/Systems Analysts,Full time,,,"Main Purpose of the Job This position will be responsible for all stages of the recruitment process until hiring for on-going and new projects awarded to the company in addition to proposing or fulfilling requests for office and technical personnel requested by the company or its clients. The main focus is to source national and expatriate officers, technicians and engineers experienced in the required fields. Missions & Responsibilities The roles require the individual to be involved in all stages of the recruitment process until hiring which includes but not limited to: Receiving and qualifying job descriptions from the clients and requesters. Searching for suitable candidates using a variety of sources including in-house database and search engine, external search engines, referrals and job advertising. Managing applications, screening and shortlisting suitable candidates within deadline Interviewing candidates for selection purposes to ensure skills as well as cultural fitness Fully qualifying candidates on qualifications, expected package, and other relevant requirements Preparing CVs for proper submission as per requirements Arranging interviews appointment, and briefing and preparing candidates for interview Preparing an offer letter with the contract terms and conditions to selected candidate Offering, negotiating and explaining to the selected candidate as necessary to ensure the acceptance of offer Arranging pre-employment medical check-up booking Informing all related parties for a new joiner with relevant information Making appointment with the selected candidate and all relevant parties for arranging an orientation and employment contract signing Maintaining Applicant data records Ensuring that any vacancy requirements are recorded in as detailed as possible Ensuring that details of the recruitment process i.e. CVs sent, interviews arranged, vacancy requirements and placements are recorded in a timely, accurate and proper manner. Filing documents and updating information of the new joiner in company's server Providing support on any other HR related roles as assigned and agreed with the line manager Qualifications Bachelor's or higher degree At least 5 years of experience in recruitment, especially engineers and technicians Minimum 3 years of experience in oil and gas or refinery industry or other engineering sectors Good command of written and spoken English Proficiency with Microsoft Office programs is essential. A team player with good communication and coordination skills Self-motivated, ability to set priorities and meet deadlines, and ability to perform under pressure"
Software Developer (Java),"GMO-Z.Com Cryptonomics (Thailand) Co., Ltd.","Din Daeng, Bangkok",Engineering - Software,Full time,,,"Responsibilities : As a developer, you will be responsible for the overall quality of the software solutions developed. This encompasses: The participation to concept and design phases of products The follow-up of the development phases and quality checks The identification of software improvements and providing advises The development of additional features and integrations The optimization of code and infrastructure components to ensure seamless experience for our customers. The development of automated unit and integration testing The conduct of performance testing and tuning Maintaining the code, compliance, and security standard Keeping up to date with software development and technology trends and apply to the project. Qualifications : Bachelor’s degree or higher in Computer Science, IT, MIS, or equivalent experience Personal interest in blockchain technology and willingness to learn At least 3 years experience in system development (+ is an advantage) Experience with one of these backend framework Java (Spring Boot), Node.js. Experience with one front-end framework such as Angular or React. Experience with MariaDB and MongoDB. Good to have experience with Jenkins and CI/CD process. Autonomous and able to work in a team. Can-do and positive attitude. Good communications and interpersonal skill. Benefit & Other : Flexible working hours with 5-day work week with WFH Policy* Life insurance ,Medical insurance, OPD , Dental insurance Education allowance Performance bonus Annual Health Check"
Programmer (3yr+ in Development Program/ 1yr+ in Net Programming) *AYUTTHAYA*,"SMARTCRUIT CONSULTANT RECRUITMENT CO., LTD.",Ayutthaya,Engineering - Software,Full time,20000,29999,"Industry Summary: The Electronics Parts Company Location: Ayutthaya (Rojana) Job Reference: CSM 20185 JOB DESCRIPTION: The job description seems to be seeking a Software Developer with expertise in Full Stack development primarily for Windows environments. The required skills include proficiency in languages such as C#, JAVA, HTML, ASP.NET CORE, MS SQL, and Server Net Programming, particularly focusing on C#, ASP, and .NET MVC. Additionally, having familiarity with AS/400 or being open to learning about it is considered a bonus or advantageous for the role. You will be discussing in-depth details of the duties with a consultant during the interview session. QUALIFICATIONS: Bachelor’s degree in Computer Science or Computer Engineering any field. At least 3 years experience in Development Program Over 1 year of experience in Net Programming Proficiency in C# Windows Application, ASP.Net MVC and Relation database design. Fair command of English Salary:  Total Package THB 30,000 (based on qualifications) Benefit: Bonus, Group Insurance (OPD/IPD), Provident Fund, other attractive benefits. Employee Type: Full Time/ Permanent **Only Shortlisted Candidates will be Considered** If you are interested, please do not hesitate to send your full English resume by clicking Apply. SMARTCRUIT CONSULTANT COMPANY LIMITED Contact person: K. Sirapatsorn (Chilli) Amarin Tower, Unit A, 5th Floor, 496-502, Ploenchit Road, Lumpini, Pathumwan, Bangkok 10330 (BTS Chitlom) Tel: 063 323 5079 WEBSITE: smartcruit.co [link removed] LINE: @SMARTCRUIT [link removed] FACEBOOK: Smartcruit [link removed] (Salaryland: Mindset l Attitude l How To l Work-Life เพื่อวัยทำงานให้ประสิทธิภาพเพิ่มขึ้น 99%)"
"Mobile Developer (Android, iOS)/Mobile Developer",Bangkok Bank Public Company Limited,Bangkok,Engineering - Software,Full time,,,"Mobile Developer Bangkok Bank Company Limited Silom head office - Bangkok Programming: Android (Java, Kotlin), iOS (Swif t), JavaScript, Flutter Job Description: Write well designed, testable, efficient code by using best software development practices Design and develop mobile applications Proficiency with Android, IOS with Java, Kotlin, Swift, Objective C Create website layout/user interface by using standard HTML/CSS practices Integrate data from various back-end services and databases Gather and refine specifications and requirements based on technical needs Create and maintain software documentation Be responsible for maintaining, expanding, and scaling our site Cooperate with web designers to match visual design intent Support the entire application lifecycle (concept, design, test, release and support) Troubleshoot and debug to optimize performance Work in Agile-based methodology and environment Qualification and Required Skill: Bachelor/Master’s degree in Computer Science or related fields. 3-5 years of experience in developing applications (full stack is a plus). Proficiency with Android, IOS with Java, Kotlin, Swift, Objective C Knowledge and experience in software engineering practices, code standard and source control management, unit testing. Good coding with security and performance in best practices. Knowledge and regular use of automated regression testing frameworks at each level of the stack. Knowledge about and experience in this kind of software development methodologies; AGILE, SCRUM Systematic and analytic thinking Good Communication in oral and Written English is a plus Working Location: currently Hybrid at Silom Head office If you require more information, please contact K.Nichapa  Tel. 085-481-3111 . K.Suvaluck Tel. 063-213-4315 ."
HR Data Analyst (Chinese Speaking),Kerry Express (Thailand) Public Company Limited,"Bang Rak, Bangkok",Business/Systems Analysts,Full time,,,"Job description Data analyst and Statistics for all HR functions Design and Implement HR Reports and Dashboards Interpret HR Statistics and Data Analysis to business report with strategic recommendations Pro-actively thinking of improvements to systems and processes which will support the HR function and strengthen monitor and HR data quality Test program and create manual or any document of the system for user Educate users on training regarding the new development system, daily issues as well as analyze and solve error from program usage Qualification Bachelor degree in Statistics, HRM, BA, Economics or related fields Experienced in HRIS system Excellent in Excel, Power BI Possess excellent interpersonal, communication and analytical skills Service-minded, creative thinking skills, can-co attitude, pro-active and highly motivated individual"
Account Manager / Sales Engineer (Bangkok Area),Hilti (Thailand) Ltd.,Bangkok,Sales - Pre & Post,Full time,,,"Account Manager / Sales Engineer What’s the role? We are looking for a high potential candidate with strong business acumen to unleash high potential at Hilti, starting as Account Manager. This is no ordinary job. Our people come from all different backgrounds with a shared dedication to high performance, consistent results and outstanding customer service. Who is Hilti? If you’re new to the industry, you might not have heard of us. We provide leading-edge tools, technologies, software and services for the global construction sector. We have a proud heritage, built over 75 years, and a worldwide reputation for pioneering products and exceptional service. With some 30,000 people in more than 120 countries, we’re a great place for you to show us your worth as you learn, grow and carve-out your career. What does the role involve? As Account Manager / Sales Engineer, you will directly report to Sales Manager. Professional knowledge in products, market and service are fundamental to the role as key responsibilities involve developing and growing the assigned sales territories. You will need strong winning mindset to identify new sales potential and turn leads into our customers. From day to day, challenging tasks and responsibilities will help you pave your way as becoming an ambitious market leader. It would be great if you have some experiences with contractors. At Hilti, you’ll enjoy all the perks of being part of a big company, but with the autonomy of running a small business. What do we offer? We’ll give you everything you need to excel in your role, including ongoing training and lots of responsibilities from the start. In return for your exceptional performance and consistent results, you’ll receive one-to-one career mentoring, as well as exciting opportunities to move around the business. Why should you apply? We have an excellent mix of people, which we believe makes for a more vibrant, more innovative, more productive team. So, if you’ve never worked in construction, that’s fine with us. Success at Hilti is down to teamwork and ability, regardless of your background. What you need is: Degree in Civil Engineering/Mechanical Engineering/ Electrical Engineering or any related field At least 3 years of sales experience or equivalent contractors/customers Excellent communication and interpersonal skills Good command of written and spoken Thai & English Computer literacy and experience in SFDC or any CRM, it would be an advantage Dynamic personality with strong winning and high performance mindset Self-motivated and a quick learner If we’re impressed with your CV, we’ll invite you for an interview, introduce you to the team and pay for your travel to get there. Do you have any questions? Please contact HR Department Tempted to apply or find out more? Go to https://careers.hilti.group/en/jobs/"
System Analyst [IT]/เจ้าหน้าที่ดูแลระบบ,"Kao Industrial (Thailand) Co., Ltd.",Chon Buri,Engineering - Software,Full time,,,"Duties & Responsibilities Support SAP-S4 HANA daily job in Production Planning, Material Management, Quality Management and Costing Function. Works closely with business support departments to translate business requirements into feasible solutions. Propose process and system improvements to enhance business effectiveness. Analyzing client's processes and delivering automation system solution. Qualification Bachelor's degree in computer science or Engineering / Business Management or related field Experience SAP experience (1-2 year) specializing in SAP PP, QM, MM and   Costing module, will be advanced. Have teamwork mind-set and be able to work under pressure. Strong communication and customer or end-users service skills. Be able to work at Chonburi. Good command of written & spoken English"
SAP FI/RE Consultant (Project & Support),EVIDEN IT Solutions and Services Limited,Bangkok,Engineering - Software,Full time,,,"***URGENTLY REQUIRED for Junior - Senior Level : FI/RE*** Responsibilities:- Supports & implements full cycle SAP projects/ roll-outs / enhancements or change requests in any of the following SAP areas: FI/RE Conducts business requirements and setup workshops Defines the business blueprint Customizes the technical requirements Performs Unit, Integration and Regression testing Trains key users and end users Develops documentation for configuration, enhancements, test scripts, end user manuals and training courses Works on Data Migration concept, development and implementation Performs Go live checks and controls Provides Go-live and post go-live support Provides application Management support in any of the following SAP areas: FI/RE Analyzes SAP incidents raised by customers and provides solutions Performs unit, integration, and regression testing on change requests/enhancements Adheres to the project methodology and/or support processes based on the ITIL Framework Provide mentoring and knowledge sharing to colleagues and junior consultants Qualifications; SAP FI/RE with S/4HANA with TH Legal Requirements. Over 3-5 years experiences of project support, enhancement, implementation or roll-out with relevant business process experiences. Able to handle FI/RE module on his/her own and good knowledge in the integration with the other modules and interface to external system. Have soft skills e.g. teamwork, leadership, complaint management, communication  skills Ensure our delivery according to our commitment and proactively manage issues and risks accordingly Able to lead customer engagement and workshop Let’s grow together. We offer an attractive salary and benefits package as well as career development opportunities to employees. All applications will be treated strictly confidential. EVIDEN IT Solutions and Services Limited Human Resources Department Charn Issara Tower II, 36th fl. 2922/339, New Petchburi Rd. Bangkapi, Huaykwang 10310 Bangkok, Thailand Website : https://eviden.com/"
"Kept, Mobile Developer Team, Many positions (Flutter, Java Spring Boot, QA)",Bank of Ayudhya Public Company Limited,"Yan Nawa, Bangkok",Engineering - Software,Full time,,,"Opening for these following positions. Senior Mobile Developer: A mix of team management and coding base role. You should have experience in team management, assigning work to each member and manage workload. If you have Flutter or Java Spring Boot will be a plus. Direct mobile app development experience will be a plus. Junior QA Tester: Looking for a junior QA mobile tester. You should be able to write test case by yourself. This role is a 50/50 automate and manual test, will be more automate test in the future. Need manual test experience, automate test will be a plus. For this role you will get to Joining one of the largest scale leading mobile application development team in Banking field, be a part of ""Kept"" , personal finance mobile application from Krungsri. App Development : Design, develop, and maintain mobile applications for Android and iOS platforms using Flutter. UI/UX Design : Create visually appealing and responsive user interfaces while ensuring a smooth and intuitive user experience. Integration : Integrate third-party APIs, libraries, and services to enhance app functionality. Code Quality : Write clean, maintainable, and efficient code while following best practices and design patterns. Testing : Conduct unit and integration testing to ensure the reliability and performance of applications. Performance Optimization : Identify and resolve performance bottlenecks and bugs in the applications. Version Control : Use version control systems (e.g., Git) to manage code repositories and collaborate with team members. Collaboration : Work closely with designers, product managers, and other developers to understand project requirements and deliver on business goals. Why join Krungsri? As a part of MUFG (Mitsubishi UFJ Financial Group), we a truly a global bank with networks all over the world. We offer a striking work-life balance culture with hybrid work policies (1 day in office per week). Unbelievable benefits such as attractive bonuses, employee loan with special rates and many more. ** Apply now before this role is close. ** Stay connected with KRUNGRI CAREER at: FB: Krungsri Career(http://bit.ly/FacebookKrungsriCareer [link removed]) LINE: Krungsri Career (http://bit.ly/LineKrungsriCareer [link removed]) Talent Acquisition Department Bank of Ayudhya Public Company Limited 1222 Rama III Rd., Bangpongpang, Yannawa, Bangkok 10120 สอบถามข้อมูลเพิ่มเติม : Talent Acquisition Center 0-2296-2000"
Senior Mobile Developer (Start recruiting in 2024),"Nathalin Co., Ltd.(Socket 9 Company Limited)","Ratchathewi, Bangkok",Telecommunications,Full time,,,"Scope of work: As a Senior mobile developer, you will be responsible for designing and implementing mobile applications for various platforms, such as iOS, Android, etc. This position requires excellent communication and interpersonal skills and also requires you to take advantage of opportunities to learn new technology and development best practices. You should have strong coding skills and a passion for creating engaging mobile experiences. You should also have excellent problem-solving and communication skills and be able to work effectively in a team environment. You will work closely with the back-end developers, SA, and project managers to implement and support the core functionality of the application. You should have strong problem-solving skills and a good understanding of mobile or cross-platform technologies. Duties and Responsibilities: Developing and maintaining mobile and cross-platform applicationsusing languages such as Java, Swift, Kotlin,React Native, Flutter, Xamarin, and etc. Ensuring that applications are optimized for performance and cross-platform compatibility. Collaborating with back-end developers to integrate mobile code with server-side logic. Troubleshooting and debugging issues as they arise. Staying up to date with new technologies and trends in the field. Providing technical guidance and mentorship to junior developers. Other duties may be assigned by the supervisor. Qualifications: Bachelor's degree in Computer Science or Computer Engineering or a related technical field. Minimum 3 years’ experience in developer. Strong knowledge mobile or cross-platform script such as Java, Swift, Kotlin, React Native, Flutter, Xamarin, and etc. Experience with modern cross-platform frameworks. Ability to integrate user interfaces with back-end systems and APIs. Ability to implement security and data protection measures. Good problem-solving skills and attention to detail. Strong communication and collaboration skills. Familiarity with agile development methodologies. Ability to stay up to date with the latest mobile and cross-platform technologies and best practices. Ability to provide guidance and mentorship to junior developers and lead projects. Ability to troubleshoot and debug issues and complex problems."
Sales Engineer/วิศวกรฝ่ายขาย,"Chemtech Innovation Co., Ltd.",Rayong,Sales - Pre & Post,Full time,16000,34999,"Responsibilities: Actively seek out new sales opportunities. Conduct market research to identify selling possibilities and evaluate customer needs. Prepare and deliver presentations on products/services. Prepare and report on goals, sales, and prospects. Participate in events and conferences on behalf of the company. Negotiate and close deals; handle complaints or objections. Qualifications: จบสาขาวิทยาศาสตร์หรือวิศวกรรมเคมี มีรถยนต์ส่วนตัว + ใบขับขี่"
Senior Lead Software Engineer,London Stock Exchange Group,Bangkok,Engineering - Software,Full time,,,"LSEG is an Equal Opportunities employer, we strive to establish teams that are diverse and encourage collaborative working and sharing of ideas! FXall is a leading multi-dealer Foreign Exchange Trading platform, with over 200 Liquidity Providers and 2,300 Buy-side institutions. We have commenced building the next generation of the platform, moving to a modern HTML5 GUI hosted in our strategic Workspace Desktop and rebuilding the venue using a microservice based architecture hosted in the cloud. We are seeking dedicated full-stack software engineers to join our Development team in Bangkok. The ideal candidate will have experience as following; Frontend : HTML5/React JS Backend : Java, preferably in an Azure or AWS cloud environment. Experience of MS Azure, Kafka, Kubernetes, Microservices, SQL is desirable. Capital Markets and/or Financial Services background is advantageous but not essential. Sounds exciting to you? Apply now and get connected with us! We believe that creating a diverse and inclusive organisation is fundamental to the way we deliver on our promise of creating essential partnerships and open opportunities. Our open culture is central to how we deliver our purpose - driving financial stability, empowering economies and enabling customers to create sustainable growth - in everything we do. Working with us means that you will be part of a dynamic organisation of 25,000 people across 70 countries. However, we will value your individuality and enable you to bring your true self to work so you can help enrich our diverse workforce. You will be part of a collaborative and creative culture where we encourage new ideas and are committed to sustainability across our global business. You will experience the critical role we have in helping to re-engineer the financial ecosystem to support and drive sustainable economic growth. Together, we are aiming to achieve this growth by accelerating the just transition to net zero, enabling growth of the green economy and creating inclusive economic opportunity. We offer a range of tailored benefits and support, including healthcare, retirement planning, paid volunteering days and wellbeing initiatives. We are proud to be an equal opportunities employer. This means that we do not discriminate on the basis of anyone's race, religion, colour, national origin, gender, sexual orientation, gender identity, gender expression, age, marital status, veteran status, pregnancy or disability, or any other basis protected under applicable law. Conforming with applicable law, we can reasonably accommodate applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs. Please take a moment to read this privacy notice carefully, as it describes what personal information we may hold about you, what it's used for, and how it's obtained, your rights and how to contact us as a data subject. If you are submitting as a Recruitment Agency Partner, it is essential and your responsibility to ensure that candidates applying to us are aware of this privacy notice."
Telesales/CRM Staff/เจ้าหน้าที่ลูกค้าสัมพันธ์ (Telesales/CRM),"Chemtech Innovation Co., Ltd.",Rayong,Sales - Pre & Post,Full time,16000,24999,หน้าที่ความรับผิดชอบ ทำการสำรวจตลาดโดยวิธีการโทรหาลูกค้า (Telesales) จัดทำใบเสนอราคา สัญญาขาย และเอกสารที่เกี่ยวข้องกับงานขาย เจรจาและแก้ไขปัญหาให้กับลูกค้า พร้อมทั้งประสานงานกับฝ่ายต่างๆทั้งภายในองค์กร และหน่วยงานภายนอกที่เกี่ยวข้อง ดูแลความพึงพอใจของลูกค้า จัดเก็บข้อมูลงานขาย ข้อมูลลูกค้า และเรื่องร้องเรียนต่างๆ เพื่อนำมาใช้สนับสนุนงานขายและบริการ คุณสมบัติ ปริญญาตรี สาขาวิทย์และวิศวะ (เคมี หรือสิ่งแวดล้อม) ประสบการณ์ 0 - 3 ปี
Sales Engineer (33K – 40K) (SDG-102301),"RGF HR Agent (Thailand) Co., Ltd.",Chon Buri,Sales - Pre & Post,Full time,,,"Duties & Responsibilities: Managing and supporting customer requirements. Coordinate with concerned departments and suppliers as customer's request. Responsible for ""New Model"" project, (read drawing) Visit customers for meeting and presentation (Chonburi, Rayong, Samutprakarn & Prachinburi areas) *by company car with driver. Developing and maintaining customer relationships. (Existing 70%, New 30%) Support customer inquiry, make reports and reports to Assistant Manager, and Japanese MD. Prepare documents related to sales activities such as quotations or proposal. Other assigned tasks by Managers Necessary Skill / Experience Bachelor’s Degree from Engineering or related field Have 3 years of Sales / Sales Engineer experiences in automotive manufacturing or trading company (Steel type product) Able to read drawing. Conversational middle - high level of English Have knowledge of IATF 16949 Able to visit customer with MD (company car with driver provided) Have able to join immediate is preferable Have able to communicate in Japanese language is preferable Languages skills English : Conversational Japanese : None Workplace Area: Eastern Seaboard Industrial Estate Working Hour: 8:00-17:10(Saturday Working, 1-2 times per month as company calendar) About the Benefit Salary: 33,000–40,000THB Social Insurance Accidental and Health insurance OPD/IPD Group insurance Annual Health Check Uniform About the allowance Commuting Allowance Housing Allowance Diligent Allowance Meal Allowances Meal Allowances for OT About the company Business Type: Manufacturing Products: Automotive parts (Steel/Metal type: Engine mount, Bracket, Plate, Outer and Inner pipe) HOW TO APPLY *** Please submit your resume with recent photo, your current & expected salary, and reference: Sales Engineer (33K – 40K) (SDG-102301) *** Any query regarding this Job or application method, please call Tel. 033-154-333 4/222 Harbor Office Building, 5th Floor, Unit 5A04, Moo.10 Sukhumvit Road, Tungsukla, Siracha, Chonburi 20230 (ใบอนุญาตเลขที่ น.ชบ 03/2561) Website: www.rgf-hragent.asia and find us on Facebook: RGF Thailand"
Plant IT Engineer,"Plastic Omnium Auto Inergy (Thailand) Co., Ltd.",Rayong,Help Desk & IT Support,Full time,,,"Experience in Automotive Manufacturing is advantage Mission: Run day-to-day operations of Information Systems used on site, on all technical aspects: infrastructure, networks, telephony, servers, backup & security, computers, software solutions and users support. Deploy and support the locally managed IS solutions. Deploy ITS projects validated at Corporate, Division or Plant level MAIN ACTIVITIES: • Implement Corporate and Division IT standards and recommendations – e.g. IT compliance & security standards/rules. • Lead or contribute to IT/IS projects on his/her site, coming from Corporate / Division or local • Deploy and support locally managed IS solutions (Division solutions or local solutions validated by Division) • Participate in the definition of the information security risk assessment and treatment plan • Manage and report information Security incidents • Manage hardware inventory and proposes renewal to site management • Make sure all IT equipment is properly secured (maintenance contract or spare parts) • Manage local backups according to Corporate/ Division Standards • Drive the IT preventive plan to organize preventive maintenance operations on site • Create and maintain up-to-date site IT / IS documentation (infrastructure, inventories, technical/functional documentation, contingency procedures…) • Install all hardware and software on site • Ensure the right use of IT on all hardware, software and security scope • Inform and train all users about rules & rights (Computer Charter Agreement) • Provide proximity support to plant users for all IT and computing issues • Participate to the elaboration of the local IT budget • Participate in IT BU / Country Meetings & IT System Engineer meetings REQUIREMENTS: Bachelor in Computer Engineer/Science/Business Administration or equivalent experience in IT 3-5 years of experience. IT certifications (Operating system, network…) Operational management of IT infrastructure in an industrial environment End user support (expertise and communication) Advanced wired and wireless networking (Cisco), VMWare, VMWare storage, MS Servers, Veeam Knowledge of IP, VLAN, L2-L3 Switch, Proxy, DHCP, DNS Able to travel internationally (Malaysia, Indonesia) Good command of English Good Leadership, Pro-active , Teamwork oriented. Benefits; Bonus fix 3.6 months and variable bonus average 1 month House rental allowance Upcountry allowance Shift allowance Life and health insurance Provident fund Company's trip Others Plastic Omnium Auto Inergy (Thailand) Co., Ltd. 64/21 Moo 4, Eastern Seaboard Industrial Estate, 331 Road, T. Pluakdaeng, A. Pluakdaeng, Rayong 21140"
Application developer – Microsoft Dynamics NAV,Cathcart Associates Asia Recruitment Ltd.,Bangkok,Engineering - Software,Full time,90000,119999,"Location: Bangkok – BTS Cathcart Technology is searching for an Application Developer with a Middle - Senior level in Microsoft Dynamics NAV to join their international team in the manufacturing and production industry. You’ll be working on an important project as our client is improving their technologies,  to provide and ensure the best migration process to its third party. You’ll be working closely with domestic and overseas teams. This’s a good chance for you to work with a company that has run the business for many years and their products are recognized across the world. Responsibilities: Coordinate with the team to develop a plan, and perform tasks according to the business goal Figure out requirements by planning a business need, analyzing systems, defining solution design, and implementing the solution of the system Solve B2B process automation requirements by the implementation of EDI between companies Solve database systems by performing installation, configuration, and security of databases in an organization Qualification: Bachelor’s degree in Computer Science, IT, or related field Minimum 2-5 years of ERP programming experience and hands-on work with full life-cycle implementations 2 or more years of experience as a software developer specifically working with the Dynamics NAV C/SIDE C/AL development language Microsoft Dynamics NAV certification(s) is a plus Web Development / SharePoint programming experience a plus If this sounds like a match to your skills, please apply or do not hesitate to contact me at 094-698-0641 , K.Alice, ERP Consultant ."
Lead Software Engineer,London Stock Exchange Group,Bangkok,Engineering - Software,Full time,,,"LSEG is an Equal Opportunities employer, we strive to establish teams that are diverse and encourage collaborative working and sharing of ideas! Connected to over 100+ of the largest banks, liquidity providers, global custodians, correspondent banks and prime brokers, Settlement Center allows automation of middle and back office trade processing by exchanging SWIFT confirmation messages, trade matching, settlement instructions, trade-netting, third-party notifications, trade receipt splitting and more We have commenced building the next generation of the application, moving to a modern HTML5 GUI hosted in our strategic Workspace Desktop and rebuilding the venue using a microservice based architecture hosted in the cloud. We are seeking dedicated full-stack software engineers to join our Development team in Bangkok. The ideal candidate will have experience of HTML5/React JS front end Java back-end development, Preferably in an Azure or AWS cloud environment. Experience of MS Azure, Kafka, Kubernetes, Microservices, SQL is desirable. Capital Markets and/or Financial Services background is advantageous but not essential. Note that we have 2 available positions for Lead Software Engineer Sounds exciting to you? Apply now and get connected with us! We believe that creating a diverse and inclusive organisation is fundamental to the way we deliver on our promise of creating essential partnerships and open opportunities. Our open culture is central to how we deliver our purpose - driving financial stability, empowering economies and enabling customers to create sustainable growth - in everything we do. Working with us means that you will be part of a dynamic organisation of 25,000 people across 70 countries. However, we will value your individuality and enable you to bring your true self to work so you can help enrich our diverse workforce. You will be part of a collaborative and creative culture where we encourage new ideas and are committed to sustainability across our global business. You will experience the critical role we have in helping to re-engineer the financial ecosystem to support and drive sustainable economic growth. Together, we are aiming to achieve this growth by accelerating the just transition to net zero, enabling growth of the green economy and creating inclusive economic opportunity. We offer a range of tailored benefits and support, including healthcare, retirement planning, paid volunteering days and wellbeing initiatives. We are proud to be an equal opportunities employer. This means that we do not discriminate on the basis of anyone's race, religion, colour, national origin, gender, sexual orientation, gender identity, gender expression, age, marital status, veteran status, pregnancy or disability, or any other basis protected under applicable law. Conforming with applicable law, we can reasonably accommodate applicants' and employees' religious practices and beliefs, as well as any mental health or physical disability needs. Please take a moment to read this privacy notice carefully, as it describes what personal information we may hold about you, what it's used for, and how it's obtained, your rights and how to contact us as a data subject. If you are submitting as a Recruitment Agency Partner, it is essential and your responsibility to ensure that candidates applying to us are aware of this privacy notice."
Senior Full Stack Java Developer,PRTR,Bangkok,Engineering - Software,Full time,,,"As the Senior Full Stack Java Developer, you will be working with international clients to develop leading web applications for Financial Services companies across the globe. You will work within a cross-functional team where you will be working on greenfield applications & also enhancing the current applications to ensure they are up to date & meet industry standards. Responsibilities Developing quality, scalable software applications or enhancing existing software applications to support business requirements. Working with counterparts overseas to gather, understand & implement customer requirements. Learning and working with new technology, and creating effective use of this in the business. Being involved in the technical design of the applications. Being a mentor & leading the junior engineers to ensure they are enhancing their skills & delivering on the products they work on. Qualifications Bachelor's Degree in Computer Engineering, Computer Science, Management Information Systems or a related field. 4+ years of experience in software development with a proven track record of technical development. Experience programming with Java Spring Boot on the backend and Angular 2+ or React.JS on the front end is a must. Experience with cloud technologies such as AWS and GCP is preferred. Experience working on financial technology products is preferred. Intermediate written & verbal command of English."
IT Application Manager,"Kao Industrial (Thailand) Co., Ltd.",Chon Buri,Engineering - Software,Full time,,,"Duties & Responsibilities In depth experience with S4 HANA for PP, QM, MM or Costing Functions. Supervise the IT Application and surround system. Design, develop and coordinate system, policies and procedures in the department. Work towards the user's needs by identifying problem areas and implement solutions quickly. Manage the IT staff by training, communicating the expectations and appraising their performance. Qualification Bachelor's degree in computer science or Engineering / Business management or related field. Experience 10 Years Knowledge of the best practices in the industry. Excellent communication, people and managerial skills. Be able to work at Chonburi. Good time management and multitasking skills. Good command of written & spoken English. Computer skills (SAP, ERP, Automation Application such as Power App, RPA etc.)"
