Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Executive Secretary / Secretary,CP ALL PUBLIC COMPANY LIMITED,"Bang Rak, Bangkok","PA, EA & Secretarial",Full time,,,"ความรับผิดชอบหลัก บริหารจัดการ วางแผน และกำหนดตารางเวลาผู้บริหารระดับสูงของบริษัท เพื่อให้เป็นไปตามวัตถุประสงค์ และมีความเหมาะสมตามลำดับความสำคัญเร่งด่วน และเกิดประสิทธิภาพสูงสุด กำหนดกรอบแนวทางและสั่งการงานด้านการประชุม รวมถึงตรวจสอบบันทึกการประชุม เพื่อให้เป็นไปตามวัตถุประสงค์ของผู้บริหารระดับสูงตามที่ได้รับมอบหมาย บริหารและควบคุมงานกิจกรรม งานโครงการ ฯลฯ กับผู้ที่มีส่วนเกี่ยวข้องหรือผู้รับผิดชอบ เพื่อให้ดำเนินการตามที่ผู้บริหารสำนักหรือสายงานมอบหมาย กลั่นกรองและตรวจสอบเอกสารต่าง ๆ เพื่อให้มีความถูกต้อง ครบถ้วน ก่อนนำเสนอผู้บริหารสำนักหรือผู้บริหารสายงานลงนามอนุมัติ กำหนดกรอบแนวทางในการปฏิบัติของกลุ่มเลขาฯ CP ALL และบริษัทในกลุ่มฯ เพื่อสร้างภาพลักษณ์ความสัมพันธ์กับบุคลากร และดูแลรายละเอียดด้านบุคลิกภาพของผู้บริหารมีความพร้อมในการติดต่อกับบุคคลภายนอก ผลักดันและเป็นผู้นำในกิจกรรมและโครงการต่าง ๆ โดยเข้าไปมีส่วนร่วม ให้คำแนะนำหรือแนวทาง รวมถึงเป็นพี่เลี้ยงในงานพัฒนาและส่งเสริมวิชาชีพเลขานุการ คุณสมบัติ ปริญญาตรี – โท ทุกสาขา มีประสบการณ์ด้านเลขานุการอย่างน้อย 5 ปี มีทักษะด้านภาษาอังกฤษ และภาษาที่เกี่ยวข้องกับงาน (ฟัง พูด อ่าน เขียน) โดยมีคะแนน TOEIC > 550 / TOEFL > 60 / IELTS > 5.5 (อายุผลการทดสอบไม่เกิน 6 เดือน) มีทักษะทางคอมพิวเตอร์ในระดับดีมาก สามารถใช้งานได้อย่างคล่องแคล่ว Digital Literacy (Meeting Application, Microsoft Office, Presentation etc.) มีความรู้พื้นฐานด้านเลขานุการ มีทักษะในการบริหารจัดการ มนุษยสัมพันธ์ดี บุคลิกภาพดี ละเอียดรอบคอบ รักษาความลับ มุ่งมั่น อดทน และรับผิดชอบสูง กล้าตัดสินใจภายใต้ขอบเขตความรับผิดชอบของตนเอง"
Secretary (Welcome new graduate/ Urgently required)!!/เลขานุการ (รับเด็กจบใหม่),LS Horizon Limited,"Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Job Description a nd Responsibilities: Performing overall secretarial and administrative functions e.g., schedule arrangement, supports and facilitating project meetings, screening calls, and taking message for lawyers and/or supervisors. Preparing documents and correspondence, typing, filing, copying, scanning, and organizing project documents. Preparing lawyers timesheets, issue billing invoice, and payment vouchers in timely manner. Preparing flight and accommodation reservation and arrange the transportation for business trip. Coordinate with various department both an internal and external to complete the assigned tasks. Perform other duties as assigned by supervisor. Job Qualifications: New graduates are welcome. Bachelor’s Degree in any field, or vocational degree in secretarial program. 0-1 years experience. Good written and verbal communication skills in both Thai and English. Good computer literacy (Microsoft Office, MS Word, Excel, PowerPoint, Internet and E-mail). Good typing skill in both Thai and English with speed and accuracy. Pleasant personality, self-motivated, highly responsible with fast learning and able to manage multiple tasks and schedules. Able to work as a team. Can start to work immediately will be an advantage. Benefits: Five-day work week Annual leave Life & accident insurance Medical claim allowance Provident fund Interested candidates, please submit a full detailed resume in English along with your recent photo and expected salary to us by e-mail. Further information you require, please contact Khun Aempawee C. at Tel. 02-627-3443"
Contract Management Specialist,"BMW Leasing (Thailand) Co., Ltd.","Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"Key Responsibilities: Manage the amendment and renegotiation of contracts, such as restructuring and refinancing, by coordinating with customers and interfacing with other departments. Manage processes related to the end of contract terms and early termination, collaborating with customers, dealerships, and relevant internal departments, including Treasury, Accounting, Collections, and Registration. Administer non-financial alterations to contracts, which may involve updates to customer information, handling cases of customer decease, company restructuring like mergers or type changes, guarantor substitutions, and bank detail modifications. Take charge of addressing and resolving customer inquiries and complaints, whether received indirectly or through direct interactions. Consistently monitor, track, and report on the status of customer inquiries, complaints, and contract reagreement. Educational and Professional Requirements: Possession of a bachelor’s degree in business administration, Finance, or a related field. A minimum of four years of experience in customer service, specifically within the financial sector, hospitality, or related industries. Skills and Abilities: Proficiency in English communication. Competent computer skills. Strong interpersonal qualities, with exceptional customer service and negotiation abilities. Must be adept at providing a high level of customer service across various channels, including in-person, telephone, digital platforms, and written correspondence. Methodical and organized with the capacity to manage multiple tasks simultaneously."
Coordinator / Admin / Surveyor / General Affair/เจ้าหน้าที่ประสานงาน /...,"TECHNICAL INDEPENDENT SURVEY CO., LTD.","Mueang Samut Prakan, Samut Prakan",Administrative Assistants,Full time,,,"เจ้าหน้าที่ประสานงาน ติดต่อประสานงาน และสื่อสารกับลูกค้า หรือผู้ว่าจ้าง รวมถึงบุคคล/เจ้าหน้าที่ที่เกี่ยวข้อง  เพื่อให้คำชี้แจง แนะนำ รวมถึงสร้างเข้าใจ เพื่อให้ได้มาซึ่งความร่วมมือจากลูกค้าในการจัดหา และจัดทำรายงาน จัดส่งเอกสารประกอบการเรียกร้องสินค่าเสียหาย พนักงานตรวสอบความเสียหาย ปฏิบัติงานตรวจสอบความเสียหายของสินค้า และประเมินความเสียหายภาคสนามออกสำรวจ/ตรวจสอบวินาศภัย ประเมินมูลค่า และ ความเสียหายของ ทรัพย์สิน รวมถึงสินค้านำเข้า - ส่งออกงานที่ได้รับมอบหมายตามระบบงานของบริษัทฯ เจ้าหน้าที่ธุรการ ติดต่อประสานงานและเดินเอกสารให้แก่พนักงานภายในองค์กรและนอกองค์กรหากต้องการใช้สถานที่หรือจัดกิจกรรมต่างๆ เจ้าหน้าที่ธุรการต้องเป็นผู้ดูแลสถานที่ และติดต่อประสานงานกับฝ่ายอาคาร ดูแลงานด้านเอกสาร หรือจดหมายต่างๆ ให้แก่พนักงานภายในแผนกหรือฝ่ายต่างๆ ดูแลและควบคุมการปฏิบัติงานของแม่บ้าน ดูแลพนักงานรับ-ส่งเอกสารทั้งภายในองค์กรและภายนอกองค์กรที่เข้ามา ตรวจสอบและสั่งซื้ออุปกรณ์ต่างๆ ที่ใช้ภายในออฟกดฟิศไม่ให้ขาด คุณสมบัติ วุฒิปวช.ขึ้นไป อายุ 22-35 ปี ความสามารถที่รับพิจารณาเป็นพิเศษ 1. ใช้ภาษาอังกฤษ พูด อ่าน เขียน ได้ 2. พิมพ์ดีดภาษาไทย,ภาษาอังกฤษ 30 คำ/นาที ขึ้นไป"
Admin Support (Sales),PepsiCo,"Khlong Toei, Bangkok",Client & Sales Administration,Contract/Temp,,,"Support Pepsiconnect platform in order to manage Reward setup in system, registration, stock follow-up ​ Target, campaign, segment, push notification creation in the platform ​ Reward budget follow-ups / Prepare Budget / Control / Audit reports​ Manage invoices (from/to agency, vendors) ​ Manage content (upload images, videos, surveys, banners, etc) ​ Create daily/weekly/monthly reports for commercial team / field. ​ Support NPD/condition for PEPIRIS (image recognition) Qua lification 2+ years of relevant experience. Would be a plus if used to work in FMCG having experience in online platform or trade marketing Comfortable with data and technology, computer literature in Microsoft Office and have ability to follow defined business processes Strong attention to detail, ability to manage and monitor all internal/external documents properly. Great service mind, optimistic (good attitude/positive thinking), opened mind and always treat people with respect Technical efficiency with database systems Highly organized, able to meet deadlines and manage multiple demands Proficient knowledge of Microsoft Office. Excellent in Excel & PowerPoint is a plus. Good in Thai and English (speaking, reading, and writing)"
Executive Management Assistance,Yokogawa (Thailand) Ltd.,"Huai Khwang, Bangkok",Administrative Assistants,Full time,,,"Qualification Bachelor's degree in Business Administration or a related field. New graduates are welcome. 6 months to 1 year of experience in management or administrative work will be advantage. Good command of written and verbal English (TOEIC 550). Proficiency in computer skills: MS Word, MS Excel, MS PowerPoint, and Internet usage. Strong interpersonal and communication skills Job Descriptions To provide high level administrative support to Managing Director (MD) and Senior Management Team (SMT) and undertake a variety of administrative , secretarial and ad hoc task. The goal is to contribute to the efficiency of the overall business by ensuring all assigned administrative duties and carried on timely and efficiently. Collaborate for work visa and air ticket by collaboration with travel agency. Interested candidates are invited to apply with full resume, stating present and expected Salaries Human Resources Department Yokogawa (Thailand) Ltd. 799 Rama 9 Rd., Bangkapi, Huaykwang, Bangkok 10310 Thailand Tel: 0-2715-8600 Website : www.yokogawa.com/th [link removed] By responding to Yokogawa’s advertisement, consent is considered given to Yokogawa to collect the required personal data for the purpose of recruitment with expectation that Yokogawa will protect personal data with security safeguards that are reasonable and appropriate to the sensitivity of the personal data, to protect it from unauthorized access, use or disclosure and complies with applicable regulatory requirements with respect to the retention of personal data."
Sales Administrative/พนักงานขายประจำร้าน,"CHIC DECOR Co., Ltd.","Prawet, Bangkok",Client & Sales Administration,Contract/Temp,16000,19999,"ผู้ช่วยผู้จัดการขายหรือค้าปลีก บริษัท : ชิคเดคคอร์ จำกัด  เริ่มธุรกิจออนไลน์ใน 2553 เรากำลังมองหา พนักงานขายสินค้าประจำ รายละเอียดงาน ดูแล จัดการ และรับชำระค่าสินค้า รวมถึงการบรรจุผลิตภัณฑ์ ดูแลพื้นที่แสดงสินค้าให้สะอาดเรียบร้อยตามที่ได้รับมอบหมาย ตรวจสอบคลังสินค้าเมื่อลูกค้ามีการเช็คสินค้าเข้ามา ตอบคำถามลูกค้าผ่าน Chat อย่างมีประสิทธิภาพและรวดเร็ว ให้ข้อมูลลูกค้าอย่างครบถ้วน ทำเอกสารใบเสนอราคา และ อกำกับภาษีได้ อย่างถูกต้อง คำนวณพื้นที่ และ นำเสนอสินค้าให้ตรงกับความต้องการลูกค้า คุณสมบัติ มีความเข้าใจพื้นฐานด้านการขาย และรักการบริการ ทำงานตรงเวลา สามารถทำงานในวันเสาร์ และทำงานคนเดียวได้ สามารใช้งานระบบคอมพิวเตอร์ได้ ระบบการเอกสารการขาย Excel และ ระบบขายของออนไลน์ มีทักษะการขายที่ดี CHIC DECOR Co., Ltd. 51,53 Soi Supaphong 1, Yak 3-3, Srinakarin Road Soi 42, Nong Bon, Prawet,  Bangkok  10250"
Coordination officer/เจ้าหน้าที่กลุ่มอุตสาหกรรมพลาสติก,The Federation of Thai Industries (Plastic),"Sathon, Bangkok",Administrative Assistants,Full time,,,"หน้าที่รับผิดชอบ ติดต่อประสานงานหน่วยงานภาครัฐและเอกชน เชิญประชุม เข้าร่วมประชุม ทั้งในและนอกสถานที่ บันทึกรายงานการประชุม จัดทำเอกสารการประชุม งานภายในองค์กร งานโครงการ  รวบรวมข้อมูล รับเรื่อง และงานภายในกลุ่มฯ ตามที่ได้รับมอบหมาย เดินทางเข้าร่วมกิจกรรมลงพื้นที่โครงการฯ  ประชุม สัมมนา ต่างจังหวัด/ต่างประเทศ อื่นๆ ติดต่อประสานงาน ให้ความช่วยเหลือและสนับสนุนผู้บริหารกลุ่มฯ ทีมงาน ในงานนั้นๆ คุณสมบัติ วุฒฺการศึกษาปริญญาตรี ภาษาอังกฤษ ฟัง พูด อ่าน เขียน ในระดับดี (พิจารณาเป็นพิเศษ) มีมนุษสัมพันธ์ ที่ดี สามารถทำงานเป็นทีมได้ ใช้โปรแกรมสำเร็จรูปพื้นฐานได้ดี เช่น  word, excel, PowerPoint เป็นต้น สามารถปฏิบัติงานนอกสถานที่และนอกเวลาทำการได้ (ต่างจังหวัด ต่างประเทศ) หากมีประสบการณ์งานด้านเอกสาร จะพิจารณาเป็นพิเศษ"
Secretary / Personal Assistant / เลขานุการ (Chinese Speaking) รับด่วน,"FUNNY DOGGY DIGITAL MEDIA CO., LTD.","Sathon, Bangkok","PA, EA & Secretarial",Full time,20000,24999,รายละเอียดงาน เป็นล่ามภาษาแปลจีนเป็นไทย และไทยเป็นจีนได้ถูกต้องครบถ้วนโดยไม่ตกหล่น และไม่ใช้ความรู้สึกหรือความคิดเห็นของตัวเองในการแปล ติดตาม และรวบรวมรายงานประจำวันวัน/สัปดาห์/เดือนจากส่วนง่านที่เกี่ยวข้อง และแปลเป็นภาษาจีนเพื่อส่งต่อให้ทีมผู้บริหาร เข้าร่วมประชุมทีมเพื่อเป็นล่ามให้กับคณะผู้บริหารได้ เป็นผู้ช่วยในการแปลเอกสารต่างๆ จากจีนเป็นไทย และไทยเป็นจีน จัดทำตารางนัดหมายงาน และแจ้งนัดหมายให้กับผู้บริหาร รวบรวมรายงาน และจัดทำรายงานประจำสัปดาห์ และประจำเดือนให้กับผู้บริหาร ประสานงานกับหน่วยงานที่เกี่ยวข้อง ทั้งภายในองค์กรและนอกองค์กร สามารถคำนวณค่าคอมมิชชั่น และติดตามงานโดยตรงกับแผนกการตลาดได้ งานเอกสาร และงานอื่นๆที่ได้รับมอบหมาย สามารถทำงานล่วงเวลาได้ในกรณีฉุกเฉิน
Project Coordinator,"Skillpower Services (Thailand) Co., Ltd.","Bang Na, Bangkok",Administrative Assistants,Full time,20000,24999,"Position: Project Coordinator Location: Central City Tower @Central Bangna / ManpowerGroup Bangna Job Description Coordinate between clients and operation teams Work closely with cross-functional teams. Ensure the smooth operation process. Prepare presentations & reports upon requests Provide administrative support, such as contracts, official letters, warnings. Conduct trainings for clients or associates. Be a Country Representative in monthly meetings & quarterly meetings to update the current activities, program improvement, or challenges. Qualification Bachelor’s degree in any related fields. Good English command in both verbal and written communication. Multitasking skill is preferable. Ability to work under pressure is preferable. Possess a “Can-Do” attitude and passion to deliver quality service. Proficient in MS Office, especially Microsoft Excel. What you’ll get Working with a leading global company Multicultural environment Group Insurance / Dental Insurance Bonus Salary Increment Company Activities Annual Leaves : 10 days/year Annual Health Checkup Working Time : Mon - Fri (8 hours)"
Import  Coordinator (Document Controller)/พนักงานประสานงานการค้าต่างประเทศ,Bangkok Produce Merchandising Public Company Limited,"Bang Rak, Bangkok",Administrative Assistants,Full time,,,"Qualifications: (Urgently Required) Bachelor’s Degree in any fields Experience on import 2-3 years Good command in English. Integrity, honesty, patience and discipline Adaptability with work load and working hours, ability to work to deadlines An entrepreneurial mindset Skills: Documentation skills Interpersonal skills Proficiency in PC for Microsoft Office as well as IT skills Excellence communication skills in Thai and English Teamwork skills and people skills for both personal and professional level Understanding flow and documentation of Import/export (Plus point) Understanding Incoterm and GAFTA trade (Plus point) Adaptability with work load and working hours, ability to work to deadlines Responsibilities: Deal with the Import and Export documents, in term of sales and purchase contracts, etc. Follow up shipment and check documents of invoices , packing lists , B/L with Supplier and shipping. - Checking the accuracy of import-export documents :Invoices, packing lists, B/L. Handling claimed process with insurance company or Supplier in case of quality problems or incorrect shipment (damaged goods, shortage, overage) Checking the business trading flow both domestic and overseas trades - Provide and support information for trading team - Coordinate work process or project within the team as well as suppliers Be a part of new business development team. Be a backup officer for overseas trading department Feed Ingredients Trading Business Group (FIT) CP Tower Silom 18th Fl. Silom Rd., Silom Bangrak Bangkok 10500 Tel. 083-490-0897, 02 -625-7167"
HR & GA (Assistant Manager/Manager) - *Please see more details,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Ayutthaya,Administrative Assistants,Full time,,,"Working day: Mon - Fri *Occasionally need to work on Sat Responsibilities: Assist the management team to develop and implement annual recruitment plan. Responsible for the employee recruitment and dismissal Assist the management team to make the company HR plan Familiar with Thailand labor law and salary system convention. Optimize the company salary system and follow the salary payment Responsible for the employee training and development plan Apply for the payment of employee Employee daily attendance management Be able to deal with staff labor disputes Key Requirements Bachelor's degree or higher in Business Management related Experience at least 5 years of HR fields Experience having subordinates Have experience of Recruitment / Training Communicable level in English *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persokelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. Contact Information: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางานเพอร์ซอลเคลลี่เอชอาร์เซอร์วิสเซส (ประเทศไทย) จำกัด 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 Thailand"
Sales Coordinator (JP N2 level speaking) **** Find out more detail in email,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Khlong Toei, Bangkok",Administrative Assistants,Full time,,,"Job dsccription: Providing HRM consulting services to develop HRM resources for achieving company target. Proactively arrange the appointment schedule with JP manager Visit clients with JP manager to ask client's needs and issues Create proposals by mainly Microsoft Power point Collect and analyze data and design and prepare for required solutions for each clients such as Training course, HR assessment system tool, HRM organization structure. (Initially, main solution will be Training for managers and collaborate with partner companies) Analyze and report the result of each solution afterwards and use them for next proposal. Propose next solution to existing company by discussing the progress of HR development and build continuous relationship with them. Collaborate with trainer and colleagues to provide training course. Marketing activity (Web site planning, advertisement, promotion planning) Other task as assigned MUST: Person who has strong interest in HRM(Human Resource Management), Management Training service *Don't care about working experience  Fresh Graduate welcome Business level of Japanese (N2 level up) Good to have: Experience as a corporate sales Experience in HRM Competency: Good at using Microsoft Office applications (PPT, Excel, etc) Person who doesn't hesitate cold calls (Business development) Person who can learn from your own experience Never-give-up mind Self-runner and have highly ambitious to achieve the target (Possess target-oriented mind) Has the strong sense of client-oriented mind and thought Personality (Outgoing, Supportive, Flexible , Team player, Positive, Ownership) *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th [link removed] for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางาน เพอร์ซอลเคลลี่ เอชอาร์ เซอร์วิสเซส (ประเทศไทย) จำกัด"
HRIS Specialist (สถานที่ปฏิบัติงาน โรงพยาบาลกรุงเทพภูเก็ต),Bangkok Dusit Medical Services Public Company Limited,Phuket,Administrative Assistants,Full time,,,"Qualification and Requirements: Bachelor’s degree in Human Resources Management, Business Administration, or related field. At least 3 years and above of experience in HR analytics field Proficient with Microsoft 365and Power BI Strong analytical, communication and presentation skills High flexibility in working Duties and Responsibilities: Analyze data, prepare reports, and present HR data for HR strategy development in alignment with the hospital strategy Utilize data for analysis and forecasting to support a well-suited workforce planningand staff expense Present data systematically using statistical tools and technology to support management decision-making. Analyze data and develop reports in offline/online formats for user convenience. Create reports and presentations for HR data based on instructions from the department head. Perform other related tasks as assigned by superiors. e.g. Performance management and monitoring. If you are interested, please apply in person or send application or e-mail with full resume indicating qualifications and experience, transcript, expected salary and recent photo to: Recruitment Department of Phyathai Hospital Group 943 Office Building, 11th Floor, Phaholyothin Rd., Samsennai, Phyathai, Bangkok 10400 Tel. 0-2617-2444 Ext.1823 -1829"
HR Officer (Operations and data management),"Freewill Solutions Co., Ltd.","Sathon, Bangkok",Administrative Assistants,Full time,,,"If you possess these skills and aspire to be an engaging HR professional, your golden opportunity has arrived! :D Key Skills: Communication Skills: Clear and effective verbal and written communication. Ability to convey complex information in a comprehensible manner. Active listening skills to understand and address employee concerns. Emotional Intelligence: Astute emotional intelligence to navigate interpersonal relationships. Non-judgmental and empathetic approach in handling diverse employee emotions. Adept at conflict resolution and fostering a positive work environment. Critical Thinking and Creativity: Analytical prowess to dissect problems and propose innovative solutions. Creative thinking to transform routine tasks into valuable and impactful contributions. Strategic planning to optimize HR processes and enhance organizational efficiency. Management: Proficient in time management to meet deadlines and prioritize tasks. Decisive decision-making capabilities, especially in challenging situations. Skillful problem-solving with a focus on addressing issues at their root. Collaboration: Team player with the ability to collaborate seamlessly with colleagues. Proactive involvement in cross-functional initiatives to improve workflows. Effective communication to facilitate collaboration among diverse teams. Adaptability: Flexibility to adapt to changing circumstances and evolving responsibilities. Willingness to step out of the comfort zone and take on new challenges. Demonstrated ability to adjust to shifting roles and responsibilities. Primary Responsibilities: Employment Contract Management: Drafting, reviewing, and managing employment contracts and related documentation. Ensuring compliance with legal requirements and organizational policies. Employee Data Management: Collecting, organizing, and maintaining accurate and up-to-date employee information. Updating employee databases across various systems to ensure data integrity. Reporting and Analysis: Preparing regular reports for management, summarizing key HR metrics and trends. Analyzing data to provide insights into workforce performance and areas for improvement. Expense Processing: Verifying and processing expenses related to employee care and legal compliance. Ensuring accurate and timely reimbursement of relevant costs. Contract Renewal and Vendor Management: Managing the renewal of contracts for various services, such as maintenance agreements. Collaborating with vendors and external service providers to ensure seamless operations. Team Support: Proactively supporting the team's activities, anticipating needs without explicit requests. Fostering a collaborative and productive work environment. Additional Qualifications: At least 1 year of work experience. Involvement in extracurricular activities during university is appreciated. Proficiency in MS Office. Basic technological skills with the ability to learn new tools for practical use. Work Schedule and Location: Monday to Friday, with the possibility of weekend work based on mutual agreement. Office located at Lumphini Tower, Rama IV Road."
Billing & Controller Supervisor,"Yusen Logistics (Thailand) Co., Ltd.","Bang Phli, Samut Prakan",Administrative Assistants,Full time,,,"Key Responsibilities: Manage and check petty cash, tax invoices, cash receipts as well as petty reports on daily and monthly basis. Check and control the payments to subcontractors and owner drivers against approved quotations, together with reports on daily, 10 days and monthly basis. Review and monitor the issuance of debit notes to both internal and direct customers against approved quotations in order to ensure that all valid jobs will be billed and collected fully. Review and control assets of both operation and administrative teams and plan ahead how to utilize them Review and check on other administrative reports such as allowance and other bills such as electricity and water charges, security charge, etc. Control and monitor team's works in total as site leader and report to Manager Qualifications: Bachelor’s degree in Accounting, Finance or any related field At least 3 years direct experience in Billing and controller or related field Detail oriented, Service-minded, Interpersonal Skills and Positive thinking Good communication and negotiation skills Good command in English Computer Literacy in MS Office (Word & Excel) Having owned car and driver license (optional) Working Location: Samutprakarn  (Bangna-Trad Road KM.19) We offer an attractive remuneration package to the successful candidate with exciting and challenging roles in our progressive organization. Interested applicants, please submit your updated English resume (Only) with current & expected salary  via APPLY NOW Yusen Logistics (Thailand) Co., Ltd. (Head Office) 2525 One, Two FYI Center,, 6th, 7th Fl., Rama 4 Rd., Klongtoey, Klongtoey, Bangkok 10110 Tel. 02-034-8436 and 02-034 8285 Fax. 02-034-8666 Only shortlisted candidates will be notified."
Senior Sales Support Officer ปฏิบัติงานที่ศูนย์บริการกรุงศรีอยุธยา...,Krungsri Consumer,Ayutthaya,Administrative Assistants,Full time,,,"Job Description: Coordinate, follow up, and support all administration according to the job assigned by the Regional Manager Arrange monthly, and quarterly budget control sheets for regions to report out Consolidate invoices to bill head office and follow up cases of unpaid for local suppliers Email all pending cases for all distribution channels with the credit analysis team at the head office Manage and allocate lines prospected customers list among regions Update perm line customers list to the marketing team Summarize monthly adjusted incentive, monthly vacation leave, monthly premium issuing Qualification: Bachelor’s degree or higher in a related field. At least 1-2 years experience in Credit Card or Insurance Business. Good personality, communication, and interpersonal skills. Very good in Microsoft Word, Excel, and PowerPoint (Presentation Skills). Good coordination and facilitation skills Able to work independently and work well under pressure. Able to work well under pressure and time constraints. Able to work at ศูนย์บริการกรุงศรีอยุธยา สาขาอยุธยา พาร์ค. Work Location: KSPT Building, BTS Ploenchit, Bangkok Good remuneration package will be rewarded and also excellent future career growth opportunity is available for the right candidate Please submit your application letter, resume stating qualifications and experiences, stating recent & expected salary to the following address: Human Resources Department Krungsri Consumer 17 Fl., Krungsri Ploenchit Tower 550 Ploenchit Rd., Lumpini, Pathumwan, Bangkok 10330 Contact person: Khun Anupong Contact to: 097-210-8111"
Assistant Company Secretary/ผู้ช่วยเลขานุการบริษัท,Moshi Moshi Retail Corporation Public Company Limited ,"Chom Thong, Bangkok","PA, EA & Secretarial",Full time,,,"- Create, coordinate and manage the annual general meeting including BOD's meeting programs and audit committee's meeting. - Create a minutes of the annual general meeting of BOD. - Collect any data regarding Stock Exchange, The Securities and Exchange Commission and any department related. - Perform miscellaneous duties, which are work-related, as assigned. Job Qualification - Bachelor’s degree or Master’s degree in law or related field. - Have a minimum of 3years of experience in executive secretary role of public company. - Proper understanding of all relevant rules and regulations both the Securities and Exchange Commission (SEC) and the Stock Exchange of Thailand (SET). - Comfortable meeting deadlines and handling confidential information. - Ability to manage complex projects and multi-task."
Sr Company Secretary Executive / Legal & Compliance/เลขานุการบริษัท,MENA TRANSPORT PUBLIC COMPANY LIMITED,"Ratchathewi, Bangkok","PA, EA & Secretarial",Full time,,,"Company Secretary Highlight - Experience in company secretary in listed company - Understanding about corporate governance principle Job descriptions To assist the Company Secretary in the Board of Directors (""BoD"") & Sub-Committees (“SubCom”), i.e. Executive Committee, Nomination Remuneration & Corporate Governance Committee. To prepare and attend the shareholders’ meeting, BoD & Sub-Com’s meetings with the Company Secretary. To prepare the draft of corporate information disclosure such as One Report (56-1) and to make sure related regulatory filings are in accordance with laws and regulations. To assist the Company Secretary to ensure any document of company secretarial work to be kept and to perform any duty required by laws. To liaise with other departments to comply with SET’s corporate. Perform other related duties as assigned. Legal & Compliance Job descriptions Monitor, identify and report on company process and practice to align with good governance (CG - Corporate Governance, Risk, PDPA & Data protection policies) Ensure and monitor Personal Data Collection and Processing to be in compliance with PDPA including data privacy notice, consent obtaining, and data subject right correspondence. Evaluate and maintain the data protection framework (DPO), develop and promote a culture of data protection and compliance across all units of organization Coordinate and communicate between internal (other departments) and external parties (CAC) in preparation of the required policy and document submission within project timeline. Collecting and update Risk report by coordinating with other departments according to the recommendation following the internal audit process and assessment. Draft simple commercial contracts, prepare supporting document (Power of attorney, company affidavit etc.) Qualifications: Bachelor's Degree in Finance, Economics, Accounting, Law or any related field At least 3-year experience or higher in company secretary function to the BoD in listed company. Good knowledgeable in laws and regulations governing or having attended training courses concerning corporate secretarial practices. Having knowledge and understanding about corporate governance principles and best practices. Familiar with SET Link system will be advantage."
HR & Office Administrator,Artelia (Thailand) Company Limited,"Khlong Toei, Bangkok",Administrative Assistants,Full time,,,"ARTELIA ENGINEERING (THAILAND) CO., LTD. Working Hours: Mon - Fri 08.00-17.00 Workplace Area: Khlong Toei, Bangkok Job title: HR & Office Administrator Reporting line: Office Manager Job description: Preparing job descriptions, advertising vacant positions, and managing the employment /recruitment process; Prescreening candidates’ resumes and job applications and conducting interviews with applicants via phone calls. Orientating new employees and training existing employees; Provide and manage training programs for employees; Monitoring employee performance and probation; Providing counseling on policies and procedures; Ensuring meticulous implementation of payroll and benefits administration; Recheck and coordinate with Agency for employee salaries, benefits, garnishments, taxes, and other deductions. Prepares and maintains accurate records and reports of payroll transactions. Communicating with staff about issues affecting their performance; Ensuring accurate and proper record-keeping of employee information in electronic and digital format; Coordinate with the HR team in Thailand and Head office in France; Provide and support employee activities; Coordinating with Agency for employee visa and work permit Other related tasks. Qualification: Basic education: Business Administration or any related field Experience: HR Admin or Recruit Skills: 3 year of working experience in any related field, Fresh graduate is welcome Have experience in recruitment or talent acquisition specialist would be an advantage Good command in English and Microsoft literacy. Excellent verbal and written communication skills. Excellent interpersonal, negotiation, and conflict resolution skills. Ability to prioritize tasks and to delegate them when appropriate. Ability to act with integrity, professionalism, and confidentiality Benefit: 5-day work week Accommodation allowance (in other provinces) Annual bonus Annual trip or party Fuel/transportation fees Health insurance Social security Staff training and development Telephone bill allowance"
