Jobtitle,Company,Location,Job Position,Salary Min,Salary Max,Job Description
Administrative officer/เจ้าหน้าที่ธุรการ,TABLES MASTER (THAILAND) COMPANY LIMITED,"Phaya Thai, Bangkok",Administrative Assistants,Full time,,,หน้าที่ความรับผิดชอบ 1. ดูแลประสานงานภายในสำนักงาน จัดการคิวการทำงานของ messenger และควบคุมการจัดส่งสินค้าให้ถึงมือลูกค้าตรงเวลา 2. ดูแลความเรียบร้อยภายในสำนักงาน จัดซื้ออุปกรณ์ที่จำเป็นสำหรับการทำงานของแต่ละแผนก 3. ดูแล stock สินค้าในออฟฟิศ และประสานงานกับโกดังสินค้า ในการเบิกจ่ายสินค้า 4. เตรียมเอกสารในการรับ-จ่ายสินค้าออกจากคลัง 5. ประสานงานกับ shipping ในการรับ - จัดส่งสินค้าต่างประเทศ
Project Coordinator,"Touch Technologies Co., Ltd. ",Bangkok,Administrative Assistants,Full time,,,Responsibilities: เข้าร่วมประชุมตามโครงการที่รับมอบหมาย บันทึกการประชุม จัดทำรายงานการประชุมเพื่อนำส่งลูกค้า จัดทำเอกสารส่งมอบงานตามมอบหมาย ติดตามตารางการทำงานผู้ร่วมงานในโครงการ งานอื่นๆที่ได้รับมอบหมาย Qualification: วุฒิการศึกษา : ปริญญาตรีในสาขาที่เกี่ยวข้อง มีประสบการณ์อย่างน้อย 1-2 ปี ถ้ามีประสบการณ์งานโครงการ IT จะพิจารณาเป็นพิเศษ มีความสามารถในการจดบันทึกการประชุม และสรุปรายงานการประชุม มีความสามารถในการสื่อสาร ประสานงาน มีไหวพริบในการแก้ไขปัญหาเฉพาะหน้าได้ดี มีความสัมพันธ์กับเพื่อนร่วมงานได้ดี สามารถเรียนรู้งานได้เร็ว สามารถทำงานนอกสถานที่ได้
Secretary of SVP Brand Business,Malee Group Public Company Limited,"Lam Luk Ka, Pathum Thani",Administrative Assistants,Full time,,,"Job Highlights Make appointments and manage SVP's appointment schedules - Brand Bus. Have good interpersonal and communication skills. English Skill Job Description Coordinate, follow up, and contact other business units or business groups. Efficiently and smoothly Review SVP-Brand Business archives and documentation. Review all aspects of SVP-Brand Business. Make appointments and manage SVP-Brand Business's appointment schedules. Manage the use schedule for the conference room at the president's office. and take care of it so that it is in good condition and ready for use Manage disbursements and disbursements, make spending reports, and collect reserves of SVP - Brand Business Take care of travel arrangements both within and abroad of SVP-Brand Business Prepare correspondence with agencies/organizations both within the country and abroad. Conduct data searches and compile information for executives for use in management or presentations Welcoming guests of executives and visitors to build the image of superiors and the organization. Coordinate and prepare in terms of venue, meeting equipment, etc. for team meetings. Consultation with various agencies both inside and abroad or any meeting that the executives determine. Summarize and follow up on the results of operations as discussed at the meeting. Take care of the procurement of office supplies and supplies. Qualifications: Have good interpersonal and communication skills. Able to work well under pressure. Able to work irregular hours and have flexibility in adjusting work schedules. Have knowledge and ability to perform a variety of tasks. There is always a need to develop and improve work."
Secretary,JAC Recruitment Thailand,"Sathon, Bangkok","PA, EA & Secretarial",Full time,,,"The Company is Japanese, now seeking for an experienced candidate to join as Secretary (Workplace around MRT Lumpini, Bangkok) Position: Secretary Location: MRT Lumpini, Bangkok Business : Trading Salary : 30,000 – 45,000 THB / month Working hour : Monday – Friday, 8.00 AM – 17.00 PM Job Description Handle secretary tasks for foreign boss. Support minute of meeting, interpret meeting and document, Thai to English. Manage the calendar, scheduling and coordinating meetings. Manage travel arrangements, accommodation, itineraries, and all correspondence related to arrangements as needed. Provide timely reminders and prepare relevant documents/materials for meetings and events. Draft and prepare emails, letters, reports, and presentations. Greeting and directing visitors. Assist with projects as required. Bookings the business trip flights, hotels and transportations for expats and visitors. Daily admin operations. Other tasks assigned by president. Qualification The candidate is required over 3 years in Secretary, Experience in law firm will be advantage. TOEIC 700+ will be advantage Professional look as secretary representative, proactive and service mind. Graduate in institution of education level, bachelor’s degree or higher. Ability to communicate in English with foreign boss. Able to use computer literacy in MS Office, Excel Able to travel to work around BTS Promphong area, Bangkok JAC Personnel Recruitment Ltd 10F Emporium Tower  622 Sukhumvit Soi 24 Klongton, Klongtoey, Bangkok 10110 Contact : K.Suksan Office Number: 02-261-1270 Time: 9.00 am - 6.00 pm Website : https://www.jac-recruitment.co.th [link removed]"
Administrative Executive (Chinese / Thai Language)/ผู้บริหารฝ่ายธุรการ,"EUPHORIASTREAM STUDIOS CO.,LTD","Wang Thonglang, Bangkok",Administrative Assistants,Full time,30000,44999,"บริษัท EUPHORIASTREAM STUDIOS CO.，LTD รับสมัครตําแหน่ง Human Resources 1 อัตรา เวลาทํางาน ： จันทร์-ศุกร์ 08：30-17：08：30-17：30 เงินเดือน ： 30,000-40,000 บาท （หรือตามตกลง） สถานที่ทํางาน ： Baan Klang Muang village Ramkhamhaeng 39， Phlabphla， Wang Thonglang， 曼谷 职位描述： รับผิดชอบในการสุรรหาพนักงานสําหรับตําแหน่งต่างๆ ตามความต้องการของบริษัท ฝึกอบรมเกี่ยวกับกฎระเบียบและข้อบังคับของบริษัท ดูแลเอกสารและอุปกรณ์สำนักงานต่างๆ หน้าที่อื่นๆ ที่ได้รับมอบหมาย 资格： จบการศึกษาระดับปริญญาตรีขึ้นไป มีความสามารถทางภาษาจีน (HSK ระดับ 5 ขึ้นไป) หรืออาศัยอยู่ในประเทศไทยและคุ้นเคยกับภาษาจีนในประเทศไทย สามารถขับรถยนต์ได้และมีใบขับขี่ มีประสบการณ์ด้านการสรรหาบุคคลากร หรือเคยทํางานด้าน HR มาอย่างน้อย 1 ปี หากสนใจสมัครสามารถส่ง resume ได้ที่ Wechat： 18605102777 หรือ annie2777"
HR Generalist/เจ้าหน้าที่ฝ่ายบุคคล,"Chelson Gordon Consultancy Co., Ltd.","Din Daeng, Bangkok",Administrative Assistants,Full time,25000,44999,"Key Responsibilities: Providing end to end recruitment services: Creating job descriptions Posting job advertisements Organising interview sessions Developing contracts Managing HR-related documents Maintaining the health and safety of employees in the office. Storing and filing employees’ documents (e.g., IDs, academic qualifications certificates, resumes, and contracts) in a confidential manner. Maintaining leave records of employees Verifying employees’ documents for authenticity and accuracy Providing staff consultation/discussion (if required). Assist in the performance reviews. Assist in the development of HR management system. Other HR work-related requests. Requi red Skills/Qualifications: Bachelor’s degree or higher in related fields Good skills in MS Office and MS teams Computer literacy and Information-searching skills. Ability to maintain confidentiality and handle sensitive information with discretion. Proficient in English / Speaking, Reading, and Writing is a MUST. Able to speak English language very well (Speak fluently and easy to understand will be taken into special consideration) Communicate with colleagues in English in workplace for an entire day of work. Willing to learn (e.g., regulatory framework). Flexible in working hours to meet the needs of work or time zone differences. Proactive and capable of anticipating necessary actions to support workflow and manage workflow in a timely manner. Positive attitude and can hold yourself in a professional manner at work. Multicultural mindset including diversity and inclusion. Adequate and up-to-date knowledge of Thai labour laws and regulations (Preferable) Employee’s additional benefits Professional development activities Overseas Travelling Insurance Bonus for Well-performed tasks Staff entertainment (e.g., food allowance, gaming activities) Location: 27th Floor, RS Tower 121/81 Ratchadapisek Rd, Dindaeng, Dindaeng, Bangkok, 10400."
Legal counsel/ Legal Compliance In house (Junior - Assistant Manager) - BKK...,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.",Bangkok,Administrative Assistants,Full time,,,"Looking for Legal counsel for (Inhouse) Japanese company! ◆Basic information◆ Locations:         BKK Area (BTS/MRT Line) Working Hours: Monday to Friday (08.30 – 17:00) Job Descriptions: supporting legal and compliance matters of company with professional knowledge and experience, such as giving proper and practical legal solution to management, business and corporate divisions as well as group companies, supporting corporate secretarial works, such as Shareholders’ meeting and Board of Directors’ meeting and the relevant company registration, and lead the team members for all the activities above. Independently provide proper legal solution to management, business and corporate divisions as well as group companies. Promote Company’s Compliance Program and “With Integrity” guidelines. Handle compliance issues with the supervision of GM. Plan and lead legal and compliance seminars. Manage corporate secretarial works, such as Shareholders’ meetings and Board of Directors’ meetings and the relevant company registration. Review and update company internal regulations from time to time by following up on the enforcement or amendment of relevant laws and regulations with the discussion with team members and other corporate divisions. Enhancement of legal knowledge of company staff, representative office and group companies via seminars, newsletters, or any other means. Provide proper instruction to team members and lead the members in Legal Division MUST Bachelor of laws Lawyer License Experience 3-8 years as an in-house legal counsel or an attorney in law firm. English proficiency for business (TOEIC score more than 800 is preferable). Adequate skills for commercial contract drafting and reviewing in English and Thai. Able to work independently with guidance and instruction from supervisor *All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified. **By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. CONTACT: PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. บริษัทจัดหางาน เพอร์ซอลเคลลี่ เอชอาร์ เซอร์วิสเซส (ประเทศไทย) จำกัด"
ACCOUNTING & ADMIN (URGENT),"Red Sea (Thailand) Co., Ltd.","Vadhana, Bangkok",Administrative Assistants,Full time,25000,34999,"JOB DESCRIPTION & RESPONSIBILITIES: 1)DAILY ACCOUNTING AND BOOK KEEPING OF DAILY TRANSACTIONS. 2)TAX FILING FOR PND1, 3, 5 AND OTHER TAX RELATED FILING FOR SUBMIT TO REVENUE DEPARTMENT. 3)CONTACT SEVERAL DEPARTMENTS, SUPPLIERS, FREIGHT FORWARDERS, DHL, GOVERNMENT DEPARTMENTS & OTHERS FOR OUTGOING PAYMENTS & TRANSACTIONS. 4)PREPARE MONTHLY STATEMENT FOR ALL COMPANY EXPENSES. 5)HANDLING OF PETTY CASH AND DAILY EXPENSES. 6)PROVIDE ADMINISTRATION WORK & PERSONAL ASSISTANCE TO MANAGING DIRECTORS. JOB REQUIREMENTS: 1)MUST KNOW HOW TO SPEAK, READ AND WRITE ENGLISH LANGUAGE. 2)MUST BE EFFICIENT AND WORK AS SWIFTLY AS POSSIBLE."
Assistant Managing Director / Secretary based in Songkhla,"Skillpower Services (Thailand) Co., Ltd.",Songkhla,"PA, EA & Secretarial",Full time,45000,69999,"Qualification Master's degree or higher Have at least 5 years of experience in high-level executive assistant roles Proficiency in Microsoft Office Suite (Word, Excel, and Outlook), powerBI, studio date Strong communication skills, both written and verbal. Excellent organizational skills and attention to detail. Ability to multitask and prioritize tasks effectively. Discretion and the ability to handle confidential information. Strong time management and problem-solving skills. Job Description Provide administrative assistance to management and staff, including scheduling meetings, making travel arrangements, and maintaining records. Manage phone calls, emails, and correspondence. Relay messages and information accurately. Prepare travel plans and provide various conveniences for MD, such as booking flights and hotel rooms, etc. Participate in defining the vision, mission, goals, policies, and various strategies Work 6 days/week"
Sales Support Officer/พนักงานสนับสนุนการขาย,SAC SCI-ENG LIMITED PARTNERSHIP,"Bueng Kum, Bangkok",Client & Sales Administration,Full time,,,"1. รับผิดชอบดูแลลูกค้าช่องทางออนไลน์ Online (Admin Page) ที่ติดต่อเข้ามาสั่งซื้อสินค้าและบริการ รวมถึงการนำเสนอข้อมูลสินค้าและผลิตภัณฑ์ของทางบริษัทฯ 2. รับผิดชอบประสานงานระหว่างลูกค้าและแผนกต่างๆทั้งภายในและภายนอก เพื่อจัดการส่งสินค้าหรือบริการได้อย่างถูกต้องครบถ้วน 3. รับผิดชอบสนับสนุนการทำใบเสนอราคา (QT), ใบสั่งขาย (SO), ใบขอซื้อ (PR) และการจองสินค้าเพื่อขาย ในระบบตามความต้องการของพนักงานขาย 4. รับผิดชอบดูแล ควบคุมการจัดเก็บข้อมูลงานขายและเอกสารต่างๆ ให้เป็นระบบ 5. จัดทำรายงานยอดขายและรายงานอื่นๆที่เกี่ยวข้องตามที่ผู้บังคับบัญชามอบหมาย 6. สนับสนุนและจัดทำข้อมูลเกี่ยวกับสินค้าและบริการตามความต้องการของพนักงานขาย 7. ปฏิบัติหน้าที่อื่นๆ ตามที่ได้รับมอบหมาย"
Sales Coordinator/เจ้าหน้าที่ประสานงานขาย,"PATTANASIN MACHINERY CO., LTD.","Pom Prap Sattru Phai, Bangkok",Client & Sales Administration,Full time,,,Job Description Qualifications ระดับการศึกษา ปวส – ปริญญาตรี สาขาที่เกี่ยวข้อง หรือมีประสบการณ์ประสบการณ์ 1-3ปี สามารถใช้ program  Microsoft office ได้เป็นอย่าสามารถทำงาน เอกสาร ละเอียดรอบคอบ ทำงานอย่างเป็นระบบ ระเบีบย มีทักษะในการทำงานประสานงาน การสื่อสารที่ตรงประเด็น  เรียนรู้เร็ว กระตือรือร้น สามารถอยู่ในกฎระเบียบของบริษัทฯ Job Descriptions สนับสนุนการขาย ให้ลูกค้า เพื่อปิดยอดตามเป้าหมาย-ติดต่อประสานงาน กับฝ่ายต่างๆทั้งภายในภายนอกบริษัทฯเพื่อให้การขายสำเร็จ จัดทำใบเสนอราคาและ สเปคสินค้า ให้กับลูกค้าตามที่ได้รับมอบหมาย จัดทำใบสั่งขายเพื่อส่งต่อให้ฝ่ายที่เกี่ยวข้อง จัดเตรียมและดูแลเอกสารของฝ่ายขาย รวมทั้งทำประวัติลูกค้า ช่วยจัดเตรียมของตัวอย่างเพื่อนำไป present ให้ลุกค้า ออกไปหน้างานกับ sale เป็นครั้งคราว ช่วย sale ติดต่อประสานงานกับลูกค้าใน ปัจจุบัน และ ลูกค้าที่ ขาด การสั่งซื้อไป สวัสดิการ: ประกันสังคม โบนัส (ตามเงื่อนไขของบริษัท) มีการอบรบ เพิ่มศักยภาพในการทำงาน งานเลี้ยงสังสรรค์ประจำปี ปรับฐานเงินเดือนประจำปี วันหยุดประจำปี เบี้ยขยัน เวลาทำงาน:  08:30 – 17: 30 น./ วันจันทร์-เสาร์
Purchasing Officer,"Wind Energy Holding Co., Ltd.","Pathum Wan, Bangkok",Administrative Assistants,Full time,,,"SUMMARY: This position is requires someone to provide good customer service, maintain a friendly and positive attitude, as well as take initiative and be solution oriented. DUTIES AND RESPONSIBILITIES: Purchasing Duties: Manage daily Purchase Order and distribute to supplier with efficient service as well as deliver ontime. Purchase items within the policy guidelines and communicate these policies to employees and vendors. Maintain good relationship/contact with suppliers/vendors to obtain better purchase price. Follow up delivery on time from vendors and communicate to internal/external customers. Control procurement process and suggest new ideas to provide savings to the company. Follow up all documents from vendors in order to present vendor data within the time frame. Prepare and maintain purchasing records, reports Work with internal and external stakeholders to determine procurement needs, quality, and delivery requirements Administer contract performance, including delivery, receipt, warranty, damages and insurance Comply with and maintain knowledge of applicable rules, legislation, regulations, standards, and best practices Develop and maintain constructive and cooperative working relationships with colleagues and management Communicate to co-workers, management, suppliers and both internal and external customers Follow policies and procedures relevant to procurement activities Work independently to order supplies and services, complete inventory records, and develop and monitor delivery schedules. Any other ad hoc activities, as directed by Manager KNOWLEDGE, SKILLS, AND ABILITIES: Moderate English language Skills (Reading, Writing and Speaking) Ability to prioritize and handle multiple tasks with concurrent schedules Proficiency in using Microsoft Word, Excel and Outlook Ability to travel upcountry Willingness to work long hours where necessary to meet deadline Good organizational skills and attention to detail Good communication skills Self-motivated with the ability to use common sense Good personality and positive attitude Team player with ability to manage multiple priorities under pressure Time management skill Service orientation EDUCATION AND EXPERIENCE: Bachelor’s degree 2 years previous experience in working in a similar role is preferable but not essential"
Contract Admin (Oil & Gas) : 6 Months Contract,PRTR,Bangkok,Administrative Assistants,Contract/Temp,,,"Our client is the leader in the Energy Industry. They are currently looking for a suitable candidate for the position of Contract Admin. Job Description Being responsible for identifying a group of vendors from whom services might be contracted. Establishing a procedure, identifying a responsible person and establishing a timeframe for handling non-compliance. Preparing Invitation to Bid. Managing the bidding process and coordinating with upper management, selecting the winning proposals. Negotiating contracts. Ensuring legal compliance. Informing the organization about contract terms. Monitoring implementation. Resolving conflicts. Requirements Bachelor’s Degree in related fields. At least 6 years of experience in oil and gas in either subcontracting or contract administration or both. Good in English language skills (listening, speaking, reading, writing). Good in analytical, written and communication, interpersonal and negotiation skills. Good project management skills such as planning and organizing. Able to work well under pressure."
Logistics Specialist / Asst. Mgr.,"Acer Computer Co., Ltd.","Yan Nawa, Bangkok",Administrative Assistants,Full time,,,"Responsibilities : Manage local delivery scheduling and actively set individual and Service level agreement Proactively mediate and resolve any customer concerns or escalations regarding the shipment Planning, implementation, and evaluate third party operational tasks Help control expenses, including, material packaging, supplies, and services Work collaboratively with the Sales team to ensure that customer expectations are properly set Check third party invoice before payment Prepare the report for Department of Industrial works Qualification Bachelor degree in logistics management or the other related field Minimum  2  years’ experience in Warehouse Management Language: Good command of English &  Thai Computer:  Strong  in  Microsoft Office Excel Proficient: Pivot / VLookup Good interpersonal, communication, problem-solving skills and Team player;"
Executive Assistant to CEO/Director,"Bluebird Farm Co., Ltd.","Sathon, Bangkok","PA, EA & Secretarial",Full time,25000,34999,"Join our dynamic team in providing executive support to professionals with a Western style of education and business practices. Job scopes: As an assistant English Interpreter: Fluently interpret and translate verbal and written communications to and from English to Thai Primary Point of Contact:Act as the key liaison between the management and internal/external stakeholders, maintaining professionalism and representing the organization in a positive manner. Agenda Management: Efficiently manage the management's daily, weekly, and monthly agenda, scheduling meetings and appointments as needed. Correspondence Management: Prepare and disseminate professional correspondence, memos, and forms, maintaining a high standard of accuracy and attention to detail. Meeting Coordination: Prepare meeting agendas, record minutes, and distribute them to relevant parties, ensuring comprehensive documentation of discussions and action items. Report Support: Support and facilitate the completion of regular reports, ensuring accuracy and timeliness in reporting to aid decision-making processes. Filing System Management: Develop and maintain an organized filing system, ensuring easy retrieval and confidentiality of sensitive information. Confidentiality Handling: Handle sensitive and confidential information with the utmost discretion and professionalism, ensuring secure storage and appropriate communication protocols. Task Follow-up: Follow up on tasks and action items assigned to various departments during meetings, monitoring progress, and providing timely updates to management. Progress Monitoring: Monitor the progress of ongoing initiatives and projects, providing regular reports to management for informed decision-making. Expense Management: Assist in tracking and managing expenses, including preparing expense reports and ensuring adherence to budget guidelines. Research Assistance: Conduct research on various topics as requested by the management, providing relevant information for decision-making. Data Analysis: Assist in analyzing data and preparing reports to support strategic decision-making. Policy and Procedure Compliance: Ensure adherence to company policies and procedures, and keep the management informed of any potential compliance issues. Visa/Work Permit Arrangement: Arrange documents for Thai Visa, Work permit, 90 days Notification, Banking, Yearly income tax, and any concerns documents. As an Office Administrative Supply Oversight: Monitor office supplies regularly and place orders as necessary to maintain adequate levels for smooth operations. Training and On/Offboarding Support: Assist in the onboarding process for new employees and handle administrative tasks related to employee exits. Hospitality and Visitor Management: Provide high-quality and professional office hospitality to visitors, creating a positive and welcoming environment. Event and Meeting Organization: Organize events, conferences, lunches/dinners, or meetings, ensuring seamless coordination and execution. Office Cleanliness and Orderliness: Oversee the cleanliness and orderliness of the office, ensuring a neat and organized workspace for all employees. Emergency Preparedness: Develop and maintain emergency response plans, ensuring the management and relevant staff are aware of and prepared for potential crises. Internal Communication Coordination: Facilitate internal communication efforts by ensuring timely and accurate dissemination of information, coordinating announcements, and fostering a culture of effective communication within the organization. Qualifications: Bachelor's degree Minimum of 2 years of experience in a comparable role, preferably providing support to executives Proficient in both spoken and written Thai and English Competence in utilizing office software such as Gmail, Google Calendar, Google Sheet, Google Docs, Google Slides, Analysis/Business Intelligence Software. Outstanding interpersonal skills coupled with a professional demeanor Capability to maintain confidentiality and handle sensitive information discreetly Exceptional organizational and multitasking abilities, demonstrating strong attention to detail and accuracy Proactive and self-motivated approach, with the flexibility to work independently or collaboratively within a team Possession of a valid driver's license is advantageous for external meetings or errands. Benefits of Working With Us: Competitive Salary. We are a growing small business and believing in western style working environment. We value meritocracy and contribution. Communication is direct. We love to hear new ideas and quickly implement them! We believe in our people's potential and will try every possible way to make our workplace efficient and rewarding. We look after our people not just only physical health but encourage psychological well-being. These are the benefits that we provide: Group Insurance Life Insurance Dental care funds Annual health check reimbursement budget Company-provided sim card"
Administration / Well-Known company / Good perks & Bonus provided,"PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd.","Bang Rak, Bangkok",Administrative Assistants,Full time,,,"Position : Administration Location : Sarasin Building, Bangrak, Bangkok (Near BTS Surasak) Salary : 26K (open to discuss) + transportation, meal, and diligent allowance Working Hours : Mon-Fri, 8:00 AM - 5:00 PM Qualifications : Bachelor’s degree in any fields At least 1 year of experience in any related fields (HR, GA, Admin) Good command of both speaking and writing English (TOEIC 650+) Multitasking, planning, and management skills required Open-minded, flexible, and eager to learn new things. Responsibilities : Manage and monitor Expat arrangement-related matters, e.g., apartment, removal service, children's education fee, coordinate all related parties for issue or problem-solving, etc. Application/workflow management, e.g., employee information update, workflow management, user ID/IT request, etc. Administration operation and management, e.g., business cards, long weekend surveys, etc. Company asset management, e.g., mobile phone, iPad, etc. Budget planning in matters related to expat welfare and general expenses. Company safety activity related, e.g., 5S Committee, fire drill, Occupational Safety Health and Environmental, etc. Company recreation activity e.g., company trip, new year, etc. Payment process expenses are charged related to expat welfare and general expenses. Monitors outsource/vendor to proceed with Visa, Work Permit activities **All applications will be treated in strict confidence. All material submitted in connection with your application will become part of our confidential recruitment files. We regret that only shortlisted candidates will be notified.** By submitting your curriculum vitae or personal data to us in connection with your job application, you are deemed to have read and agreed to the terms of our Privacy Policy, and consented to the collection, use and disclosure of your personal data by us and our affiliates, in accordance with our Privacy Policy. Please visit www.persolkelly.co.th for a copy of our Privacy Policy. If you wish to withdraw your consent, please drop us an email to let us know. PERSOLKELLY HR Services Recruitment (Thailand) Co., Ltd. 27th Floor, Empire Tower 3, Unit 2707, 1 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 | Thailand Contact Person: Ms. Pimchanok (Benz) **Mobile phone: 094-493-6160 ** Looking for a job?/This position does not match your aspiration? Send your English CV to Pimchanok_P(at)persolth.com, indicating your salary expectations, preferred location, and the position you are seeking. We will reach out promptly once we find a role that suits your profile."
Sales Administrator (@BTS Saladaeng),"PASONA RECRUITMENT (THAILAND) CO., LTD.","Bang Rak, Bangkok",Administrative Assistants,Full time,,,"1. Onsite survey at carpark's location to be able to answer client's questions about car park nearby locations. 2. Develop, implement, and manage online marketing campaigns to promote company services. 3. Enhance brand awareness, drive web traffic, and acquire leads/customers. 4. Conduct market research and analyze trends to identify new opportunities and improve campaign. 5. Design and create flyers, web thumbnails and/or online contents on FB, Tiktok, etc. 6. Manage incoming phone calls, email, Line OA and FB message and provide complete information to customers. 7. Answer questions, and resolve problems that our customer might face with accuracy and efficiency. 8. Generate sales leads, asking questions to understand customer requirements and close sales. 9. Meet website and customer service team targets 10. Keep records of customer inquiry and note useful information on Desknet program. 11. Follow up customer and close the deal. 12. Inform customer about company policies and process. 13. Coordinate with other department to complete application process. 14. Coordinate with other department to complete customer inquiry. 15. Prepare daily and monthly report. Requirement Bachelor's degree in any related field. At least 1 year of work experience as Tele Sales/Sales Coordinator /Customer Support/Customer Service Intermediate level of English"
Senior Translator & Research Officer / Translator & Research Officer,Embassy of the Republic Of Singapore,"Sathon, Bangkok",Administrative Assistants,Full time,,,"HIRING OF STAFF FOR RESEARCH TEAM The Embassy of the Republic of Singapore in Bangkok is looking to hire a full-time Senior Translator & Research Officer / Translator & Research Officer. Main duties and responsibilities include: Monitoring Thai newspapers/publications and websites and providing daily translations. Monitoring international news for articles relevant to Thailand. Monitoring social media from a wide variety of sources on developments in Thailand. Assisting the Political Team with research on domestic politics, economics, and social and foreign policy issues. Scheduling appointments for the Political Team. Accompanying Political Officers on assignments (including outside of Bangkok) and providing interpretation during meetings. Ad hoc duties such as: Attending and reporting on seminars and lectures; Liaising with Thai authorities and companies; Answering general queries and requests for information; Providing logistical support, e.g. during incoming visits and provincial trips. Candidates should have: An excellent command of written and spoken English and Thai; The ability to work well under pressure; A willingness to work after office hours and on weekends, where necessary; Proficiency in Microsoft Word and Excel; Confidence and good communication skills; and A Bachelor’s degree (Fresh graduates are welcome to apply) Senior Translator & Research Officer / Translator & Research Officer Reports to: Deputy Chief of Mission, Political Counsellor & Political Secretaries Job Description 1. Monitor Thai newspapers/publications and websites and provide daily translations. 2. Monitor international news for articles relevant to Thailand 3. Monitor daily news and commentary in social media and provide timely updates on evolving developments in Thailand. 4. Analyse media articles and social media updates related to political, economic, and foreign policy developments. 5. Produce CVs and write-ups of key personalities 6. Assist the Political Officers in research work on political, economic, social, and foreign policy issues. 7. Schedule appointments for the Political Officers. 8. Accompany officers on assignments and provide interpretation during meetings. 9. Ad hoc requests and translations including: - Attend seminars and lectures on issues of interest and put up reports; - Liaise with Thai authorities/companies on official matters; - Answer general queries/ requests for information; - Provide logistical support, e.g. during incoming visits and provincial trips. 10. Cover duties of the Political and Economic Research Analyst and Translator and Research Officer as and when need arises. 11. Cover some duties of the Consular Staff during crises, including being deployed outfield to support consular functions during emergencies. .  .  .  .  . Please send your full resume with a cover letter (in English) on why you are suitable for this position, your current and expected salary and a recent photo of yourself to: Administrative Secretary Embassy of the Republic of Singapore 129 South Sathorn Road, Tungmahamek, Sathorn Bangkok 10120 Thailand Employment offers are subject to successful clearance of medical and pre-employment checks. The Embassy of the Republic of Singapore in Bangkok offers a competitive remuneration package including salary, overtime pay, bonuses, medical benefits and leave entitlement. For this position, we offer a monthly salary starting from THB 34,000 onwards.  Salary will be commensurate with candidates' experience.  Fresh graduates are welcome to apply. Shortlisted candidates will be notified for an interview. The closing date for application is on 24 January 2024 ."
Company Secretary/เลขานุการบริษัท,Sitron Power Public Company Limited,"Bang Rak, Bangkok","PA, EA & Secretarial",Full time,35000,54999,"Handle all Corporate Secretary including arrange Board of Company, AC, NORC, EXCOM meeting. Liase with SEC for all corproate secretary work including update company information, follow SEC rules and regulation, update company information with DBD. Cordinate with external advisor i.e. Legal advisor, Financial Advisor, Internal Audit advisor (if any) Ensure that the company and its related stakeholders i.e. directors, managements and company policy to follow applicable rule and regulation as public and listed company."
Executive Secretary/เลขานุการผู้บริหาร 3 อัตรา,PM 80 LTD.,Bangkok,"PA, EA & Secretarial",Full time,,,"Executive Secretary (3 Positions) PM Groups is a dynamic and innovative holding company. We are currently seeking highly motivated and skilled individuals to join our team as Executive Secretaries, providing essential support to our Chairman and CEO. Location: Chidlom, Bangkok Responsibilities: Provide high-level administrative support to the Chairman and CEO. Manage and organize complex schedules, appointments, and meetings Prepare and coordinate executive communications, including emails, memos, and reports Act as a liaison between executives and internal/external stakeholders Handle confidential information with discretion and professionalism Assist in the coordination of travel arrangements and itineraries Conduct research and compile data to support executive decision-making Collaborate with other team members to ensure seamless operations Perform other duties as assigned Requirements: Proven experience as an Executive Secretary or similar administrative role Excellent proficiency in English or fluency in Chinese is a strong advantage Strong organizational and time management skills Exceptional communication and interpersonal abilities Ability to work independently and collaboratively in a fast-paced environment Proficient in Microsoft Office Suite and other relevant software Discretion and confidentiality in handling sensitive information Previous experience supporting top-level executives is preferred Qualifications: Bachelor's degree in Business Administration, Secretarial Studies, or a related field Relevant certifications or additional language proficiency is a plus."
